"Gide_PD1_10_Post" "Gide_PD1_10_Pre" "Gide_PD1_11_Pre" "Gide_PD1_12_Pre" "Gide_PD1_13_Post" "Gide_PD1_13_Pre" "Gide_PD1_14_Pre" "Gide_PD1_15_Pre" "Gide_PD1_16_Pre" "Gide_PD1_17_Post" "Gide_PD1_17_Pre" "Gide_PD1_18_Pre" "Gide_PD1_19_Pre" "Gide_PD1_2_Pre" "Gide_PD1_21_Pre" "Gide_PD1_23_Pre" "Gide_PD1_25_Post" "Gide_PD1_25_Pre" "Gide_PD1_27_Pre" "Gide_PD1_29_Post" "Gide_PD1_29_Pre" "Gide_PD1_3_Pre" "Gide_PD1_30_Pre" "Gide_PD1_34_Pre" "Gide_PD1_35_Pre" "Gide_PD1_36_Pre" "Gide_PD1_38_Pre" "Gide_PD1_4_Pre" "Gide_PD1_40_Pre" "Gide_PD1_41_Post" "Gide_PD1_41_Pre" "Gide_PD1_42_Pre" "Gide_PD1_44_Pre" "Gide_PD1_45_Pre" "Gide_PD1_46_Pre" "Gide_PD1_47_Post" "Gide_PD1_47_Pre" "Gide_PD1_48_Post" "Gide_PD1_48_Pre" "Gide_PD1_49_Pre" "Gide_PD1_5_Pre" "Gide_PD1_50_Pre" "Gide_PD1_52_Pre" "Gide_PD1_53_Pre" "Gide_PD1_54_Pre" "Gide_PD1_6_Pre" "Gide_PD1_7_Pre" "Gide_PD1_8_Post" "Gide_PD1_8_Pre" "Gide_PD1_9_Pre"
"FOXP1" 1.97752100401696 3.13931211436036 1.46533819263558 -1.29724693470727 4.83443515043529 3.76043155463091 -0.0888522943071874 -2.51722522684769 -1.86362361156113 -1.31047409785883 0.69945083380669 -0.428202261137109 3.25428063137228 -4.06871088602204 -1.31993578845556 1.50268877804533 0.851197568970374 0.793502704133322 2.06382234833003 1.25020535123988 1.18882614180689 0.449659053016459 3.38201055574785 0.159150109063041 -2.31108667807519 -0.51496307706153 -0.192964258023016 2.3482071034924 -1.95643917234014 -3.18683147149672 0.245798619530347 -1.30333108173706 -3.20025022002726 -2.15760831032812 4.33720678004203 -0.977508034532469 -0.723730031453619 1.28271520798829 1.01118377607575 3.77812789798861 2.71658798391711 -0.621784553118957 0.163082327530026 -2.14658048258268 2.65581377788433 -3.0093552889827 1.89123017805166 0.3335887029501 2.2485014045496 -3.15492810440486
"FOXP2" 1.13319840933325 1.23277667715406 -1.31939881176799 -0.699035106769968 1.08317775077193 -0.151354718533917 0.212862035478682 -1.5497962253599 -0.309200367637556 -0.574787869415433 -0.0712340571903289 0.46858153392235 1.35781951452261 -0.681668521088816 1.09184990429776 -0.873498007537295 0.772443606090961 -0.1983999242218 1.18549172695866 2.16293955491805 1.80462343167906 -2.22091742675273 -1.27530684690198 -0.213482627520005 -0.262659021110672 -0.909676384974967 0.0769635611084323 -0.101592613962799 0.612480036970404 -0.256848623957708 0.371758150182671 -1.80311254078637 0.594892387419393 -0.243799297522042 1.21152220522767 2.03285486721024 0.0783660753609279 1.16347219578359 -1.08535133865615 0.301796581107919 0.641968372568376 -0.221525970255213 0.965935773790038 -0.806747706433149 -0.281984845323851 1.00028025110672 1.73124219862714 -0.591809985581785 -0.657365742492157 0.871220556136497
"FOXP3" -0.0374406102259174 -1.77987316475303 0.908007664436782 0.506283338374618 -1.13187546504691 -1.76534131514118 -0.17483433471243 -0.218309557200196 -0.592221927563439 2.15354250978316 -0.204155822504992 -0.964590322259109 -2.02786332179829 1.89401179761103 0.154375973307408 0.178484585271736 2.62034072541036 -1.09441058361404 -1.71379979298856 -2.97066998183783 -2.001239934287 0.37959915149325 -0.69295621520083 0.770911405449817 1.81385732129031 -1.09758411894775 1.47607472401244 0.346385497721939 -0.351170112681751 1.0948734709389 0.138007550204612 0.470363598101388 1.46816241746833 -0.0701282905626637 -1.70183891579086 -0.609882908882256 -0.154079850954067 1.84593110660163 1.72433159969085 -1.23748809569255 -1.39008498329103 -0.713926721305206 -1.10005631743129 1.51262728950256 -0.271301596118056 0.781335180520763 -0.186746616332842 0.5475349750688 -0.21560275366654 0.545521732258025
"GABPA" 1.59335295651903 0.901196169678725 -1.26993440509776 -1.05079491686065 -0.418753601545872 -1.36273389688142 -0.389898750068506 -0.430690525638532 0.345516312462205 0.455639950781201 -1.88613248089069 -0.842569188750842 -0.10645293561194 -0.858012081062487 2.43771449680837 -0.856189822494457 -1.41949999454092 -2.41162730119558 -1.53754990965146 1.7377469251212 1.92335203659731 -1.50916449252884 -1.27613920975773 0.0725330208975192 1.44693631075226 1.39461756261001 0.487719142526358 -0.627155228198835 1.28521842073098 0.838253830787154 -1.19625542650012 -2.2586044794998 0.127717610761463 2.33775479088482 -0.934734911397618 1.72144914209396 0.478669705491413 1.05613330901197 -0.0902620932459288 -0.28250820253884 -3.02350899916415 -0.399639894115431 -0.445771225631729 0.0657421882924053 -2.38421624589872 0.755830117827897 -0.618648789771024 -0.140614134085951 -1.01359441165249 0.30417509558573
"GATA1" -0.2098768521343 -0.0878171484894109 -0.0670780251327057 -0.292598024914647 -0.624738889790761 -1.00078817289116 -0.705995715568791 -0.999152838975488 1.01729366075478 3.4800147678724 0.983255873427499 0.917927942954821 -0.710777951020443 1.06346667408688 0.253063204740086 1.1637444146309 0.0278287189851962 -0.320396152392714 1.28457741679878 0.0636817303042755 -0.00851674678363677 -0.611242557012737 0.555671806511491 0.23112063444236 -0.150240178925081 -0.0580136053135426 0.321592430610901 -1.37128464217577 1.35722113295781 0.369371210772254 -0.689030593414802 -0.284345946857471 1.36036763183696 0.0645735779070781 -1.19323344576957 0.69778333580324 0.312661732108542 1.03979251255891 -0.0521769889592949 -0.112186888099537 0.24632984905971 1.03713575662363 1.00269582959172 -0.279303716635258 -0.960725936225911 0.940923009093862 1.93963227959094 -0.125280941289448 -0.415739728657357 0.906143016431074
"GATA2" 0.804220675371226 -0.932850763631272 3.59185138289978 0.658209422525859 -1.59201342141036 0.00736243205979773 -0.755371156907571 2.37630278466908 -3.6090180698549 2.4658044811954 1.20120565575226 -1.47725026947567 -1.79264805774669 2.20421998171785 -2.91478644052452 1.06158312409115 3.02495138726686 0.607449172849354 0.268490845002943 -3.16807954542923 -2.99361930353676 2.21609798998296 -0.801974923925399 -1.15094157556433 1.71859432831544 -1.16832996136616 0.403215193761661 2.60831532325978 -0.856652704719056 2.80578020558969 -1.10643329102012 3.0104239946558 -0.222287276550289 -0.967698728319971 -1.92102664749981 -1.61236846661609 1.55198828186587 -0.225008258840004 -1.01833023254585 -0.477280267988735 -0.215473190071264 -1.60441687373595 0.180864518885434 1.00793527046193 -1.24973880826757 -0.597369955274751 -1.54602718976039 -2.22528758515026 -1.6437285149193 2.83129069291454
"GATA3" -0.0298713996281915 -2.48397750257285 0.488079089713089 0.0587224726756548 -4.94493675402075 -4.17458187065739 -1.68530754771548 1.77215316623046 0.760485448000453 3.18755276081289 0.25473189376089 -0.851178569568539 -3.97592015986987 4.73668009315116 1.22802728116689 -1.47262480394105 -0.244401187557793 -0.526846033212246 -1.46645294206622 -2.54193800138756 -2.14239851675511 -0.3030117346134 -1.64051242728338 -0.0599563880775977 1.3867936279326 -0.310671736595393 0.989754380074387 1.18907861839588 2.17304949476607 5.07827518784713 -0.439590863755539 1.57845020005488 2.21484938057213 0.935840334428424 -0.947041900682137 2.78193898387088 4.31041542206708 1.07352606610475 -0.266800712239368 -1.90405388618164 -2.55859838941065 -1.46670224001115 -0.652835254409767 1.18927359372565 -2.91612842227445 2.50001582006508 -2.1523433427047 0.682794358291991 -0.442957310916583 2.75702488885591
"GATA4" -1.93281459563688 -2.81865747462188 0.861404611901646 2.09009878298172 -1.52592202333736 -1.21945762543985 0.690575809014148 0.325331149251059 -0.718298168756191 1.25936432636683 -0.390942950883546 -1.94921478618923 -0.827613972572578 3.19381451036975 -1.21899903320764 0.0356900070212423 1.00090802835597 -0.0549701793788478 -0.798366954981677 -1.15878078108202 -0.428198468965575 -0.167557934234225 -0.254540622544536 -1.57084805351647 0.182959331957169 -1.63949589764032 1.27757305195348 1.38478002407184 -0.0032668323930797 2.27977436736474 -0.00315963153016828 2.96916614469557 0.127424756879077 0.890145577134532 -1.44513822576676 -0.170407291265051 -0.211840991652342 0.601483120771012 0.348832040639506 -1.41830398050182 -0.642482936986915 -0.890122878800751 -0.84104718075723 1.40088567772498 -0.0892525276287605 1.58464196411188 0.0849398915252078 -1.36244626979238 -1.83939415491472 2.26776287448994
"GATA6" -0.317045141862967 -1.60091135569985 1.56074407624287 1.37748927090597 -4.87591195934605 -3.93907585039672 -1.68168219626446 2.32017901090338 0.378093783298222 1.00569354122137 1.28263622488456 1.78880957635294 -2.72704361507621 4.97843619023602 -1.78533692115257 0.0375191194126959 0.999931269533113 -1.0191225981601 -1.84515128388405 -2.22441169269515 -1.76736773175015 -1.0941118344636 0.0999408825111818 0.808763074840666 1.30582426264757 1.30178429718589 2.68885018938956 0.607334153226016 0.392228935148777 2.26687822990414 0.279527456147097 3.00405249344984 0.635910436542397 -0.168371480519131 -1.79300594693712 -0.790638046850352 0.936864421828594 -1.71660778958891 -0.920873239563699 -2.17672650347518 -1.75682887296407 0.142984203847698 -1.99628348605655 0.725121970767064 -2.29589833874157 -0.078016891642686 1.29673621230024 0.190317675392321 -0.247939680789678 0.869514851973412
"GFI1B" -1.07940794511899 -1.2144929382457 -0.000951299071727759 2.40893153704049 -0.140117536722197 -0.292602900333541 0.12583062489839 1.02979816350826 -0.330383018443952 -0.122053397985876 -0.0754122066684375 0.425382030002407 -0.893255752535942 0.841851739633725 -1.01271455706837 1.25388050881978 0.0172669406238298 0.482365179385567 -1.6897811821889 0.0775452670987263 0.273451789777143 3.47243590745955 -0.200195188421682 0.312914918525119 0.322797010593982 0.357979525079046 0.344690195209449 -1.05481623506354 -1.41407960064499 0.365920534553355 0.0631585025021862 1.28766030641655 1.40205984494831 1.40448894394992 0.0867991307213462 -2.05444726206163 -1.03018847633737 0.571721414602267 2.77366600077432 0.712702143985157 -1.84008881612349 -2.00016145339879 1.02079525807128 1.07788906216097 0.135493638286711 -0.64016604959947 -0.76802986205324 -2.11823160802526 -1.98316406022173 -1.10242958080345
"GLI1" -0.283368247520948 -1.17449007599497 2.26167909770277 0.223218768304727 0.433793686074996 1.90636702454708 -1.04045829478213 1.82932782562546 0.441602265533805 0.499255615634633 0.547392027097619 -0.935290279663693 1.96709074696373 1.34626517178086 -3.2296040399607 -0.349151502270496 1.19475180975527 -1.27749015139105 0.931726673284097 -0.166055975111528 0.70320675736062 2.06614530866624 -1.20957347210624 -0.11522382823991 0.506885598995991 -1.79051320242649 0.662317091778795 0.0827732636105927 -1.20281071177739 -0.625943751092301 -0.645043943348478 3.27501060570121 -1.782700056583 -1.48726587212062 -1.20554027192344 -2.36930376661647 -0.986914281694303 0.382595717004143 0.717131467764916 -1.51533494099818 -0.926367018607579 -1.30766362898036 2.17794986492735 2.03198953440992 0.680232349330315 -0.223203192016506 0.0589936391191127 -0.0743517762151122 0.67726186608621 0.748527955894132
"GLI2" -0.280918769761137 0.989450904714484 1.04682874147268 1.54694224811606 0.915823649344785 0.874754974756078 0.947519937796196 1.32855116163249 -0.425968161222772 -0.626997324496149 -0.714957112690193 1.43064550394406 1.69807530730535 -3.38189401488318 -2.18326606714239 0.139819897030577 -1.31069102360384 -1.49018293358069 3.064840411444 0.235483688435463 0.401965156545461 0.232559658254599 1.03935915913708 -0.865724409021965 0.673673492701194 1.02271789366087 -1.18676655953651 0.119409994971808 -1.59116695803976 -1.57489396783437 1.28438234963452 0.937113485003966 -1.69546896273589 0.0202756179390008 0.0730016580030247 -0.279101590197063 -0.370378765240647 -1.71352781466316 -0.546569783512824 -0.613471375708943 1.05835875661501 -0.0720268557499309 -0.0168628276297689 0.114910212077387 2.15316123116701 -0.0371373994403931 -0.817272636554581 0.126590588618588 1.66329053026386 -2.53940144150965
"GLI3" -1.23230724738596 -0.687054783550063 2.1905543299848 0.0220235873830493 0.623422043108076 0.573312876053088 -0.826200125885831 1.32556019069497 0.427169351243165 1.42563732224392 0.417974174042106 0.268387127808058 -0.755503871591944 0.615902039904838 -2.12696598263697 1.01170872083404 0.135503540503817 -1.47337229434676 2.15156897319949 -0.806036156285799 -0.468918773358191 0.682879467731505 -0.278757817253726 0.605183956792543 1.58048149532806 -1.55514911003985 -1.24411281987141 0.888252398618452 -0.600453599233046 0.758277454974545 0.0565126405559276 2.03438345427677 -1.07996426755053 -0.370433324643038 -1.81913166056953 -0.522595576235384 -0.231443836264556 -1.04569666605281 -0.453287233261924 -1.26085048180296 -1.12202121784855 -0.127646013213387 0.283272627390573 1.46871674206306 -0.433693375573552 -0.920935160248618 -0.506302517620578 0.563049543458627 0.320494824750747 -0.540239894880927
"GLYR1" 3.83126956384767 7.670899668733 -18.3852185601924 -0.482054730342813 9.55184383007079 4.91028812831016 6.83341673266696 -6.98813638658504 -0.665347598574554 -14.9120276576315 -6.62739686993456 1.84269066642342 7.79191512618955 -12.3794332593275 2.82587744056811 -5.50174376975618 -11.4051319570937 1.35700309272467 3.24435549977215 10.5018993245189 6.4158008223084 -11.8182152571465 -2.97084209659257 4.4442390643193 -6.3928675446097 1.44599754364683 -4.90756614367933 -11.7318977316058 0.940580537871958 -3.15562122264965 5.33485085267691 -8.00246866973832 2.35845789802644 -3.858951772018 2.00195770100728 9.89698544621226 -6.10868954567716 -0.532030406217308 1.07686527814165 8.17829047232492 1.17536970144829 8.81681381818303 0.867608132435357 -3.01516229032745 10.1169322176376 6.38180569733532 0.776271579109439 -9.11816220038695 -7.07383405459408 2.49470365377578
"GRHL2" -0.0421593926781035 -2.51726556245054 7.91267297435923 1.55212129200895 -2.875857139816 -0.025136448343006 1.4669975036855 4.49669649115893 1.03903048013088 -0.667630265109431 0.670328519956439 0.87132643062941 -1.29697373387701 3.19228409296858 -2.99665807452088 1.43912305431628 7.07919598356768 0.48960727276415 -3.22330448414431 -3.0615924893575 -2.78723443480396 5.44375348553505 -2.2561727461221 -2.66885155247577 7.7277482971508 -1.56527937531237 1.26319817618157 -0.430084086723711 -0.387995504059301 1.44830326141065 -1.21493879966786 1.31693221213881 -0.396823474353721 -0.559923537497309 -0.330436799962917 -2.37160453543015 1.0472503506182 -2.43177010404935 -0.781160679940103 -0.0727683758351856 -2.75950944911969 -0.285775161361 -2.36222987667075 -0.86428223316785 -2.91498415936423 -0.374407138189822 1.21642472318387 -2.94230416584301 -2.8466425412845 -0.465642064762621
"GTF2B" -2.95833399723037 -4.87568386016144 -3.69026962058441 1.31913558085554 -7.54015952275793 -6.59489813217784 -3.44845579006229 2.7958073407185 2.71188536101591 2.28058134592276 -2.49764328216879 -1.50263064713566 -6.49596121369797 7.68122227166193 4.35330875914244 -1.71565688617566 -2.86881821754944 -3.64566810851856 -6.10786473447761 0.772271963706219 -0.391660491327669 -2.91701715877717 -6.57811974290119 -0.0981353183920001 4.74629329684853 2.78915407389198 -0.967820810385547 -3.64262849621443 4.23478585120413 8.92204983421782 -0.273469395770201 1.73293249667146 5.56234537484806 6.36398355018399 -5.78263494619023 6.66412267465505 5.09938274575853 -0.28848446825515 -0.610809926942422 -7.05489854561921 -3.9637033630444 -1.83793979228426 -2.0465697178301 2.94836666490364 -6.29823646353189 6.39058665170019 -1.87039185521769 0.39761143792404 -3.78930190558513 6.07161123854077
"GTF2I" -0.887133970078654 -0.715192004419995 0.0445979402519843 -0.308308647217294 1.20883593900386 -1.14061795393253 0.34550774917298 -2.2126175489447 0.0719275039770312 1.63236545720345 -0.171526321919813 0.936080471194334 -1.59301237557 0.927819818480029 1.32312233143218 0.850559442803108 1.00739659768393 0.110476821886069 -0.825598986258648 -1.80584874999451 -1.82107347587108 0.158166379949914 -0.269658156851454 -0.166117863787799 0.355173817791329 1.41317410698274 0.628990601714766 -0.803054318576148 0.677279569666638 0.0506501572577953 -0.183477510481299 -0.579997369410813 -1.46938251566122 -1.41727141542724 0.452518573723302 0.93460250837825 0.589871833186923 -0.418808556443502 1.39284977521273 -0.685064331907488 1.19293856398836 0.346405014793113 -0.26057412438628 -1.22927199726102 -0.330329370567268 0.0401781825881918 0.36771375078254 0.655237532649822 -0.307385223961226 0.124214266526944
"HBP1" 0.197766412121266 0.247675822433909 0.572666718984091 3.43344158735834 0.924140173084398 0.646263822219048 -0.0393391399315759 0.146530165163115 1.43286349879915 0.2579582567381 2.84466805882301 1.40914907362335 0.343781923352332 -1.02120972904691 -0.512647041372909 1.66766409727418 2.81161041169918 1.75687571863547 1.79968251897031 -1.99863579815629 -0.87896661838087 -2.10136938200314 2.37469907831795 -1.13562707759807 -0.0179047609730272 -3.08622486286947 1.3131882033513 0.37324088498863 -0.213315925360705 -0.232573053420156 -1.56149152057627 1.82153637005043 -2.79309533413945 -1.17223376843765 1.27517854847908 -1.85117051554342 -0.728194081223814 -0.156316608134353 -1.99891268109513 -0.433080531715924 2.95787174031078 1.41561588806849 -0.599071721513275 0.746826156174382 -0.0397250802326924 -2.67909052557611 1.56428889153418 0.127597093001998 -0.785396965973853 -0.788977722571359
"HES1" 0.547739774521629 -0.387011868717128 0.727840152111177 -0.680703093742467 2.70545187934181 0.66445986662965 0.606429015233262 -0.632751214694577 -2.1484481566044 -0.939474659920402 0.458608270716731 0.0303611207331828 1.47749242562595 -1.91736650919143 -0.978442931180727 -0.170577700316418 -0.261881597588476 0.0891028439868984 0.520746601365752 0.851975869479044 2.15105568088656 0.43409030340191 2.65455542455957 1.09028395991631 -2.23663460529617 -1.35579409964069 2.05610819521076 0.224760468206555 -1.91805517276509 -2.69563472498997 1.90107628760345 -0.167933074421599 -0.638794532477859 -1.89514217895606 -0.0205878144281394 -4.85536951732454 -4.18781076088718 1.13292153273637 3.56137336665615 2.34556594314729 1.52079629131612 0.0972552456863417 1.23872131100458 -0.978187528684665 0.39664316898234 -2.57374656287778 1.53491145686315 -0.695322877754766 0.176115583608214 -2.60781629555998
"HHEX" 0.349146043208643 0.965858708192186 -0.284559271179952 1.10425139623704 1.1415295130038 1.73195877629522 0.26444271046265 1.48702032547451 -1.30627154798218 -1.18607678100758 -1.60569446317264 -0.610159657735207 0.743645851317678 -2.48781722546146 0.26281935510904 -1.35607853931442 -0.331712669757991 0.876026560296011 1.10299591293296 1.95841286031962 2.00725815176332 1.3588121102324 1.30535805158521 0.286042438826033 -0.0754436990474249 0.568991648552006 -0.908380121430071 -0.0118913337853696 -0.648474218774417 -2.20691140353514 -0.205044171485451 -1.43599278633106 -0.954205847284618 -1.04708448276785 1.36992887124248 -0.974556769480857 -3.42160001591295 -0.570980228937544 0.674015272373725 1.62389624329057 1.89315296329883 1.33844818184677 1.64895115373868 -0.546871268565319 0.707575292684468 -0.1766541206684 -0.0935590587339204 -0.38740914502412 -0.384281337525176 -1.75648611283836
"HIC1" -1.20594229726651 -0.113173381068257 -0.304207493196616 -0.286673001879611 -1.32439406992755 -2.07460966960197 -0.685252557824231 0.998874630907662 0.691034033982836 1.0834732000804 0.21107276460733 -0.11145887345284 0.0526434708912778 1.17219321831138 0.58731759198561 -0.622970966223429 -0.586512674032852 -0.258815676776449 -1.12741994453426 -0.908061625646258 -0.71603149297282 -0.151491570052665 0.0406244136196359 -0.966755662388524 1.15927694754782 0.240483450373505 -0.0832533811986823 1.07505721968936 1.3838087887847 0.572838125935405 -0.593210615613401 -0.688813051594297 1.61912046819407 2.50993380546017 -0.920738395742994 0.0426973316020363 0.709989499690579 1.30169685425083 -1.51831309560959 -1.22496507616313 -0.507225152483612 -0.681109029251907 2.3050710433071 0.304577691209932 -0.0389301095170827 0.847993408097642 -0.447226984203599 0.261899944767343 -0.578643631574894 -0.284514353978434
"HIF1A" -1.49501547050107 -2.5863724621918 0.232494342661467 -1.68409477890368 -2.15816917831094 -4.06184407714236 -2.15107050362979 -2.95922560373327 -2.14866587653689 5.25276984234103 4.59380592263475 2.89721857973505 -0.528293082947236 5.45930564880388 1.84966150803493 0.968141894030786 1.95538967135727 0.851590903177026 -5.91974701848116 -2.49323827892859 -2.21839943601596 -1.06511256488507 0.70198752897176 2.15245455478631 -2.84586181873117 -0.314768055502242 2.34291752143232 4.45856108014492 -0.367177947617197 2.70672720333019 3.38753774653521 0.80648073125094 0.307622718480187 -4.57907947552069 0.905240387252991 -2.92588517627897 -0.320171052615414 0.550826341918263 5.58045064345871 1.19693297594578 -2.71213116383035 2.14855100794299 3.17970666010383 -4.0217312811779 -0.935713309535243 -1.50597007759742 5.46212261961734 -0.59653433424104 -1.11964568581621 0.607772974118166
"HINFP" -1.39512314443907 -1.43611786491014 -1.13522381786355 -0.813061785140431 -0.089615412904488 -1.79859310027092 -0.826327300887209 -1.04766657427681 -1.24513464296308 -0.329111601535741 0.711282096434201 0.736592957998189 1.17491419573333 1.64417450072674 -0.200345676689332 -0.454286714687465 1.81002882593445 0.620065675227211 -1.28711366317882 -0.54361303609981 -0.550310473882575 -1.35783632649804 -1.34156398430981 3.18320224321294 0.494972244226915 -0.988852492058879 2.09700223033681 -2.09964062708121 1.3639583370315 1.54175477068246 -1.21452366141559 -0.924809664357031 1.10006246472853 1.24859627884693 -0.711126262456259 -0.442868657276613 1.14826881728623 2.96532823387091 2.37946654245702 0.64516039371703 -0.523551194138805 1.02677956679821 2.05027685010627 -0.829572357302652 0.0482408647225701 0.680282045431274 1.93245109375132 -2.44899848697054 -3.14724934747539 -0.849732182215788
"HMBOX1" 2.04729957144781 2.89470427639477 0.796144472777576 -1.92248637552383 3.36434276483647 3.08917074855978 2.21294758066716 -1.53711266104441 1.92501546715597 -1.97345482880367 1.25234342315364 1.07783224320185 4.19360800001989 -2.87240700658903 0.389806670965903 1.88392869111339 1.13132292684237 3.1875327090118 -0.188483971164392 -0.383321513118197 -0.365526455678231 1.31295098735975 2.82842501367311 -0.629578003970931 -2.13025805135335 0.222100766708634 -1.1122711037422 1.41427264369969 -1.10275640637923 -3.7033119968983 1.14139070346227 -0.621329271710687 -3.07569162187268 -3.49349341624265 2.64586516037722 -2.89269391220135 -3.48980530905459 -1.90327838774471 -2.37496295159713 4.21498176270851 2.23420048511641 0.812527986057546 0.252412872351163 -1.96115407009538 0.979812572448796 -2.42764148709075 1.64241354678046 0.00189157974493409 2.06642571891428 -2.8636818817623
"HMGA1" -0.78896289914245 -0.937383353866641 0.569419324587765 0.448524911027096 0.056768307147097 -0.845180178522522 -0.19848073942549 0.382052840903348 0.550175059271925 1.33509271479861 1.23209461598433 0.59921280987965 0.396808197494357 3.1649783717633 1.50160341248822 2.92252967969662 -0.126384864101478 -0.445640918705793 -2.36897376486121 -0.999558975853812 -0.639682590854787 -0.244209929903423 -0.656129530513564 0.336373875222115 -0.227789261617494 1.26727809285242 -1.57374759215576 0.131382215384707 -1.78961312434674 0.396329490023551 1.41692056903519 2.51928001960516 -0.00214270278038892 -1.22778839927679 -1.50544236365529 -0.953642804856454 -0.809841591221896 -1.02815898233167 1.27270265266143 -0.788558993046305 -0.776524476814829 0.11111497419277 -0.145799319737136 0.407244549746224 1.0587303775495 -0.490682012745365 0.350140911523241 0.699386341402231 0.414832652082675 0.492227152114889
"HMGN3" 2.17609121992882 -4.67367360067166 -0.939846362080295 4.99692065367835 0.709928306509467 0.406385072202824 0.948304101689062 2.66877242833969 -0.590272413661478 -1.74343866900283 -0.831133082038779 -0.894890306828873 3.41337030709861 -2.81388112502122 0.61546942668301 1.94852888235976 -0.532815428187431 1.9104241937751 -0.924906012534988 1.83455839835633 6.37818955332124 3.5859679168588 0.244402239519304 3.26267572438077 -4.23347956815627 -2.00980905040703 4.21692176212476 -2.80397205612537 -7.19145366633495 -6.49526294705318 2.09579030231064 4.23963526962285 0.625337752910628 4.69456683694684 -1.97378129937712 -10.8194948577038 -8.93550496029286 -0.520938120630881 8.18330040737926 3.13962673180995 -4.48252778976802 -2.52101866683546 -0.985495998151078 5.40472234258303 1.73357418970837 -7.12746955562208 -3.34434418342939 -3.75846341509948 -3.17578141935592 -2.67915216641424
"HNF1A" -0.573363091555567 -0.381279666082284 0.61902826505654 1.40717398968397 -1.52721040317899 -0.235000083141646 -0.767215540704006 1.68945510840228 0.729079557307751 2.7052031557731 -1.26084838908275 -0.260251638207569 -0.816242934715033 0.709391687447824 -1.54024619155913 -0.548372254679338 1.09504896655919 -0.559983476497431 -1.4495425339184 -0.488195686391548 -0.448839149106465 0.886442780798799 0.270815965815512 1.45310421683552 0.56018002055561 1.21963274980111 0.37898703630393 2.11142262674625 0.626996799492191 0.736802766156393 -0.819696360177723 0.466702064706259 0.339925044791827 1.71939034588031 0.12277727196883 2.26707613004458 1.39701739736753 -0.261995869341491 -0.937298067072982 -1.78337975290506 0.580247832200878 1.3045990851885 -0.643599023968303 -0.342784721544977 -1.3339371177259 1.12031894656278 -0.34977950005425 0.66445469910284 0.232007528270532 1.94172032362302
"HNF1B" -0.744573281290359 -0.113602624925434 1.50504896897388 0.168249247753873 -1.57923186107562 -1.17146953022296 -1.24493016179708 2.1399373995209 0.26979815478501 1.17127040649628 -0.471762505528393 1.3765379334874 -0.507022223343519 0.950297948973549 0.539500687997335 -1.52272029348734 1.05947013131537 -2.41700254844094 -3.38740678743596 -1.05556058828395 -1.55376673415129 2.14245058735804 0.902051673126361 -1.9035138272153 3.09001189531372 -0.403090811617958 0.00416800425669372 0.462961690701069 1.99673796118098 0.583364941060285 -2.40602053067407 0.711974951280212 -0.475893885379238 1.86295454934892 0.154160129513263 0.862355381663415 1.54538078681732 -1.43290507156999 -0.256874689618818 -2.32599825260044 0.135068434206255 0.421750130805891 -1.70949279842631 0.450938976436565 -1.36019737286803 1.51790895206799 0.421372360267478 0.740142336075349 -0.00213106073791882 -0.046635136352799
"HNF4A" -1.36018347277637 -0.00643009692355031 4.9780432263086 0.0336531612196637 -1.6922029126409 -1.4103793343076 -1.03282836148612 3.07792968537984 -1.27800079769831 1.59907183262678 0.384698543258251 -0.228165379083353 -1.74843510334785 2.57505405862969 -1.1390933105629 -1.91072093258276 1.71637753719737 -0.854056055010881 -0.773795966565041 -2.34857863941985 -1.4587502579295 2.53326792302169 -1.6372628073486 -1.16107703614232 3.53166974871645 0.758199605743223 0.543580157633244 1.71558890340623 1.10465927379922 0.529331456209623 -1.22419352675959 1.36095820702675 -2.34470571183021 0.40580168144392 0.455045676559233 1.48355835669324 2.86843055292643 -1.08212487191825 -2.0420750878398 -0.98826653904978 0.515961564884314 -0.968246124279449 0.724031776283963 0.0627240791280023 -0.899555746111332 -0.0310374536188111 -0.690062879093835 -0.738014257068547 -0.611611769935702 0.680867316612275
"HNF4G" -2.21632155546331 -2.5433104166078 3.32761132020366 -0.593254927850184 -0.53795392143984 -0.105956558440921 -2.35120584222289 2.07495527637474 -0.954516356965225 1.46402835533353 0.0821085791510681 0.0427236614627898 -1.89309331799218 4.5217855632508 -1.34931936634176 0.904152078170927 4.3586168769185 0.544011743684176 -2.51820969207484 -1.92799451071658 -1.65888797251416 1.73243787422565 -2.59334707808899 -0.764506438306512 2.81384829055005 1.11647677586838 1.81898510649703 1.91227770629419 -0.414766978964627 2.25181248588558 -1.97173551724405 0.757061350333776 0.84373402031911 2.93556904690837 0.084665270476165 0.377701601217638 3.5150831094152 2.42572378590953 1.43561479599724 -0.0784623787908719 -1.78218913738022 -2.55029913221938 -1.42017652051279 -0.921439886501774 -0.172536981605421 -1.36511273471207 0.466155179798342 -1.68943595973217 -2.2238050943543 -1.80261992773539
