"Patient1" "Patient10" "Patient100" "Patient102" "Patient105" "Patient106" "Patient107" "Patient108" "Patient11" "Patient112" "Patient116" "Patient117" "Patient121" "Patient125" "Patient126" "Patient127" "Patient13" "Patient130" "Patient131" "Patient132" "Patient133" "Patient134" "Patient135" "Patient137" "Patient14" "Patient140" "Patient141" "Patient143" "Patient144" "Patient145" "Patient146" "Patient147" "Patient148" "Patient15" "Patient150" "Patient155" "Patient156" "Patient158" "Patient162" "Patient163" "Patient165" "Patient166" "Patient167" "Patient168" "Patient169" "Patient173" "Patient179" "Patient18" "Patient181" "Patient183" "Patient184" "Patient187" "Patient188" "Patient189" "Patient191" "Patient195" "Patient196" "Patient197" "Patient20" "Patient200" "Patient201" "Patient203" "Patient204" "Patient205" "Patient206" "Patient21" "Patient22" "Patient23" "Patient24" "Patient25" "Patient27" "Patient31" "Patient32" "Patient33" "Patient34" "Patient36" "Patient37" "Patient38" "Patient4" "Patient40" "Patient42" "Patient44" "Patient45" "Patient47" "Patient48" "Patient51" "Patient56" "Patient58" "Patient62" "Patient63" "Patient67" "Patient72" "Patient73" "Patient75" "Patient77" "Patient78" "Patient79" "Patient82" "Patient83" "Patient87" "Patient9" "Patient94" "Patient96" "Patient98" "Patient99"
"TCF7L2" -1.18819596154661 -0.62229080563049 -1.02400402956281 -2.65272466455208 -1.58587605103523 1.60184024736199 -0.494681290904022 -0.460782651483303 -0.26967499427925 0.0903329618279188 -0.0924849233778312 -0.682143279707139 -0.0898162410080615 -0.834929712556378 -0.143144023592407 0.072731496116226 -0.643501514271865 -0.799585375788433 1.12268541889161 1.47123106454906 0.975114925763073 0.329639389872084 -0.605729875009577 -0.199179942889079 -1.58572253762234 1.82042900937822 -0.850819986958102 0.385028880492007 0.543699417932709 1.90098456262263 -0.939609444848783 -0.895461329187037 0.539051938679979 -1.6328691452397 -1.09337664628929 -0.52578790683568 1.27404753053774 -1.3714262900778 -0.108486756052753 -1.0456765920877 1.14383811087008 0.0412676683757368 0.372796453296147 0.232982108011763 -1.76699249519802 -1.37307495874882 0.257775443701148 -1.08177881308267 1.15321466923905 -0.43881745141479 -0.29654698526123 0.388505487065052 -2.21772156545732 0.338162020538257 -0.555519460982718 1.64096619078201 0.387053865516136 -1.53741987465012 -0.117879104443393 -1.43335551407316 -1.22263736063139 1.91310328348118 0.506047950345616 -0.77272281337046 -0.515300775398469 0.912977613220684 0.341127703672675 0.103106664056732 0.476954495213786 1.57222170623357 -0.12184018827999 -0.853041799040625 -0.600233818977208 -0.892721790614815 -1.91309776222921 0.240820960103729 -0.357049656242519 -1.63544209052398 -2.43633619714871 -1.42156767358136 -0.479514886393579 0.45470834817337 1.38778017823888 -3.07614657150872 -2.03826084636071 1.11945689673589 1.5816874977282 0.0150376566208157 0.940338561267441 -1.27201740030535 -1.91083961164846 -0.270707889598133 -1.79136525857804 0.668418255179371 0.581213708383223 2.1605794274835 -0.094308903569071 1.97721332506417 -1.55510776017247 0.537232250144575 1.68521277043999 -0.0405648994141716 -0.776595503113934 0.949005383413453 0.58218470833612
"TEAD1" -3.47817480221176 -3.12055791032635 -1.88401740049839 -2.87668100172119 -4.411769009368 -4.66806370879564 -2.16093217728294 -0.386235590571927 -5.63753599290363 -1.73293600062922 5.4048634695351 4.96832243751185 -3.881602715106 -7.61568921119826 -0.63804817326034 -0.874502873241078 0.190820349499446 -0.449609089257581 1.20765534044321 -1.03220111306023 -3.21298164562719 1.14899707059432 -2.11636824959961 -3.18911746919652 -0.668381477236787 -1.30150709372842 1.29093121053301 -3.24486406424912 1.45088566672894 3.7633883782613 -0.935044325439164 1.90280251429595 -2.32219411924307 -0.999783899034645 -1.42835567217082 0.826523236046848 -0.341958050504713 -5.17938262713906 0.898344530932171 -1.69925397624466 -5.07084339422591 0.267209110975289 -1.61097982852901 -2.89265988324294 -3.62746732908401 -1.16021526283178 -0.642819858776885 -5.23106185892119 2.84311180046245 2.56247678683541 0.237737776377878 2.81726993814831 -2.95917210234338 6.0422293943939 -2.35732849167136 -1.68383981535701 -8.6083450476115 -6.09226454213642 3.26026281559048 3.16842013688041 2.2470197840105 4.17502295521522 -3.2087980343438 1.24054967118719 4.45988271611614 -4.37606140304994 -2.72212020811229 1.65392211668313 -0.0304664382911908 3.18124335154027 -4.77516030301719 -3.6704572065332 -0.102802392338379 2.13820005492006 6.3245672952295 4.37742632234539 6.04454710624687 -3.96644565812131 -0.0066660819443204 -1.47335243061906 -5.75770299147398 -4.30206993031586 -3.03218018409232 -0.326377317959845 -4.31543089215072 5.99350986226691 2.89177893966407 -2.28980526594089 4.10288952788925 -6.27800761546024 -4.69030822517155 2.04937506221505 -3.55940205436893 -6.38928906364946 -0.833209105059398 2.58280125545816 2.60851523972907 3.06387089910591 -3.09418190013783 -3.88018427143591 2.12664426352606 -3.26298566037213 -3.87276031545505 -0.158290159434929 -2.1820430421502
"TEAD2" -2.09197565487364 -2.11080727482454 1.12148882692014 0.423902092525878 -2.51654987156414 -2.19623945401529 -0.641694302858358 -2.35527211339441 -1.10321334847771 2.73169550692112 -1.96827653972598 1.52717753025816 1.42313604597942 -2.61065168345418 2.20224721482766 -0.761642664426366 -0.650925808966543 -1.64586985084904 -4.17708251995784 0.760795550059565 -0.224324720595431 -0.319603274578554 -2.37859314698885 0.0123868616032029 -3.29816135452919 0.711749571567272 0.0923280164381834 -2.63348875769254 -0.804016053795545 -0.344559556535046 1.2678899378862 0.295017284969871 -2.56950511148375 -3.35650798989846 0.146594615399939 1.32603969960923 -0.861728228925045 -1.6560499068541 -0.571100775864304 -2.33023115933361 -2.8727016942262 0.923315766750463 0.143341391315987 -2.44987876881182 -0.827492802828917 -0.0126257831593799 0.0348745094457481 -2.40686066289521 -2.10927369489492 0.0205885440999937 2.32852975954758 0.82009401186729 -0.778807380551797 1.49047441255515 2.24312541221757 0.622471840332846 0.635481938324451 0.401578823382251 0.250151240347573 2.67471438847174 2.75822147092457 2.25567073400665 1.23064797457942 3.04841900114027 1.43007436809968 -0.262743274991077 2.6004389327708 -0.224137198836211 3.46957712459429 0.529431786822146 -3.05131699880125 0.641238794104629 -2.92840407071022 -2.89411344494176 0.220302835303714 -1.38249182475325 0.536898565425767 1.71617674956729 0.308834260497221 -1.63939210418343 0.612901221393092 0.086504076243278 0.54248612607053 -2.51727502470244 -0.977456052312832 0.0785144212305303 -1.53676501027448 -1.39784119710701 0.811303198751523 -3.17409337026051 -2.47402013500317 -0.0750047157221126 0.39623869848117 3.06024166010776 0.387289538362362 1.41568418419657 1.08214610746893 -1.30904774612548 -2.52993028592914 -3.67567321302216 2.27608896368663 -2.67547129736938 2.47897086764622 -2.08583825043098 1.00009531469579
"TEAD4" -1.04860883535688 -1.60026737881099 2.77012472260426 -1.54615848260193 -4.01061837094722 -1.31253250273168 -1.22634552596381 -1.57474773802357 -3.00043196402887 0.41494107476095 1.44969818310199 3.24078316685325 -2.64928835633563 0.0302441340303299 0.540020550366183 2.19486893483507 -0.960538021766908 -0.877478374371653 0.325663382558495 2.78982851691699 -4.10326558321022 2.15456012926711 -3.86979731916036 1.53832468066947 -0.531734975484189 -2.525715367155 -2.01102370226285 -2.35846703421638 -0.548987444735699 2.39438802239678 -2.29106694015466 1.0651765198938 -3.22629590653566 -0.1921750680152 -0.817378315666735 -1.03638158915541 -1.23841426519947 -3.70496440676538 0.315995802035004 -1.40184058243542 -2.70843120161864 -2.40214294058462 -0.732676067247699 -3.58017225558312 -1.36990287342297 -2.62200345460611 0.35884138079474 -4.44564631608862 1.93272282361703 0.735727781472273 0.448045515642435 -0.146178729774304 -2.56889573528271 3.04165158661422 -1.44384582832563 -2.61108383578861 -5.74926190575637 -0.795320975923204 3.41604015131893 2.04627011546597 1.04249763951596 2.34995378775757 -0.780759016314519 -0.865340246943618 3.18132131946644 -5.22075006957049 -2.39550377213863 1.75453797358875 1.19065324060481 -1.09610622796783 -2.97025519351564 -3.4789062643056 -1.19149222742171 1.72521406810085 0.254434044302035 3.90105096446778 4.51392372146181 -1.50328485533561 -1.93326878919449 -2.31523504790009 -2.15686217327774 -0.102272873370816 -2.81419878648529 0.26195171457986 -3.3126762686083 2.80827364706772 0.868682053265666 -1.33816082901905 3.33130506121891 -4.11416593361422 -3.69089465188924 0.256753563761277 -1.99214890508884 -2.04170122861566 -2.19643240230393 3.19534226930497 3.05168226456125 0.34783978607488 -2.83692613185739 -0.70244270457817 -0.710130362796569 -0.609244061592117 -1.52740199405223 1.76120155292589 -1.61787820789696
"TERF1" -3.72388642860721 -5.99141693143925 7.18635089153162 -3.68235777146692 -9.12028331228452 -6.70684760798968 -6.38564989851758 -5.07492763939339 -6.05113990431279 2.83418498101527 0.350080403415057 5.55270267504005 -0.531563187547686 6.1645081803301 3.31332425408287 2.74599981097243 -7.10780412806154 5.07891502515946 -0.890494135951895 7.10466043265947 -2.56102930139824 3.38344439083577 -5.40847569491886 1.80444547191105 -0.109978229719377 -1.67402878204904 -4.43585982035415 -7.96319388061684 -1.65609307145832 1.71132062022993 -4.01989556333615 -0.629548172578967 -1.69908227985988 1.25298413245236 -1.84375705126771 -4.38382194794488 -1.23730116126393 -8.03662053584337 1.99589730043522 -3.27924047977179 -5.49114455936813 -7.93892017307354 1.68571857888121 -5.61541638570552 -3.68359528821294 0.117705050435587 -2.61261966130115 -7.45446175145207 1.56818003374208 2.43813530356114 -0.520841733631795 -0.68829271677923 -11.1164319086306 5.95587742343441 -1.69389763323853 -3.03663097340513 -7.67806120150366 -5.02234153532918 -0.701259914596696 5.22174323261541 -3.15354875334741 2.78634858772628 -5.24513428941132 -1.24981773740317 1.77579064689915 -6.65097099962532 -4.13926692725309 -2.81037634979671 -3.32424496017355 3.52449457244784 -1.89835785363383 -4.30308633113092 -0.766644686740873 6.79121950449894 2.13413518516193 1.70426890964107 4.00959746109629 -4.97022246581787 -2.10172492451233 -7.08010898374335 -6.65390472873161 1.06564603107311 -0.324266127824329 -2.8099604168084 -7.83953907451071 6.93403227928177 4.387886607222 -4.96320418868595 0.613046343133688 -6.3930640635793 -9.40776182388536 4.55374590629067 -6.27408338526957 -0.378561878317579 -0.46652711436617 1.94938205186256 6.46700883101328 -0.355503129269833 -6.69541806749631 2.42066268680967 -2.88257178153813 -0.882694622168355 -3.17552183039031 3.00783897951626 0.629671882962331
"TERF2" -1.37817244537843 -3.97360103191097 5.81269038879798 -2.48788968716498 -5.55179761666643 -3.70265355052631 -5.46249098716278 -3.42050513736381 -3.80277536994212 1.11060414473546 1.11339769765441 3.50839285766263 -2.19631236331205 7.55423934342369 2.43145202422963 0.257689388424625 -5.31997470685225 4.99658940788678 0.417146992963126 7.41742790976883 -2.81428723996467 3.65270609342877 -2.30284753152752 3.86917773955545 2.79942886475501 -5.0641437090808 -3.47819235835182 -3.2865464462365 0.397620540032466 2.2201118678535 -5.59222276467225 -0.145022106784895 1.07630642212996 2.20794803833618 -1.16080340298438 -2.73513238877631 -2.54479712854037 -7.43965213591247 1.35295942074999 -2.44170415033803 -2.90461106036632 -6.97135005133952 1.7753240570866 -5.33619518968835 -1.80474271676826 0.469117887022651 -1.84258562323867 -6.94507828331243 4.06876947528574 2.39272011224147 -1.22374529141057 1.27188397898129 -10.3206601030074 3.86734021044676 -2.65573815115628 -3.11778219002724 -8.12750456984903 -4.58698163043471 -0.715763269959233 4.21126792095585 -3.08068181459659 1.92236348001005 -4.72086668547266 -3.6063895599019 1.03694775842367 -6.22558019662926 -5.87302255825301 -1.18525633870032 -4.03011258864698 2.35113307963698 2.16237760193833 -5.44847087860137 -0.694696409215767 8.21397324263113 0.888299660023598 2.07308479988056 5.09111729707485 -4.14359966237181 -1.03750538042559 -6.45252045105817 -6.39452858601068 0.862597491812296 -2.49424430379953 -2.95921418054256 -6.77865197583429 5.25305258100093 3.44864480776425 -4.34422192695924 1.41130089457751 -4.22503586243442 -7.3571284444658 4.10856077720232 -8.94679734076233 -1.51603116405188 -1.18044542121314 2.43563026617291 1.74050263689977 0.324006284099894 -5.23312471765176 3.22799328809932 -4.45371038558191 -0.569331719696724 -4.44714783844061 3.54122999611332 0.158772305043712
"TFAP2A" -0.75466897649396 1.2785915456585 -0.935137997566817 -0.36085637226438 -3.34199912991069 1.89126893748003 -0.622847269328427 -0.720833132218749 -0.641390351485867 2.01495405001292 -0.0541142791361243 0.095225541177277 -0.318199475860678 -2.79406643943858 0.482819561520604 -0.226490963630872 -0.710190341272326 -0.191606962999691 -0.78881270465321 1.38805536063166 0.91222814861828 0.672254758129164 -1.14241643031584 -1.01675139224662 -1.36166036869219 0.347416308573041 0.0413022629079266 -0.941201764473894 1.56639847283198 0.254265886544613 1.38889645956821 -1.26307035234462 0.286107651107827 -3.32818162260069 -0.728269639211199 1.86344774517951 1.22425676547465 -1.25670385163951 -0.100695944710289 -1.98358965933628 1.48614270020379 0.333668704987297 0.0939009148674475 -0.668349329403996 -1.14727520206683 -0.0591860015951253 -0.882092447049021 1.48980742621339 -1.76774293742519 -1.50466861335282 1.46433119925987 1.8635426239201 -1.75784511543037 3.3693202211558 -0.626196832402932 -0.394828487649832 -1.13869520069883 -0.00171147785400603 3.05712358060528 1.06515708503422 2.00305210589541 3.11076664360236 -1.06040185108361 2.46243503824257 0.649105636419952 -0.168609041879024 1.81678182602044 -0.352941522203199 -0.171921599846511 0.22322908250793 -3.44889376802585 -1.04395885839992 -3.57825114950824 -3.36593281071107 -1.55942733182184 -0.37116851539066 -0.928500263306527 -1.38047837264392 -1.20773729563118 -0.212417886544322 -0.218600326080019 -0.0702478163042238 -2.22853523582375 -3.74596439610988 -1.10001004502965 1.63729449025176 0.256996621200985 0.772184577295923 0.888077616652535 -2.43990697494823 -2.1008747169888 -0.838383750340927 -1.6283546105553 0.307809553366881 1.10890863347219 1.85306811126893 0.342407707274371 -0.57280020677127 -1.98149888988446 -2.86543140837214 1.48235448505827 -1.5331967408678 -0.230403007999375 -0.720577688077933 2.09539220580985
"TFAP2C" 0.385042862066173 0.461461040180352 -0.352064646941644 -1.74057849801432 -1.57564867552302 0.963340071677547 0.784412053699979 -0.554940070990312 -1.17460038396878 1.26087524900384 1.0055541926253 -0.642679107160578 1.04673763058119 -1.87733604440078 1.06175572771806 0.305852894928529 0.924018730617939 0.205417377183004 0.813782103570202 0.344569519911503 0.342620743650685 1.60956201977617 -0.223148813730386 -0.987984660925951 -0.890981950838655 0.767253068929993 0.304565534695615 1.31257826556227 0.475298543480412 0.188363300196257 1.19895622595824 1.15169049553498 0.282061528880074 -0.953056859987325 1.05217543022947 1.19507833276083 1.56947982961561 0.212684049257907 -0.574099193133815 -0.161799056825557 0.0910792134014595 -0.230090329254986 -0.62675195239422 -0.415611829323158 -1.28832983794782 -0.45689743065279 0.644544661620939 0.983474504620959 0.108256252834449 0.417602522543175 -0.770891211483027 1.42264735991555 1.42423767520719 2.14817123421036 0.499199597658984 0.906675688149035 0.466872107147159 -0.415642088157478 -1.3459198676302 -1.90062916668271 0.965632506294631 3.50820227395736 1.25661713452212 1.98789824792574 1.86457018485492 0.432495507071043 1.14319178109923 1.86962866197375 -0.11140020871185 2.45702591906919 -1.96526671993667 0.0783205217278842 -1.06098856569451 -0.623990310978742 1.11906007498008 0.466749243579619 -0.751827562383823 0.863935443588869 -0.909423209748638 -1.17475444287951 -1.50343314101812 0.791180128617934 -0.364416267717483 0.464954523152359 -0.0214256172076266 1.34541725555129 1.292003366073 2.35893394204452 0.877364718193311 -1.1137161490768 -0.881389788442768 -0.481531016024146 -1.34506558126637 -0.0962146382648704 -0.112693101842103 0.484247677606037 -0.0879155067936294 -0.496351184154509 -0.255172924204046 0.339469690371904 -0.318753480896945 0.764389188704408 -0.341056838001864 -1.16050909914249 1.63239034364516
"TFAP4" 0.0605857336394056 -2.01418098747669 3.347730750943 1.41331533789363 -4.39654178672261 -2.1835698895041 -1.98684133148217 -1.5356542643273 -0.715635930110498 3.7168552290181 0.957403528365481 2.84546708395073 2.8786526005151 0.373771120456176 1.08528026308161 3.54633902710105 -0.980471168826274 0.537181585009338 -2.01370895097914 1.30272539455585 -0.742109401750004 -0.192797525363263 -4.81259178708181 1.00207443464487 -1.38260891517153 -1.80185064451971 0.345613406737535 -1.02985226982593 -2.44940797328966 -2.02972480279087 -0.81480715213839 -1.53311957860575 -1.46076940468553 -2.71498636214508 -0.637598486613224 2.89791260090581 0.450752775244271 -1.3673074393359 -2.01515339974392 0.656771269642209 -3.59666299306386 -1.7261558461492 2.37620900233356 -2.62318534574236 -3.17438349654282 -2.807129062581 -1.06223782799357 -3.04989798871246 1.5347030512599 -0.227550207599095 3.36889844863354 -1.40577629762293 -3.06254410824725 4.42156522619049 0.793888238896932 0.0810171796770925 -1.70445537718409 1.00038943798192 2.09883705062098 2.62093048189695 1.09004760563389 3.72853949548458 -1.03008292774375 2.91071557579944 2.56554126283104 -1.43905172555419 -0.883801617466486 1.08171836154466 0.578816906204048 1.71425645090764 -3.97896667378242 -2.60622768710536 -1.19950720146796 0.389261842481656 2.55224609317251 -0.71455178360008 1.16554116072148 -2.07734110120162 -0.141316385704543 -4.15041200096403 -0.429417748351096 3.22832774300513 2.12959705967109 -2.39420213339311 -1.35073216803322 0.366978566434898 3.20424587585876 1.2610443617001 3.74606071173766 -1.80057538074549 -4.10464650743597 -0.0463940316593359 -0.561798868459143 1.92468945940704 -1.47048815260699 2.58724342114873 2.35387720486716 -3.65870414778572 -2.66893120194341 -0.702668638238945 1.1187063392166 -2.23899492857624 1.64092389172334 -0.506530868318773 -1.67173736172322
"TFCP2" -0.901367317367065 0.75984673149083 -1.04712011441368 -0.634643280959734 -0.419535561586659 0.86048681383507 0.538068672958793 1.08244983974122 0.370763535894969 -1.64672088131717 -0.659142368796355 -1.70327295048358 -1.73215916012189 -0.787965592920342 -0.22586090907921 -1.58292175062624 0.728960715693368 0.458779448251063 1.22009130993304 0.953784955128159 -1.51422033508289 -0.381277854141529 0.675169376327607 -0.636075204164207 -0.794348571471247 0.606115241237335 -0.53227868969731 1.0245695814427 1.00706522927472 1.68255483230888 0.474846364341978 0.927056441064179 -1.35852310833831 -0.755755334637374 0.741065731623459 -0.983678164814677 -0.0430218380831933 -1.64634285139903 -1.44651649347277 -0.798603236602208 0.799959143101645 0.628797328965316 0.0230545505375148 1.33438034072236 -0.356553908931068 0.180757620959957 0.0108661354306817 0.357552263376006 -0.218531605977399 0.299878317850739 0.265631341072783 0.0591211532695883 -0.449473459754381 -3.04980104884324 0.662041166991775 -0.396249808654018 0.249164489128287 -0.085519677796848 1.50140523085771 0.0323414503234732 -0.428791598612559 0.459791140391048 -1.45641289634843 1.67835203381675 0.0997266473947848 -0.0483957227916781 -0.930145357538838 3.07929506392319 0.840671278175616 -0.267157189772982 -0.176241035707894 -0.266632307297571 0.778174828827204 -2.06742690800578 -1.95637967425398 -0.644498689453102 0.426775779607057 0.499063690821963 -0.0196285909579046 0.46931432583065 1.5752982669552 -1.11241121981428 -0.00300812294339789 -1.06989699757638 -1.61446710607395 2.44484420456151 -0.837271950475808 -0.350658769397477 0.510916506791279 -0.126124206365445 -0.0148683658813858 -0.39132636364983 0.627376921670878 -0.0792451888575863 0.87748560294255 0.459963929598551 -0.362490003627602 1.42011735047265 -0.413832314475786 -2.09430874613391 0.447691980274671 -0.556636090217567 -1.18847650041615 -0.0592737791308407 -0.178508140786093
"TFDP1" -1.94214224211558 3.84906291994542 -2.11587031474602 -6.17971263152282 1.54158113194127 2.97000594659779 -1.17527004767937 -0.902039787489376 -1.84315394441527 -0.946088530474572 0.587828890094471 -7.15650212729293 -0.585368635205198 -0.0450941176157303 -4.44486532223117 -3.30943421169473 3.92262007774997 -1.2896059489861 2.25038778136004 -0.824985978796413 0.390811040668633 -2.09016543518307 1.74086447042976 -0.505595700799882 -2.90287189305572 1.32967029625193 -2.57621255500824 -0.774137108501808 0.618225127612602 0.80873542371658 1.45284800337107 -0.287298750151389 0.227382748659549 -2.11973842686464 -2.25347070395941 0.329788237625605 -4.7617202905699 3.65709989317723 -2.74690409999883 1.18862077924755 3.96460771207976 -0.405788601924123 -4.35530000748823 2.30392073053154 2.36526613818205 1.82848179260765 1.35781979170832 2.75271846306475 -1.43364494644049 -2.12610040853846 0.427223702646396 0.15365663717027 2.85196160620339 -2.4465492588722 3.43147710678854 3.22779082239139 1.41878821357603 4.61897617633762 1.34654764895972 -1.58587194726306 0.912109939040867 2.29225827046088 1.37249610019131 1.75280006646901 -1.57897801063032 1.26194797415112 -2.08572116655828 -0.93829018555757 -1.18807590881814 -3.03922645330892 2.78503951744902 -3.01717645828813 -3.94968468834725 -5.81456765367546 -5.60605323298443 -3.99890152251305 -1.33022433765734 -2.6960221600844 -1.10937358673383 3.74971744621053 0.928961707640221 -1.10272991652044 -0.44568481355503 -0.3765586538963 -2.05487354165843 1.04390613991747 -0.932970389535182 1.68429299033761 1.17402399693335 0.153946514174991 3.75825172421789 -5.27607177638284 1.20668084815459 0.850712259368486 1.18985398310181 1.83008307228511 -4.38051707654777 -3.09649170226563 -2.66417863616401 1.18784027462191 2.62186772081194 4.23861706849017 -3.70766522127268 -3.28259493794931 0.573578664480449
"TGIF2" 0.276571645976307 -2.53900879031667 -1.21306042422653 -1.73748101976961 2.06101497939352 1.19826644771564 0.330431592048285 0.0273388579610557 0.620559085836907 -3.03371520873085 -0.0656371593051009 0.616667811980086 -1.80339206290702 -0.212217437203804 -1.06806229463123 -0.239768544050418 -1.65139396920751 -0.553930246517066 3.0035621831699 -2.32251921633134 3.13306233464639 2.12692847155372 3.3382041773302 1.80371371879364 3.50775131552584 1.05186433460495 1.57462892418825 2.93632377747544 3.6929981410655 3.0242957137848 0.004261958087697 1.53532404304524 0.967494143553412 4.02945620454389 0.130619709929256 0.126566289836311 1.20879333146933 -2.37709765444642 -0.486593638475071 0.906348946004408 3.09774475407393 -0.157990780748936 -0.974278971881915 1.25949498183528 0.122661678423379 0.575891337540637 0.609665763095395 -1.65588167505647 2.53236826799559 2.94283521140181 -2.66618294898365 1.61151877018978 -1.57867962928203 1.7420954476241 -0.458804124333936 0.924721234990365 -0.862311728648623 0.340557926707142 1.34108804239527 0.565700686536518 -0.621444398027194 -0.339440831762946 -1.08569341590637 -0.703669396065756 -0.478925228756393 -1.29979664841856 -0.905196661329537 -0.111982927750168 -2.33930654879948 0.517198216163554 2.66239904266947 -3.27054746085174 3.24930676087294 2.17289451863395 2.36454578335001 1.52525458692924 2.538645965568 1.01392202679747 4.09472126787412 2.86535327628487 -2.42594260055299 -2.13649942988303 0.617508848897871 0.0183732532323025 -2.0823740759507 0.664704957137133 1.75685097948604 -0.733925569727322 -1.02863842956635 2.08111262327237 1.74722702360986 1.73738001449487 -0.88005361344847 -2.65420344726453 2.5776588054275 0.446155187936466 -0.894370033836577 0.114576437488914 1.93876447508417 -2.65479449656294 -1.81622061841861 0.605654158557198 -3.41393264404431 2.12024358877582 0.31429894335438
"THAP1" -2.99095172758929 -0.392801032787921 4.55654967251358 2.52239425859706 -6.76052578008656 -2.21908333540847 -0.479722420640528 -5.95010686943323 0.833558020612653 5.91387849784372 1.28238722341404 3.82650641039391 6.0209252417946 2.28774953526239 2.63231635148667 4.10352887345898 -0.580488465321332 2.37736607236296 -5.47298914003713 0.900070261025821 -2.05021426917725 -3.73930636280205 -6.71335860013315 2.1545427458014 -4.76917748418359 -3.99659373281272 -1.25364103879379 -1.96915086615295 -5.740564866222 -4.24289875426206 1.0984612143357 -2.85577100933912 -2.17441321769519 -5.7411519915514 -0.210362010403964 2.68079013541567 1.84017229434 -0.770825006794649 -3.13695019341017 -3.54742451583477 -5.04084637254932 -1.27412302644152 2.54181999092926 -3.05138955541077 -5.62701793917523 -2.20810710647966 0.441335558618649 0.345701461113026 -2.30725822888051 -4.55399447557279 6.38021764472467 -3.77729640169117 -2.64784567719332 4.09543473088894 3.45067705889907 0.849718692260487 -0.371563071637597 1.41808803370491 2.6086503112658 2.74098017738371 4.77954352922637 3.19421452592099 2.08682587448944 4.12671707821868 1.96511369946305 -0.133913294067825 0.142153536029966 -1.0899804122059 6.15342654557057 -1.43569461733394 -5.56133390399531 0.867611526505708 -4.15023537461188 -2.37865737626782 0.848031097657848 -2.61083342118407 -2.72192456272843 -4.75006328323745 -4.80069820924788 -5.67703362430129 -0.102552536860214 4.98729294784169 4.95175055321441 -5.5562771832823 -1.11915023827582 -1.25350033835757 1.80357814345369 2.16943513116121 2.63598697423297 -5.65578824514893 -6.50593616770973 -1.30110226861465 0.692926542781473 5.97249319068222 -3.5552142093621 3.65325634655711 1.53969831437021 -3.90747601324641 -3.02492325985961 -1.18143933680651 2.31430719585466 -4.50457108661067 5.42844848510349 -3.90790492995841 0.664788223873485
"THAP11" 0.593331369952784 -1.42765941101076 3.20919467976876 0.96993744251451 -0.696610664834383 -4.56566048967724 2.67737273121477 1.44441325816017 -3.86869059930861 2.80651335188737 3.02240420649342 0.802411678845877 0.419412700101543 1.70221824394654 -1.18050540774568 2.40831187549533 1.77657168657787 2.72846839382078 3.35564664616122 3.27663511930254 -1.73806350605799 4.60822821588293 -0.623405411427957 3.40030100870848 3.3706852169618 1.00829853833492 0.788569511101716 7.43861629558993 1.6582131031634 2.87566170331632 -3.24294644281704 -0.0586834344876882 0.185077445887335 5.03783134203491 -1.15820891117818 -0.93380325295986 -1.69816198198935 -2.24790633933842 -0.93025445437469 2.01182024656626 1.05151332349261 -2.46814402143134 -1.23948812714125 -4.95563568180992 0.97270831540235 -2.73000470073983 -3.92163219157174 -0.326167084512505 4.77333039220563 3.03466299873091 -0.175922032103437 -1.44272077197098 0.223235568077067 3.80755304183777 -0.845605592653895 -4.08667955803232 -4.43585192399594 -1.25751339408109 1.07210001194787 -0.885316552582295 -0.87138330570224 2.58543183820028 -1.35544749917999 -2.3506468561936 5.36361819299326 -5.72617209017269 -2.36494547182296 4.40898841876398 -1.24078487941678 3.18210260561197 1.45904437989654 -2.23042039552588 1.12969808727268 5.47636278494951 2.15675105454711 2.62839248088909 5.96534564800122 2.39529371437555 -0.245923905967628 -1.62400912499374 -1.89865928682486 -1.22832766128944 -0.786681500113184 3.41240919613983 -1.15697446166253 2.63864440952222 4.59001789734171 2.04056324528235 3.47908766262897 1.64996685103492 -0.41165505047806 1.74396944051393 -3.06660253971818 -1.39297557195753 -3.70637020223749 0.718308760134159 0.580470322033833 -0.367932363359002 2.36828599132133 2.51576575998998 -1.06445003513346 3.22296890447456 -2.29773345065876 1.73523608509371 -5.28716183320085
