"","B_KRAS_Subgroup_4","B_KRAS_Subgroup_7","B_KRAS_Subgroup_1_8_2_9_3_6_2_5_6_3_6_2","CAF_KRAS_Subgroup_1_3_4_2","Cancer_KRAS_Subgroup_1","Cancer_KRAS_Subgroup_4","Cancer_KRAS_Subgroup_2_3","CD4_KRAS_Subgroup_3","CD4_KRAS_Subgroup_5","CD4_KRAS_Subgroup_8","CD4_KRAS_Subgroup_9","CD4_KRAS_Subgroup_13","CD4_KRAS_Subgroup_1_11_2_10_17","CD4_KRAS_Subgroup_4_15_7","CD4_KRAS_Subgroup_6_16","CD4_KRAS_Subgroup_12_14","CD8_KRAS_Subgroup_4","CD8_KRAS_Subgroup_5","CD8_KRAS_Subgroup_6","CD8_KRAS_Subgroup_8","CD8_KRAS_Subgroup_9","CD8_KRAS_Subgroup_10","CD8_KRAS_Subgroup_12","CD8_KRAS_Subgroup_1_2_7","CD8_KRAS_Subgroup_3_11","M0_KRAS_Subgroup_1","M0_KRAS_Subgroup_2","M0_KRAS_Subgroup_3_4","M1_KRAS_Subgroup_2","M1_KRAS_Subgroup_3","M1_KRAS_Subgroup_1_6_7","M1_KRAS_Subgroup_4_5","M2_KRAS_Subgroup_2","M2_KRAS_Subgroup_3","M2_KRAS_Subgroup_4","M2_KRAS_Subgroup_1_5","Mono_KRAS_Subgroup_5","Mono_KRAS_Subgroup_6","Mono_KRAS_Subgroup_7","Mono_KRAS_Subgroup_8","Mono_KRAS_Subgroup_9","Mono_KRAS_Subgroup_1_2","Mono_KRAS_Subgroup_3_4","Neutrophils_KRAS_Subgroup_1_4_2_4_3","NK_KRAS_Subgroup_3","NK_KRAS_Subgroup_7","NK_KRAS_Subgroup_9","NK_KRAS_Subgroup_12","NK_KRAS_Subgroup_6_14","NK_KRAS_Subgroup_11_17","NK_KRAS_Subgroup_1_13_15_16_2_8_15","NK_KRAS_Subgroup_4_10_5_10","Dendritic_KRAS_Subgroup_2","Dendritic_KRAS_Subgroup_3","Dendritic_KRAS_Subgroup_4","Dendritic_KRAS_Subgroup_5","Dendritic_KRAS_Subgroup_8","Dendritic_KRAS_Subgroup_1_9","Dendritic_KRAS_Subgroup_6_7","Endothelial_KRAS_Subgroup_1_4_3_2_4","Macrophages_KRAS_Subgroup_1_4_3_2"
"R3388_YZ_6",0.612824824178053,-0.00092168465108378,0.129568891925999,0.370085227697782,0.913875332010096,0.424006284203829,0.355504004708492,0.0264813396662316,0.274893362199018,-0.0827188091423526,0.0349733719993138,0.0634095170871717,0.0209507931934019,-0.00157034578804378,0.00233601664909215,0.375389660286636,0.00240538805366838,-0.00381233395546223,-0.00663477208334333,0.0497124707625016,0.0777904523564219,-0.00022149837513547,0.00691381780598911,0.00913700405702815,0.00140920909660246,-0.00329281559297237,0.0058773569687583,0.0646193398746738,0.0165217454231532,0.108379596847657,0.195924893838136,0.0304142416476355,0.00034429329430223,0.146954208049681,0.0149356272534103,-0.0208357064631875,0.042652073259837,0.0249553897470552,-0.0273024954193063,0.0158916282683663,0.106088991343781,0.0582764931949642,0.172655361003502,0.0926277797244004,0.197949101447492,0.0465693397586724,0.00270603803857256,0.122279691890691,0.0520484812542015,0.032164159779309,0.0275804045613813,0.110756022068651,-0.00105533241142014,0.0471652809129415,0.0014471948413105,0.135279937891202,0.0760441864211704,0.0337607816438332,0.15116165732107,0.177447366159581,0.143248357659711
"R3388_YZ_7",0.749815059793662,-0.00092168465108378,0.0796832656367602,0.469687224009872,0.870862683872992,0.190200821298659,0.434728070279895,0.0264813396662316,0.337334573905175,-0.0124390867309521,0.00171921125733606,0.0634095170871717,0.0441311357731235,-0.00236781776848102,0.00233601664909215,0.0324496645218064,0.00240538805366838,-0.00381233395546223,-0.00498993801064802,0.0149204429428172,0.0474046979366091,0.0450375278651679,0.0081213060613496,0.0144888519288755,0.00140920909660246,0.0107248197117997,0.0058773569687583,0.106729351027906,-0.000367455067363183,0.101950019840952,0.33887446663104,0.0208603846119574,0.000281896782755038,0.127681304105601,0.109452052077086,0.112592979956383,0.0260069907343438,0.127653071958439,0.217983923678325,0.0371336449271885,0.229215989127956,0.077786679828943,0.192710804706306,0.0857008319554012,0.0168403773534338,-0.000816341145027589,0.00891105319885764,0.0842583373642535,0.0786822152866361,-0.0039111403216443,0.0205004102373443,0.0871219054080368,-0.00105533241142014,0.0278015174160555,0.0097447752469595,0.0865506068037752,0.00983954767383544,0.00312994139765697,0.0696765076426584,0.156153680249905,0.173339328919968
"R3388_YZ_9",0.785302429721141,5.60592129070299e-05,0.121456806963906,0.513908562351892,0.865641015870487,0.601367292376302,0.52949569588192,0.0264813396662316,0.312648109474773,0.0585097763815404,0.0181956526296249,0.0804583979589124,0.0695669234003276,-0.00236781776848102,0.00731388455496278,-0.00242584831265667,0.00240538805366838,0.0418803994055406,0.0291729270129928,0.0099889436855038,0.0865861692229634,0.0275500372169736,0.0179218280304587,0.0102836971271779,0.0108265982384466,0.00382448054496526,0.0058773569687583,0.0607221851400775,-8.05759212150745e-05,0.0635510232904015,0.45177584541374,0.124462526186118,0.000144113978510049,0.084921728340037,0.0757420989296507,-0.0175801222016765,0.0265717160108716,0.0114628235554317,-0.0273024954193063,0.00979618347406775,0.151099572875648,0.0929167745469538,0.165346098905174,0.0221806607928526,0.0237503090146913,-0.000816341145027589,0.00270603803857256,0.0508372610305198,0.0596786351510777,-0.0176804929399295,0.0118403932145928,0.0650954061514237,-0.00105533241142014,0.0111309466525232,0.0575203379956177,0.0716569101268095,0.0328653872207508,0.00312994139765697,0.201291204854013,0.0106990000978854,0.139008525374696
"R3388_YZ_10",0.784602607599888,-0.00092168465108378,0.112908702921659,0.503358346279901,0.85839625827071,0.182459317455679,0.411656526791125,0.0264813396662316,0.322543834084028,0.135303496856812,0.00785613165602764,0.0634095170871717,0.0551680683671446,-0.00127477199530784,0.00233601664909215,0.434302374967557,0.00240538805366838,-0.00381233395546223,-0.0080195354271081,0.0141629625117088,0.0572019281825716,0.0452337648892369,0.00860141213650542,0.0130160298768022,0.00140920909660246,-0.00329281559297237,0.0058773569687583,0.0372974165725451,0.00644011586975849,0.105408801683962,0.166262985579835,0.0248133761597578,0.000144113978510049,0.133115685142447,0.0234997820132021,0.106407349008347,0.0601346449478797,0.0499533125852481,0.0963800894205248,0.00979618347406775,0.260649648707673,0.0726203300064655,0.167982148547131,0.0512368113921632,0.0469215541799856,0.00163158048245781,0.00270603803857256,0.183072345573431,0.0606419040956456,0.0611400114857034,0.0165772680036941,0.0996023179406881,-0.00105533241142014,0.0254520898345309,0.0255207241092575,0.0766002359300382,0.0287339967449009,0.0105883894913007,0.0655053698505959,0.103712002178524,0.124981988939696
"R3388_YZ_11",0.625819922662986,-0.00092168465108378,0.0949050097792904,0.473548056625385,0.946278089154023,0.37770330650414,0.450808396366324,0.0290308872287827,0.234775973121524,0.0459207762248724,0.00171921125733606,0.0634095170871717,0.0336906586859199,0.0131933423239636,0.00233601664909215,0.207760738077009,0.00240538805366838,-0.00381233395546223,-0.0080195354271081,0.0878108860043854,0.100937889897521,-0.00250188733982057,0.00691381780598911,0.0084898265497096,0.00140920909660246,-0.00218768508976367,0.0058773569687583,0.0634397201650146,-0.000367455067363183,0.084112579961317,0.1548944698827,0.0303451734280234,0.000144113978510049,0.124228136761831,0.0864504408095537,0.167642336060478,0.0848681253990589,0.0535459386522817,0.0274213441586462,0.00979618347406775,0.0613521722220138,0.0544701988097884,0.190985301357258,0.0481677423386238,0.190757125783921,0.0131808692635909,0.00270603803857256,0.288117005111956,0.0631099966225668,0.108650197468205,0.0200067733927537,0.115318336671634,-0.00105533241142014,0.026970206707151,0.0308001577779819,0.0736402351753051,0.0278803167176132,0.0190797307564962,0.126273851557306,0.135998315129939,0.124991149401413
"R3388_YZ_13",0.550529360739284,-0.00092168465108378,0.108986822521882,0.391303753089346,0.896063551299217,0.397216057746364,0.475249844016736,0.0264813396662316,0.331477256464973,0.123277262131885,0.0213919150384239,0.0866401877749206,0.046312549952427,-0.00236781776848102,0.0157605488486763,0.0628749424162082,0.00240538805366838,0.0148591674095526,0.0036677302632851,0.0109025048267219,0.0706880285128614,0.0297584469189543,0.0245626083056491,0.0087210443486945,0.00140920909660246,-0.00329281559297237,0.0058773569687583,0.0481748159515742,0.00515039585715358,0.0743733857612582,0.304386711331983,-0.0073390200184585,0.000144113978510049,0.106283072811458,0.115082608387171,0.105331441338244,0.0266696648060786,0.0279302352383666,0.00860285941922045,0.00979618347406775,0.16233378566586,0.0801617119049679,0.252143245076974,0.0901234208134652,0.153815500346814,-0.000816341145027589,0.00270603803857256,0.181198547800014,0.0630152007626533,-0.0241561012030718,0.0128039241343925,0.0778197568740426,-0.00105533241142014,0.124469768216146,0.0121872601523451,0.235243699198307,0.00983954767383544,0.0245294892296762,0.170952173386457,0.11772231150489,0.195618699589319
"R3388_YZ_14",0.792447634562865,-0.00092168465108378,0.150144641309941,0.215789648063281,0.842000034827986,0.327689389941536,0.421410216343276,0.0264813396662316,0.376765916598873,0.110464881996204,0.0226739197606214,0.0634095170871717,0.112993637832806,-0.00236781776848102,0.00233601664909215,0.126642635786643,0.00240538805366838,0.0684179407298802,0.0449661913595034,0.00334701707022065,0.0461133357199982,0.0177378038551365,0.022870457054652,0.0188814395371115,0.00140920909660246,-0.00329281559297237,0.0058773569687583,0.095394226649974,0.00413767138524173,0.0811389434306101,0.299998738352417,0.0660910913755045,0.000144113978510049,0.101214514470273,0.0580136787023537,0.0519016498680551,0.0495736532172704,0.0349738725061111,-0.0273024954193063,0.00979618347406775,0.177307759373556,0.0796533717830597,0.112376877761632,0.0469117158724955,0.1116243492623,-0.000816341145027589,0.00270603803857256,0.165131115489236,0.077583839603797,0.0677049784286438,0.0172533087649891,0.0539281317523705,0.00485645892559296,0.0255822893088586,0.0295121975368052,0.0837725348172663,0.135151453937284,0.00312994139765697,0.218540557237948,0.0759269487633277,0.296824492012769
"R3388_YZ_15",0.649355390721498,-0.00092168465108378,0.107773055096249,0.526043771022573,0.97358631024026,0.21252534774837,0.493651663890098,0.0264813396662316,0.275463890000579,-0.0757747607448913,0.0292578820072593,0.0877391380503445,0.0235787587617156,0.00064854576414185,0.00233601664909215,0.372932440619967,0.00240538805366838,-0.00381233395546223,0.0212571660333788,0.0139909263590268,0.0602457753853024,0.0129095373906439,0.00691381780598911,0.00989533374706924,0.00140920909660246,-0.00329281559297237,0.0058773569687583,0.0142623799201493,0.00235210214725002,0.0812310543613624,0.31785977462475,0.0338583093034879,0.00017550913171255,0.118145966529824,0.0617709899236272,0.0378643246154945,0.0166670583792986,0.023125095867903,-0.0273024954193063,0.0110734171921804,0.260648835803396,0.0485146897115507,0.170656795240662,0.0468574330784069,0.241662813649204,0.049944673771729,0.00951634731418791,0.233815351506761,-0.0181855322865771,-0.00435906523624255,0.0298322323322793,0.0661157940322658,-0.00105533241142014,0.0607424211602126,0.0472005133779767,0.0552584152005451,0.00983954767383544,0.00902658755112287,0.0597583784746065,0.177874533403553,0.100522478218177
"R3388_YZ_16",0.862522120907974,7.93831607697198e-05,0.136295971591904,0.349261186929465,0.787113925055042,0.187749087325113,0.409907588570598,0.0264813396662316,0.459409870299086,0.0611825415867934,0.00171921125733606,0.0634095170871717,0.103576995293234,-0.00236781776848102,0.00233601664909215,0.333763001521765,0.00240538805366838,-0.00381233395546223,-0.0080195354271081,0.00628003939774415,0.044851920162836,0.0474900975165021,0.0160715330889271,0.0136123716113331,0.00140920909660246,-0.00329281559297237,0.0058773569687583,0.0907964565462622,0.00463420879151541,0.0994611916771769,0.244897772038002,0.0157506419548246,0.000144113978510049,0.107114129695518,0.183959901328119,0.0741012181691908,0.0134646129476902,0.0114628235554317,-0.0273024954193063,0.00979618347406775,0.120985014490472,0.090346021515741,0.180456029582631,0.0534747094885635,-0.010291579071809,0.0031600974713408,0.00270603803857256,0.0840035612607315,0.042375097094256,-0.00949782904034684,0.0142176191941963,0.0634410684072722,-0.00105533241142014,0.0244801712008566,0.0241542025608363,0.105486400179833,0.00983954767383544,0.0514381546185434,0.150192617370872,0.0956614250974885,0.16810934843735
"R3388_YZ_17",0.779704953223878,-0.00092168465108378,0.104932006364051,0.52769183500864,0.822079416388989,0.197176080859797,0.488887983421442,0.0681283088128579,0.329947137106113,0.111978738448605,0.00795787477690992,0.0634095170871717,0.134333354155575,0.079382931185569,0.0187490173306356,0.519211698046034,0.00240538805366838,-0.00381233395546223,0.0152039737239861,0.00110665654693119,0.072581489943139,0.0485589254019093,0.00691381780598911,0.0169470446793189,0.00140920909660246,0.0109201738652779,0.0058773569687583,0.0565117902744654,-0.000367455067363183,0.0788374756826165,0.261159891313855,0.0261150371842068,0.000144113978510049,0.110551883266863,-0.0132990868662228,-0.00983723657910645,0.103191437428436,0.0699137269982289,-0.0273024954193063,0.00979618347406775,0.213976348934235,0.0904461689328947,0.181532112415337,0.0331084772025394,0.0321872200278759,-0.000816341145027589,0.00270603803857256,0.099939895551453,0.0725990614894139,-0.0306058218897767,0.0138974000036141,0.100220213022998,-0.00105533241142014,0.0566696648591793,-0.0080294539256218,0.162276748535154,0.0888006022243553,0.00547707002863931,0.173580261101565,0.0069398970584458,0.0700414396039386
"R3388_YZ_19",0.813344554059438,0.0125808910710071,0.139763370252288,0.497473614817567,0.914911829142313,0.425416045387996,0.554544763901259,0.0264813396662316,0.26961954529521,0.0975942566922934,0.00348552250556884,0.093816579988861,0.0801312501189434,-0.00236781776848102,0.0061472673850326,0.0852534184064262,0.00240538805366838,-0.00083437401914272,0.0196113730952677,0.0116452277322128,0.123722751491268,0.00400749380026364,0.00952650066466108,0.0148619017626869,0.00542010970736829,0.00780762110407306,0.0058773569687583,0.101438177223958,-0.000367455067363183,0.0615758531110524,0.379893034875268,0.0587946598325733,0.000144113978510049,0.0844127655319464,0.0372391801042292,-0.0132330145695541,-0.00897104801860986,0.0114628235554317,-0.0273024954193063,0.00979618347406775,0.0413581603031982,0.0697433387383421,0.157219713085956,0.0818309989425036,0.0295875236468112,-0.000816341145027589,0.00270603803857256,0.0613030125128688,0.085304202369192,-0.0121985603462933,0.0114573686390685,0.075769554513072,-0.00105533241142014,0.0127155876912284,0.0038854579977529,0.0282221968456237,0.063804215888883,0.0122758201710966,0.0531951184792431,0.0338813430147224,0.149940262332992
"R3388_YZ_20",0.65903441362695,-0.00092168465108378,0.0697782093676361,0.63321188738612,0.983528898293622,0.68106960880307,0.517165596352883,0.0264813396662316,0.216100803934113,-0.0739649832389925,0.00171921125733606,0.0932275831006422,0.013990862774603,0.00349733040922895,0.00233601664909215,-0.0249615072315525,0.00240538805366838,0.0288833418099333,0.0300219210745072,0.0112076576118871,0.115392494868499,-0.020585654748956,0.00702032578163,0.0109307110896105,0.00147668947085754,0.00375791782373513,0.0058773569687583,0.0907311680262641,-0.000367455067363183,0.0828806229506508,0.399373952778314,0.0614165272365706,0.000144113978510049,0.117652847227463,0.0772965895764377,0.00123509100371267,0.0557242876144502,0.0114628235554317,-0.0273024954193063,0.00979618347406775,0.145800653668761,0.0601476682421984,0.207836061206414,0.0307094085055156,0.180753293658111,-0.000816341145027589,0.00270603803857256,0.0820363931020301,0.0648318721174647,-0.0287689966063514,0.024072098863971,0.0942527456280597,-0.00105533241142014,0.024418314885133,0.0264899603042124,0.083018270823809,0.0567406417054731,0.00312994139765697,0.090001003716621,0.0456595147680997,0.133220725472292
"R3388_YZ_21",0.879080460995638,0.00032650773286431,0.200744637309551,0.435535137388661,0.821238907102208,0.191690397210222,0.463769920161377,0.0264813396662316,0.382736812797499,0.0953471902899554,0.00171921125733606,0.0864256160616926,0.0692220800375848,-0.00236781776848102,0.00233601664909215,0.31774896907658,0.00240538805366838,0.00985424403886797,0.0203082840349685,-0.000701183406204216,0.0390907188107783,0.0240396277547485,0.0264404644892707,0.0111998634513322,0.00140920909660246,-0.00329281559297237,0.0058773569687583,0.0301399962753762,0.00459669660348622,0.0703453552193695,0.21843520774256,0.0557383709783985,0.000144113978510049,0.0988120419137168,0.0611492000895947,0.025488434226147,0.0498481381085179,0.0333776958111269,0.0104982216865086,0.00979618347406775,0.181624512218724,0.0656667054865319,0.0988629109605237,0.0528105893622355,0.0137855824036491,0.00220296426541245,0.00270603803857256,0.183707395623103,0.0480423832002098,0.113044744968099,0.0135304028004812,0.04420281733163,-0.00105533241142014,0.0167153683786635,0.0292176060857212,0.10398429672437,0.0105691477775602,0.00501862958672149,0.100646200695015,0.0792057079058417,0.17066421223458
"R3388_YZ_23",0.646101422515344,-0.00092168465108378,0.0882231655830087,0.440946824481329,0.93769136524637,0.19741666858729,0.421254329863609,0.0264813396662316,0.322140787385816,-0.0827188091423526,0.00171921125733606,0.0642240842923785,0.0319779101033147,-0.00236781776848102,0.00233601664909215,0.0635205054552806,0.00240538805366838,-0.00381233395546223,-0.0080195354271081,0.0667580304791551,0.0945322750324851,0.0117555897993364,0.00691381780598911,0.00778543584141866,0.00140920909660246,0.00224121839669535,0.0058773569687583,0.158375509723461,-0.000367455067363183,0.0883679033172765,0.47322683093705,0.0174897035597344,0.000144113978510049,0.126096566702786,0.0688333488457662,0.0492752579612305,0.026933663757425,0.133462205077568,-0.0196056179238414,0.00979618347406775,0.118481265198042,0.0714370593485587,0.18555264483948,0.0541547953162944,0.195366620108251,0.0228564838246507,0.037707824758576,0.275362375842967,0.0258845607825563,-0.00588844056056917,0.0153279160609017,0.101644317412807,0.00463764803873429,0.0433365903951591,0.0359726784319513,0.0572437161948696,0.00983954767383544,0.00312994139765697,0.0621732436147024,0.10848301906579,0.255413252405447
"R3388_YZ_24",0.78139386086698,-0.000741071825072335,0.125810607305885,0.496744164350865,0.904581024616638,0.205357650551184,0.49847893619314,0.0264813396662316,0.303905637767286,0.0669304337112064,0.00171921125733606,0.0634095170871717,0.0503504470504753,-0.00236781776848102,0.00233601664909215,0.233408460592751,0.00240538805366838,0.0143623514497035,0.0194568954022776,0.0080368670139437,0.0514225729245662,0.0305566392681146,0.00691381780598911,0.0105015060311325,0.00140920909660246,-0.00329281559297237,0.0058773569687583,0.0995198786034388,0.00288765929497787,0.0737275289876326,0.29227941130585,0.0422680252183764,0.000144113978510049,0.0949414877799741,0.0865596079130092,0.149062184402335,0.0435471593901762,0.0114628235554317,0.0431844813730832,0.00979618347406775,0.182282806863732,0.0786340343716085,0.170767097145785,0.0581063577617414,0.0637863388774146,-0.000816341145027589,0.00270603803857256,0.0948225730219395,0.0616381318409518,-0.0262087113335802,0.0135843950816982,0.0621047357720482,0.0155136883530268,0.0111309466525232,0.0777291077098708,0.0699407964242975,0.00983954767383544,0.0453851202741109,0.127025714663068,0.0742789082905166,0.14822648096579
"R3388_YZ_25",0.717350202758169,0.000395009106897525,0.0990127921765302,0.478300622004802,0.81622510099618,0.19311441362414,0.439358656982413,0.0330124824403682,0.370708959990522,-0.0827188091423526,0.00171921125733606,0.0634095170871717,0.0732216443800649,-0.00236781776848102,0.00233601664909215,0.0688475084555468,0.00240538805366838,-0.00381233395546223,-0.0080195354271081,0.00588500818028369,0.0400851466424629,0.0447707479729838,0.00691381780598911,0.0127006846813022,0.00140920909660246,0.00989120743736921,0.0058773569687583,0.0963670475954207,-0.000367455067363183,0.0890761369921543,0.455125394512059,0.0296746055665707,0.000144113978510049,0.116919548542216,0.143919048284546,-0.021878971006293,-0.0133191363969613,0.129398795243479,0.134024604854775,0.0294618437098508,0.305087766071207,0.106596123146909,0.205014056103791,0.100902580663184,0.0511765190420696,-0.000816341145027589,0.015084178425202,0.0595701205097935,0.0644020575276117,-0.00507044272243854,0.0138643928694087,0.0958047135172213,-0.00105533241142014,0.0153307444726397,-0.0013563302629544,0.0916813243431505,0.00983954767383544,0.00312994139765697,0.121539318173744,0.0966498594986623,0.110826013710871
"R3388_YZ_26",0.823406564367977,-0.00092168465108378,0.0535585075525685,0.45777428113246,0.790805843414026,0.18076374007993,0.41290062314446,0.0264813396662316,0.111008251929658,-0.0181176760500364,0.00171921125733606,0.0634095170871717,0.0581976157717579,-0.00236781776848102,0.00600880905471707,-0.00599972522685742,0.00240538805366838,-0.00381233395546223,-0.0080195354271081,0.00548435763872465,0.0307501412881488,0.00868711876788708,0.00691381780598911,0.0108297836498768,0.00140920909660246,0.0362568592234805,0.0058773569687583,0.245804088321998,-0.000367455067363183,0.12982429105769,0.483079142920019,0.00277245059427313,0.000144113978510049,0.129041685409081,0.179830430960687,0.154897173434675,0.183107179745933,0.0627525271287087,-0.0273024954193063,0.00979618347406775,0.308734811356991,0.129022266286123,0.191080812724505,0.0535574373626597,-0.0610383260849984,-0.000816341145027589,0.00270603803857256,0.0443649339398678,0.0223526495171004,-0.0160515891239299,0.0168119873141835,0.0833652668047296,-0.00105533241142014,0.0172464151366451,0.0987468998567769,0.0584487165543654,0.0390053297069761,0.0359148554985168,0.168562820850268,0.0090797290042443,0.304376810160932
"R3388_YZ_27",0.842855967179073,-0.00092168465108378,0.160573844762131,0.254850558572505,0.795887784692063,0.204444107277075,0.429793891224792,0.0264813396662316,0.326025216858879,0.169996880164524,0.00171921125733606,0.0704906435415187,0.111160656436155,0.0145148820127908,0.00233601664909215,0.152165918572675,0.00240538805366838,-0.00381233395546223,0.0032134516749251,0.0177105293175927,0.0743829751013994,0.0510995892382085,0.00691381780598911,0.00895803683258869,0.00140920909660246,-0.00329281559297237,0.0058773569687583,0.0151860187610901,0.00877116407024898,0.0833565255065758,0.195572297204557,0.0116887505643182,0.000254615429230334,0.109973148172796,0.0752115267053352,0.18868991307721,0.0625046536150653,0.0177009007687722,0.0314936522638431,0.0259925482544724,0.249843315767881,0.0998668817661804,0.139213835767887,0.082155195613643,0.0148969633691845,-0.000816341145027589,0.00270603803857256,0.075681043697308,0.0621829095736108,0.00248693139840395,0.0151227622379451,0.0614422927285733,0.0174711488581457,0.0351568876840056,0.0677302254542973,0.159263524371784,0.00983954767383544,0.0333135646796827,0.123864745274222,0.151641883438769,0.195232781012751
"R3388_YZ_28",0.71771224524355,-9.50799857830102e-05,0.114344431405815,0.48219420986866,0.87828279837789,0.429148270303245,0.509386470049527,0.0264813396662316,0.28770773633294,0.202359751933768,0.00171921125733606,0.0634095170871717,0.102905744990025,0.00105578042279006,0.0150427615009532,0.0205829192266147,0.00240538805366838,0.0583484358550446,0.0426461758830947,0.0167848866921038,0.0365718734272632,0.0378369064439043,0.0114259116809358,0.0215660108570588,0.00487122192543634,0.0198742417926043,0.0058773569687583,0.165895280320244,-0.000367455067363183,0.0848804860254501,0.442398076095161,0.0974660584375732,0.000144113978510049,0.0899725957782657,0.112351602561347,0.0215716563686295,0.0122646901296564,0.0114628235554317,-0.0273024954193063,0.00979618347406775,0.149983184004846,0.0863688055397355,0.145800387094896,0.0187862265641066,-0.00864344195987962,-0.000816341145027589,0.00270603803857256,0.114580512210436,0.0757206430851381,0.0445714767614377,0.0137304102170654,0.0475046374729558,-0.000283472660664267,0.0111309466525232,0.0355416413220526,0.0269803988762173,0.0499281181273251,0.00312994139765697,0.123103523002833,-0.00207605999199836,0.243288115341741
"R3388_YZ_29",0.638496859805561,-0.00092168465108378,0.0828915455754676,0.423781020639854,0.90170853615053,0.256502061346773,0.436030983849693,0.0264813396662316,0.519263918516649,0.114143376481945,0.00671458156134682,0.0809526591351755,0.12617102969551,0.0337999188467303,0.00233601664909215,0.434719021190971,0.00240538805366838,-0.00071122860734317,-0.00714108938386206,0.013314661773212,0.150373672499628,0.0084695086611608,0.00691381780598911,0.0114823527895705,0.00140920909660246,-0.00329281559297237,0.0058773569687583,0.0488675057201625,0.00863434503676764,0.0827355845779988,0.315856635914102,0.0625783494563356,0.00015613133564208,0.115268772154301,0.0462921918963157,-0.0187909548988022,0.0626690669585163,0.035809441107246,-0.0273024954193063,0.00979618347406775,0.188142532350838,0.0927699939776384,0.218398919407594,0.0274285080263741,0.229829381625365,-0.000816341145027589,0.00270603803857256,0.094380099970705,0.0762652933784296,-0.0307306351305301,0.0152666072580919,0.070495420189189,0.00149658905630836,0.0257326116664966,0.0379094101484421,0.0720663111527383,0.0127017765159369,0.0331688549058568,0.13519859815302,0.0804862437175066,0.154854980756912
"R3388_YZ_30",0.634287872835541,-0.00054877268914065,0.0766758455510362,0.514833031935421,0.945577246320543,0.471133671775682,0.477096660294225,0.0264813396662316,0.259430114804738,0.0752725936122024,0.00171921125733606,0.0882876125973988,0.0463395314328499,-0.00236781776848102,0.00233601664909215,-0.00424689462901811,0.00240538805366838,0.0103731686263476,0.0230402289068646,0.0125786892239442,0.0591327223617714,0.0144045746367329,0.00691381780598911,0.00931174864690702,0.00140920909660246,0.00555140115053616,0.0058773569687583,0.0236729377818209,-0.000367455067363183,0.0953653500509872,0.427380333339448,0.0865300121116145,0.000144113978510049,0.12322651323406,0.117536639241868,0.0487239663520043,0.0311730505695897,0.0418598014638356,-0.0273024954193063,0.00979618347406775,0.287354225892536,0.0740399700442273,0.276860598409053,0.0508533156455565,0.0689599052822166,0.00146265876541821,0.00270603803857256,0.0644753341464444,0.0384327559317556,-0.0324479661892612,0.0159974821763211,0.0718945923091075,0.0380300742647707,0.0400193971860461,0.127143361971065,0.0968156701369499,0.035395185613165,0.00312994139765697,0.118197976554769,0.00788234411996397,0.205339202912257
"R3388_YZ_32",0.695748848285069,-0.00092168465108378,0.0759100356428505,0.58952157629557,0.923478097427909,0.227763708519813,0.479968587129602,0.0264813396662316,0.167690458917891,-0.0570311697658067,0.00171921125733606,0.0634095170871717,0.0249047268641076,-0.00236781776848102,0.00233601664909215,0.137577946678286,0.00240538805366838,-0.00381233395546223,0.018341129984336,0.0216135738042539,0.0775429598229533,0.023365378324808,0.00691381780598911,0.00849518058219692,0.00140920909660246,0.002946887321675,0.0058773569687583,0.144928716422829,-0.000367455067363183,0.0786962425952274,0.446536532983861,0.0170669362211647,0.000301484653162931,0.121867304157114,0.147766472111655,-0.0142516218120711,0.176050196124782,0.147272549556224,-0.0273024954193063,0.0100365615129177,0.33099293563689,0.0904496670780396,0.213313336809306,0.0545065802944155,0.0887579145704696,0.0199010032065358,0.0206266478147438,0.0715154681177738,0.0408264833431707,0.00305138517057148,0.0145827178573614,0.0836430517487315,-0.00105533241142014,0.0846741706067502,0.0563076058516049,0.0656522223270349,0.16318513806823,0.0430007828417301,0.0669991685491232,0.0917177542129894,0.136975140066833
"R3388_YZ_33",0.664400121455478,-0.00092168465108378,0.0819050715246333,0.566322069897791,0.938457554417832,0.212320544738586,0.475352618420207,0.0510735316699479,0.343828781162963,-0.0122684186087608,0.011156913828511,0.0634095170871717,0.0550293786882754,0.0905768448484229,0.00233601664909215,0.24994364662302,0.00240538805366838,-0.00381233395546223,0.0046307467771429,0.0130510503391725,0.0883477320123682,0.0130209905502614,0.00691381780598911,0.0122533913085595,0.00140920909660246,-0.00329281559297237,0.0058773569687583,0.103060766439899,0.00359713176297433,0.0909517493493922,0.278470067255032,0.0354393268758214,0.000144113978510049,0.121549074602605,0.0340297520936701,-0.0140778705897453,0.090103872508868,0.0508649259911966,0.150241747390086,0.0270243007976543,0.136367737991553,0.0528549713095857,0.172955338260444,0.0530997292022226,0.20176261151306,0.000778551818994281,0.00270603803857256,0.203013254051668,0.072476232946395,0.00238034431514835,0.0234458664045272,0.106374015297467,-0.00105533241142014,0.0285519832025063,0.0012739158620537,0.0479105462586044,0.00983954767383544,0.0205589981087268,0.0576889155909891,0.144624901717255,0.0678495623157022
