"","LP.01.04","LP.01.12","LP.01.14","LP.01.15","LP.01.17","LP.01.18","LP.01.20","LP.01.22","LP.01.25","LP.01.28","LP.01.29","LP.01.31","LP.01.37","LP.01.38","LP.01.40","LP.01.43","LP.01.45","LP.01.47","LP.01.48","LP.01.52","LP.01.57","LP.01.61","LP.01.63","LP.01.64","LP.01.66","LP.01.70","LP.01.72","Test.FFPE.01","Test.FFPE.02","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.07","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.148","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b"
"NKX3-1",-0.885878417309208,-1.2503423804223,-0.86679913349562,-0.587941086753716,0.0741192939472258,-0.602120518910996,-0.521231881708077,-1.48509237549076,-0.65574017456035,-0.215230047512246,-0.488892104120496,-1.61904235909041,-0.699851068868473,-0.504587718746412,-0.500606783930251,-0.537844682960474,-0.260119420181823,-1.72431286304271,-0.58690208518266,-1.04734554891492,-1.5554372285533,-0.861978877770859,-0.241432439873537,-0.699250097901373,-0.466994631835579,-0.65806777066813,-0.144811649022589,-1.67186860497991,-0.751078278846539,-0.879969912670813,-0.406359485959496,-0.168888385600646,0.109733538438205,-0.930477350577644,-0.5795607236648,-0.391820387550364,-0.777371523107423,-1.24667089187735,-0.226345455636814,-0.388751223876668,-0.145191691111467,-0.825005457810097,-0.556158971176312,0.213928416915078,-0.603310570824633,0.306010844372372,0.0504673866455504,0.204218075792755,-0.241316162915764,0.31902185676452,-0.276342204269853,-0.0805726033693369
"NME2",-4.79296252114559,-0.910188231769775,-4.13535188726407,-3.81388450466049,-2.91465651920843,-6.20137262094073,-0.852706771175972,-4.31860939929069,-3.51917879025079,-2.24029263749905,-5.19429962823789,-3.13437622196772,-8.65046078582084,-6.23733757016916,-5.08338843659334,-5.63439529066262,-5.58921698824633,-1.19846980692233,-7.44652536157555,-2.79710522844124,-3.08471422972531,-3.7606985148966,-6.41073207588232,-4.6675123636679,-3.89650427342735,-4.0791373540684,-6.03047485437634,-3.22789434433603,-3.62962604832076,-3.50236655610948,-4.96727952097707,-4.30672862627314,-5.35569230391647,-3.37641224527918,-6.12006970394223,-2.9957870567756,-4.68125594090716,-2.94606785661216,-2.56386997046635,-4.97822027191597,-6.91481837375061,0.0549612828571571,-4.43069033345875,-1.7898933186278,-7.07956633241347,-8.74730244674877,-6.55722856758732,-6.80741695527425,-5.96824013917977,-6.46016383911906,-4.05413275430549,-3.36205733843046
"NR0B1",2.2139944697543,3.19827090207052,2.13760555662221,3.88769955611929,3.48002086842067,2.39967331955998,2.67638497443144,2.68887038518704,2.54718182964766,3.05375571839381,3.52905949249867,3.17067389307563,3.30024081654434,2.4519730701801,2.20345177402367,2.45471225797127,2.55355126868207,3.3718513917159,4.03546633275867,2.4589183866936,3.38095609529819,2.85060884280851,2.50346136764695,3.95879796184113,3.31127515945145,2.84944619598187,2.92618925811727,2.35259005557241,2.79486597171317,3.0927317003485,3.32425858453985,2.55234737708734,2.99289791248365,2.99473003751966,1.86449679718897,2.30234069607177,3.20377959404969,2.39423433751071,2.41335547164552,2.72147585060582,2.97653072444003,2.33706806703022,3.01013176678099,3.28211977131607,2.64340912639269,0.902972489815949,2.2177083863276,2.33248272324781,4.05499768081529,1.55913082521836,3.53616261107123,3.16200885560548
"NR1H2",3.58828597572485,3.48361665265169,3.02436404535849,3.40834730462931,3.60707613743708,3.26959541551023,3.09769289207533,2.78518769704589,3.22207400244839,3.15856163014754,3.77310056887058,3.40384059672201,3.69458852691608,2.56001844575344,3.09110459169568,3.43414572654635,3.21293695646138,3.02640225792642,3.93423291544039,3.25405864571316,2.93373954429591,2.55151645764182,3.91622963753727,2.95088413997454,3.08702014134142,3.19131909310582,3.58055227252048,3.59632247374989,3.44221402354207,3.13559623365733,3.3062568219,3.31649944784696,3.05699148383005,3.5087268838048,2.77712989512482,2.7994132876227,1.82523088775734,3.81596992683275,4.23324061323126,2.98627059524159,2.70559393790041,2.6536420236194,3.23547307721116,2.85077028452346,3.64439270547494,3.18601572974288,3.27306420526465,3.10517665129733,3.92538466327658,2.77589704609452,2.94738696023787,3.76989128901859
"NR1H3",2.35474682374456,2.52109246803174,1.8607140108972,2.49844354810097,2.32139525097477,1.97491970248344,1.97731435520245,1.80341318342551,2.16482701186674,2.08837375597777,2.78531425369768,2.47102674321262,2.44668291931997,1.28304956406515,1.66561826901609,2.22475217405083,2.48190553714839,1.95070513526384,2.41164211213071,2.20452113676197,1.62767069854726,1.59126647888264,3.21408875954476,1.2847452031679,1.95561909827197,2.04276458999513,2.47955795312488,2.5721124977821,2.04221986118789,2.39726699940435,2.13147057081208,2.07246926853019,1.77687942258729,2.70431629174595,1.64297188516982,1.66408747056588,1.17229861888876,2.49843813732651,2.58703499718903,1.72664780906074,2.33010167465943,2.2398598019557,2.38908958206056,1.80015932548015,2.20017100307697,2.55147669919035,2.3147511042127,1.66827599445381,2.45582042203196,1.64273355892896,1.65829706807337,2.1434993666265
"NR1H4",-1.6000791841923,-0.884527292735923,-0.173075233675454,-0.799334918754244,-0.135733016171059,-0.685511540405524,-1.06848459883698,-0.684111016774921,-1.54245719621202,-0.439323026925799,-1.09838524857841,-0.835837807425053,-0.599061901550014,-1.08869724321019,-0.89531083016131,-0.358914026113237,-0.682771312636056,-0.361839193012773,-0.0190568905159822,-0.568554915510906,-0.467909124516305,-1.34077751762837,-0.708754920211263,-1.12619170852103,-0.142578728173682,-0.936971369856206,-0.912089702372711,-0.925931398158847,-0.870989688787656,-1.14754744617536,-0.826047345660178,-0.104683375394192,-0.696623081492678,-0.213346449954085,-1.06080741926059,-0.369657071828807,-1.18849807442575,-0.0318700493390928,-0.153066518658322,-0.874074981606974,-1.0063947325822,-1.10275263283838,-0.477929802177783,-0.440931872708214,-0.375211281908709,-0.537089965158767,-1.07892764604215,-0.375281336149883,0.0472509981980508,-0.367177135210377,-0.956344188103651,-0.633098589706165
"NR1I2",0.497649394463574,0.610528569226083,0.392348398710478,1.00257389578594,1.01950538124938,0.287174184295979,0.525373024370358,0.577583999551547,0.63822886994709,1.11782799471113,0.219559562667729,0.301669300428227,0.760807030993944,0.364984143025941,0.53166389664152,0.606150283303791,1.01462047762456,0.917088410753508,1.15776210354788,0.755875973298377,0.338495488595384,0.200499463470938,0.751865563573078,0.584649447665459,0.542511797177139,0.424572448348387,0.796893634802378,0.637525537008105,0.162574113141075,0.43297322343382,1.01598813287136,0.79049205881647,0.830821888411032,0.867883930266369,0.122240018156439,0.0564774928062948,-0.226479481890969,1.078579256564,1.2620507862378,0.551956995277738,0.159663775054797,0.22201647764091,1.08925360785137,0.00783856994462726,0.555078793244241,0.0430683539934028,0.214595185415473,0.707554571661771,0.788525063727594,0.806863549285766,0.34700518563992,0.961219230282321
"NR2C2",5.41953469865972,4.44149729434653,5.16475369564412,5.57422313568188,4.90907848117513,5.33139242016143,4.590416630348,5.57967761690288,4.66712921855482,4.49179797854561,5.45751066849638,5.09254436960672,5.49116365173685,6.7194456092955,5.19075349138901,4.92593670849685,5.69917781665677,4.77184252239835,5.92230721806197,4.45992461968459,4.64580211450652,5.06037850765979,5.54544209924245,5.76328862611093,4.61174932352493,5.1855383850404,6.23034966216531,5.52440053300831,5.51547927322154,5.20695227435396,4.95892820195631,4.89796417523414,5.73943260390736,4.31335547826535,5.68516056814432,4.30308470425509,5.52985274976394,4.17316863562763,4.16718935082337,5.08703137843892,6.30132159304316,5.29261623723941,5.61257181491625,4.21416382729912,5.76418899200937,6.19060158069589,4.74042405504584,5.66875624635344,3.30718181945856,5.6192618111736,5.09380364496114,4.07474796457267
"NR2F1",3.34191694657596,2.99221069682241,2.89746825851315,2.43380400001049,4.64987945597099,2.39507648659907,3.6911652359545,1.84308758064784,2.86537857985696,3.12843811633404,3.81454457836905,2.15463353779089,3.84842499729961,1.6686019431125,1.60544772780576,3.46889359927073,3.05402813045441,2.61605988176204,3.04265115349094,3.48429274885597,3.24992097510652,1.50514056484347,4.06735686254376,2.16365417496784,3.86804497828993,3.14076964730878,3.08060299168421,2.60597941433406,3.17833419539117,3.17669721711287,3.18094220263166,2.74793993481954,2.44830064710924,4.62461969483504,2.06212094277367,3.45778050779406,1.69564303293379,4.93759581165332,5.30008149550212,1.75140447363784,1.28212469315072,1.3611982701472,1.93922873248353,2.50331960958444,1.05898534578334,2.08375944021753,2.45308520524247,3.05179718063524,5.53057544248299,2.13466210234295,3.46025404860053,6.20227097396677
"NR2F2",-2.70682470058068,-3.0433369146461,-2.61069134827666,-3.00733933984372,-2.35163531860649,-2.64291823028971,-2.70198331114577,-3.05591864073244,-2.26346919712501,-2.91411754216814,-2.39083766254292,-2.67024321522004,-2.55482369327929,-2.67625724697411,-3.12145250853033,-2.89937454209758,-2.82950083715292,-3.02035987050077,-2.63356907842744,-2.07651198432325,-2.56597576823666,-3.97904935873575,-3.41840571448588,-2.84093817219902,-2.60706067737727,-2.90348355911396,-3.22522711156716,-2.52613910987635,-2.4353714497126,-2.14987597193712,-2.92268026942045,-2.73227281231032,-2.43533293762262,-3.52920314890241,-1.70097272650902,-2.77645981816162,-2.80656354614843,-2.9898921680104,-2.42058953598527,-3.00623582631972,-2.87466130985463,-3.55505124372687,-2.99900710492673,-2.74126316613983,-2.67816559084141,-2.95321240599196,-2.68062377407561,-3.33274216560419,-2.35740621389219,-2.47007917153967,-2.31190990320669,-1.70939779253145
"NR2F6",-3.24661888491834,-2.05542629480757,-2.14484177436272,-1.69219185584854,-2.61456687741791,-2.1722088641439,-2.56735655672396,-2.62656504641692,-2.16829301807403,-2.75523761269735,-2.67111459339944,-2.78892833014313,-2.41360551405961,-1.84097069851689,-1.56069272337413,-1.90269621168598,-2.35195323238714,-1.90982306632485,-1.78795255161053,-3.13568977744939,-2.0424544151876,-2.1938944190576,-2.41097711159863,-2.24195110176461,-2.35272797293939,-2.28507708110926,-2.49414743262546,-2.57436110207098,-2.33161322775414,-2.48805335874425,-2.25329768564814,-2.7456630231925,-1.73992027631554,-2.45952872280205,-1.58981496049258,-1.8441243491523,-1.82902824026533,-2.20734790569837,-2.36721632814123,-1.29991961851329,-2.6584791109505,-1.69258363395628,-1.38518580646493,-1.80664743090955,-2.38160846950871,-2.35676367547949,-1.97185632010731,-1.2172570363826,-2.14730766959278,-3.46232648564758,-2.38932728738412,-2.41804484480004
"NR3C1",-0.80904641334569,-1.40732503572667,-1.49829045187005,-1.79892838659825,-1.13208542658943,-1.00696063194997,-1.89222649957109,-0.976716676918469,-1.13081694341536,-2.07287913208076,-1.48519399515634,-1.83580160842342,-1.91186253519683,-1.50440922839284,-1.73662901103154,-1.27496665398917,-0.942785081328205,-1.52565857431214,-1.21667454348209,-1.05529458374222,-1.81297897944144,-2.08205564701983,-1.60744128465112,-0.98979611918117,-1.41074393233838,-1.22786293266078,-1.78717645264416,-1.6166224117143,-0.963339600023196,-1.24564617995511,-1.56667399724195,-1.71107496621669,-0.980683935612853,-1.55596326290764,-1.36855728830692,-1.68472302206211,-1.48126791891333,-0.867746764661794,-0.439662543696649,-1.35800374713153,-1.13588457322902,-0.750986658300198,-0.958889577511063,-2.00778955928388,-1.68306100130536,-0.375033001102755,-1.35242865419341,-1.49607561332444,-0.940413977527635,-1.67882627723806,-1.28422847120653,-0.501563998618669
"NR4A1",3.27187436432431,3.55040164275661,3.86294461603868,3.44295377494398,3.60562561306337,3.45074952935554,3.70581391325018,3.2120701578418,3.83300219558409,4.06998356472679,3.41948023771131,3.34968623791225,3.49270743473465,3.07938443428907,3.35308419193844,3.60935600887834,3.28627201517994,3.73314469908728,3.6365471442789,3.54243344921712,3.66214151131062,3.75074973904924,3.10229165171763,3.58670391575148,3.85577826519449,3.41352750049448,2.74814916810416,3.68993105731758,3.35718983587437,3.45151475651247,3.91088513634743,3.40222784397479,3.15007159176342,4.14117185307802,2.54509088839066,3.89098897067457,2.4876653699771,4.28805933102373,4.10877043284798,3.81462975192588,2.95795943740335,2.62252544771569,2.33719422773466,3.97893521485956,2.68476603146441,2.79209511201723,3.9267617730086,2.94024514393205,3.55996353256592,4.04717158623861,3.39460427645001,3.78426987318422
"NR5A1",-3.10472239529968,-3.54784838960326,-3.1637580184163,-2.67452600067892,-3.12480694654059,-3.69759886887099,-2.78124611849007,-3.13005750898653,-3.33387871577997,-3.10118974406095,-3.39033476133128,-2.93086155516462,-3.14132731598474,-3.2257547202482,-3.51130718292808,-3.00109628634372,-3.2956374876962,-3.63386229809568,-3.4426630299835,-3.50368204914709,-3.8381708661357,-3.1276587966138,-3.42576984402206,-3.50782528389632,-2.55263376212772,-3.62770357273222,-2.95898978672701,-3.01338847721839,-3.53776644917338,-3.3606504117005,-3.19447283527569,-3.40313523556077,-3.56177194058254,-3.06423279688066,-2.60096074941429,-3.05694817215276,-3.21302851133604,-2.8533603035882,-3.1360123142725,-3.183204760883,-2.64305178161818,-3.14340620257359,-3.51764174873724,-2.96837364522773,-3.8968815767545,-2.05787354685799,-2.70419745111602,-2.87773429950183,-3.37450076982345,-2.80773436889828,-3.51227795897186,-3.88637156380221
"NR5A2",1.25945219424897,1.49062993965069,1.27302660381091,1.45566751301878,1.42580352410893,1.56296593303197,0.632059972055994,1.08667226304495,1.672703985004,1.4607016053609,1.76425357559937,1.45910634666217,1.19592469401602,1.03015617297588,0.838925930620433,1.38794376070699,1.31392305441324,1.5163544269784,0.943141698556884,1.74316558417218,1.52224534013637,0.976854689575548,0.726414604856029,1.41087885509821,1.10137614580677,1.52673421611608,1.13769612743346,1.52801891009257,1.24020619510586,1.34715539128101,1.00532809842829,1.34053413233572,1.53571755544979,0.999279822069528,1.64204745055774,0.862561140934607,0.833461935946029,2.0274662238484,1.98918028842464,0.746376365176073,0.698430645228793,1.15657628192212,1.40595477637893,0.873734192609854,1.54906293906685,1.51377377486871,1.43868618938675,1.64655706128279,1.6045605156611,1.02822403477503,1.63720147357454,1.72395645451989
"NRF1",4.17055281592674,3.28816346928532,3.71768209765494,3.4598322626738,3.86575467007995,3.11262770292998,3.78085739661558,4.00154021391651,3.10328732869363,3.09877688005356,4.11964354439703,3.51749572034866,4.38686951890986,3.7786063489961,3.59555674043755,3.51872924322851,4.18870819664009,3.2259973509017,4.46184556632728,3.57069323608504,3.35932547631313,3.56313503177144,3.99318236497786,3.58317182775017,3.51052108728393,3.97320288955148,3.58709842174331,3.70280050692791,3.78271165645262,4.1989321137951,3.54362980445392,3.55672989178544,3.64717975088234,3.26732819102129,3.112461717688,3.03851158277066,2.90006829505019,3.71552395551626,4.02095532496074,3.27358978240975,3.76201555909113,2.90507310586495,3.80522906473105,2.77658686140243,4.89557860270711,3.76087053261344,3.4452004657889,2.97578414670765,4.34537698666738,3.05610212207865,3.48284607821093,4.77741859364785
"ONECUT1",1.10527219584364,3.33994814788994,2.3704325070982,2.25679975130951,1.86187231355332,1.3385778300909,2.29837541319106,1.2316957923619,2.13980541777863,3.01119943405264,1.87957699642193,1.9653633797687,0.0137131680571863,1.84486349926933,1.59679852633007,1.16108950516374,1.82568024729919,2.90345795704991,-0.164748674525157,1.91427252320098,2.78932360115565,2.67061269777133,1.07480085644237,1.44863944661173,1.84034236598055,1.67260392267402,0.873633555889878,1.83482640394702,1.41880827436899,2.29848564575288,1.1029010480055,2.52673738872159,1.10398758821455,1.76246826724302,1.23787176453996,2.00046146955423,2.38420892609343,1.68811237353412,1.35283103998994,2.17902655694391,1.33902206419053,2.57070038405673,1.37618458495088,2.68363254206386,1.37629580968659,1.02893695522412,1.07653878869569,0.637491577983992,0.240014100863052,0.739180506379027,1.63022698537122,1.05133322727811
"OTX2",1.62502973470242,2.55843612303263,2.23425160597312,1.57619318932775,2.06031095504696,1.97896740575137,1.25222579929844,1.13201969078345,2.11047167910644,2.43578163509862,0.962100278296239,1.4056819163812,0.490021365178174,1.41429745288611,1.32873062918226,2.12854838160235,1.11326810386354,2.36188216577695,0.669549542676903,1.68173044228868,2.27256220254377,1.89931332668361,0.845551735603402,2.36392214810773,2.16809700587883,2.37607031299178,0.886654304636691,1.09478873737939,1.2141138418716,2.19347569983081,1.26471852159074,1.96700014843738,1.42959629717638,1.78475839047681,2.19306407561204,2.56653153271751,0.847958168973255,1.80095302503119,1.12880928138832,2.30713359455497,1.488310504796,1.90602999864318,0.836894464680729,2.91644480503856,0.396708360367821,1.56340355031711,1.5817431857808,0.759638951566752,1.13236644516392,0.402440566697746,2.05683790740536,1.24209357286657
"PA2G4",1.38343413111588,1.20482643612117,0.839253363432891,1.54380626964431,1.73829524386815,0.407153905550048,1.30896272228255,2.59635542151278,1.22311720514791,2.32416963474261,1.01657564914576,1.84328581182017,1.60724454763416,0.0716986354163346,1.17709475870797,0.51699241780259,0.566400838545105,2.07607675906098,0.997210333031337,1.01298454469821,1.69152364763894,1.58503577167944,1.47994040053564,0.634008676448394,1.13955992277594,0.50560880694828,1.16565573024861,1.48166917618313,1.53495957171827,2.14516103584927,1.104768911657,2.21901447604572,0.389927214740886,0.749689614279018,1.56678652669253,2.01562034468813,1.10230229530484,1.6158432136959,1.5176662287677,1.06977533864994,1.51693228971314,2.73558639744804,2.17527378980841,2.11468908718194,0.682308765571282,0.548217882094445,1.61398584192591,1.68299565216667,1.89610389080178,1.01207599046779,2.59663641529368,1.49023087686765
"PAX3",1.55322206721112,2.49152639985598,2.57806046123594,2.25270614847214,2.19927563662474,2.78759012454618,1.60872782107134,1.44770416606162,2.93420413086763,2.71066434180475,1.39130276042379,1.7340350135016,1.87918333254298,1.39865606156987,2.31380567166219,2.57771664600941,1.37261840504074,2.35386198052421,1.75353348609724,1.89399933674496,2.69830819493972,1.97659630336266,1.70060891120209,2.68011396716672,2.05619273247116,1.99482998581285,1.34253556422492,1.59188722659166,1.67220764184261,2.39064197163914,2.31727121597297,1.69362780176817,2.61245792994689,2.28279862543057,2.07961576127497,2.35153499396824,1.46374962682406,2.13524288664934,2.38535559374828,3.26377482642118,1.63092528257302,1.74879348459157,1.06728754537924,1.94304908575509,1.33803873169092,2.11651905384521,2.27615969557625,1.71494283441339,2.6101023505583,2.08023881077039,2.26008092549904,1.9725810719847
"PAX5",1.35584761321089,1.77663937980767,2.24640073471384,1.27610170397109,3.24565983736207,1.63432788737798,1.51204092782671,0.346973848617286,1.9162579249616,1.49423009514546,2.31021881326582,0.718695609845937,1.63290063018213,0.217916541179115,1.64391441540948,2.87668308548834,1.51353049342543,1.47444196723516,1.40170793689295,2.03481233032232,2.38935420836317,1.08502236020005,1.31458248609741,1.25141862310694,3.12385536958164,1.0339650125621,1.57633858887788,1.34452470864925,2.04674755642941,1.57374665403325,2.16043607471784,0.722946408456558,1.90475478640286,2.1620672730461,1.02128313172896,3.47533570187829,0.683567411193028,2.98981159698276,3.40186249607016,1.93061201945719,0.536160806951721,0.121387342201812,0.76647028447126,1.39380190957428,1.61594519385701,0.494452579820093,1.88936668416375,0.98598707954959,3.00474245334183,1.73610939534662,0.641183346402628,3.63409380967445
"PAX6",-0.0588022584073161,-0.400620719181183,-0.614346270928089,-0.564910944667564,-0.386592972554882,-0.261869555824357,0.885797548920732,-1.4540790359567,-0.209338036849437,-0.603026754432825,-0.320035604495071,-0.747117465056638,-0.275214343409442,-1.66880031335396,-0.184407153757248,-0.141573502047924,-0.606956942067613,-0.572406222848371,-0.673190348597168,-1.1218289011541,-0.507783328054249,-1.07763875599877,-0.547468204275714,-0.585686690734652,-0.638264603072704,-0.131238336718899,-0.577387428111245,-0.00081272005794069,-1.0931419450937,-1.64246079211816,-0.79149167413835,-0.111115940934781,-0.744721733214206,-0.470765794613798,-0.817059358488213,-0.610806845498131,-1.66427097846061,-0.741769489050392,-0.273952475630533,-0.398267157221309,-0.968071141415161,-0.573249089814803,-0.497173056850837,-0.18825541284975,-1.05330236792881,-1.12182510559019,-0.802204263492846,-0.513500028222598,-0.0956159370789231,-1.41964805942089,0.0287157121946792,-1.00072178468517
"PAX8",-1.42763043750415,-1.15470532427054,-0.899258738626889,-0.978729363377469,-0.686528327373873,-1.08635806309065,-0.814147741283087,-2.03285834711901,-0.949152612963313,-1.22029728690016,-0.693905871146061,-1.72820135073192,-0.856709720433427,-0.957520615869663,-1.18161352533409,-1.28681059019701,-0.783306129495976,-0.782420370133148,-2.00325056671655,-1.27676349596508,-1.01822552973339,-1.35865822221442,-1.08412634126734,-2.09999229141636,-0.696599631186563,-1.05347076920695,-1.23416012908315,-0.803301460977778,-1.16988396202452,-1.13078492499402,-1.07377401037971,-1.77807202493925,-0.970159867982834,-1.57683159652728,-1.80619038512548,-1.60348331844561,-1.86264368943429,-1.54362593250737,-1.45134005649749,-1.65366278108208,-0.987781513049275,-1.08895302940176,-1.10676188631857,-1.75434203928885,-0.823093871569438,-0.719957626647043,-1.77985299718437,-1.68756097579309,-2.27539091224372,-2.05663744814426,-1.56238324876972,0.646170299698378
"PBX2",3.92059400920015,5.25601498863123,4.7036493781033,4.34965124010265,5.18539823215046,3.72389570279648,4.72040985849537,4.27657072326383,4.29117753506862,4.87816861998769,4.69052457569691,4.05029862840909,3.45687072869211,3.3018262432911,3.184712551002,4.55535802559119,3.22709264014061,4.73818137178312,3.4595984243163,4.54379121319776,4.55440271413341,4.25989459907345,3.90764433279443,4.04655222287225,5.08734099109076,4.18450819297486,3.58449144041839,4.45468513574703,4.39853208262238,4.65244117967559,4.45053169553854,4.14951546561932,3.65117973886604,4.96855957801432,3.19750982666385,5.34731951140902,3.79639379673731,5.38192766147759,5.28467716039818,4.03808300227472,2.75731031910274,3.83764283840306,3.25507335545924,4.45231996333631,3.35740701102099,3.59305632737849,4.30741656561025,3.16188821334946,4.95889407976356,4.51499701871792,3.71761972091723,4.94059649518708
"PBX3",4.50502094609396,6.55833376439077,5.17746929965573,5.46120096862541,5.29949928353434,4.14006838280654,5.30409496633634,5.05215943338529,5.36494359735041,5.79792675959714,4.32939508821129,5.82353683448547,3.81784785227888,3.93811833586762,4.6022477473483,4.80436980329235,4.25228701527342,5.70738463332712,3.94891477093121,5.13581605577351,5.59349398594465,4.89216808056653,4.20225224708108,4.984958161175,5.84350247485435,5.38807245536888,3.82975850004476,4.86433150993396,5.11457533887382,5.36274081416562,5.01150091761408,5.00542547155554,4.61951897834526,5.87577091768027,4.13441283846283,6.297257910842,4.85925808087875,5.87446332501474,5.03308912849945,4.93208571246032,4.01150139293554,4.22125024720929,4.66413034174282,5.73595561132245,3.75645908870671,3.56367498213612,4.48722368637995,4.06515985256555,5.24094171627191,4.19190831899184,5.40990045511289,5.07597941414917
"PCGF2",-13.577619597095,-12.4859229998287,-13.3630208270001,-14.6451409509006,-14.1215521418524,-13.7920180605701,-11.9168877889789,-12.9561249111076,-13.0954966277952,-13.3559453459135,-13.9076249331054,-12.641417619906,-14.6683886974083,-12.1099245825159,-13.1836825185642,-13.7836980622582,-13.2623192247071,-12.3705225306687,-16.1696485841753,-13.0166377141434,-12.6575615554713,-11.2272362586319,-13.9579448478437,-13.204448808302,-14.0313762932094,-12.3629033533154,-13.5379972726052,-13.4719253420489,-12.3397225730698,-13.6790928110369,-14.694332657053,-13.7147456712074,-13.2564326899803,-14.7213482217669,-13.331980207895,-13.1603205703352,-10.2091857670099,-13.514054353873,-13.2897046601452,-13.3669161790726,-14.9541594844081,-12.3631247386693,-12.561574242413,-13.6005273683755,-12.5962481626983,-14.4668506016095,-13.7180159882263,-14.9501022318144,-13.9760358848213,-12.9336094204011,-15.171638071505,-12.380974056577
"PDX1",2.2068529351799,3.4694222005654,2.90327457615167,2.52098708422991,3.00803029327538,2.02571374473146,3.52566429057423,2.04624221443779,3.03221819027872,3.69972317528547,2.29687199508421,2.56674441265354,1.63610007369781,1.79435177770732,1.8587800096187,2.13432301924544,1.91756649129074,3.32779453995922,0.941952179463396,2.95685258657877,2.80585917192994,3.14280318402914,1.90007244927031,2.45401207194554,2.7949769004141,2.11201651755269,1.41514820718252,2.60484892087565,2.2614219755817,2.45287330540223,2.53732751328413,2.99477191565992,2.16404190571824,2.95925610891539,1.78620491575793,3.02619547969878,2.80460726492233,2.81687803758126,2.06263879889102,2.06669133049987,0.941505495453082,2.73482445231338,1.81231695862174,2.92109758296868,1.57974474594463,1.51136336720527,1.13786015108795,2.23493168095473,1.65036024242483,2.53705044158501,2.76470293818344,2.68654780537115
"PGR",0.164127044251406,0.263925835714545,0.838709899395652,0.235669038582618,0.165576452867431,0.970322097818842,-0.194009649734753,0.658117728159727,0.625203561321596,-0.307902336780957,-0.194849819127761,-0.139403954098049,0.0428215003435605,0.94482007199741,0.551264083385042,0.388494307729868,0.217356578859653,-0.449877338956328,-0.0436129824529934,0.50295575305217,-0.14467823649721,-1.00575932082799,0.600068202204482,1.14542077462595,-0.0336651705956873,-0.899172889096333,0.492824804775535,0.443491841447877,0.100079528624266,0.392660573467965,0.46461531782772,-0.904776761347307,0.964816816519265,1.03379969265844,0.658589665575428,-0.0639716786097474,1.04822580467061,0.267491759597919,0.334734666922655,0.88900977451748,0.6623933272631,0.46344318303705,0.710408402040936,-0.182308372777574,1.2277299308256,-1.16516475473882,-0.405513932859778,-0.323301601732551,0.730492097320526,-1.03472062627328,0.226397583672659,0.865195667812
"PIN1",-0.00711227231342431,-1.13506461673669,-0.177322997274885,-0.396915462937291,-0.565597062125321,0.273988072131168,-0.642609748431533,-0.384196185866127,-0.340751567992803,-0.789509876799891,0.0317094200631064,-0.527730160374067,0.358293653932134,1.3862564983831,0.64034755932261,-0.615438481241498,0.238939731459375,-1.03736768385025,-0.0169195476735104,-0.926121594055279,-0.299628221465199,0.852509796859054,0.123814881603033,0.217919656646488,-0.814132880061035,0.260158109015419,0.20775597994808,0.096694966805925,0.0803431218736748,-0.79356140032583,-0.423406543465089,-0.27167742010541,0.244520342056108,-0.596442472544416,0.689721701441508,-1.03755262611059,0.272753485121577,-1.01049939726795,-0.711650608254159,-0.719907256155508,0.126966546880119,0.178412023516872,0.910860962335124,-0.953952397585253,0.124494097842963,1.18733336545081,-0.435945939802901,0.0715545236368857,-0.479544994308289,0.369581220232047,-0.377739785101577,-0.45064779445384
"PITX1",-1.89679419134598,-1.28085121013634,-2.37259386587408,-2.06880457221349,-2.03579278052997,-1.9388400516047,-1.98831898957468,-1.41308112461233,-1.74421571873865,-1.87262729281742,-2.35121614894252,-1.08962452489976,-1.39659510474453,-1.50969446203318,-2.49240661134474,-2.75047777488583,-2.0318833326494,-2.66794470567001,-1.51248621537365,-2.18229156847401,-1.75491432646716,-2.16822229340194,-1.78311005414087,-1.75369973599191,-1.84834427422103,-2.56103854313118,-2.10811216070032,-1.87877248884397,-1.90192346078619,-1.85038387544726,-1.94838519518091,-2.11262850201415,-2.1114340421246,-1.96396159447167,-1.96146333199544,-2.38253911287802,-2.21257831973305,-1.94902878786082,-2.48746955152464,-2.04018736596523,-1.5742383937514,-2.31691719244972,-1.32914163754183,-1.97716284114128,-2.11806293907603,-1.26792878815368,-1.89228062276824,-2.50442133772724,-2.18065263975125,-1.47098183848856,-2.46794499513385,-1.79258145716055
