"","LP.01.01","LP.01.02","LP.01.03","LP.01.04","LP.01.10","LP.01.12","LP.01.14","LP.01.16","LP.01.18","LP.01.19","LP.01.20","LP.01.22","LP.01.24","LP.01.25","LP.01.28","LP.01.31","LP.01.35","LP.01.40","LP.01.42","LP.01.46","LP.01.58","LP.01.61","LP.01.66","LP.01.67","LP.01.68","Test.FFPE.01","Test.FFPE.03","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.08","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_12","R3388_YZ_13","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28"
"NR0B1",3.22289317171469,3.18677747965111,3.21186197847589,2.85019617606299,3.19682423454246,3.23944463017166,3.03371059113649,2.59845485344078,2.68080102438111,3.22787450139262,3.03754208823873,2.8350541925327,2.75614901680745,2.98221366037204,3.13038726994495,3.4953336823769,3.06889793860607,2.69055199126024,3.31230253949177,2.77593115435111,3.00492192061885,2.91443433968684,3.03733367327811,3.12934615080193,3.19834107783724,2.56509165727628,3.53103076592485,3.42814649005557,3.69877372647006,2.30975904660084,2.79718942785226,3.13863574865635,3.16409497198256,3.37405768023071,3.16422875013324,3.04287652867203,2.39740682494027,3.2224236786069,2.69196019995684,3.41017281042031,3.10344923685803,2.78172676943101,3.36921895579158,3.40832103643531,2.80357829307153,3.27922753056834,3.12936750914228,2.7768261700002,3.35692546125828,3.22194433865913,2.76911140443827,3.29825932653534,2.72904485202229,2.61349944436341,3.26068119674083,3.17380801733934,3.53979732961358,3.34625487270289,3.59566373218123,2.79847381938473,3.18211753050564,2.86487122639996,3.27978689009068,2.13639219957638,2.9421607707577,3.06810077267217,2.96819162778808,3.46197255038838,2.82589022444087,3.18850412906942,2.96886806591073,2.69412459928888,2.7514232021262,2.88974225499151,3.02701030313811,2.78677788474044,3.03744112047466,3.16752087840469,2.3961101148267,3.23388713488797,3.02037660430304,2.95697295882642,3.44113203211767,3.09819352424073,2.88789044301044,2.78155349285664,2.76732935543513,2.6636943724928,3.09277927219695,3.07336404909625,3.09222196738754,3.36258250727756,3.25724201279276,3.11497542755311,3.01582173183783,3.89535583743254,2.50781030331795
"NR1H2",3.26259521288701,3.76401798585257,3.35954215667427,3.92469153840749,3.45985842990535,3.94176461342186,3.42574306201974,3.0722996390635,3.64747918242823,3.37937001662223,3.55422879342138,3.09523526038716,4.06804559393099,3.64036401325442,3.55655381746493,3.72355002425873,3.1438617690312,3.44590662705363,2.8024109573802,3.93794389885754,3.17078746671402,2.85685988809007,3.41042954171499,3.82301325729576,3.79359952567933,3.65903052400006,4.4519802423894,3.20525059255382,3.35196799975728,3.41422582410546,2.67627494888685,3.13572320198311,4.17020245657545,3.64407793974612,3.489511707765,3.22997666484344,3.46305920903488,3.79253010756462,3.19213236892028,3.09739307549613,3.90677238077963,3.42078538583847,2.42343929613731,3.10016402028158,3.00931483046949,3.87073029716781,3.25671367554562,3.05301388178431,4.0241171527224,3.1306227371274,3.19503839425812,3.34617606637985,4.43022873516433,3.51160788044362,3.08172019122097,3.26458470122364,3.42327300672847,3.31693202355964,3.08947206019998,3.33653257972817,3.85412625799283,3.30812374937683,3.58950229788564,4.35965200028509,3.0762012735209,3.2863240001992,3.10100738639545,3.44016944640268,3.32700048417331,3.26585709817064,3.97067043170114,3.99585434076501,4.23370223085553,3.94518009313168,3.09633421381266,3.91167531983498,3.81453499164302,3.1939681109092,3.24006557462579,3.51330852303394,3.97998971689915,3.26479653193749,3.06653700560116,3.27221912589086,3.60303582456359,4.12404135499435,4.18975427548992,3.23908957196068,3.86481379981116,3.47588759870204,3.04054300710212,3.94633718803085,3.37244873559679,2.97022502855993,3.54452031623848,2.95895895745572,3.51213208330962
"NR1H3",2.20860060787914,2.24176636543748,2.16846660425388,2.7172078686807,2.20967852801975,2.74033511373398,2.29461527079205,2.58484633186536,2.07530408102989,1.67710405715215,2.21123283723886,1.90962482477335,2.78254212739108,2.34861149149848,2.25543516005838,2.57299883764641,2.40228389799977,1.70322793162329,2.18804794324227,3.1786099623113,1.90765044456949,1.91178939201258,2.32678671232647,2.36007814031387,2.39641360908596,2.65081889165551,3.12673234726268,2.48847388187548,2.19533203920006,2.16889777694422,1.28092269186815,1.89376555749243,3.19721086542776,2.68992108390263,2.18861400706959,2.0514569098647,2.5758661559154,2.64079636948609,2.43554231995462,1.73401202987226,2.58698491867696,2.50105229212914,1.15810077629484,1.94420530961794,1.98598149115862,2.68860237161783,1.70920948078578,1.86824287380286,2.80471865708735,2.28198117402944,2.33365039563035,2.32988512970886,2.94136484677816,1.99354674377536,2.01017396608668,2.04329664426831,2.0763007289776,2.1570763300634,1.91418351437988,2.1470404581798,3.48501398781479,2.23211280924457,2.09050326402859,2.35706384314427,1.90757663281623,2.18563000112075,1.93756926329985,2.59332634562254,2.89207313777326,2.22585482134856,2.59643423382926,2.70050162298999,2.99813522571559,2.77275123847107,1.85894063522482,2.60235501733528,2.55517740149156,2.09352503526665,1.95835212649965,2.60431806924602,2.45111514460262,2.15191093974499,1.76575674492136,1.91639067474628,2.79801760669758,3.22210566602869,2.54132876848454,2.93058251185047,3.1837038693309,2.29822830686387,2.04172756429253,2.65370671440457,1.77276675613295,1.87528751266879,2.32781309421723,1.30527983875403,2.31888291819919
"NR1H4",-0.562284497830428,-0.543529008707407,-1.2772058295919,-1.2030067766425,-0.898857791433538,-0.773230015527188,0.0457336028222103,-0.442290063013237,-0.0346721730172789,-0.699839576885758,-0.719369825827397,-0.247452942530345,-0.0111572465055233,-0.722418378058507,-0.242542780348232,-0.460738054352352,-0.890540778150853,-0.324853555527204,-1.1046794710558,-0.431127595496419,-0.592187478795022,-1.07560112678179,0.200279130934967,-0.737010023306818,-0.730804745727074,-0.878036993130405,-0.135192045348097,-1.18662068719716,-0.614197182990957,-0.337905835605111,-0.875845576940959,-0.223809928018423,-0.411438310499497,-0.878562175718516,-0.360003484315972,-0.23941722385585,-0.596684913947206,-0.854071934752208,-0.785129644466078,-0.0848745873815808,-0.140306064347741,-0.776915937804707,-1.29905200401741,-0.464604810498846,-0.142071517167445,-0.53851715069259,-0.0402005149619059,-0.6545920201066,0.170019923614321,-0.885076296174506,-0.314907620316969,-0.708868183672502,0.069135063505946,0.196251132319542,-0.486909119764859,-0.667434075080382,-0.529379380351778,-0.74767254699661,-0.618951184058405,0.19549079367825,-0.862732101718689,0.00531263488182133,-0.826609705749871,-0.0247814602869339,-0.542732846167827,-0.904059483939736,-0.593851812970773,-0.0510647375127959,-1.18979348047492,-0.594480557476974,-0.420080295530725,-0.724780053331861,-0.573172923962834,-0.676621128748488,-0.107680803658331,-0.719073052852278,-0.529419063150323,-0.45267743377794,-1.12201622216469,-0.826004104895385,-0.782706768128983,-0.557539306253533,0.0227166575279019,-0.773459396052827,-0.845129803626121,-0.330403752264692,-0.895734500633457,-1.13978338454749,-0.874617631523963,-0.670187916888603,-0.0681538857443853,-0.0724035633168291,-0.49350026754042,-0.435281262230274,-0.100881222084445,-0.566862975483982,-0.345396863790451
"NR1I2",-0.0429844701881188,0.282303878905329,0.140494734676859,0.412793439906759,-0.437715043203622,0.205196902886744,0.237442386366248,0.0799900789141744,-0.231782918251105,0.220718877425147,-0.140756334770592,0.102177795596606,0.750026071409189,0.152846780568812,0.547785897186753,-0.210439441360113,-0.592084968745366,0.0762432696428828,-0.595152106490163,0.0860582529935914,0.174881934347198,-0.153554618209977,-0.092042633848416,0.350956065462884,0.075610525287392,-0.124269542930006,0.714197160628737,-0.247293909591481,0.278973578759529,0.0931305364146282,-0.54400784493952,0.0315368861041789,0.250287841810596,0.394266573821223,0.786795499226208,0.494054420208884,0.0546510689971689,0.43589693942031,-0.330697415232242,-0.112717072256794,0.00542389088843802,0.353863955147756,-0.354106076778643,0.593081869346557,-0.18763422245222,0.147231317586193,-0.0105430180345559,0.0222175267702662,0.721658156660132,0.0131855203288654,-0.103712544047134,0.205218650738105,0.181587947522921,0.860931141651139,-0.36903375702712,-0.0801096245749653,0.182475205788659,-0.122755585245886,-0.0125732957204147,0.153312448232235,-0.10275250091076,0.23529625115723,0.271702681396718,0.0786729749838579,-0.215025078845437,0.373759219723489,0.0484146448509253,-0.00612999764735654,0.118992115511831,-0.186974869223373,-0.0899118524711002,0.0081263536451792,-0.145961058244973,0.609217533784264,0.0749960320414253,-0.205533977912184,0.626809309725006,-0.423636756106835,0.0654984355590783,0.281178918729748,0.697886119554879,0.14120539768561,-0.279554377327075,0.262465507762743,0.109361569225096,0.784702282065281,0.443129128444391,-0.0347202193385556,-0.197659957505678,0.059612738112294,-0.127082927848753,-0.130084622565272,-0.0248511532634159,-0.354069131018247,-0.072320374501058,-0.122226747672588,0.0946104704795454
"NR2C2",4.0433601600754,4.19148635485153,4.38977353396396,4.64447486623005,4.37950469663871,3.65323226949568,4.31534992656777,4.24569149555347,4.58648402989514,4.2569391069309,3.79447011169519,4.90887693385685,3.92412133695841,3.87779361875636,3.71884102578013,4.35783418260081,4.18755570588256,4.48300988902328,5.19187797220651,4.66568012541685,4.35361530208739,4.68701260465255,4.1664831265339,3.69252940258178,4.17694169301032,4.70998473711343,3.57030961852637,4.38261361252388,4.13095770915957,4.06468497570735,4.62802805053437,4.01061592106667,3.6083326504333,3.76185849237951,4.60601334625128,4.63369209400388,4.97289351316269,3.90208895612154,5.10149505354491,4.16419876607646,3.69032319131705,4.34278722712711,4.51879903027874,4.12116064862995,4.37902674874053,4.92588195945145,5.36872162567957,3.99119223011478,3.69054870359969,3.73099665905366,3.95252706212816,4.19550515142864,4.64609089377456,4.348265554126,4.06543495839291,4.00136239099193,4.35292319451796,4.25553509663793,3.7968718904789,4.25579596540302,3.88005387928527,3.98353320890804,4.38411353679737,5.25731528667212,4.0817802993528,4.48246958800195,4.08939146813812,5.17897450744937,4.37016270312186,4.17590252745679,4.12318781271463,3.80652998003754,4.75404012521143,3.43438248973311,4.09357664911467,4.9179006174885,4.31312861581679,5.11568790722909,3.80506520872183,3.90896251074354,3.66131314289117,4.49029171841096,4.35293199103811,4.90852065829652,4.80767023481246,3.93208516175791,4.89097249796894,4.867355312205,4.2507291597663,4.03773148293873,4.07579124614633,3.58450586009634,3.47936509534622,4.39595971068885,3.65747273837367,3.61699212477924,4.84184583942325
"NR2F1",3.00764757378717,3.33177889776586,3.3759486607234,3.49855056646438,3.01721278712069,3.70784015840625,3.08477727323894,2.9319929940425,2.99021815805712,2.5644847090394,4.46138616207288,2.34570121642615,3.51166768401832,3.44458887428697,3.82418562905708,2.72070260254415,3.32657579344879,2.12488127699426,1.68330920462096,3.40719239279949,2.94930020132312,1.42630609925833,4.02944077623123,3.7228887785121,3.09748883526459,2.68312951608638,3.74514335446256,3.35343060641832,3.35795030915589,2.79625979387177,2.7491223525401,2.1877657019368,4.08231702763307,2.58549840815122,2.97084743574715,3.05432438040014,2.83103942580964,2.00998102176435,2.50626264756082,3.03429646142894,5.13226478678609,2.03393837767126,1.93270099426593,2.06585278991629,4.39098021105514,3.3947988723259,3.24742804841994,3.31984000279563,3.44918888624315,1.86217351740441,1.74140328276338,2.17662931278801,3.86159629598938,3.05777220166125,3.90322510616293,2.93380903747127,4.30280538565884,2.98627258519959,3.64082661250154,3.97334551132912,3.03694963638851,2.72174823397934,2.58456781477311,3.1222400778338,2.34500420864521,2.74566606268399,2.82243871411256,2.72849816779398,2.92615614464106,3.35654653927315,3.24236253269469,3.45206941827523,3.38407741660412,4.12106938152616,2.80315727528227,4.4173140676762,3.39257560732794,2.87750624816574,3.00234692073435,4.14117635195805,3.5631894210361,2.84199807355045,2.8481857117107,3.04879218307497,2.94976689517303,2.48054456127963,5.08178418627132,2.08229976470257,3.35183967954866,2.95255300325762,3.21222140102867,3.08832732693746,3.85225508362857,3.15282258747764,3.41612804359514,3.29607847041127,2.63426246560416
"NR2F2",-3.25911277259871,-3.23074526972356,-3.0837459462147,-3.58961935518413,-3.1006770407792,-3.17926299543543,-3.55083494953074,-2.8474485075419,-2.87102017399462,-3.08481224918333,-3.11504353951234,-3.16094178321334,-3.35329097899774,-2.53055818261736,-3.23309778170362,-3.07014581696179,-2.78774529897606,-3.2337614979813,-2.85196313825457,-3.02443221214495,-3.79713294431811,-4.10487914125087,-2.52578872507536,-3.26727301785691,-2.93418142710486,-2.89484087754135,-2.75689791418971,-2.62435903795097,-3.46046740011955,-3.37951776822228,-2.6771493161667,-3.24671671802603,-3.12863683231534,-3.38168235913244,-3.10380713840022,-3.54502511693288,-3.11775520926937,-3.9438556054245,-2.87400551493037,-2.98793711022148,-2.45645989885225,-3.8402635723411,-2.49400744647664,-3.75666228842429,-2.72875434763325,-2.82615736315106,-2.81882838498027,-3.18434191110922,-4.32204241860666,-3.23224682525707,-2.95201519441684,-3.62997831074243,-2.45179085910254,-3.88752009871449,-2.53601074308472,-2.99863142179843,-3.41788558027524,-3.20597324606508,-2.70543362610897,-3.02439066817728,-3.19099851420748,-3.46885251667831,-3.09011914961057,-2.17491726059504,-3.25989785931383,-3.28911859339765,-3.7274433571415,-2.24514056336608,-3.26064370870449,-3.45133273386903,-3.07094750834875,-3.1510128335852,-2.70733447248489,-3.11281676551497,-3.18962546187111,-2.31330212797442,-3.69081028067085,-3.10261881976931,-3.17441129816143,-3.31906897030503,-3.21221374868672,-2.69790680802469,-3.27234422566633,-3.18153254600843,-2.89861934653651,-3.07637761058231,-2.57937372975358,-3.22116319116029,-3.31400665887862,-2.78188087246659,-3.04527976023062,-3.39726420184786,-3.17527535010642,-3.15011175688978,-3.13276862919796,-3.0340737201767,-3.33518470631414
"NR2F6",-2.19122897081493,-1.87962716514265,-2.07243034290242,-3.02820331733252,-1.83106107706492,-2.00072120008397,-1.855410750225,-2.45426512256847,-2.07638835222114,-2.05118696622122,-2.52330999075274,-2.59259036900992,-2.18093938994006,-2.08724054357499,-2.73522955289764,-2.76985320069466,-1.84614580731148,-1.36984181168099,-2.21118369733745,-2.66327653099758,-1.85296118593257,-2.07018062865902,-2.26225652005414,-2.10567339680738,-2.12252304045615,-2.40009958021061,-1.62266466177788,-2.36112464090306,-2.07445956990875,-2.62747961242745,-2.10342413002192,-1.75942107309548,-2.27933521089156,-1.96237978359996,-2.92125381319911,-2.76632796717383,-2.39624823554878,-1.76728140023235,-1.70324926673816,-1.87080171559234,-2.953615789148,-2.00544609749514,-2.30802079174596,-2.08542827602218,-2.01779385815574,-2.21516085062905,-2.14034336619803,-2.41807673236068,-2.3044089400466,-1.56362519420397,-1.74788201348961,-1.72231091576663,-2.2365413507662,-2.04981550267127,-2.34129964180566,-1.88451855422956,-1.92873098589402,-2.7381139217146,-2.02283499812531,-1.67628301157818,-2.23571264524929,-2.35007419287417,-2.17387111554052,-2.03507498218658,-2.01899261954732,-2.42386072182176,-2.57568760009793,-2.52864919635874,-2.28555517510514,-2.26549587523873,-2.30216048111955,-2.33053595734986,-2.16463047574018,-2.5210714131464,-2.33099451331153,-2.42044297518659,-1.9559725959244,-2.0828269191631,-2.82492935005025,-2.45091492621488,-2.09978116724058,-2.7382418651208,-2.18612856400136,-2.12737297934207,-2.43627839567801,-2.00740601685706,-2.80623377018595,-2.23105830591406,-2.59332787622733,-2.13711615015455,-1.72053396679372,-2.16445573332228,-1.68686124946369,-2.22877176797553,-1.93067766813767,-2.08648300655842,-1.92411970954022
"NR3C1",-1.77101152172261,-1.24512364172629,-1.9118690755762,-1.06369237742843,-1.69347384545102,-1.43199884703837,-1.75537730171253,-1.78113173687324,-0.992055553700831,-1.52349759513849,-1.74561222540582,-0.953991615001213,-2.10000071492859,-1.14661592911816,-2.26942213361793,-1.66005374107603,-1.65810971257322,-1.79838789428539,-1.60383030819372,-1.30593401424375,-1.66187230711689,-2.11334528328082,-1.38591216302468,-1.40150742699328,-1.72941353559666,-1.68026511693631,-1.10671147901461,-1.30938223759704,-1.62655471267192,-1.85722358460566,-1.32298385441489,-1.38828958297056,-1.42759087987455,-1.49790724044216,-1.21945915865178,-1.4381299372806,-0.983983322681242,-1.56134970016189,-1.72658369243726,-1.54873723461802,-1.09644282453871,-1.64385195162952,-1.24873039407229,-1.68380260046553,-1.40145685290547,-1.53864388066501,-1.35714763388017,-1.65635764337806,-1.51039387210527,-1.73041770928136,-1.72530915047506,-1.85228635149621,-1.42584839405391,-1.86478050580511,-1.41491176768504,-1.69372330434875,-1.6360688077914,-1.40233858684143,-1.24904364860807,-1.08248013734068,-1.67924004927835,-1.9700654712361,-1.70978626082205,-1.1780583932684,-1.58573133683525,-1.76839071577283,-1.76615646460281,-1.31704110110442,-1.19288741849811,-1.36068304373779,-1.6636472134407,-1.95047342569866,-1.35905094509914,-1.32151394827883,-1.52194300337813,-1.8859388316615,-1.20445266589212,-1.35809927105155,-1.99451097843083,-1.55362669563743,-1.43835852177277,-1.70622404539379,-1.67766367608785,-1.65697752594075,-1.72508801529165,-1.15306301735099,-1.87293400868453,-1.33488954438872,-1.35000057280366,-1.57719604049363,-1.6267304114825,-1.32361346360179,-1.50481304513582,-1.33437403833303,-1.11178882226149,-1.86470628636933,-1.80128976153896
"NR4A1",3.73086711528751,3.07217540846845,3.36576124693438,3.32913133097205,3.25052218557154,3.56439846862248,3.85818338036048,3.7785602958853,3.47139168041695,3.05387961012622,3.77333051155174,3.13064592157695,3.83926753503273,3.85499139625832,4.15639236319921,3.30424130098144,4.03835928571459,3.30032020595037,2.9566444039892,2.8346171392573,3.94838581317277,3.44348386039905,3.51469755290684,3.94152215994855,3.19483853109184,3.63358168949765,3.83771484961857,3.31298900446462,3.79121799344394,3.32844005757062,2.86358253117808,3.89547648263459,3.67750073747296,3.44965457309438,2.96887310594976,3.2076611208999,3.15438437278281,3.65609368574126,3.13083522221245,3.75846524732754,3.80231564553784,3.06629261916053,3.31722846854287,3.59121499893848,3.79921866353592,3.72738739289571,2.788072752037,3.63510488720935,3.95085023087802,3.27205368352178,3.57650334932154,3.30918839936538,3.63512060629336,3.51921710583785,3.76367975712787,3.23009488386604,3.46283174229596,3.56566367051566,3.88707770325917,3.84772421710443,3.60956355802987,3.64249512974801,3.49973705674476,3.08852824740145,3.6181184795189,3.08311284227324,3.32535988949763,3.19635831690107,3.32746124965564,3.89725527651053,3.81855947094817,3.25292506993165,2.83018840903519,3.69063356602202,3.94215425403488,3.50678288510636,3.07807798973584,2.71880298148441,3.73260926703904,4.10468380696708,3.59595401752197,3.59335259742725,3.5564175859485,2.89063191779121,2.9473554316951,3.20786243466857,4.47058319597246,2.8336941581102,3.20037229714002,3.48240229185554,3.57939796194271,3.32282013661451,4.21216944746471,3.4586290517058,4.1547011712535,3.66049822813038,3.18852344242333
"NR5A1",-3.08589040498834,-3.26536148953909,-3.33831424745353,-3.42708733320902,-3.53704193001536,-3.8361338935298,-3.64010046880598,-3.38050187781238,-3.97000227410835,-3.63493543573729,-3.220187477381,-3.65751914257523,-3.30845150774311,-3.56909130609279,-3.35821890232224,-3.39935409746193,-3.89708017050807,-3.80931283843021,-3.85822492440558,-3.93311383327213,-4.08091612745625,-3.28741055558512,-3.22926920906662,-3.78576142513172,-3.88561940159587,-3.27216754257408,-3.80627278535888,-3.78921147789454,-3.7755996920349,-3.64207555100323,-3.81593560198365,-3.43437814956565,-3.21274113413502,-3.58859162576529,-2.96233440767246,-2.996959402483,-2.6527182627604,-3.26981042984714,-3.8100131434792,-3.76683576747264,-3.41245408422089,-3.06989970894957,-3.72634988372743,-3.42669987895659,-4.03047420894056,-3.80618650217983,-4.20031744697037,-3.58382082205498,-3.31028404648662,-4.13052290051239,-3.83474066976276,-3.8480579874864,-3.29050554365892,-2.96554642823649,-3.70458329380894,-3.69372662311414,-3.60980760255209,-3.40346663625372,-3.79413453511605,-3.6027210805569,-3.73161871035229,-3.68551133387513,-3.30559896488998,-3.32529826680211,-3.31017518371949,-3.51325186036317,-3.23081025534284,-3.88543652645605,-3.44081288775557,-3.23269730702557,-3.37276887895654,-3.65147075413458,-3.81845506630156,-3.87179068849774,-3.64423687779794,-4.22568230697368,-3.94296301286864,-3.84772333374941,-3.39579067479208,-4.02922053900032,-3.22855218009398,-3.63132723367952,-3.73153632301616,-3.77994770402832,-3.73808648885031,-3.81532527388522,-3.37609596494104,-3.39078412494461,-3.26497800746162,-3.5182875296638,-3.66608362475889,-3.12739859904738,-3.39169560812937,-3.6766779755482,-3.63074260957804,-3.39246015996621,-3.94911825044505
"NR5A2",1.48801124961091,1.23502374471526,1.50665652972055,0.804675221802555,1.38389695741307,1.42142821716383,0.895493900708368,0.959692729939811,1.43621280297158,1.06939984828284,0.449434649187987,0.889794716930023,1.10782254367098,1.60918190129407,1.33931653356255,1.35874653104708,0.966852489545048,0.684032586227597,0.63961263755544,1.03592407199391,0.879837015672006,1.01792909109098,0.82232744625933,1.62141482316029,1.5597744949103,1.56517225802731,1.8176446775181,1.19311270880697,0.829614716277525,1.32222963450297,0.235113694372333,1.09434733367415,1.28224405303219,1.29113644377376,1.32898235312378,0.898142891756634,1.35051201436279,1.27810247525269,1.04299889157622,1.27113306170576,1.03881628154472,1.0366509563574,0.908541530134102,1.13101292589185,0.733330848919112,0.835978306420046,1.16655722940044,1.15830117909205,1.32460768397433,0.941287517892025,0.0508975757177931,1.36531464298938,0.877731840983614,1.31683016191535,1.36362449906066,1.01788155117359,1.72572801582717,0.903327701623835,0.853121413801614,1.61858505240581,0.730785155669313,0.860453169444339,1.13967382172656,1.16427613902798,0.735904394148672,1.50430028625154,0.470586131815812,0.964635532274998,0.884934223975856,0.571608815210976,1.40525569876281,1.52097723077124,1.73487720058618,1.19015704776715,0.907589284690286,0.813374902854648,1.30695719803193,1.24552547258971,1.74879784294626,0.804333624870769,1.49274769512388,1.7243534054686,0.572260631338384,0.358524208877913,1.21750262234553,1.35914113763188,0.522665957461232,1.89602448080338,1.09360178835104,1.31104280492102,0.551572777290418,1.00713593540534,1.24337773205118,0.876735187703078,1.03929413714829,1.4504362471026,1.02588325378103
"NRF1",3.53808933274745,3.67235700222202,3.3394668965485,3.66848244182152,3.59169290646526,3.42196767924035,3.12372562097541,2.93584041563394,3.25604882158161,3.1456910789987,3.9878175537241,4.25499289768975,3.21114482402828,3.26769207209583,3.22371586241709,3.6383937513423,3.09916730529592,3.72837732046954,3.12576564959851,3.80356582644415,3.46915787752726,3.48363899432901,3.42555539194797,3.01453942396152,3.47996790319799,3.3757427168332,3.4003657279348,3.77880519773706,3.12168155559209,3.14631084955727,3.73435028079135,3.00722394977675,3.65861482804523,2.70244750059405,4.44614299738651,3.64713371244632,4.15195457868017,2.79285091222231,3.28245129520705,3.09066220761122,3.99328949631635,3.54183139157727,3.5773915226806,2.88543260989835,3.39918751869079,4.19773521008546,3.26337009554047,3.27535737085079,3.25827017960162,2.89017454743741,2.6727634642682,3.00882300875585,4.01909668205124,2.9968799337855,3.65984073495776,3.21019572675926,4.16062028600851,3.21350068992952,3.23583287792903,3.53631554082733,2.85270300924608,3.24045113662271,3.38608117470452,3.94855492529867,3.17880943180102,3.39526229845229,2.95808404296257,3.81514544686367,3.57105411871922,3.0657636640063,3.45644873717099,3.52282198495498,3.99970599526746,3.4390723385493,3.31463027715325,4.28837030891998,3.34053747203892,3.53511778287897,3.27461496741155,3.41764061977977,3.42948530444046,3.68895108287644,3.47375236803004,4.15398152104658,3.71462555049489,3.233181510343,4.83503385501759,3.24091326439601,3.39396022205187,3.23917673527421,3.20345663104636,3.10901432708031,2.9783854310801,3.20440790044907,3.00869294795854,2.90219699163461,3.49267083479425
"ONECUT1",1.78439397535282,2.16126066550616,1.77723706829895,0.235730086172288,2.82593585733515,2.74263156173077,1.86519344437721,1.78098242469413,0.698441807144634,2.51738028078896,1.61636845283847,0.541336334971332,1.9026362273877,1.50348188367279,2.38737484419465,1.28486799636029,2.11918710509294,0.96070053522817,2.02088044891492,1.10562305211629,1.15009749021594,2.2146573867143,1.39905395249912,2.64001998627991,2.06839330931135,1.63789738427711,0.893811724088479,2.07601448324626,0.712040147912412,2.14658112999601,2.24069690840135,3.78496749447321,2.13893782088447,2.62943591299198,0.116314320935192,1.46248176715723,1.47641201643015,2.56900687494105,1.66305532375257,2.9805021561076,-0.145297776703565,1.23292711552622,2.31377366709909,2.74216175596894,2.19974360781978,0.987078251084447,0.622031961876275,2.00786273204387,2.12449661288426,3.02964003103246,2.38324965691642,2.19649432211085,0.744461931659496,1.5097645054072,2.58376084965522,2.67432690632456,1.4119432490649,2.48609464201875,2.10694289540217,1.95742462924426,1.67419187994323,2.17735321726098,1.94491315654851,-0.367508680395512,2.39616706780005,1.39110269127142,1.99152839096631,0.893062604085739,2.19559109869789,2.37107052512916,1.20172226327699,1.4954000151644,0.494881299838122,1.25999559703993,1.89720575064784,0.033943091233804,1.25037895808003,1.02388290433104,2.55514580553947,1.45391226257817,2.50046868770242,1.74552231313358,2.15849278346732,0.511131413547615,1.36105343552979,1.45247909064328,0.753204226163749,1.99249548471677,1.44636702518416,2.0357986464041,2.36449155045615,1.4599257055444,2.20379865015752,2.40316840367788,1.89201617685616,2.96686907159464,1.26031297385393
"OTX2",1.77892832015903,1.52918714158101,1.86559350059979,1.36616587268741,1.96216322231667,2.29129861273898,2.03406718088071,1.624146239727,1.70193184676418,1.77233211989231,0.871966800454309,0.738317316656203,1.8795430347075,1.83768511113419,2.16344087255624,1.05581958398511,1.99392958443396,0.972085663102865,1.51601707880824,1.04719775744571,1.98049363199053,1.45227081622201,1.66299491173165,1.93047696773092,1.91853257891349,1.24780172638692,0.995297583078704,2.26867774400652,1.46027998156671,2.08982018090451,1.44733891116379,2.50225518139705,1.84004817399556,2.37458819572732,1.04021377838974,1.18685907214293,1.6954253743025,2.48492648452515,1.25535380088192,2.23159869289251,0.870453789926437,1.40167767546254,1.98768412941965,1.9013918206157,1.90839665359749,0.905438939227054,0.678088256740803,1.70596020483959,1.67480802209219,2.68131316739809,2.13135431487462,1.65815186475084,0.766496568278875,1.1624532807324,2.08188497420571,1.77049305178911,2.06745117648246,1.24264082564831,2.54791485290933,1.73162311485963,1.74047577160252,1.75823030706618,1.8141372573799,0.201605901916244,2.0431964416229,1.81142367140718,1.95522856377102,1.47991612963407,1.91684252452044,1.89186738235298,1.1030307751133,1.53805710801396,0.770793575642033,1.30241613948206,2.12306386306725,0.384117967551119,1.61456334085836,1.07490408608822,1.85037430838763,1.74267651134167,1.93904884195226,0.977088246068453,1.75594803038202,1.37422960298755,1.43879127141751,1.99727175983128,1.23409517771649,1.63361336270886,1.11003928186829,1.62258143679561,2.53882941640982,1.5897197572571,2.37231962111149,1.86011021116366,2.05721856602525,2.10381731353126,1.56674466421835
