"","LP.01.01","LP.01.02","LP.01.03","LP.01.04","LP.01.08","LP.01.10","LP.01.12","LP.01.14","LP.01.15","LP.01.16","LP.01.17","LP.01.18","LP.01.19","LP.01.20","LP.01.22","LP.01.23","LP.01.24","LP.01.25","LP.01.28","LP.01.29","LP.01.31","LP.01.32","LP.01.34","LP.01.35","LP.01.37","LP.01.38","LP.01.40","LP.01.42","LP.01.43","LP.01.44","LP.01.45","LP.01.46","LP.01.47","LP.01.48","LP.01.52","LP.01.53","LP.01.56A","LP.01.57","LP.01.58","LP.01.59","LP.01.60","LP.01.61","LP.01.62","LP.01.63","LP.01.64","LP.01.66","LP.01.67","LP.01.68","LP.01.69","LP.01.70","LP.01.71","LP.01.72","Test.FFPE.01","Test.FFPE.02","Test.FFPE.03","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.07","Test.FFPE.08","Test.FFPE.09","Test.FFPE.10"
"GATA4",-0.912362286596603,-1.73183222966561,-1.54702782201433,-1.29074249577598,-1.23114058751346,-2.13286591791289,-1.11080765289035,-0.734262417235645,-1.65983010214455,-1.30623387405296,-0.810042216525196,-1.28357432965812,-1.03354905484454,-1.29434593773066,-1.87925659275914,-1.04042161372183,-1.37043117886958,-1.38286503319725,-1.19786484259368,-1.45445765077987,-1.0611662456417,-1.23388958047549,-0.567780970141194,-1.08178255562889,-0.827600195668648,-1.7039563027956,-0.834360797536795,-1.52950805342833,-0.792356307085037,-0.712856708298442,-0.886506561692062,-1.27206578319245,-1.28099880322783,-0.861027139933075,-1.18912131719226,-1.16985449725047,-0.148670316182879,-1.66709377843315,-0.520093491855684,-1.26510177930466,-1.35421454593561,-1.44032258250068,-0.840649925911775,-1.16584338239791,-1.1263757477301,-1.16695811971156,-1.12543842570254,-1.32742980358465,-1.1655784491314,-1.40995088984622,-0.953019705533802,-1.39708632836036,-1.01529277167175,-1.44583941095835,-1.12418245784929,-1.09144246202268,-0.974225543545064,-1.1112174886158,-0.950979472496351,-1.31437165523145,-1.05591284226605,-1.22149603769054
"GATA6",5.30007530608103,5.34485102672873,5.59183973154622,4.30958467580173,4.81429032474816,4.86938065498528,5.7909285128519,4.64725272133285,5.08630057724478,4.26746984967648,5.33923427121224,4.22884529511815,5.39365081129809,5.01930491738976,4.13610468084753,4.90396594578497,5.69020448545347,4.98892520281397,6.0512148345965,4.77477402174862,4.88124438492759,4.53280215232963,4.70074213498767,4.71687106530222,3.89057226582763,3.65378605619817,4.09528443693396,4.17458224097731,4.89778107924115,4.48275586186685,4.37318850039536,4.65292027855952,5.39164954445986,3.27559997910279,5.11845731861119,5.28366798706714,4.80283678680357,4.99184252224469,5.80245950244856,4.20915504509655,2.46785497913069,4.69694934079805,5.16906136317832,4.25526700410447,4.61496329408162,4.6282745683175,6.11565555787448,5.57315720068078,3.52745480464704,5.03849956217704,4.24389228574522,4.27368861158692,4.77364502811355,4.40658721341299,5.14149029137697,4.7507129243747,4.90797513390649,5.20993575944048,4.42017728240115,4.47611998463582,5.37033340579403,4.6954904208105
"GFI1B",5.48599543802616,5.54883254085916,5.69922730774868,5.52251316918148,5.64676878488098,5.28358250050746,5.44806471708566,5.45187234744507,4.66523677628064,4.97888260080391,4.8538520004826,4.99024935615811,5.05561775653791,5.5650404039508,5.46448798394014,5.45123267023102,5.09470948659032,5.60526666855184,5.39264725995066,5.05147584076282,5.57552346137069,5.22828138569498,5.06543091736038,5.17309626078444,4.79419800314752,5.10989441720161,5.27635362586239,5.29217854319074,5.2672281059107,5.11567355489477,4.88462763375904,5.72561178386313,5.11213549945863,5.10678583878845,5.75192270336014,5.33694822993248,5.46791368143997,5.23964760392619,5.32807718074201,4.39002356991789,4.29113780341814,4.96028192607015,5.04880069501987,4.96748692875424,5.07056961306219,5.48316499428634,5.68243500753075,5.60154573426367,5.16236411107828,5.74253409189359,5.33277806083898,4.37337469593561,5.35879454358619,5.38705093261976,5.61337203171732,5.6003963357122,4.95455697173153,5.060292689731,4.93119959668188,5.04723933560921,5.31242729692694,5.78068689605358
"GLI1",-1.51910737935885,-1.68364966526667,-2.12806994058419,-1.6781583781043,-1.07938261976191,-1.98538852776862,-1.7056058065918,-2.00830012165807,-1.27916299975786,-1.02263357000832,-0.711751036443447,-1.88424131236368,-1.54204390679936,-1.1585918508259,-2.77318794552345,-1.76582493201365,-1.18103790002122,-1.58798939518019,-1.26427583199511,-1.10622149811533,-2.36194092113794,-1.55673108003164,-1.70735208730708,-1.50968842854791,-0.994714641075767,-2.71005962277904,-1.14167489907417,-2.03868038381148,-2.319092395669,-0.72292270101162,-1.06608649844527,-1.99993031984854,-1.88808657584938,-1.43198700597111,-1.74521487655971,-1.63815090107116,-2.26160591882507,-1.52537882876626,-1.8930801218843,-1.1248399253003,-0.816889244732997,-1.42443227041505,-1.18944105151775,-1.34362152525251,-1.91653344890852,-1.05670161376243,-1.65304234304124,-1.83682413913411,-1.20329718468576,-2.51861551309682,-1.44290993398898,-1.86305571160222,-1.39174471035559,-1.53305245083164,-1.44067088562208,-2.14345102916376,-1.26797184830931,-1.99352303567123,-1.70612306195103,-1.5150385043109,-1.37981507944697,-1.49511684119816
"GLI2",-0.879181128702928,-1.07853206285442,-1.17296157773536,-0.88964575430757,-1.06778388900879,-1.16098991067182,-1.09759931164167,-1.1576174657309,-1.13422740939514,-1.0624170959268,-0.822148017135051,-1.40342969943263,-0.865577884852189,-0.473833185080772,-0.853707760414297,-0.920231131793285,-1.42847227869334,-0.943632525221205,-1.1550839607563,-1.1522760383565,-0.909873308495036,-1.4085040975378,-1.44970517056663,-1.21734526404636,-0.537582552389569,-0.945320885437239,-0.260041599614566,-1.02365445955793,-1.27113315063628,-0.614161553215438,-1.2837823058774,-1.03230566026471,-0.727445921881448,-0.809486147476195,-0.746827839945511,-0.552900092891567,-1.1213117244538,-1.17401962111333,-0.991736808745556,-0.671406147111049,-1.45058014889423,-0.464167914911169,-1.26836054208318,-1.22799733799441,-0.96290247528127,-1.3240128567946,-1.1822684896023,-1.14709952398971,-1.03609545607882,-1.33575494048973,-1.03422695433153,-0.73517262827646,-1.12529079980706,-1.21268635791028,-1.29010755444712,-0.887760394187991,-1.41320215005827,-0.733674157366507,-1.31500649880691,-0.59233166743713,-0.950056981151751,-0.870531649352912
"GLI3",0.182563906795819,0.352525098480429,0.611577178983028,0.612980187873197,0.0970925836228499,0.0606743629251671,0.191128562169905,-0.260753594760664,0.0403586080179742,0.125317448807345,0.00345403988247695,-0.0113461846089187,0.52477464160519,0.20505179088087,-0.0529224944803768,-0.104042794752108,0.235601718308852,0.545065618824526,0.534970991631894,0.0546353052194175,0.337021194283598,-0.136639014893946,0.0533128029626305,-0.157627378117468,-0.0233098371651891,0.390227513006144,0.509789232675656,-0.250532056722497,-0.19659161335692,0.288749033859762,-0.131933284722686,0.554833179593625,0.193238091235619,-0.074553662032252,0.85859800148504,0.220235947143852,-0.0954917914983342,0.341637614878643,0.0676809423264952,0.271066247587311,-0.650553511567634,0.527525623024104,0.0327008029527517,0.269670367327264,0.197729636394523,-0.200818596302155,0.897785419753511,0.626967261050099,0.0564170950622597,-0.213929020516535,-0.291247808260364,-0.208060429589503,0.0262659600443904,-0.125191132310962,0.416813791355313,0.3382664610983,-0.122198147503032,0.479136109471579,0.00476898123184754,-0.140134067660556,0.556001023553893,0.0155294692485515
"GLYR1",21.2002360768903,20.6417216288316,20.8848112949433,24.0662701538663,21.8750628665338,22.3112930260692,19.6862979144304,23.1134233717425,23.2812980624999,22.2905490916242,22.0189406113833,22.8003384246117,21.7351925277993,21.6095122573756,22.4522617608331,21.7376591737527,20.5097494638633,21.2270549508893,19.5155928155623,23.4707658888563,21.363059742496,23.2422304174421,22.8219713168196,21.4582036823819,23.7576300931491,26.4517548751901,22.7368991626707,23.9216184723587,22.2634970538596,20.8318788483508,24.1380075020059,22.0134584446126,21.3990828422795,24.8353326827171,20.3921489445163,21.1302951866378,22.2694196416316,20.5177610874263,20.9547574701718,23.4788760124164,23.3430806357987,22.8661522172701,20.060488871718,22.863435540625,23.4510868000441,22.0191885021174,19.3793339721074,20.0509309347525,20.4621493493588,23.2071159575531,21.83011861338,24.6079279447586,23.6428698966856,22.8642324558039,19.4001201792507,21.8798284147385,21.953443242163,20.8509120085089,24.1419431344235,24.0535845878123,22.1274311903975,23.5032916898567
"GRHL2",6.07942297368975,5.68035603811084,5.85590240767394,5.15174724694089,5.85806864519497,5.67754560617528,4.84409192433007,4.86547484163623,4.34107059781632,5.08453722895462,3.82865360538127,5.76727187928799,5.64603324668412,4.43118752224389,5.76674120636734,5.80299666954831,5.0895395010066,5.48845482941057,5.86036647586123,6.55872449879167,5.44449630245867,5.82834965817836,5.66292838583146,4.44141099011348,5.12231670540552,5.05476713997508,3.11452676433137,4.32822667499849,4.50299960136693,5.08500518155371,6.76262820215135,6.28646427168888,6.79456073233126,2.48814536161093,5.93199637552747,6.92178707428268,5.68044171331557,5.60905946871444,6.49930435122634,4.01653381881795,4.70104303719495,5.32624120791454,4.14650027594474,5.30553359440057,5.27906308342353,4.96073173120297,5.51466781392917,5.00297000400343,4.3953553923593,5.02460392450221,5.0195997968189,5.55826838532438,5.17598251440187,4.94251076682268,5.9066605442284,5.09205968911514,4.46290713749185,6.23496709149132,5.23668227800591,3.77552596003963,6.16509347988099,5.40842076997974
"GTF2B",12.9165099629829,13.1939345141513,13.2480035570383,11.0046374181924,13.0072226973027,13.2783758322878,13.7635569733425,12.9839953761027,11.2166007666817,12.4624317270926,12.2997432640782,10.853300536639,13.5399899377022,12.966702131901,11.5506656544928,12.7336087110259,13.0036403842363,12.6912724522647,13.0854679641504,10.6907324525253,12.3282607697971,11.4149350254283,12.6903106954725,13.3879361843754,8.2067067065707,10.8079424904799,11.797372426097,13.0667689594357,11.9973634087683,10.9375410914501,11.2912016421108,11.9466471279514,13.6955885266257,9.30358518307589,12.4902940936558,11.7208814479438,10.1171312335627,13.2944674128583,12.6517243609553,11.3268843600397,11.3737347025999,12.4686130706914,12.8843141071582,10.0720219061824,12.8994406717449,12.8378082748241,14.1072290055222,13.9814325665939,11.9586423604435,10.9808124781278,12.3412540736105,9.48423968736102,12.3435204813264,12.3860808029037,10.7144696955742,12.6873877479344,11.8736498339611,11.7974561200154,11.5963169337974,13.1835163322024,12.5099555189277,12.6654797551546
"GTF2I",1.10416526932367,1.03284289788156,1.26356903778615,1.63429459590182,1.3484451306873,1.08278785915297,0.971802535628144,1.00761731196205,1.37282572120463,1.23601842841123,0.684107386279546,1.47841181357119,1.24022841094674,1.29278279027686,1.643618524819,1.49995698439011,1.19800694169938,1.41914175298938,1.22100755431505,1.00435477834453,1.73140291616753,1.35199024337492,1.2025805767941,1.05299113950804,1.51303715943052,0.92732431137972,1.23694192644909,1.51405514797793,0.957100788335036,0.947001730268144,1.20809556493407,1.26827040019353,1.32820863724943,1.35768299529291,1.24687721760505,1.1227265582573,1.15893884898494,1.08737190159778,1.285102767356,0.842437097664323,1.972403240905,1.28319858745394,1.22781858513656,1.47416787866689,1.00228541174643,1.03926750785692,1.50696910251484,0.943821799893863,1.29873931755803,1.21791743554917,1.25265732322147,0.989958176802552,1.44036170565173,1.0752274097708,1.3544267868767,0.927556083805767,1.27062961569387,1.24358659833285,1.38968871468999,1.32238877573345,1.15446973464913,1.29939894672046
"HBP1",-4.84964407873504,-4.71886981290971,-5.04417428626828,-4.8356594959556,-4.95115688942801,-4.73001780105108,-4.94700711165626,-4.82132529210923,-4.44025245196092,-4.80835452717247,-4.14048457116405,-4.83342806583892,-4.916576511356,-4.51449003690153,-4.92844972646055,-4.52910315957776,-4.74985104635838,-4.99523784112296,-4.82412551250367,-4.02791440228859,-5.15557126913219,-4.62210223527638,-4.31844782450239,-4.99136771332381,-4.46314351648759,-4.54709873127047,-4.57465967011306,-4.95851049483405,-4.38673060576056,-4.04116849590125,-4.70818911356835,-4.57782513029705,-4.41697277481092,-4.69029732553782,-4.49900176100498,-4.02532971543872,-3.98950921238708,-4.82878764974033,-4.64700472780831,-4.54009168785245,-5.28193070157486,-5.00220835631561,-4.44076835771342,-4.11492080572729,-4.97226734188608,-4.82370946503062,-4.78800966568288,-4.9853274599949,-5.44763639185039,-4.74019817767227,-4.52110399553892,-3.90462101279008,-5.05957413820408,-4.57198001341296,-4.26407480496499,-4.9012462352536,-4.86286523357639,-4.55762933408313,-4.70721779689204,-4.80844680810887,-4.46399938938025,-4.8871956343632
"HES1",9.56278475276345,9.50647333948263,9.21783528751136,11.2078464030629,9.84852327241887,9.78135890497825,8.56830918983126,10.3250366221818,9.90506339183568,10.0081372676352,10.3066628151333,9.81754370072556,8.92647909893998,9.63638274069761,9.55775389328209,9.59237086052974,9.65338442201853,9.81743576500978,9.70883888795007,10.4862670729233,9.58492449567271,9.68811719642458,9.71586606238014,9.21658698193584,10.9327920578148,8.94523269385629,9.71336499317485,9.00955822872098,10.1116227320687,10.8295478643801,9.96754739105178,9.25598089613767,8.6018331963603,9.67952468813977,9.91271313428292,11.0977942429872,10.7845338717533,9.57416157146788,9.86051239236105,10.5749608994551,9.74353009666186,9.26728633174819,10.0698415211676,10.6003779932192,9.12013406430027,9.94508439021371,9.19807452549593,8.55076129950896,9.74251928056957,9.82181398185525,9.71528311999567,11.1275660695632,9.59769027661169,10.0330845783214,10.0842966055785,9.15413654021746,9.62586850995459,9.18463130409077,9.99912739015257,8.92800249466742,9.9604830042155,9.47127842997053
"HHEX",-1.28952884270227,-1.57367309489697,-1.38861756662621,-0.745609729476965,-1.54919907673816,-1.29696650871096,-1.8247224267608,-1.48101400087757,-1.68581702374144,-1.61404438585649,-1.80323588986946,-0.961171929683799,-1.36320638548766,-1.29815209141942,-1.0595328540137,-1.47633813993677,-1.00269765875579,-1.47316016975523,-1.00756583004467,-1.32702096211938,-1.41069669398467,-1.33991507717972,-1.41704222937391,-1.64161114366423,-0.811114248820411,-0.929672943393177,-1.21813375909283,-1.00141891044658,-1.58885297673388,-1.40824575190368,-1.16567384175729,-1.53866120473072,-1.1354896105815,-0.722148554261357,-1.0552873432723,-1.2905594771783,-1.3944315975488,-1.69286746986393,-1.45202534025061,-1.52458494600052,-1.12247595790535,-0.722217453201238,-1.97989671040426,-0.656192714224364,-1.17155980595087,-1.89896390181276,-1.621791421091,-1.84758396220147,-1.35753650019781,-1.44751346690243,-1.32566721075199,-0.592947627478083,-1.20255189560901,-1.66347382794823,-2.13255326099042,-2.51797359915069,-1.3197917307641,-0.394542275803632,-1.14322328909349,-1.08574927388784,-1.14957195984207,-1.29944911014021
"HIC1",0.684492894923586,0.791099973765866,1.27295580860255,0.11015518809569,1.23406667985855,0.611052476626583,0.721530774313243,0.437309111908775,0.342928010192993,0.972896990979255,0.640154454175884,0.083374868001583,0.908638799606328,1.38147531585022,0.595249382349773,0.916770243074918,0.698515853118233,0.976223557960634,1.21437534091593,0.175683641439801,0.713297323447888,1.19475208438232,0.708996785124275,1.28417793636285,0.107662110829015,0.162942281098049,0.20986984997426,0.935227933099481,0.914282429170596,0.590696605973479,1.11643874396251,0.499346043212204,1.10189531042105,-0.032649761352164,0.882219784350794,0.854301074576118,0.255473212711919,0.877084255763382,0.877263634965193,0.616461344694165,1.02710467889767,0.814543858062166,1.33473702267588,0.923121747677358,0.536520010111143,0.90635447303523,0.691464783177647,1.93606108149743,0.762214334830495,0.334718356344257,0.874562055587397,-0.0179360267449705,0.0727323153958006,1.08956661157102,1.05700613237749,0.555779618992093,0.591009314800169,0.566457471171425,0.291983366298675,1.05288082890205,0.671296872432686,0.674467538519592
"HIF1A",4.40074820565047,4.69018966512286,3.99433232185162,5.82413228792516,4.54170929970164,4.33626706126873,4.36358661892804,5.06155766401309,6.34871432273596,5.9975375549638,4.95612405817368,5.89035682044292,4.68055792198866,4.16025644557654,3.58665723400032,4.86899256151777,5.62595240894442,4.66217156815796,5.22047243286082,5.35185024093665,4.63234213331853,4.33522835990096,5.41663939886262,4.76244328311185,5.97914600638251,3.77125301489246,7.07032049534399,5.35910597912377,4.38727937925089,5.31312423131979,4.40227960462118,4.41180250236387,4.3884279221956,5.92347671008353,4.43219216320512,4.63046305570722,4.92276823333294,5.21478470038974,5.7217709542303,5.45947381146793,4.71380792991154,3.98209152355101,3.87821417533821,5.00446808371283,5.31195416418895,4.51920200037466,5.16339403004285,3.40607652255212,6.41323232756927,5.53195624287376,4.95073107236595,5.3472802917981,6.59142189793323,4.4638887050055,4.9202300542619,3.71028365320379,5.78547484459676,4.20393874086918,4.94890579041279,4.73926596326396,5.5944867667482,4.46530927403211
"HINFP",2.56171377914212,2.22229289419637,2.40113264180022,2.07287564304523,2.59482912850589,2.41061502899818,2.41644292384113,2.34771915718087,2.1224324476581,2.33983714040711,2.47047586702272,2.42364890775248,2.11993697195417,2.15388300989546,2.24779472692237,2.28524681295097,2.44543831382545,2.41028587007552,2.51775958011151,2.42296083671864,2.5676890970543,2.05217051475248,2.45568794378268,2.55918145878204,2.14365871088825,1.93781219729237,1.95448862944417,2.02028327285494,2.68656489448249,2.69430823459468,2.07052105849096,2.19751234800357,2.21473582615031,2.07524952912598,2.36502801607786,2.20719561591672,2.48284015509899,2.26306738366405,2.30585920523055,2.30387617697364,2.2656642623158,2.17507565642259,2.6090152930434,2.303657785333,2.13841304259688,2.61370164273777,2.0580616171038,2.23470039758623,2.74260042314211,2.38940601785145,2.32080337926619,2.01453162122441,2.19586965349228,2.33180725971279,2.50839224215347,2.53867141988235,2.51711227136236,2.58937382689302,2.07511252214712,2.06211718763856,2.41358608716959,2.01319242459535
"HMBOX1",-5.12918120486299,-5.16463231972679,-5.35257843229055,-4.92134143806016,-5.55559007401716,-5.52623776289971,-5.30829047099837,-5.74089446336629,-4.93045941142851,-5.52806497430162,-5.57379000024833,-4.98460721728865,-5.02386924797898,-5.14714078605071,-5.04632499787387,-4.85959387808009,-5.24170708276114,-5.14137222762222,-5.00674346009948,-5.24424298223875,-5.30263760422815,-5.16701960289886,-4.98808358678497,-5.60667283072545,-4.67793954489678,-5.704095636889,-4.90945945037137,-5.18045978317353,-5.50596328575707,-5.10889615506655,-4.71953255232389,-4.80651034262458,-5.02557767111785,-4.82174783211129,-5.09494513376603,-4.69565890725541,-4.87213598688154,-5.21480331990829,-4.88699053390848,-5.28022656527927,-5.13466500686289,-5.02320455509762,-5.09845023214517,-4.85374447080021,-5.38716865912843,-5.58890742502296,-5.12796519538103,-5.48957280415259,-6.24978067842936,-4.76634176765476,-5.26904660845279,-4.85719475815272,-5.61896624324046,-5.37577401288807,-5.03324891474419,-5.5500174649039,-5.27292236822201,-5.02266165051361,-5.25101161430831,-5.14491257245915,-5.28303169048319,-4.78022864896228
"HMGA1",-1.139285047481,-0.959607650465101,-0.516972979837179,0.423057938062447,-0.685636644315738,-0.512727735692876,-0.399236506407563,-0.805190472558039,-0.00899722407735403,-0.17671985640397,-0.467418488737297,-0.641972719213031,-0.595918757046921,-0.238970957150413,-0.979909576227726,-0.882123171160157,-0.236347242925284,-0.629689860165203,-0.901176631589463,-0.487892952266203,-1.01734108253889,-0.379478284097667,0.096140065746646,-0.280727397436971,-0.435094227210395,-0.915003540483857,0.587468667164345,0.85396123189855,-0.86698266688472,-0.282290877154866,-0.778742620490359,-0.682057434206733,-0.694245083337208,0.177220241400473,-0.450829752674691,-1.27359479139937,-1.02888596647867,-0.547020608959919,-0.436557482928262,0.211474254595209,-0.774556785706117,-0.962774916003464,-1.10737690849947,-0.757774293914874,-1.70709034989956,-0.538694436317847,-0.367000782697359,-0.721718421319508,-0.597566575844393,-0.381194244224025,-0.0471644870576455,-0.0982225558023675,0.554395595599401,-0.0928585145323411,0.167827666561023,-0.75431006843245,-0.116420209895663,-1.32378412651147,-0.711190542610146,-1.08564114883012,0.0283388964106533,-0.771334449328047
"HMGN3",11.6172552503734,11.0149072704286,10.6034070747571,12.7415686590519,10.7073293948008,11.1725742693976,10.2938361122555,10.9164212429232,10.4936565745475,9.68357593542259,12.7597959032815,11.0469716705947,10.0455505457466,11.4904206655884,11.4669819434232,10.4337012387222,10.7639936083358,10.6797744366993,10.8284128038911,12.7347108496569,11.4031962601688,11.2861756557585,10.1028866627579,9.62361187892298,13.4697655429145,11.5013514377285,11.2480684398205,8.83358321653568,11.7929101720774,12.2169870598375,12.7083086086222,10.6379942189431,8.56613231340038,12.9548645586765,11.3181435908413,13.2503267888965,12.2390775267819,10.154131129202,10.7537495540643,10.9223717888532,11.3750601673089,10.3624765368314,11.2167014130584,12.0714461475242,9.35754184861441,10.8707771478019,10.1851066514453,9.53723344714639,12.0974879576615,10.9448489941971,11.0997608886214,12.0599807434405,11.5295051028579,10.9684046258479,11.7973419160613,11.2617547679489,10.9655417674486,11.2755376080102,10.3730969154374,10.9695489693287,11.3084700805193,11.3012012170514
"HNF1A",-4.59802849497477,-4.81749948815617,-5.61573056969881,-4.50309623715238,-4.44377349309705,-5.12770807722772,-5.02025001952806,-5.45265814868926,-5.54677339497712,-3.3512477451217,-5.37613088619595,-6.42193807642242,-5.82303520802184,-4.50184120994504,-5.70570524804888,-5.07668257533258,-3.67153186920221,-5.55664694582769,-3.90846590574695,-4.99181216230443,-6.10647614391551,-5.24748246359733,-5.26620223252448,-5.14220146226427,-6.56440711699776,-5.07013986152488,-6.05604862241646,-4.44783090908985,-5.37819741405613,-4.70012142020427,-6.10459499602128,-5.35495232424173,-5.52525129504337,-5.55577486281202,-3.45560792809722,-5.27163752975394,-6.13236796956411,-6.20308504377579,-6.02166726659441,-2.77776453045988,-5.3537524594189,-4.40669811408757,-5.83849258740643,-3.64292976548041,-5.72208343935667,-5.00022662768513,-5.4712736108494,-5.75592016507675,-6.39180427439781,-5.63530172032493,-5.45946524010583,-2.45387093082989,-5.24259738908366,-7.09696143585798,-6.24612262316027,-5.5750562072398,-5.77488662762058,-2.16122754328253,-6.44025603096972,-6.04099040954265,-5.95097575761493,-6.82439315912675
"HNF1B",1.10422818112294,1.51443039248036,1.35629340625251,1.31561453939307,1.43980403507372,0.852312988656327,1.09094083084804,-0.00897022723939775,0.209267558236141,1.32453315251056,-0.0150571193861767,-0.201109096005329,0.970483511877197,1.08414373563593,1.4284429338755,1.48738212733538,2.34576009060854,1.34290209794294,2.38650552573522,0.229241697673684,1.78303532574356,0.722259068111445,-0.46340075547535,0.0149003480092957,-1.01144364226322,1.56159444221041,-0.317354812975729,0.841114877873529,-1.1913492639235,-0.634231621777955,-1.0441001411584,1.06895420229623,0.962138595886392,-0.551236509957419,1.68584240118718,-0.115572333632049,0.245454239178505,0.534399560983077,0.584452514851446,1.51547569817842,0.698410123858332,2.45253081372056,-1.08827309723747,1.81483164894093,0.356706107150521,0.275539112532372,1.13035126235082,1.19024770195812,-0.833817079081474,-0.600715912055261,0.290769519595508,2.32986561514176,1.71141232735596,0.248923617337439,-0.335167448471795,1.6785310525814,-0.618447427167605,3.13390627616541,-0.694954748043263,0.848783906251996,-0.0582202217138089,-0.0949642245633164
"HNF4A",-3.2990075917322,-2.69604961659894,-3.02321685587583,-2.65879332934563,-3.51346957196749,-3.99787042932329,-3.30940916867683,-4.26079263004043,-3.59061410104072,-3.03410519393741,-3.59648905991908,-4.15303200109865,-3.47920427829496,-3.39030251342272,-2.72434769091405,-3.35244063084642,-2.18019217168555,-3.29842050735968,-2.35194180271308,-3.19288791163902,-3.41913563294785,-3.43575159069859,-3.70060073449046,-3.64756064957471,-3.83935059607132,-3.38167426478421,-4.56273921827588,-3.80826136767941,-3.81472702215829,-3.75849214891209,-3.91313409111851,-3.77007262670064,-4.27331627148025,-5.10081695705263,-1.56096152254017,-3.2554991259133,-4.62098377730009,-4.38440031209261,-4.29584645024536,-3.02583789696794,-3.97240890796159,-3.68278995937839,-4.41487222132844,-3.75778157565373,-4.76841101212178,-3.75751624446049,-3.53652457340575,-3.83793573863788,-3.68772718248907,-3.43756225679624,-4.46672288769567,-2.11299973709486,-3.1323748564006,-4.53631217456623,-3.22743554222522,-3.53862126689862,-4.96052665544563,-1.65084005131391,-4.24751279944704,-4.10345186173172,-3.76022224132156,-3.97809985009478
"HNF4G",3.3454755503164,3.8972571087391,4.11669039190243,3.35441280358324,3.56146554167406,2.63217440435731,4.04608984521841,2.54195971049334,2.81371206701743,3.31586327934793,2.7192215768643,2.69863094847554,3.44361303844129,3.12939891265149,3.2417698511956,3.34334981931397,4.18759672921155,3.73273268741821,4.5473086556266,3.74462684645135,3.70528765556525,3.2568893043876,2.30087340408129,2.95110023590744,2.48227570265363,2.68436747240915,0.81636750621483,2.62624558673955,2.51362533772045,2.38332841956103,1.93723125945488,4.08454071687633,3.38978516898745,1.49808831637167,4.39671913734519,2.7309709995211,2.65469602990015,3.08227935361599,2.49112375948771,2.93348374848736,2.68628806431124,3.95075949926442,2.04042311755022,3.16056420862256,2.28439514401462,3.58162617558716,3.62377298931875,3.93583831926547,2.74570661417456,2.40978398101936,2.39775676952967,3.43551290876471,3.53553340037201,3.09003420878709,3.93820877464937,2.4947665871348,2.19907377804989,4.76663269779113,1.91648088758009,1.98993696996296,2.74366505562946,3.08401122123036
"HOXA1",-0.106561072024154,0.735930811566807,0.678135267854738,0.852812857175081,-0.489101906661091,0.394623896498084,0.58911089003092,0.858176414562145,1.19750998280307,0.607041740226919,0.88897757337103,0.585061633731059,0.604989607802901,1.0502575343536,-0.100423015392634,0.460240154186209,0.701065411517602,0.868926684295574,0.78248320307127,0.193730665791266,0.194734417522446,-0.186988833937165,0.272201906212631,0.502376988627936,0.370763649335461,-0.288083164929184,0.084199718263876,0.998597094483231,0.464560970339104,0.561496115596762,-0.0190758521545435,0.772921431513216,0.315522636697338,0.690255468962753,-0.0373205106612279,0.430610686699932,0.261864283289178,0.36630768502569,0.753733197444846,0.757411925911565,0.430824469762021,0.294480751287207,0.265222482668277,0.476614257902223,0.212450656356127,0.287706811025357,0.901742944801033,0.651933586208426,0.564057867764769,0.891869325207586,-0.0294247658956593,0.901481967594462,0.78984259848225,0.449140059303841,0.855952677036057,0.608033527845498,0.499966887124626,0.105279241946435,0.549123535687787,0.442392752662205,0.192906626243892,0.602284926005105
"HOXA10",-0.0601012088960646,0.377868716444326,0.428165467056315,0.152097360698108,0.187413950368102,0.365581260421729,0.257061556219062,0.394468398951443,0.372979289279643,0.515007335418131,0.461269441161178,0.825363391240422,0.481809630067958,0.295818654017348,0.28636502566488,0.121685686423725,0.827469909623998,0.326560543418157,0.520367402307158,0.166000879152603,0.053142786144016,0.539234631161331,0.76998599798818,0.673528448933994,0.340786328905436,-0.66530976423685,0.655588881943608,0.216441017196179,0.557411630099886,0.398323285520599,0.272226870872044,0.538102503873942,-0.316630590499782,-0.895546540003377,1.07466155422161,-0.912271592192534,-0.337364637442735,0.473008983878453,0.0040565474213087,0.765856639330305,0.662776735562326,-0.484298311177432,-0.0870837105205183,0.687840436237997,0.976333696253839,-0.197270847276403,0.189461406258964,0.0913081858770983,0.509323643307596,-0.292367949361511,0.892651400333348,0.992047679502423,-0.118640517094473,0.323321006795813,0.784033258559524,0.237126086992975,0.416176089823186,0.0799396952095339,0.912963512745473,0.243221984684901,0.185910397203256,-0.290586490218998
