"","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_B.cells","CBSX__NSCLC.scRNAseq__B_cells","B_Subgroup_1_Iteration_1","B_Subgroup_3_Iteration_1","B_Subgroup_1_Iteration_2","M0_Subgroup_1_Iteration_1","M1_Subgroup.Similarity_1","M1_Subgroup_2_Iteration_1","M1_Subgroup_1_Iteration_2","Quantiseq_Macrophage_M2","DeconRNASeq_BPRNACan3DProMet_M2","DeconRNASeq_CCLE_TIL10_Macrophages.M2","CBSX__TIL10__Macrophages.M2","M2_Subgroup_1_Iteration_1","M2_Subgroup_2_Iteration_1","Epidish_BPRNACanProMet_Mono","DeconRNASeq_BPRNACanProMet_Mono","Epidish_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_Monocytes","DeconRNASeq_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_Monocytes","DeconRNASeq_LM22_Monocytes","CBSX__CCLE.TIL10__Monocytes","MONOCYTES_Subgroup.Similarity_1","Quantiseq_Neutrophil","Epidish_CCLE_TIL10_Neutrophils","DeconRNASeq_TIL10_Neutrophils","Quantiseq_NK_cell","DeconRNASeq_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_NK.cells","DeconRNASeq_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_NK.cells","Epidish_TIL10_NK.cells","DeconRNASeq_TIL10_NK.cells","CBSX__TIL10__NK.cells","NK_Subgroup_2_Iteration_1","NK.RESTING_Subgroup_1_Iteration_1","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_NKT.cells","DeconRNASeq_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_NKT.cells","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD4","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_T.cells.CD4","DeconRNASeq_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD4","CBSX__NSCLC.scRNAseq__T_cells_CD4","CBSX__HNSCC__T_cells_CD4","CD4_Subgroup_1_Iteration_2","CD4_Subgroup_2_Iteration_2","CD4.ACTIVATED_Subgroup.Similarity_1","DeconRNASeq_LM22_T.cells.CD4.memory.resting","CD4.RESTING_Subgroup_1_Iteration_1","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_T.cells.CD8","Epidish_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD8","Epidish_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8","DeconRNASeq_TIL10_T.cells.CD8","CBSX__LM22__T_cells_CD8","CBSX__NSCLC.scRNAseq__T_cells_CD8","CBSX__scRNA.melanoma__T_cells_CD8","CBSX__CCLE.TIL10__T.cells.CD8","CD8_Subgroup.Similarity_1","CD8_Subgroup.Similarity_2","Quantiseq_Myeloid_dendritic_cell","DeconRNASeq_TIL10_Dendritic.cells","CBSX__TIL10__Dendritic.cells","DENDRITIC_Subgroup_1_Iteration_1","DENDRITIC_Subgroup_2_Iteration_1","Epidish_LM22_Dendritic.cells.activated","DeconRNASeq_LM22_Dendritic.cells.activated","DeconRNASeq_CBSX_LM22_Dendritic.cells.resting","DeconRNASeq_BPRNACan3DProMet_cancer","CANCER_Subgroup_2_Iteration_1","DeconRNASeq_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Endothelial.cells","CBSX__scRNA.melanoma__Endothelial_cells","ENDOTHELIAL_Subgroup_1_Iteration_1","CAF_Subgroup_1_Iteration_2"
"R3388_YZ_3",0.91626428442054,0.615297983527715,0.0281002422869616,0.0481271989039103,0.276560649271888,0.105241572269301,0.0869109750798581,0.0070991411238305,0.554112083511577,0.0707687359319635,0.162551177232056,0.0586827131032284,0,0.0385419512127291,0.11106249356638,0.0539355461923397,0.0971842204781719,0.0610401919558554,0.261582805966634,0.121081331228904,0.150594966646179,0.0185736211552187,0.16462556417182,0.00969866136166033,0.215334245908656,0.0251345769233636,0.140979724734175,0.0642111444055663,0,0.124470104400408,0.0518697590729889,0.0115594168449175,0.0142584253499021,0.00148117141885083,0.0974297996309115,0,0.0229111642053747,0.0659524720868824,0,0.0487217848226917,0.0640717822348182,0.0566192765363428,0,0,0.36731105347922,0.0658164007143963,0.0212143522047536,0,0.0379768970890781,0,0.364768925898298,0,0,0.00380894569313302,0.0207799290105286,0,0,0,0.0246146020466071,0,0.0605282933790111,0.139013338477013,0.0256670062840967,0.439720926209031,0.0421990533378107,0.189993221274702,0.292658479187259,0.200817398876485,0.333093555019463
"R3388_YZ_4",0.943269368908834,0.908793502580979,0.0667337614043623,0.0716737280898192,0.431690823023402,0,0.0696104420115859,0.0221759103563612,0.186013806598801,0.0916137715824868,0.125431215723294,0.114061871476296,0.0233760750568094,0.141236106882461,0.107785848490908,0.0202988181926519,0.0831614206201792,0,0.135781709825769,0.0619884355306234,0,0.0329185462758994,0.0578213152344825,0,0.154118685992522,0.0577394245784309,0.10041229936605,0.068444451232966,0.125801282975653,0.315847924511225,0.176201717088631,0.0587636086485956,0.0713745566767787,0,0.0497376387885597,0,0.0197762997818735,0.0444428111400911,0,0.187390208282704,0.124107179841195,0.411791657752059,0,0.0829670374583591,0.409265558882959,0.0675947395073026,0.056730631091166,0,0.0599631751674678,0.0710151946086222,0.0814158717595131,0,0.0534673987709337,0.0239617148158163,0.0319162492127899,0,0.0233485651805803,0,0.143531918157397,0.0185452931124902,0.0929225063343679,0.139357951745356,0.0358844217846043,0.459848981825191,0.236914409824702,0.159579200494629,0.0372644448125719,0.192062623333694,0.0294682491625099
"R3388_YZ_5",0.734878824207381,0.778456852314808,0.156281857236174,0.0845466552779086,0.367554239513657,0.0244995421288854,0.0726062169402141,0.0226003168420883,0.205700343431297,0.0541406627345455,0.12057667814305,0.100814411628225,0,0.00197203900041696,0.0233584570825235,0.041783227539701,0.0893016857722227,0,0.179245312008858,0.0488653895100475,0,0.0324274158413028,0.0112276477970434,0,0.0332259217297587,0.0449929251247731,0.0907297429797904,0.0366388747300382,0.111573378599335,0.19452543555193,0.0612217725900151,0.125287041530314,0.0975228551095493,0.0115085744065319,0.089792642473097,0.229137504629971,0.082423471561269,0.0960867588201902,0.158627333069571,0.360681155158992,0.155029127427793,0.39864553759056,0.010700842290557,0.316328482957117,0.530102096350194,0.0602006232576028,0.0244750967561163,0,0.0821558912245758,0.0678065523254529,0.0629158146156211,0,0.0750635973938378,0.0399057101320726,0.0456669678009968,0.0171035896996214,0,0.113182312207611,0.0619898778659359,0.0075094125744798,0.0123245089041666,0.0730807369435994,0,0.525217756263561,0.225512781513391,0.145298358808555,0.021835147011865,0.085837206223551,0.244466201823012
"R3388_YZ_6",0.882915118713066,0.659822264906324,0.0869656484743985,0.0945523077320165,0.328612286542609,0.0179292577427098,0.113615366614888,0.00891950016130042,0.19078890561735,0.00823332131160853,0.189994890787573,0.00411255680235213,0.0750415936483528,0.0222593456627843,0.00469961717014437,0.0212890633493485,0.0953072365229645,0,0.22213529568743,0.0822983684229698,0,0.0461901284821463,0.106712643918536,0.0080663632384836,0.289362325730378,0.0532659385789974,0.123036632505603,0.107604753000689,0.107295089359772,0.169513142115048,0.128312305551733,0.031687666904915,0.0292144128299942,0.117084881286934,0.132368021416231,0,0.0230342008998172,0.0686957515292239,0.340177735093676,0.298447672156962,0.252804695514264,0.291141359150944,0.0131878096375399,0,0.352140552132334,0.0791252584187029,0,0,0.0614594825144055,0.0732824162060928,0,0,0,0.0129409380219092,0.0189300699866859,0,0.0637017876724354,0.062756123826921,0.263762620968268,0.0505480763057117,0.122800139171126,0.187184535809916,0,0.340987068455013,0.312124416961981,0.206325388127915,0,0.0738520415684079,0.00658978264365976
"R3388_YZ_7",0.86597525839354,0.795788378130123,0.0438265505394352,0.0464233324030759,0.308348413168975,0.078248025933352,0.0909383460148797,0.0108975364256473,0.415728220562128,0.118581566378977,0.149951554288723,0.0927661349794312,0.130248993613911,0.199649592652987,0.10850010395241,0.0752647098123022,0.0954511518096244,0.0279627412295174,0.230713911376767,0.105713230439836,0.170822673010271,0.0298150456264651,0.197184389911021,0.018579464094705,0.217955564083815,0.0343624328870416,0.131408809331464,0.0515777901105829,0,0.128134775758817,0,0.0428867745060553,0.0586611369377406,0,0.0704834936233594,0,0.0396207914214198,0.0690058266656817,0.123724130755864,0.106415078391374,0.10537402324447,0.205578195132908,0,0.0487273200864038,0.401778749332927,0.0531368481942494,0.098230357521918,0,0.0451625522783461,0.0246331259518089,0.0569065735365874,0,0.0127964990314861,0.0185811491732247,0.0299795241652216,0,0,0,0.035593379570702,0,0.0730627144561392,0.200015121227454,0.00746057953235894,0.451635593623502,0.0241111260556182,0.180143467459191,0.267688267338102,0.22176437161972,0.265300784307763
"R3388_YZ_9",0.949570974002467,0.870953315880082,0.0987887730852633,0.0690983750608387,0.35724797537479,0.0173066840668583,0.060769002785847,0.0985094301892518,0.464503234276817,0.0518822602613971,0.100337321363268,0.0299042108235747,0,0,0.124083576593891,0.0466561925123899,0.136608479455677,0,0.202222189488702,0.0312670654379127,0,0.0240411672632454,0.0400375327444129,0,0.0377666525297689,0.0329104602937116,0.0947611698413962,0,0,0.137246276891713,0.0199039770169684,0,0.059758695381669,0.00827672420587046,0.0673421908665175,0,0.0639702344872983,0.0588265717483862,0.0644533557293144,0.2836710045005,0.0344295413002083,0.162147304229456,0.0216993920481918,0.102432693705059,0.364972004764919,0.0644460832502749,0.0421523017916625,0.0391588689553195,0.0552928096258696,0.0218245214104016,0.0636639551536947,0.045776165169441,0,0.0281925843056834,0.0241720400233566,0,0,0.0249983870852704,0.0798549898369749,0.0352869596350478,0.0237381201541182,0.11771281422026,0.0569090970377975,0.552813632334643,0.414478127924662,0.0753731829872883,0,0.0355278290254326,0.422392026033079
"R3388_YZ_10",0.982414299790713,0.798479909994752,0.104318280273897,0.0548309637998049,0.345242988470063,0.00463348467761898,0.0892481644043272,0.0189618651002284,0.218653982871017,0.102871255643796,0.1578919901199,0.124654816373429,0.0622449769191544,0.111921492180397,0.0806687988393089,0.0518871283963272,0.094983107127479,0.00256274742011434,0.200112905430661,0.0807675660868433,0.164813402721712,0.0502577150244661,0.0957599567884746,0.00288143656298597,0.136771151955993,0.0685104357962709,0.110233317627805,0.0717404299902087,0.094268617598106,0.252982337468317,0,0.029365224725556,0.0687355040920977,0,0.0900642659339345,0,0.042732471502709,0.0862179699831146,0.136009088032872,0.186819916898645,0.104805368936159,0.489620295810217,0,0.185295505428824,0.454057420576498,0.06631501431978,0.015022952789173,0,0.0469438410561535,0.0585677228351239,0.0499484217739326,0,0.0095232633434286,0.0181844216423809,0.0245356828959237,0.0206014070499876,0.00373035437361546,0,0.0399088032279,0,0.034364678303135,0.117626667125189,0.0309474610927568,0.427060848490999,0.0237962249944419,0.18871451680048,0.116579393913798,0.138732754841812,0.307683021168108
"R3388_YZ_12",0.861194442968669,0.904355654925916,0.0295010431167808,0.07238322906432,0.260126112788524,0.11368025602976,0.0762586925651027,0.00987824583757073,0.572052723547603,0.0766171573694187,0.109129834004104,0.0787925441070598,0.139892425566692,0.0251293839734942,0.0263736217015189,0.0223169409938535,0.118207956534904,0.0926187376637746,0.263650408141421,0.0807511574984839,0,0.0609962589331104,0.198967589300619,0,0.0753143718829896,0.0306734283163777,0.148829585501498,0.0583963294601262,0.0126642830571666,0.191544152070234,0.0413442012611147,0.0191213153983713,0.0740546165271071,0.0461868193675567,0.124332922244536,0,0.0113396659318636,0.0460703708401343,0,0.111274276120278,0.00212713785660198,0.172331210501616,0.00168262170352856,0.0113632206683919,0.355228395405331,0.0908024059480086,0,0.0179306040431032,0.029870953723359,0,0,0.0242583208461325,0.016918944016596,0.0101150721127378,0.0114163157302046,0,0,0,0.0678185218659464,0.0212012471827388,0.0492229857341756,0.150232895025959,0,0.555238193222376,0.0935760200052253,0.0969386585908584,0.00130151321533356,0.037635340703543,0.617792075199487
"R3388_YZ_13",0.746640983173824,0.667270711930547,0.0654618199174249,0.0626713955367288,0.337609754707066,0.00763218681245612,0.0730297554490719,0,0.392091798326199,0.0778314587407523,0.132639010100088,0.0464934765541475,0.200111587798107,0.10350737169464,0.105809946475187,0.038940898406701,0.11505729576237,0.152303436393734,0.241962233067477,0.074093373008953,0,0.0316744369030232,0.0691392501074894,0.0217114943002773,0.25070425613234,0.0372282380016995,0.0724342642317145,0.0667414849973407,0,0.242670138221088,0,0.0201849151417184,0.0757515146159543,0.101055580432442,0.110598010897236,0,0.0168820374876991,0.0834291193883102,0.0381427919395287,0.152078580271181,0.107194788555865,0.100902169603863,0.0259671161172896,0.183424245552352,0.358964290702037,0.057265440759188,0,0,0.0478692376651786,0.0615408455377792,0.139459079213212,0,0,0.0181207650330942,0.0259609150197285,0,0.0548857022739076,0,0.206339899913695,0.0068442790057598,0.116745909111253,0.261408683252563,0.0197087377503665,0.482755063092988,0.277498261806714,0.185172366112881,0.0883760610281942,0.178234680921373,0.139232863622277
"R3388_YZ_15",0.822893189055865,0.820040935090085,0.0375395665821761,0.0599073012236802,0.380540507079933,0.013839723738219,0.0819131152539928,0.0263917258510215,0.280963509731645,0.0407874966581769,0.14620373622418,0.0855689485882429,0.0899341058691756,0.0244031952809682,0.0430225996298843,0.0172793244261508,0.0835683962205483,0.0393277866989336,0.17042725416922,0.0811783292116816,0,0.0424886377058849,0.0469720203064081,0,0.0918744601005542,0.0724980520554632,0.098306055129761,0.0353844444468247,0,0.290173408886931,0.0468635811767772,0.0481240327470412,0.00988133452420271,0.137779024245201,0.088680755705233,0,0.0171279291287156,0.0196836130628996,0,0.0568101086630898,0.00981032910775932,0.528918170107506,0.0157177922705619,0.00389022602555697,0.312346647856604,0.0688828522955438,0,0,0.062299343322229,0.0390457489341816,0.129162610773334,0.0933788452705964,0,0.0135374397804703,0.0250291735503155,0,0.016386471628527,0,0.106826374030229,0.00281873982800421,0.130310317361911,0.0910250306947664,0.0487914133401196,0.506481700532997,0.156234919892382,0.164160944355408,0.195283762458697,0.277950046361892,0.352269612383023
"R3388_YZ_16",0.968133934988564,0.875425076438799,0.171287702914622,0.0606868578963408,0.326621851393809,0.0469228500924883,0.0814915834416267,0.00480365907996076,0.315745662949285,0.0627471303927515,0.128960685236544,0.0629853535936718,0,0.0529749962560234,0.0733621377099121,0.0558765692818481,0.125908814973336,0,0.259073046521902,0.0503482027277471,0.0349930793387955,0.0237200791025622,0.0334733836600853,0,0.154930209930876,0.0512236037856619,0.101516254609676,0.0451898026295371,0,0.138571843984527,0,0.0656498421663585,0.0594579826195497,0,0.0621135456683001,0,0.0870297702436498,0.141653640138807,0.0914999528995372,0.33175769389629,0.203750553404936,0.491677870329233,0,0.143969861701829,0.506673675419571,0.0596920103618009,0.031866065011436,0,0.0477247018575543,0.0398635369607325,0.0260294862187335,0,0,0.0116823437325251,0.0472145149236266,0.0395595155166859,0.06632874074998,0,0.100424175628981,0,0.0720393111381352,0.146902043091786,0.0331093114787546,0.400640057531759,0.0276038457289285,0.182127120002074,0.0287241354224437,0.14395357310681,0.106611911386993
"R3388_YZ_17",0.768153196907116,0.687743032775967,0.133899830700276,0.0629753500818414,0.271986926714852,0.0118059443282758,0.0755884209141559,0.0233548749903274,0.281550193589232,0.0432110889380295,0.136375199119394,0.0785074590319091,0,0,0.0483823019354045,0.04249139387162,0.146243175937476,0.0153727741319707,0.24010180580322,0.0852576162787252,0,0.0625421706529734,0.056928787938199,0,0.0496704439285322,0.0411533124322074,0.144684543916043,0.0403622788237603,0.0551792095324615,0.199832491977914,0.100531451174064,0.064529881561958,0.0830472345886752,0.00999089602569506,0.0907868834177224,0.206483132935218,0.041929368332828,0.0667412045987726,0.295122204759715,0.411631027941764,0.128608251016635,0.460318116495894,0.0151880744265096,0.273350626427075,0.403223569695694,0.0880806693215558,0,0,0.0539912185669172,0.0573219631048682,0,0,0,0.0186760587086957,0.0148599669893726,0.0071705843252401,0,0.0993547463032484,0.112303560687851,0.0605250508307421,0.0531345132331268,0.181752181597841,0.0062009216231891,0.508981645320259,0.0807383794475454,0.0833189806576616,0,0.0268019712544905,0.393040645793583
"R3388_YZ_19",0.923113217383957,0.885069191322974,0.124384322651585,0.0969984241181297,0.382842036458542,0.0242844609343465,0.0568260857787363,0.02339729842037,0.369570113771505,0.0407152525278081,0.0967338157507446,0.058888970093807,0,0,0.0610132155693731,0.0336423895271947,0.114061829700711,0.00132273285861051,0.169661328205885,0.0628892398784653,0,0.0438351636172663,0.0764332090918419,0.00913134456338107,0.124093250181931,0.0199516260483379,0.108001899781582,0.0176359953915352,0,0.153233078667988,0.0344333344561587,0.010912642654277,0.0684582746753446,0,0.0432795973770876,0,0.0581315128223232,0.0470172904554827,0.0203901314627478,0.250067450635942,0.0750193284258407,0.0919498850765332,0.0124987291367825,0.146232679979863,0.356106105882439,0.0648651957280726,0.0755640497574327,0,0.0552295603230238,0.0392239171261262,0.0927804147538089,0,0.0225864660520592,0.0264069725359326,0.0237523807818941,0.00662699364371098,0.0085832830521171,0.185385382596014,0.0634685976425382,0.0859137102524552,0.033745404701833,0.111764777395552,0.00437074702827079,0.59013708952786,0.335175348116783,0.0738883807393244,0.0184906786619733,0.0756828911944373,0.334974403595459
"R3388_YZ_20",0.800213827514847,0.833220600415659,0.0167855430035944,0.0674747953718726,0.289590005480998,0.0129346711652072,0.0857875338991056,0.0265130745794524,0.402565205461547,0.0874831516441181,0.143308574316795,0.089473784823535,0.0217805137842108,0,0.130104761496958,0.0204042069182523,0.0967822039537368,0.0799188261330626,0.24004532830727,0.0765515328701777,0,0.0312103746405141,0.0375900474879602,0,0.0545020317139269,0.0281713518585192,0.132088148319087,0.0343693882382631,0,0.183799040045281,0.052114013156544,0.00231370410605958,0.0682774751017342,0.119867346352091,0.105528938404148,0,0.00606232195449527,0.0222610079027707,0,0.0707239302394632,0.0040962612852747,0.166524253994243,0.00169674090962946,0.0426424448179458,0.401180046180231,0.0932174908375122,0,0.047013091289634,0.0558429262683498,0.0111948775581196,0.0868266400330414,0.00968119453567058,0.00830159143056032,0.0146962515589809,0.00169352253212596,0,0,0,0.0427798527560249,0.0716134204421246,0.116820613632077,0.134862454657448,0.0287075742895133,0.540921588266138,0.512113240323707,0.0823584385511476,0,0.0753280159781202,0.618090235508513
"R3388_YZ_21",0.939098040950181,0.87546482073447,0.149392056616659,0.0574791240878599,0.492596201168609,0,0.0663104359413793,0.0316550680481774,0.302242688297251,0.0703736962304918,0.114283173489643,0.112399896448161,0,0.00376919228580123,0.0553427973552089,0.0414532573743226,0.0949562096013816,0,0.0873207385124906,0.0647537875771296,0.0487844431506129,0.0456647948501087,0.135330451669495,0.0306279425054279,0.117336142993617,0.057295976978552,0.0854650153071189,0,0.0836209893201848,0.253960487810608,0.129677167881482,0.107369430692016,0.0670646602345278,0,0.00265553786398098,0.0290938721304069,0.0773068672527732,0.02779216780835,0.064477423984134,0.30278479914102,0.0837164742795455,0.346990165840032,0,0.16691152388793,0.449205786302839,0.0499810033823592,0.0318080869194119,0,0.0455715199414856,0.0624784894404685,0.0600577552813965,0.0561329959831521,0.0926891933140577,0.0279279660959824,0.0484482797531703,0.00882648506907823,0,0,0.0797896391862207,0,0.0407584192359433,0.130035524480722,0.03542750967386,0.475379030815829,0.0698703095102555,0.100516179147625,0.0407825244565677,0.146525949616315,0.256631249686033
"R3388_YZ_24",0.967884202290589,0.889655855026137,0.105577138228118,0.057036312660545,0.371327797694329,0.0512187056115359,0.0653760894727623,0.0202559836509091,0.339766045916129,0.065674413750552,0.106752159500106,0.0677191608772694,0.149964877249204,0.188568660226394,0.0955478782241843,0.0519932128405526,0.115422067361428,0.0219903384537271,0.194245991452568,0.0491561308033363,0.110384938468332,0.0275791299674363,0.045969411956513,0,0.175978763001442,0.0530498204170232,0.120424680518646,0.0154236074815833,0,0.154926974082799,0,0.0608885427937461,0.0882757044093399,3.48961757172675e-05,0.0327077003935674,0,0.0555915647184013,0.0531259504243896,0.00530449124022076,0.190271266042112,0.0649072401461259,0.337265277371016,0,0.158438753346381,0.433823580161246,0.0445119973044117,0.0100905630799666,0,0.0753083040245827,0.0430527903115988,0.105039653733642,0,0,0.0112953962215313,0.034763155981837,0.028557596120724,0.0613612181439978,0,0.0633739026149158,0,0.0379896722922749,0.138682602284124,0.0698533012688034,0.519612864264961,0.0780652576461196,0.125885526471439,0.0969361195972065,0.13107172210972,0.284163363852429
"R3388_YZ_25",0.954542994584304,0.736246287303812,0.128607352328629,0.0529615404064497,0.272661620376367,0.0464875271796922,0.0877496906617407,0.0350324620290534,0.601570377284604,0.047845321111583,0.142894271845449,0.0337565828325002,0,0,0.0524872608352528,0.0780273402996216,0.143199671089069,0.0147043266244349,0.27890113212838,0.114208007438044,0.105134459163635,0.0623368051547141,0.183132014471396,0.0714118702851953,0.231160535956035,0.0380400681280677,0.127272266706734,0.0496024790163689,0,0.106431098161629,0,0.0307963462609495,0.0371866307233717,0.0044535253439518,0.12121773672031,0,0.0761733986020763,0.106226960649641,0,0.266567959320134,0.0917752311030721,0.140592203528398,0,0,0.376931873647487,0.0503594606901559,0.0262991534473091,0,0.0385246171328338,0,0.232006147223552,0,0,0.00744277051726663,0.0220238639206345,0,0,0,0.108459908909217,0,0.076219728676021,0.126293735286101,0.0177677507600346,0.449719483184305,0.0309009176543044,0.167251836293913,0.148492259974397,0.130938496068901,0.234641258223088
"R3388_YZ_26",0.867326458177658,0.88430042995624,0.0597470409098583,0.0599209999088374,0.286056116174048,0.260657790886915,0.134133791331071,0.00314552329054856,0.535288217314876,0.0823490077363935,0.156403646327346,0.11554529136586,0.0458361798618109,0.0898603665166372,0.242707684397476,0.150835724678652,0.122828564017902,0.0394491076524251,0.231974328805197,0.0744753010439415,0,0.0487298319045322,0.0589361880996549,0,0.0923440143566465,0.039606567412253,0.145352170874535,0.0413033131539011,0,0.092685128195081,0.00251705802052587,0.0376166765744721,0.0219860813335347,0,0.0418761663195815,0,0.0522308604213566,0.0799943105358533,0,0.177969128409549,0.0570017890227963,0.118340807750916,0.00590445236652272,0.0785239377363841,0.162880598096045,0.0726997560467579,0.0813102846629722,0,0.0333988520246413,0.018430168353121,0.0846339129348957,0,0,0.00549639613207626,0.0124533954206981,0.0515459677123724,0.0404892581392408,0.18812122671424,0.0333594804865995,0.166666208899784,0.0153757291930006,0.0764664648346624,0.105710341276335,0.432365864250702,0.0178657347346876,0.103093592389224,0.00091329139031623,0.0317144984949582,0.415272520675787
"R3388_YZ_27",0.987103904222963,0.913758465126366,0.139901998936126,0.0576625988754588,0.403058234756249,0.00740769603771698,0.0844662442773586,0.00800571472709305,0.319216894061911,0.084625316046307,0.133533317853069,0.0466519086675136,0.264257473047807,0.199001276032212,0.136802914376821,0.0716663410101582,0.126634011696502,0,0.162217281027525,0.0531081566719119,0.115217470396578,0.0344114177704688,0.101911247534432,0.00775039215008912,0.254903622053693,0.0507205793932955,0.0971494710742198,0.0494031010854854,0,0.121791340883717,0,0.0668468088519574,0.0682071772698587,0,0.051930887165827,0,0.0773278035643598,0.0931508429874372,0.0510061538016867,0.331571389074314,0.152993039766968,0.110694364402143,0,0.240821145787719,0.435395568964489,0.0504418941466007,0.0128960957770368,0,0.0571100483110049,0.00670872072675532,0.0352353810719475,0,0,0.00966318553146313,0.0323792773101778,0.012454718014499,0.0596703882696689,0,0.134605794118686,0,0.0729387679353885,0.261205037627913,0.0471248130795647,0.436456704633661,0.0694872996814118,0.166595198840912,0.0747413131180426,0.21732003093743,0.0683275653829955
"R3388_YZ_28",0.606971490533629,0.620884185526257,0.0446800919367043,0.0669524658112205,0.406182490372085,0.119585616439881,0.0883066867312594,0.0908106515352163,0.419948251030783,0.0684235758928066,0.106722465346446,0.0488587146386098,0.0822141940953474,0.0568504378504346,0.142239058612321,0.0578067472501944,0.128222537748327,0.0102678058228439,0.135051726076154,0.0108489309075678,0,0.0241179438011295,0.0508762832565137,0,0.0222415821171323,0.0413396918757617,0.0857693360054424,0,0,0.18586458489277,0,0.0368231491716526,0.0895983425135167,0,0.00929334177046825,0.244970449800228,0.0422743537755673,0.0195073626383535,0.128641191422733,0.267569158150652,0.10068995369059,0.174243501274895,0.0181738987486631,0.294137142927399,0.3963355497791,0.0778499583301957,0.121119305141576,0.0565127264364517,0.0604258209691844,0.0733950204925993,0.203935861233745,0.00015047594157526,0.00989053992021309,0.0526888013377568,0.0349237044335184,0,0,0.177872721391326,0.0250080735690369,0.08994572195512,0.00727213093133135,0.0594335974370062,0.046505062365513,0.532620934299554,0.262565318992023,0.0470900482158466,0,0.0271945856942407,0.403846116398843
"R3388_YZ_29",0.616177819666355,0.356945361618717,0.0627989552978593,0.0592656982963616,0.259105371187667,0.0144166987379087,0.0881844948512517,0.0406430205514588,0.251595418581667,0.0142659929959358,0.144991531399505,0.0552238057448435,0.0106907317321318,0.0100893551682445,0.0280621406532417,0.0394312433914593,0.147016866512968,0,0.335530199784737,0.0776190794251201,0,0.0545736640876251,0.00184094594669052,0,0.105823850249586,0.0407994205717862,0.104147614291227,0.0598968221972574,0,0.1641172824364,0.0132797995659495,0.0406124509156814,0.0950199656272245,0.112097959230899,0.0394571638250581,0.271724221102747,0.0361164432715626,0.103920929205331,0.466897500864845,0.329492463708436,0.219416507945584,0.455434961384613,0.00860547724190671,0.257272026103245,0.556053497845407,0.0549802731678218,0,0,0.0823183463988427,0.0146432525958327,0.176157137516437,0,0,0.00996122861117344,0.0568925176622075,0.0244530311235248,0.0387058383303133,0.233331654544659,0.050686033475445,0.0957272018723716,0.0361525405838742,0.100626738524491,0.0441606309247288,0.433488124777516,0.222907512157187,0.174058149081307,0.00409373832882001,0.117681948114218,0.248893033597939
"R3388_YZ_31",0.630849998380231,0.435824835020157,0.031589266994866,0.0647321968505011,0.222037954371855,0.0812192288885517,0.0908458445595738,0.00773675517417191,0.240120697707638,0.0621307404153862,0.144799564350691,0.118259659748798,0.117069576814896,0.043159475260645,0.0414836592281197,0.0243711351532763,0.104400408423672,0.18120425637584,0.274005666501498,0.0740951206295389,0,0.0427922057998078,0.088714292556546,0,0.0919706670465068,0.0491311243366043,0.169148322032176,0.0523652727561034,0.0946757220565374,0.199292696004829,0.0286428624825043,0.031816215757819,0.0994206552659379,0.187945745243929,0.121320730384861,0,0.0136251000973522,0.0476710368369154,0.205502374963646,0.221572281764078,0.0943401586559136,0.375299943548592,0,0.261649923643315,0.501592310425705,0.0954845091915899,0,0.00184906764904913,0.0866085954036213,0.0615663651253881,0.257108484398987,0,0.0318048038307132,0.0338209487404246,0.00778680413481407,0.0181670889931272,0.0183601245046478,0.218590267571188,0.092996448579614,0.11152812927359,0.0427433895133017,0.113642508142892,0,0.534846467008992,0.152406397407721,0.0962513361434294,0.00311613622876049,0.0685664952957818,0.613346951961084
