"","CYT","Roh_IS","Davoli_IS","IFNy","Ayers_expIS","Tcell_inflamed"
"LP.01.61",2.12574610217176,16.2860756327205,0.121428571428571,5.11398192616535,3.77726779458889,-1.5355400967412
"LP.01.62",6.8134258419443,33.2882593832924,0.630952380952381,5.43081501356595,4.81921645061205,-0.361106075528523
"LP.01.63",16.0934749867378,26.5863041226306,0.761904761904762,6.63361765010031,5.03278293617502,0.1447760392973
"LP.01.64",11.5957850032855,39.0446355692014,0.704761904761905,6.97388151332969,5.18393407603215,0.549537675703739
"LP.01.66",16.2774136234336,60.0387462368596,0.916666666666667,6.86633417111576,5.80569327812775,0.687328248955478
"LP.01.67",2.64192844012247,27.4107339966287,0.326190476190476,4.8684098248317,4.17401281612369,-0.736278060085101
"LP.01.68",5.22216457265662,30.0923373772281,0.478571428571429,5.22748955572194,4.61601422685492,-0.543375710768996
"LP.01.70",6.28036142777235,11.802960380723,0.173809523809524,3.05569849222457,2.69788588200545,-2.33664690003272
"LP.01.71",14.1570888939508,42.9986842925476,0.861904761904762,6.68164603347633,5.33941829573169,0.137028732741776
"LP.01.72",12.3129842786896,23.5418551542999,0.428571428571429,6.29968259462757,4.43172979324056,-0.574467936904683
"Test.FFPE.01",4.93217880490775,17.3250072771856,0.430952380952381,4.29764088244283,4.06929509486469,-1.72522920866251
"Test.FFPE.02",16.3456393681266,45.4842583497324,0.892857142857143,6.4046724161943,5.68353484622418,0.364520903283312
"Test.FFPE.03",8.14242135490118,53.0912988025256,0.823809523809524,5.33608277203992,5.32087390671421,-0.0209877735632596
"Test.FFPE.04",7.50152222948783,28.680163935939,0.654761904761905,4.98307830098658,4.64548825405538,-1.04450907708585
"Test.FFPE.05",21.9414634713134,69.5045080071738,0.942857142857143,6.90108832178806,6.02691840434159,0.623311233734911
"Test.FFPE.06",3.73449972445869,23.2657569508643,0.361904761904762,5.24103603395673,4.18677256159218,-1.2177175925114
"Test.FFPE.07",15.4153061473678,56.2158125468066,0.85952380952381,6.69752540042231,5.70996275492865,0.364731868552971
"Test.FFPE.08",7.05966978915851,32.2282663974337,0.461904761904762,5.88574443582725,4.59043175799216,-0.706512980478604
"Test.FFPE.09",1.49347200749211,17.03650234193,0.104761904761905,4.00754517782834,3.61931624509348,-2.02671854105503
"Test.FFPE.10",4.54982809567476,34.7313075107142,0.421428571428571,5.52865323202888,4.55538838452476,-0.628643219146566
