"","CYT","Roh_IS","Davoli_IS","IFNy","Ayers_expIS","Tcell_inflamed"
"R3388_YZ_44",7.09894657789774,8.54482513713491,0.530612244897959,3.33287050205321,3.20313820775562,-0.157086744873482
"R3388_YZ_47",6.47230146703729,7.59745677534197,0.304552590266876,3.05952658389,3.03482417501984,-0.266614013249038
"R3388_YZ_48",7.17405489195476,8.02061938654986,0.359497645211931,3.17676552183321,3.11735428191249,-0.214501371693777
"R3388_YZ_49",7.93308171971649,8.7116889847185,0.824175824175824,3.37476206580835,3.31510798268392,-0.0368994302701592
"R3388_YZ_50",6.84588979589943,8.01728429555763,0.601255886970173,3.20319234701009,3.22011857953465,-0.194298165922963
"R3388_YZ_51",6.93227172171417,8.17430652593059,0.513343799058085,3.31865041634683,3.19252451484353,-0.158657776030848
"R3388_YZ_52",6.44404618091693,8.05862282025615,0.524332810047096,3.04558553427403,3.1419751022319,-0.194281506591773
"R3388_YZ_54",6.68534899510863,8.20682377811505,0.555729984301413,3.21172231664701,3.16581519748813,-0.158318286033356
"R3388_YZ_55",7.87463617416983,8.60955575426592,0.759811616954474,3.33050428213879,3.28520239221196,-0.121517715429781
"R3388_YZ_57",6.66387939277655,8.0260862977106,0.384615384615385,3.10018428939455,3.07936001745653,-0.250523795059923
"R3388_YZ_58",6.66380558695,7.97394790725864,0.222919937205651,3.28272416771111,3.06570242996515,-0.231370059793897
"R3388_YZ_60",6.95288750663018,7.65186571280958,0.475667189952904,3.09602662709775,3.1118357995982,-0.238299929190483
"R3388_YZ_61",6.1704955362324,7.50647013909284,0.332810047095761,2.88195237943194,3.01979794708901,-0.336160781202159
"R3388_YZ_62",7.46079328864311,7.81896122817244,0.615384615384615,2.99859898805224,3.05229639112175,-0.243028160155501
"R4163_YZ_1",6.31644975005802,7.04189800577929,0.277864992150706,2.84420652605566,3.01002320524911,-0.401020673513095
"R4163_YZ_2",7.88425472510497,8.3695260919642,0.861852433281005,3.1936493509792,3.25965627360166,-0.158321968776208
"R4163_YZ_3",8.08521244173188,8.16487246762731,0.813186813186813,3.25148583672494,3.3024266120936,-0.108898175695656
"R4163_YZ_5",6.68535349681436,7.68443597219032,0.392464678178964,3.10351629901613,3.09973315815601,-0.251123835627313
"R4163_YZ_7",6.05330319454758,7.59532532478054,0.180533751962323,3.06786780962699,3.00243475208387,-0.264568812337395
"R4163_YZ_8",7.5119303796252,8.59215640061685,0.80690737833595,3.36238813802777,3.32532424306563,-0.145721353378771
"R4163_YZ_9",5.42826537767849,7.30203313824414,0.0502354788069074,3.13831726098446,2.99840656225135,-0.260673874214048
"R4163_YZ_16",4.10762113900881,6.74907842275173,0.00313971742543171,2.90613027072835,2.70861704382759,-0.475321340230919
"R4163_YZ_17",9.06137233790224,8.87920546678901,0.937205651491366,3.15441894372676,3.24165010463019,-0.16370413326986
"R4163_YZ_18",8.47290083978575,8.73376428257829,0.882260596546311,3.27919248622771,3.26104926301017,-0.108145232805299
"R4163_YZ_19",7.65178321554558,8.725560360906,0.692307692307692,3.30676588251315,3.21275086703326,-0.0907746552463332
"R4163_YZ_20",5.0412646493629,7.59393666667206,0.0408163265306122,3.14868418918114,2.96300334622633,-0.299368392032516
"R4163_YZ_21",7.32770553972094,8.1490309233459,0.591836734693878,3.09415555486947,3.09128029394462,-0.235344159809612
"R4163_YZ_22",6.71588688637621,8.15817930222843,0.43171114599686,3.22185739969547,3.12379163379723,-0.192866583568598
"R4163_YZ_23",7.3123018855487,8.51945452885971,0.56043956043956,3.37613359907725,3.24056440044743,-0.0671978324650412
"R4163_YZ_25",6.82069149934528,8.52527858318767,0.519623233908948,3.26176112661932,3.18545293743835,-0.161472840825374
"R4163_YZ_26",6.02400841865946,7.04945023748516,0.0941915227629513,2.99808081557915,2.94982050640433,-0.287405636872526
"R4163_YZ_28",9.32056870132933,8.74487820476527,0.959183673469388,3.25644232091729,3.34600627025105,-0.056766293024479
"IP.108b",7.28644353771111,8.49548925057436,0.701726844583987,3.39455546778154,3.26996370329576,-0.0764937458335559
"IP.115b",7.30581071228033,8.35756579588095,0.374411302982732,3.32965453882671,3.15142641652762,-0.133383817702847
"IP.124b",7.84010490419867,8.55729086016433,0.874411302982732,3.24786662376133,3.28173094175598,-0.0638376377403667
"IP.127",6.21842735930026,6.9650193190665,0.152276295133438,2.99466684907535,2.95587673984297,-0.173871918957087
"IP.138b",7.5536996357252,8.21677285062246,0.76138147566719,3.13283656871433,3.16544181977824,-0.201800852680496
"IP.140b",6.71714063098295,8.50154822811181,0.784929356357928,3.13893732325505,3.17256635083769,-0.0919655363992798
"IP.148",8.24021694773153,9.31563880270822,0.868131868131868,3.400976687,3.32392039085024,0.0003641827350003
"IP.197",8.13295562921599,8.33131855513634,0.535321821036107,3.24046378082154,3.14750875339297,-0.215678479832155
"IP.214",6.23175537634365,7.51264594579933,0.26138147566719,3.15969007194812,3.04429468806403,-0.291693585713366
"IP.28",5.2011717233212,6.23147746905069,0.1287284144427,2.7383003280569,2.86169692813872,-0.565988894271322
"IP.31b",6.35149480927821,7.33851838824587,0.343014128728414,2.95731621291069,3.08696207347057,-0.237949473935266
"IP.36",6.45453290686119,8.21893663948809,0.474882260596546,3.15094255874917,3.09952436151231,-0.175246671756612
"IP.38b",8.24173534867809,8.45093716974561,0.709576138147567,3.34256926039284,3.18264428643336,-0.14733003715128
"IP.52",7.93583318790913,8.85176954105657,0.872841444270016,3.27159121542325,3.29433141175453,-0.157216895191402
"IP.57",5.70735220260726,7.24551834687259,0.120879120879121,3.02926200248986,2.95615660602988,-0.358579096054879
"IP.58b",8.57983553498667,9.16197392829466,0.762166405023548,3.32301990712647,3.32532586283226,-0.126172011288842
"IP.67b",6.78214378537495,7.82730347234986,0.382260596546311,3.16663786061212,3.07578304299195,-0.298757099547232
"IP.73",5.2011717233212,6.81336903738696,0.100470957613815,2.90947329825504,2.87071129898075,-0.431070886760119
"IP.82b",7.5534636513536,8.1481194508171,0.476452119309262,3.24942542543179,3.23626604044422,-0.125965841999127
"IP.89b",5.75836963698823,7.85835920778203,0.311616954474097,3.02187272854021,3.03811104317575,-0.293609016702348
