"","LP.01.01","LP.01.02","LP.01.03","LP.01.04","LP.01.10","LP.01.12","LP.01.14","LP.01.16","LP.01.18","LP.01.19","LP.01.20","LP.01.22","LP.01.24","LP.01.25","LP.01.28","LP.01.31","LP.01.35","LP.01.40","LP.01.42","LP.01.46","LP.01.58","LP.01.61","LP.01.66","LP.01.67","LP.01.68","Test.FFPE.01","Test.FFPE.03","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.08","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_12","R3388_YZ_13","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28"
"KLF4",0.89045345827319,1.3418415792583,1.31834439305508,1.45349185600541,0.586835722193699,1.51296666048064,1.52480966033467,0.72987275839151,1.84411974458257,1.73535091551906,1.02042933538287,0.909856306747615,1.37760441930417,1.34112080170106,1.60518213597625,1.27480837960204,0.54300479010022,0.66388872570623,0.821116366583179,0.982291345295595,1.82819839523363,1.46481113366242,0.0604776891815032,1.94391929556485,0.971990844329362,1.27785340707468,1.4110370496361,0.72658766446502,1.71432073728311,1.49791055086351,0.979247827941048,1.69927242949775,1.05088325915984,1.74811444610853,2.00490219185007,1.33017044877331,1.04555902910283,1.81808196161087,0.683724187445861,0.564136504824676,0.859216222511236,1.43135961254289,1.12482993017927,1.70326360256909,0.252873741547949,0.352428729249834,0.57908501674689,0.930968916781495,2.22824700544311,1.67953421719715,0.839400633728443,0.953537126363554,0.478726821513273,1.55696964232694,0.469003652917291,1.35725210552011,1.16284300862783,1.2308903526576,1.26482025556385,1.25803602743736,0.73018353859116,1.21939542239895,1.09921059704934,0.703361035339551,1.06374122007333,1.76979702035161,1.75143158015226,1.15227459828162,1.09759972076427,0.896240356139719,0.864677503192858,1.11346066756578,1.04142590182283,1.5902412616842,1.24723337705943,0.168523556033153,1.6127281637137,0.550144837510343,1.16800298484137,0.785886578100798,1.86305563345126,1.58493552116835,0.873404938348752,0.483389507406711,1.2946293395567,1.38479110248498,0.318937501851122,1.18267535380409,2.24714550967945,1.48757845179986,1.4459069201916,1.84954622760881,0.618893623813574,0.993521211377024,0.91374418394004,1.3902195261251,1.04068257267245
"KLF5",5.9926866002102,6.68985121746692,6.0537470988031,6.81480702719704,5.85011220926067,5.46269864160634,5.39289715393752,5.1471958543741,7.2202110510484,5.90898617368499,5.37043192580028,7.10269596173833,7.4041037914722,6.48564016584057,8.13747089286978,6.901017591709,3.92190592260869,4.62611193582203,3.49003208168087,6.53816291393379,6.77229085644581,6.29003557614543,5.49190338030321,5.50150824048608,4.50468663793638,5.5954656653171,6.48453023006724,6.20295997176159,6.1777330947091,7.47625825358218,3.7599324916649,5.01299920461151,5.18660475269582,5.3870610500246,7.22770851245232,5.20856742140276,7.60313386792359,4.26738088784628,5.4972266073146,4.89368093694343,8.15788946144771,6.40318008297568,5.85567878524359,5.78277319278302,4.50629197784152,5.84127796031189,7.35038173546153,5.77056320749208,8.5187322222126,3.95020032742603,1.7781012750642,5.35487150160397,5.7745171306261,8.73444994448064,5.7025255676916,5.45878948296467,7.85182537598488,5.63340639503003,3.30151202850566,7.95507912962938,4.43046286196249,6.16642655182124,5.02855340705751,5.86951921946793,4.31611962188398,6.43960009851599,5.97751300435771,6.42383781152809,6.38674240334054,4.07654166437235,7.06285623811459,6.50796684378445,7.52134241204176,5.63427826659498,6.15928186223438,6.73606120164938,6.99072779674937,6.31419609399893,5.3817253905958,4.61306524643784,5.16659376607855,9.30910895611033,5.03267006270889,5.10700309130169,6.2469446234549,7.38692861090882,4.78585632218679,7.13844341820282,8.83235796184216,6.75454201081405,5.11748575289811,7.04102199206275,2.55351233894704,4.85931700266111,5.01683392998377,5.30019896890447,6.95888961293242
"KLF6",7.89488255164617,7.93230194585017,7.71394388748675,7.37871874602314,7.20760355114227,7.82580935488256,7.54821100383653,7.20462967954334,7.59948973924219,7.87415303572357,6.64269372309843,6.63905192650851,8.06116116610734,7.57044947290079,8.14449561752875,7.35096649980396,6.87997698221999,8.25470734279514,6.39277114313031,6.90075147063,8.59169940846799,7.63400929186139,6.62601411593005,8.88857299402403,7.14409196988641,7.94326529879862,7.65317309608823,7.25060028906357,7.92908111820517,7.45828713664116,6.36002360640978,7.80344781558969,7.51344908521237,7.93683563478577,7.57285035407075,6.44091061562142,7.6533185951348,7.83730001693736,6.66119903870627,7.11960746620695,8.12302808676737,6.9557290238547,7.56377654295882,7.31832041076923,7.27618602840488,6.80005433781754,7.20810772581753,7.7226426558973,8.11026526986953,7.55216126538721,5.96312618926404,7.49196893699404,7.19042434777044,7.82992642140505,6.96685289200372,7.61535872868508,8.57092371922097,7.55045846833217,7.2563642598019,7.73593875427213,6.72381360421163,7.24453429233035,6.96859897198882,6.31761875983251,7.02564769254891,7.09757383924046,7.39873005398227,7.0767935846294,7.53056591394028,7.50385861033023,7.50240695955048,7.83553416227292,7.10561599730492,7.86112284080668,8.03129298441671,7.07104795669973,7.96063893726796,6.41062914995025,7.90749448195511,7.52492767335299,8.05205890847501,8.06897207737457,7.50225470866175,6.35136234848572,6.48120281516973,7.98236926729742,6.49154434687376,7.12139557848741,7.4432232320268,7.82924798893235,7.4198187851229,7.89835234318966,7.41025797987507,6.81564020496748,7.70568506496128,7.61098837724446,7.36674612392011
"KLF9",6.46260021132532,6.70175327563072,6.25150862338695,5.90952185136491,5.93590770486617,6.47176339230097,6.00320908505251,5.13547539527593,5.62399555960473,5.95157177944625,6.77219126815963,5.17140793424097,6.27385804946739,6.1940205688226,7.07486417497671,5.73555550831966,5.51038496814431,6.12333828523882,3.86146241472493,5.83027857376279,6.25849597989804,5.87759059203477,6.08679472111078,6.5956417586176,6.01275746509738,5.65569000894557,6.65347059394492,6.46758486393606,5.63239454722148,5.94453940006076,4.85241699589395,5.3629883541457,6.73970718151648,4.96662311942857,6.00751482085347,5.55507960099686,6.43199352025425,5.11859309563096,4.56039693488874,6.13564516590434,8.04601896564108,4.67740671440955,5.94570738371438,4.99450815854431,6.47147621897565,6.0057574149256,6.0373337283688,6.72780367560989,6.41004412317955,4.39211572277752,4.01981996859609,5.17402784243789,6.30062664610868,6.10217764184479,6.52123989935823,5.74998078189482,7.32122164542557,6.38205488319186,5.78166668512168,6.28967218004695,5.48225267755633,5.08815208613823,5.64098629000594,5.63538133459055,5.22525695807692,4.94284550207521,5.55310352980381,5.40330764664129,6.50133188147422,5.50099315830896,6.21681184048238,6.46122777114623,5.6862634850546,6.62189839588978,5.88695026429245,6.96755374311437,6.27315513749562,5.04942256251582,6.49364079456258,6.4108804151252,6.5558751245673,6.90869653104314,5.45205121043515,4.78990479463456,5.52549297799618,5.56516075048089,7.01092946875613,5.45770965565784,5.84653130589307,5.62951901461081,5.55439213314438,5.54258124569094,6.39525341396094,5.8710810720612,6.43991396460888,6.71585552438893,5.6746688968612
"KMT2A",-3.63335586877149,-3.37090476257932,-3.19689310995852,-2.38344730147761,-2.22217893675861,-2.29538988475525,-2.43871428061628,-2.66160516681107,-2.7862169237583,-2.66827059462253,-3.19827120407373,-4.45828767386634,-2.66544426362496,-2.61582089317403,-3.53452514572821,-3.48202269994852,-2.18885285938448,-2.92909209408206,-1.70850077982097,-3.1844500532442,-2.641856885256,-1.2969244625676,-2.94181309446939,-3.10801527212139,-3.57292095137896,-4.39867693459254,-3.67034550098135,-3.72249541113844,-2.57523474589026,-2.02947364966184,-2.95012390342427,-2.37572435728623,-2.70866443703451,-2.41548774768656,-3.25163142919413,-3.14927566349543,-3.3503111462025,-2.40326170958929,-2.33488143274493,-2.32303250552086,-2.14200905921117,-3.18727545310243,-2.41936271071911,-3.07049116098011,-2.31562395508976,-2.41266316210748,-2.58319100471522,-2.56937883522517,-2.47547612656588,-2.79161175637581,-2.04888403778713,-2.9724765766904,-2.47354883271639,-1.44113931943492,-2.16678294748153,-2.24854483477993,-2.99741718030425,-3.23998707393247,-2.32985825428432,-2.44318524896481,-2.43682729294106,-2.27358072905176,-2.62217427447193,-1.72688518041361,-2.95833570822269,-3.07520076252436,-2.65001187163981,-2.67675613184561,-2.02103677708225,-2.09034004209662,-3.05882079682803,-2.74337980730377,-3.00743117432834,-2.47490263737518,-2.5881981797072,-1.91738616540072,-2.67319887156776,-2.65651199553462,-2.6476524680092,-2.42378736927094,-2.60846726683938,-3.23661778242285,-2.46856099983556,-2.41836557228333,-2.75612242996902,-2.85840558001504,-2.4809701733888,-2.82899008570345,-3.06043230316227,-2.68959948314515,-2.22575408904524,-2.48258047218089,-1.6863785747035,-2.23220688580815,-2.40033549951049,-2.18176807532357,-2.62296806585878
"KMT2B",4.9873610023724,5.08372509649239,5.23495563548501,5.14905372864381,5.32387510215633,4.77027049371908,5.56670020973914,5.34527239312906,5.22239376761253,5.0791370590062,4.97856835204006,5.43815172052451,5.20698533769588,5.21793174879256,4.58809168796936,4.85395940824484,5.50270090297682,5.43799247042337,5.56781698382897,5.31548748525378,5.00456010140112,5.47644221503678,5.84155937565783,4.33786653115113,5.29374860642563,5.16270981450137,4.80944662143721,5.28633167448198,5.53616701628675,4.57295287699491,5.47812979217053,4.65952359104495,5.26615297627744,4.62186589851941,5.03330627031396,5.7739526116437,5.21626642111869,4.72277339066876,5.82153654547184,5.07110283063935,3.6405737062518,5.10219835335406,4.34794050730863,5.41351224401422,5.64257701160023,5.41438747959407,4.8036092757023,5.23957554841129,4.35851383944817,5.33334088666015,5.30139362434198,5.62397840159963,5.41888245490533,4.91124325510241,5.18297291970993,5.01241496166353,4.79230296266894,4.88747394771525,5.78298977106548,4.68219526364349,4.937823647021,5.47574685657905,5.55797350022826,6.47043061273912,5.96383573422109,5.08320323883907,5.21199524539128,5.78703900575556,4.41508642763759,5.0225181348543,5.63458078711594,5.43839887832494,5.14897437235517,4.93163408508779,5.07042313920521,5.70562612366076,4.48200204589983,5.35525438908895,5.42781724213877,4.63442913721549,4.66416379240603,4.92193258192922,6.02700207337314,6.45792536661534,5.7814370692445,4.67385421569662,6.55187315612723,5.09784376240791,4.35221142764061,5.02799411669583,5.0280352480145,3.95061640568947,4.57889261069715,5.23526869702892,4.62709940009682,3.93979498177269,5.60170913710873
"LEF1",-2.09761712990146,-2.10683760137425,-1.08959541034359,-1.20543489953954,-1.12116369703011,-1.77190231803437,-1.51654501805618,-1.58934311420373,-1.6381364817249,-1.12291375453474,-2.31675532735143,-2.75741797873243,-0.791719661252133,-1.2827906751397,-1.60505399793633,-2.38812613200161,-0.823319800922445,-0.425532020317863,-1.88764186270814,-1.47068773197633,-0.962084581440936,-2.72747947830033,-2.12049197532828,-0.539318174127876,-1.80221264286549,-1.48731050367919,-1.15163002870687,-1.57166897807112,-1.72147451876545,-0.593890909862105,-2.15857214424519,-1.98301933148927,-1.7751698943248,-1.45681881594191,-2.01445873500745,-1.41114567607934,-1.4480049967646,-1.61241786682674,-1.97491984162758,-1.17878760500294,-1.49216378101906,-1.62213538113667,-1.82240237276334,-1.63508274185497,-1.21125631847478,-2.31759973395067,-0.774774605846321,-1.22082923791666,-1.76851216437079,-1.77512734612899,-0.957187394329257,-0.909517996869997,-1.62348731661599,-1.43570747628456,-1.66278195538243,-1.78039061512774,-1.93133924343184,-0.954266770505435,-1.49023347203804,-1.29027910175759,-1.1156400112477,-1.19397865300666,-1.63399793388576,-2.26092609574006,-1.43682361842586,-1.89513140814199,-1.43018791834995,-1.26950614737836,-1.17340830975215,-1.47638694078694,-1.60980605283996,-1.07881971408672,-1.14581637529605,-1.31752738637063,-1.33710578884651,-1.3452940738091,-1.41276903863796,-1.29801848137917,-1.85831316215219,-0.875958743688747,-1.62721542675228,-2.58902700644876,-1.86171666666446,-1.8728168404914,-1.64609938509807,-1.31591189141156,-2.37059603583505,-1.70937308840412,-1.48924032239673,-1.86889385523657,-1.26490311348434,-1.64240598499446,-0.749337466285741,-1.14541450961759,-1.71533955732921,-0.732480577367882,-1.80267259484715
"LHX2",1.28718936984611,1.43380514556076,1.28621689525934,0.444238058950982,1.33935871895321,1.70802538219052,1.13199438321297,0.786569539895648,0.760392378634403,1.61797052089617,1.35722628221463,0.294928911666315,1.17523423459054,1.25714901972053,1.40755500950011,0.870491683508597,0.903624534199358,0.800980398625297,0.430848292853121,0.382056412197758,1.19735655158233,0.886133950270531,0.571286290482183,1.44023995787143,1.38380889987537,0.881217794317579,0.977228001370126,1.5065102696177,0.590802206971214,1.23527112348814,0.932630502804123,1.6038831723696,0.964668816444265,1.49879292474314,0.373887271968763,0.542704943650724,1.52232450413017,1.14130539034467,0.537713069033156,1.77877828093923,0.899246129598857,0.914936375865523,1.59590396624522,1.45967995174456,1.32926398490966,0.633316721587217,0.579198945009568,1.12960816602007,1.42312835244739,1.0463911208643,1.12373022911088,1.40475712422253,0.274237000919065,0.993872905913446,1.42646023443366,1.3995355594269,1.1224561726695,1.36922022002277,0.752429562104072,1.33534098599376,0.875639106937949,1.04872538586561,0.940770642116614,-0.274609472180787,1.31285958760551,0.51819511124143,1.27842269463984,0.556937535174297,1.78744243248376,1.0099354559219,0.732999441413307,0.998111321495497,0.973840225319726,0.955381788411475,1.25278847093421,0.180615526122142,1.08939476584924,0.572918634065841,1.11552413163289,1.31557955388471,1.48259197897275,1.28143496270913,0.737108538769491,0.0739409412454821,0.761323917925689,1.36249740770075,0.168805694689194,1.5136548518855,0.997180883708462,1.04965743655958,1.19117343482466,1.0674585885469,1.4164413673302,0.991430605567034,0.920981979570735,2.02474599465048,0.741382326496638
"LYL1",2.85905786636155,2.9213856971916,3.32557169187796,1.79916312428308,3.42840361527465,4.88312135734365,4.44039980663697,3.69999612461135,2.98066145982562,2.34974226667729,2.59764686716766,0.896685842423115,4.73006209226422,3.68243814869078,4.07035616957608,2.09472082984756,4.95483042642388,3.04215775532059,1.79224514344228,2.39722923471044,3.41179946782932,0.816266253476294,5.3370694318789,3.10323629869484,4.23918249164145,1.45061192051054,5.42689581073001,3.40858272928362,4.27297461519513,2.15979298046105,1.98382144467008,2.32876307892669,5.06552704495285,2.48608008571987,2.30473580578853,3.77900760742969,0.85170767418965,3.22323676009429,2.88014076625231,3.15875391063095,4.08145439321773,1.78044976287441,0.709235264192071,3.29879893403627,4.14328790064685,3.85373879667996,2.46239198231701,3.53053788743523,3.26134358457072,3.06239545314247,4.60111525340781,3.29517504104023,4.33515277942084,2.21838896884818,3.48039991330166,2.72027921408004,1.71111109012073,2.72724366116902,5.49343619884592,2.60876641172897,3.53430128515193,3.95524600672362,2.85026633547412,4.38505133150776,3.55417130711418,1.62589401813618,2.50289132871332,3.49904756214461,1.46898291394064,2.07103534396882,3.97121646347483,4.22053744952751,2.35690829149449,5.07647309442038,3.46664873498744,4.77273818443872,2.94868166149955,1.60668681976647,2.56718297716063,3.92667917641713,3.85561427832655,1.12266486603734,4.0371386791832,5.16189684821811,3.93151638380566,2.74413827288032,5.81923481608209,1.21570815568479,1.65763551340373,2.98004780933249,2.93644487571668,1.86960260695368,3.60453645532346,3.03670479718888,4.35949811967545,1.52603152343867,3.10263103046264
"MAF",2.12609113267904,1.89467078509395,2.28597304888892,2.04741800317916,2.61575242936205,2.45190099247112,2.95659830987006,2.46389037963185,2.16743634773766,2.03553765475691,2.30137372752474,1.4237866146113,2.82281586016865,2.54682596030671,2.66037944309958,1.76681079826309,3.19093428274684,3.24982423475045,2.04630575811696,2.20637362850338,2.50967883969058,1.38021223548612,3.27154874183671,2.65344866595469,2.18754471394494,2.03875406459869,3.57432437409614,2.34696100891818,2.85005315684042,1.78407710679114,1.5045254996555,1.50344321316968,3.31728350719152,1.34658889632622,2.18985396140388,2.96658784520659,2.3631366073759,1.84539301283532,1.6891236909291,2.2240853912373,3.40762742027291,1.30691474499714,1.01087008205699,2.04592441552099,3.39748740062676,2.42785472768153,2.20236932291817,2.49129157285117,2.12213499797261,1.82675337666383,2.86800532685402,2.10372676255126,2.67868409155514,2.34517169685283,2.78502684505963,1.82101015099815,2.07423417241319,1.98178121120399,3.22502177259779,2.39053158454564,2.38717701862314,2.63293695909934,2.23906024424208,2.5966415017745,2.41186735977538,1.49260485302163,1.66653707615887,2.33779452259087,1.83248404571992,1.95099610763722,2.73631608831321,3.31483785019227,2.44174093366909,3.0927749130296,2.77571992120481,3.5971323128534,2.11260333236469,1.52537211940906,2.33595887630362,3.13094209027021,1.755019836137,1.47289695527466,3.50648812569281,2.80469956080868,2.29915329251714,2.05771554717209,5.14921894174763,0.606117320738408,1.15124416921439,2.46001318214747,2.47915734176717,1.45554058259255,2.17909466915412,1.71140327852996,2.52642040191283,0.904527157174764,3.16089568808149
"MAFB",5.88486057962792,5.60602139693574,5.40343798367279,5.23906352692646,5.22909877399977,6.24398663878515,5.49583025874177,5.24777621432476,4.71495522200087,5.72785238938352,6.00696302250465,5.11831120179695,5.63885466925321,5.28378210759329,6.11602514878636,5.83683547355612,5.67133022635057,4.67861720945371,4.74375933741187,5.11359669867025,5.25111616322345,4.82018054197106,5.39281808142902,6.46225167433559,6.11705550697143,5.07420780693639,5.18137677466282,5.62735611881316,5.37724935247768,5.09311010803345,6.43507383686998,5.77819743783826,6.09345354994584,5.96744652926001,4.77092169459936,5.30262668359994,5.27722034128354,5.83246564675684,4.35296717734591,5.90199996219627,4.84664873340625,4.8945224606319,5.9746260615717,5.78070380539316,6.11455342999994,4.64521198250659,4.12008524265451,5.35997562554161,5.80787347894637,5.81887340046441,6.19177418813561,5.45423955241612,4.97815877236513,4.88679913641345,5.77852840690281,5.47328641390684,5.79889882188082,5.46941973788687,5.50132296132417,4.87958789674571,5.93724455563975,5.3402713847712,5.10097290382014,4.2158623282542,5.75853197248219,4.67877588609925,5.63643270107133,5.12988171188177,5.43812046704231,5.65474673071934,5.50267701734434,5.05378508241231,4.61273834418332,5.42820355478707,5.15600819624885,5.08983097225207,4.90371702246164,4.34081364198189,6.40936198346576,6.21980409227668,6.31797230999538,4.75520746144277,5.06980961694647,4.27945298255199,4.72508444316866,5.467254551666,4.76839151527559,5.19834106424831,5.60676308717272,5.31068791801769,5.64475617622623,5.66749468819641,5.99709095054244,5.59587238114574,6.21020314525539,5.98279685316865,4.6061007572501
"MAFF",4.43823916726044,4.59586463098637,4.46363189262771,3.64321998219814,4.7102889851331,4.6384092359118,4.23446374384161,3.89980215039037,3.88779808464214,4.81710116798698,4.41918117908381,3.23737916414418,4.60009493959962,4.30957818416013,4.75680158828847,4.19526176267312,4.46785831046019,3.39135777770554,4.03613563923291,3.6888798353413,4.14122601176339,4.28342066477631,4.06823610334106,5.09654846445903,4.35821019147875,4.29827864324572,4.24595971821539,3.58372036432182,4.19246502056951,4.19801216862532,4.14217913064059,5.07358758676147,4.55900301283109,4.89022214459304,3.39869593961095,3.75089349023581,4.27019458449016,4.67842497166364,3.37426955690582,4.66995441404215,4.058555132235,3.59055545404587,4.5973212817845,4.80648821201345,4.66864562297312,3.72239938816717,3.24197975185495,4.34064616847255,4.81698329184202,5.05618152345616,4.55491250036936,4.25115818102699,3.66962700258054,4.60163064911633,4.58559949247183,4.1431255979404,4.78501006563856,4.11713611072572,4.60578052141247,4.46511425369597,4.10403504109867,4.35019489658972,4.11340431178954,2.78317890202015,4.31867745408005,3.97443733875813,4.54713423911225,3.44005160998109,4.39758931119289,4.61357615474242,4.24098329642006,4.39332308010514,3.1272168911082,4.06939768503136,4.5540204341574,3.75210153656163,3.95091731349155,3.52374156742378,5.05573753459453,4.39251826996923,4.70051174498673,3.70766673264461,4.22110957011458,3.18149326312222,3.34977788141889,4.53007635250594,3.96071748937054,3.75026624386912,3.87441482731988,4.26388894952819,4.6859681863487,4.10172315739535,5.15023180848433,4.2579575806255,4.5282026493379,4.51395167260081,4.22257328015697
"MAFG",3.88407938973126,3.36244653898989,3.46305385368728,3.55295261028464,4.03863918064665,3.64015345441747,3.56778496360759,3.67368861646066,3.69024813482374,3.47097425849965,3.99329296980641,3.76383942103349,3.91525773317351,3.49689764212764,4.32165165905136,3.84392069266546,3.40904219827003,3.30222640881584,3.74719775744527,3.58801978789132,3.49799422865788,3.58562452256887,3.66970410933925,3.8983768115662,3.34410631389181,4.20588428837809,3.30544739165245,3.45388859661072,3.15232405744727,3.96811613226424,3.64203128933094,3.81732580773947,3.72878124011966,4.01895458886644,4.09713417150004,3.85864461790434,3.78732825402897,3.82787625349223,2.79593854468282,3.67134057148657,3.2326743206678,3.61514904162508,4.04548128707583,3.83021719524086,3.98230457496575,2.93415126867044,3.08907272397272,3.56407265628232,4.01030398842046,3.69582914175145,3.30033348800991,3.32926388959167,2.98898867969342,4.28918267256943,4.01643896033681,3.78878743954089,4.07639852029329,3.67269597834277,3.66419492935682,3.47582068068435,3.47523800523136,3.90863688130102,3.74138131189683,3.22048318242385,3.50237947670989,4.21089902807243,3.93515605902713,3.11322957294476,3.75774435746758,3.89419835139339,3.42142748848516,3.76022760780969,3.00617338607138,3.3791165851996,3.74925558345302,3.37559561300963,3.12162399713218,3.25828490410436,4.32367186944948,4.14411156227664,3.60997051310884,3.10211891028169,3.43021696053125,2.80687246242922,2.97321746019276,3.88708159222684,3.56455378644875,3.05272035855301,3.88556233075154,3.68044933460033,3.87338453209801,4.16646429343684,4.26430416730015,3.80538624249147,3.67524253812456,4.04348117754575,3.26743274813251
"MAFK",4.92440917783749,4.45840030895243,4.38494269420483,4.37472296329561,4.80933138749357,5.08165843721824,4.50187386551052,4.45858905524371,4.18918383688939,5.09356222924166,5.12370594816745,3.86684655266666,4.89685283053688,4.44006588684845,5.15179664825189,4.57635290829157,4.13513693534588,4.11731485310124,4.34809191427859,3.95818068935611,4.4981210404961,4.51130309003536,4.44519013376527,5.17845642048677,4.61669107528051,4.76255614945485,4.27637827712634,4.23432467347556,4.26778104769832,4.59476004157788,5.00297191356869,4.94600652499457,4.79849179706759,5.21305418476455,4.41254100583012,4.1817862879438,4.95770047096135,4.89154618378832,3.65175910185537,4.77062288049926,4.39449334354696,4.08972717606436,5.11234194520996,4.57515445218407,5.17911219810717,3.40475592780626,3.90963977692402,4.43435091401465,4.84648174125656,4.9438055401162,4.40787471996875,4.46222258738483,3.59787530597461,4.5344296879353,5.28306081499163,4.66698260913908,5.28709503301881,4.4096665333651,4.48652300394599,4.62342921015896,4.33578491427148,4.49740435566088,4.31470932470108,2.93980792888348,4.54568869053536,4.15768781866229,4.87559856273222,4.25675174425266,5.43151648072672,4.6481816197312,4.5392803658238,4.59450032247617,4.08267589868487,4.27889136852856,4.58445684065302,4.07990702266396,4.28364411383188,3.43314565587607,5.184458274227,5.17184162138255,5.04305073786807,3.76858068606333,4.20592005101291,3.26994891840356,3.63093426158961,4.50044415145685,4.17300822558668,3.87961559084915,4.58361161669286,4.76782458220552,4.88020491895783,5.0093196042806,5.34192406324682,4.67456042684685,4.77122735679836,5.38275172465193,4.49087475265843
"MAX",5.17079061298758,5.2612704602575,5.11192251452601,6.22253391872128,5.0466213075983,5.23638679220857,5.10731855625056,4.62335382716866,5.06739404806418,4.91497657258394,6.20900629416458,5.21039729164068,5.58172066236173,5.4618685817858,5.50588361786931,5.52185247982381,4.57997971626887,4.9905011674148,4.69104537952691,5.3514021311573,5.25569990583145,4.45171766801331,5.26099397133687,5.86125870607801,5.02664267743782,5.16937909753917,5.68646443157215,4.51038499174215,5.14395715710067,5.33144216949183,4.6964773710927,4.52189129722107,5.38286066838001,4.43806355724888,5.61723036500566,5.83989016466187,5.94229521154522,4.51774297722994,4.11067937676924,5.05256872657157,6.53203391877836,4.72628568824482,5.00847094377788,4.2677426450621,5.44937421073528,5.68353412409809,5.25127958541557,5.09426906763099,5.24142649712412,4.23602321935423,3.81109795645847,4.79915909586703,5.21481718907511,5.14238072911215,5.42580763886793,4.54892824243795,6.04448743942304,4.73812477490321,5.40942205938338,5.74914784794936,4.67841460042602,4.71097651576695,4.53771756935718,4.48007088865865,4.45149885303621,5.21294619449584,5.06634692335056,4.77655664145141,5.86111280493455,5.4761594076308,5.44783568711678,5.97388200504028,5.35757341681044,5.42260606659089,5.32187567807532,5.91063722477297,5.14982691209963,4.6774053336665,5.71271785237955,5.56025997661161,5.02566367192566,5.4648548550757,5.06833835206993,4.72876714420287,4.60694758881224,5.47478890271299,6.89000600218437,4.2769440681371,5.24200723550374,5.29991259438726,4.97797013934239,4.93801811211623,5.29884246685595,4.49728708287936,5.12148468628241,4.67131477675661,5.55390787552457
"MAZ",4.40534394498062,4.13395841240211,3.94172000421995,5.06861838478587,4.31868975938564,4.31533135947839,4.11585341490029,3.62941558762112,4.57142718714069,3.64429348414945,5.27687333655662,3.95116094964148,4.54870942109248,4.4054148496035,4.67148499091256,4.15445560920438,4.28071979313929,4.48007086443809,2.91828590907288,4.69719824802224,5.1138095098283,3.83563210395263,5.24330586958445,4.14665572627826,3.74071472366948,3.82028888380568,4.83900691341208,4.55025056558004,4.21709577649743,4.24816976502294,3.84487183020823,2.94269410057799,4.52915397480723,2.51314022944555,4.66251761202886,4.26420571920588,4.75195437291963,2.57735838156332,4.09042953465988,3.87812832253506,6.97137675987584,2.87329597208512,3.63440636501149,2.89289636653791,4.87882204362619,5.60738663017883,6.1160335344631,4.43286675982932,4.00840336857524,2.23290638680108,2.49873604404847,3.34855935217024,5.70049038855627,4.18239022457558,4.91389955164245,4.03242829677906,5.48206604265359,3.91131997507466,4.18818584193983,5.0500675280158,3.69660638744239,3.9196901708203,3.70780146776839,5.43425389325188,2.93405389342447,3.24382715487953,3.1202748704718,4.92943686134166,4.1624569319775,4.14513322633757,4.47446767061469,5.00852921042697,5.23547933881228,5.23798790048884,3.69108455911324,6.80371125477826,4.31159376255227,4.63278822433451,3.63801268013315,4.94300768635247,3.56953609610082,4.7475867694532,3.95367686913822,4.65075669060846,4.74754285094664,3.74522984585747,6.46480780884737,3.95459268832946,4.32135184630128,4.07054615466843,3.99073475637102,3.91038526376804,4.09551275509468,4.06641194330588,4.27961160133562,3.97273989628273,4.20510969919917
