"","LP.01.01","LP.01.02","LP.01.03","LP.01.04","LP.01.10","LP.01.12","LP.01.14","LP.01.16","LP.01.18","LP.01.19","LP.01.20","LP.01.22","LP.01.24","LP.01.25","LP.01.28","LP.01.31","LP.01.35","LP.01.40","LP.01.42","LP.01.46","LP.01.58","LP.01.61","LP.01.66","LP.01.67","LP.01.68","Test.FFPE.01","Test.FFPE.03","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.08"
"NFE2L1",3.88177288551599,3.53898751862279,3.66476079478119,3.95734236749157,3.49501892615142,4.32488079482182,3.3212403651393,3.7703044647989,3.39678184161668,3.53718765969881,3.58071686982634,4.38829413500508,3.4025810278894,3.4722605762591,3.87917956759078,4.16125470643529,3.43951600338366,3.12912020309184,2.98758315203328,2.75093257985744,3.26420131636987,3.3235883814269,3.64120131490063,3.73121513991134,3.9437130100316,4.01160446239474,3.58674335830032,4.35748988029696,2.99172422808394,3.70302209223454,3.66793839782628
"NFE2L2",1.67748626586231,0.711678363646564,0.729332510466072,2.30072962556776,1.47179644142703,0.916034386207534,1.46205706244078,2.24761045858565,2.29172373871456,1.38644485848932,1.1206844606263,3.51067113916854,1.84770968629887,1.44630523194877,1.46237471370352,2.94375749190233,1.06009428269281,1.80698216747581,1.41975551809116,1.28084581410354,1.0326841506145,1.25601725604913,2.12952254623214,1.07981329547671,1.26288475277755,3.04177189453502,2.6206771694933,1.8524176001872,1.30494216959974,1.87733276837006,0.876750186949725
"NFIA",0.338245014769664,1.11248155265334,-0.233949092212709,0.546463457191951,0.456412033076303,0.0249277688391267,0.22507716231892,0.356185166398005,0.578798165085462,0.785772043240482,0.182958688483043,-0.0941998715259552,0.302296911905688,0.221212670937671,0.174387009789705,0.160414813848768,0.538960985771293,0.990762315863621,0.488630497530405,-0.0755757019369477,0.232896127823414,-0.218258407302075,0.159272701597159,0.155213419200707,-0.151233358106453,-0.0276696905483409,0.814941695706175,0.0232866845416977,0.591876863913516,0.444367424638387,0.259804055484954
"NFIC",1.51550157078886,1.66908685932596,1.60691708262695,1.74185456222759,1.28800583665292,1.03912042807617,1.0018482403685,1.16075780272264,1.94131852831068,0.98683776917042,0.849315240561043,0.388733562458729,1.43626900435291,1.90855415909621,1.25902749918261,1.11498554432688,1.29367512055903,0.912666941749535,2.06116810147519,1.70102311584591,1.86025568991419,1.3904445597337,1.38723688588098,1.4355829917026,0.706721499602635,1.51867680472883,1.61857638976832,1.55648373501573,0.526990869189982,0.876220336310647,0.845798843623889
"NFIL3",0.230021586338896,0.823673766266032,0.585627237531102,0.0638861545105308,-0.450752037774221,0.498358893347212,0.779073973324088,0.30015190517253,-0.0292367334186946,0.973052620551937,-0.0635017326208948,-0.319619490798947,0.294919361741927,1.13728110947329,0.791065853270805,0.185483410352605,-0.242290511158145,1.35235509962826,0.324891032608959,-0.134844822273648,1.28802255458868,0.193515130642544,-0.44522426884002,1.6187633340439,0.349416433335912,0.918587686790635,0.696861387649265,0.465973937275571,0.473159137531233,0.0160632323859347,-0.486518459903888
"NFKB1",-1.05001796280399,-0.615597395347075,0.286014167583207,-1.02602090554318,0.320484798408404,0.0789664291599181,0.192974686144637,0.312468273130025,1.55968485586273,0.493749433609427,-1.7849824623331,-2.96100308752078,1.26123618328535,0.797989620833384,-0.0799517980463054,-1.34750302367083,1.02129478082651,1.27585763163057,0.601260425616396,-0.156476715994785,1.65919899198016,-1.25176410456964,0.466603735894975,1.31187615979037,0.204300979836288,0.288306403477886,1.73189928769087,-1.76800623019126,0.810764977179502,-2.10372415934892,-2.08298154253369
"NFKB2",-0.594791081973525,-0.285051478723985,-0.369376864987089,-0.146699892500833,-0.346686075377236,0.0340933323370001,-0.330507597666442,0.042564304549834,-0.38897976255802,-0.848455930110693,0.124518778661964,0.350371980479728,-0.620524336764771,-0.447083292908891,-0.0773607955240237,0.361139390677535,-0.346997775157114,-0.432866189790409,0.268643259923252,-0.137950073151405,-0.0802838376493129,-0.141496927562839,-0.111151220970212,-0.830108748786128,-0.0978075750946788,0.292404598319618,-0.963174136064258,0.219014018806625,0.0944817121873109,-0.270582636817077,0.19756294527739
"NFYA",2.83880757630266,2.74068015106595,2.83457724554537,2.25802327271577,2.87996384338252,2.76539795221404,2.59464150127917,2.54263924821823,2.6802248918925,3.44192783314989,2.54653522247502,2.165875481286,2.55631412821905,2.48819375550299,2.46398350796701,2.39869209685476,2.56724930299404,3.04424643725035,2.58931525260007,2.85996270776171,2.8610566128006,3.0661957111806,2.82043319750959,2.47609567333808,2.74375779706842,2.48658299916074,2.62623532764074,2.60254462977242,2.46430979243464,2.49967818914597,2.90741295095427
"NFYB",3.73537148210102,3.91814928825823,4.20590200858496,4.49868414379774,3.74258267291965,3.88996229186794,4.2533943078162,4.2509909069222,4.23518793764775,3.78641527675424,3.35883927166586,4.64273728605923,3.76748276458342,3.99268048509559,3.49153218446913,4.1108882891749,3.97378695110284,4.35705755407766,4.2557455776612,4.11775822287375,4.21704386485481,4.98627078084419,4.1524199906757,3.38024386278762,4.16621893519981,4.20791279952067,3.99993660896455,4.18767050583489,3.76077702716283,3.64406875133336,4.2607118956967
"NFYC",-0.134573984967159,0.667652969249255,0.599578750131128,0.00808162215597399,0.149219991319698,0.426725454357858,-0.402486810773257,-0.0104706226128166,-0.0392813978565262,0.457462769738632,-0.268560736988963,-0.233399686383604,0.463527958688994,0.518608129339536,0.0918323937853552,-0.0160930202951538,0.353370311046969,-0.313177220558116,0.34472721225793,0.489292860282588,0.48763569086843,0.485849548373768,-0.125083009439494,1.02554021435415,0.573159750198793,0.177703571381345,0.552089864510342,-0.127751525935955,0.490086659434829,-0.27688540375693,0.371904363380817
"NKX3-1",-0.937540582935269,-1.04252708959388,-1.07791701221462,-0.731476605656482,-0.35759652875495,-0.997354189840821,-0.747222785387373,-0.00504850166604251,-0.334183127288351,-1.02683376729488,-0.252078669092789,-1.26846240929198,-0.240336561990818,-0.384890185719616,0.0938786636976192,-1.38103691892977,-0.0500830336250171,-0.262801284484821,-0.40406699067096,-1.71287258219196,-1.04453454666393,-0.510581303851815,-0.137664663518927,-1.69541030482592,-1.05163077256101,-1.38262588353331,-0.77214620229654,-0.258016712873886,0.0351145253754545,0.242007345956884,-0.462486059441716
"NME2",-3.20937281537858,-2.03198878241764,-2.18667405750747,-5.36732520939157,-2.97375528509043,-0.756218007188704,-4.61661780723172,-4.47769741160811,-6.18216271741853,-1.67307087123068,-0.639668950020299,-4.36316905703139,-3.0673831878435,-3.55475414650029,-2.13454587861163,-3.11259847458349,-3.26564954541511,-5.09942160344002,-3.19257422243375,-4.00268259972457,-3.46637944979352,-3.54883418548911,-4.17084584534418,-0.401952045485033,-0.988076044710732,-3.58731700885664,-4.3369432610887,-3.93418215511132,-5.4690987690231,-4.63224748727607,-0.646563956098424
"NR0B1",3.10968753480341,3.24937195538272,3.24996370452381,2.68841976985554,3.0355699903023,3.2910615340839,2.86707415599002,2.56211057059983,2.67087091306846,3.25559299923548,2.86622185412927,2.83779153035888,2.81112513991773,2.82340752481415,3.17734315393243,3.32705771567342,3.15088403951895,2.47905821053406,3.06087051985553,2.90622604083305,3.45888826370748,2.9654174776752,3.2294452415817,3.15728726421217,3.21499828066211,2.48485665637659,3.3317353452099,3.17152548802533,3.37308487587461,2.29454782717588,2.65006061357742
"NR1H2",2.90833974280128,3.35229217570506,2.9171736101924,3.55846891823348,3.082458856411,3.46096518870746,3.07504551986479,2.63775671050272,3.23839929601922,2.94834663339924,3.07112607060333,2.71341118653028,3.61054165886925,3.1812982529768,3.12821930816539,3.35780195712598,2.72592396534702,3.05520730383522,2.38710295991079,3.37942752278731,2.64836206904294,2.32301112885702,2.85528903846621,3.28381679802204,3.20850868449951,3.29208161089968,4.10716347880794,2.80790272271742,2.97554956192562,2.97255666962264,2.28516460820781
"NR1H3",1.90055685126742,1.9211421343991,1.8387562521807,2.38756491620611,1.85412227240057,2.37580794315961,1.953832166852,2.2188229388848,1.65200159110971,1.21849352131881,1.84698005086809,1.62061473758736,2.42525555447774,2.00406786004983,1.95345955459389,2.30203216613432,2.05599630846086,1.32366819071919,1.83246309163318,2.6268661120966,1.25690707088423,1.45446092406427,1.82633670227871,1.72492016979132,1.93181252591389,2.32022857246145,2.80456495375792,2.1317513972596,1.87234510426427,1.80866504195566,0.983290821088342
"NR1H4",-0.605687745131861,-0.650373342717298,-1.53432266090778,-1.08122023017439,-0.99626484209344,-0.851271280038861,-0.0220648555966709,-0.57077996937879,-0.193598049523813,-0.739840392658322,-0.824501094745376,-0.556436979582779,-0.136134547055428,-0.738477897740772,-0.342229723896987,-0.481615323140025,-1.03556602292194,-0.555011401075348,-1.09926293440734,-0.616992719714996,-0.823472271987931,-1.48947845223336,-0.02165024530959,-0.903446509615933,-0.761846983220711,-0.891080709438294,-0.155271764817812,-0.962578783179814,-0.651423057243875,-0.189981621601947,-0.784397341204727
"NR1I2",-0.160845357002264,0.196765845837883,0.148448943635022,0.366396771566349,-0.511671801909653,0.180964073822377,0.190149972524087,0.0725543890103876,-0.256043036375592,0.286609790954761,-0.0797729018281985,0.0447747944596997,0.806998093559028,0.205322742411901,0.568544407621013,-0.134451769687139,-0.559929329632201,0.0863724081518471,-0.589212984590427,0.208065805173772,0.389377058566257,-0.226583038569151,0.0902723203945699,0.44281498931432,0.111683223147263,0.105470705601837,1.02932934204948,-0.0857168967333238,0.636742026464428,0.293269192094461,-0.288660434138921
"NR2C2",4.54553556486298,4.48924906474237,4.68617028144989,5.08845579960097,4.8637112890949,3.98958092796229,4.83050813817153,4.57434500374077,4.91196507120612,4.5540676029145,4.12867696345272,5.15928806814822,4.26510211889461,4.22211181116861,4.04402201400597,4.64970600761563,4.51617261341784,4.78440714971105,5.45267624697342,4.7553893556199,4.48976154241401,4.74404666785692,4.31634046517639,3.78495733224316,4.23060094122225,5.06326221155678,4.00053596830508,4.74220082588338,4.49647672936971,4.39744274408304,4.97781723191219
"NR2F1",2.48355962375433,2.46815330837847,2.56983867157672,3.01936697908675,2.50311840153661,2.79844052324928,2.56225202754273,2.12758849997739,2.27964555562185,1.70535029411299,3.51910986432623,1.51422583091552,2.62133248283147,2.65553023315984,2.94004204827167,1.85745880630414,2.41509644409353,1.32188565792714,0.909989483448836,2.67381747220427,2.14777701212352,0.869108526524277,3.18737080682535,3.10745327940737,2.40450967727855,2.1581108402631,3.11363762637494,2.69118487393881,2.69919261168666,2.30599773584439,2.28777912751609
"NR2F2",-2.77585616438011,-3.05700162928846,-2.94116193238683,-3.45661307633068,-2.7301004727535,-2.95355170768115,-3.11585805638429,-2.66298408154756,-2.50804218320038,-2.89011233646246,-2.87682984982802,-2.91853240306072,-3.15644539957561,-2.41672994274735,-3.01068226944612,-2.848563710037,-2.67375917945921,-2.88415434206565,-2.63391449218226,-3.10309767180847,-3.83020905249112,-4.02707697949068,-2.75397310619095,-3.69280711405725,-3.48247717043752,-2.84240369112922,-2.97881284057095,-2.56294807801931,-3.22673146574947,-3.01240424254589,-2.25402034392895
"NR2F6",-2.13551246017718,-1.67275866199726,-1.83427687369586,-2.90919682091326,-1.75895436585177,-1.75469847176764,-1.80932688298642,-2.23481928329307,-1.88155502942444,-1.82151401095935,-2.26437106505625,-2.3009064270775,-1.9754296372028,-1.87204279672305,-2.47973360038102,-2.49179516221275,-1.6440700229809,-1.20690494801118,-1.97090469635255,-2.28469972858809,-1.52885727329681,-1.75427795382347,-1.90092590627831,-1.76070223185064,-1.7622151462124,-2.27165870594414,-1.56031225881875,-2.22583914909415,-1.95945101388766,-2.46324760939321,-1.96454388728665
"NR3C1",-1.58834013673005,-1.1671901033816,-1.94492828628115,-0.869636265441046,-1.53460216100021,-1.3541447347989,-1.54866252670435,-1.70671047644442,-0.948745032797935,-1.43868226776143,-1.77776999741385,-0.915151621647973,-2.02420242250533,-1.07732557716439,-2.02974721546627,-1.75664839468175,-1.58173798325155,-1.70505319936862,-1.51116109490148,-1.36710370575828,-1.70535311817946,-2.07458151274033,-1.43205663205086,-1.42847559059043,-1.73446693398193,-1.79009763256626,-1.07954968941157,-1.43373362210483,-1.71152430063337,-1.88919757726255,-1.41724483366612
"NR4A1",3.47309492031688,2.85095025272196,3.17971297890737,3.02050129239583,3.00154525187882,3.322301646768,3.61247840246498,3.5232495788932,3.22623667584667,2.85965305246681,3.46930814575545,2.97583947115888,3.58883255913382,3.61078712378364,3.86995644386991,3.11201031955265,3.76853229039896,3.1299975563338,2.74140282046314,2.90164156418468,3.88941141333479,3.38342724271474,3.49128997691042,3.93254380203222,3.2137128358184,3.38968382414376,3.66377943104739,3.13422808091513,3.59195147844982,3.07464645125712,2.62151990599094
"NR5A1",-3.10785681118491,-3.47939807898324,-3.49610229233798,-3.54974187546854,-3.63827263020965,-3.95491969597158,-3.70897626800418,-3.28250522027739,-4.12258285873469,-3.79221561109372,-3.22141809838312,-3.5668864033887,-3.51888134661152,-3.76294815819852,-3.5699954093436,-3.37409208312618,-4.13707202810137,-3.93899834817983,-3.88783762325865,-3.49507341664009,-3.85976433614441,-3.25420832156576,-2.82388638386737,-3.61133196874931,-3.74668126528185,-3.06581399773998,-3.27362852072602,-3.46755031056985,-3.37451011088249,-3.50562888178979,-3.59802627239096
"NR5A2",1.36115677505078,1.09765829966505,1.36413426770026,0.708277196023529,1.27226122690773,1.26481172833762,0.795799262662518,0.823489034800426,1.33138391276281,0.912463709335187,0.329138585762597,0.755573983197848,0.961222259556162,1.45316900503542,1.17490476201536,1.17703700921223,0.827166217001552,0.592461211234023,0.539073963508523,0.991619554661691,0.806016390738473,0.916034798357253,0.801737251602502,1.52417913087772,1.49118672516147,1.52387680937941,1.76348951772171,1.11436658072795,0.768995813404563,1.2262420821091,0.259074563063616
"NRF1",3.60166625679212,3.34926367579539,3.04929660197103,3.68443054259483,3.67774476388192,3.09370540105679,3.20735302989268,2.65669928536887,2.99705342375424,2.84819969294757,3.6382822808995,3.90160577831439,2.9004700135904,2.98338123139602,2.91192348899758,3.32618398034441,2.81694941571516,3.44837148990553,2.84325973036177,3.44931053927545,3.12839541024336,3.11334068206176,3.07532131497824,2.67335929289657,3.09517395535093,3.29417469727088,3.39292501408201,3.7100275566948,3.06933678395378,3.07121819677634,3.63807076642516
"ONECUT1",1.58483399899112,2.13688424269814,1.8789047680672,0.0602221349366411,2.48074892921535,2.68917477869629,1.6472267160899,1.80246539544175,0.799443324454332,2.61284647052356,1.61553317620852,0.436431027220607,1.91413724452588,1.57355987280199,2.38505809059226,1.18103913666996,2.14502907856641,0.979858844984896,2.02205149071562,1.18010805311044,1.3932853056552,2.35157681783271,1.53487442662146,2.79178640011478,2.1689891049746,1.48939531342598,0.890511970408911,1.8295339476349,0.884040302478527,2.05962359746228,2.01945403651239
"OTX2",1.79404675436572,1.58187011023915,1.87624035569886,1.3766338238991,1.96156899804428,2.30810053220985,2.0268625326021,1.67215725351651,1.74781437311209,1.77418012783828,0.942499312680695,0.752249050898762,1.92391996453029,1.88596307280159,2.19529875797362,1.08075527356508,2.02383932938811,0.989485953808154,1.56904838830918,1.32039787110574,2.25031112988936,1.66819672045776,1.96885904768026,2.05413422068735,2.06530240957293,1.20409642548459,0.951396861539011,2.18871529741787,1.34639006735523,1.93830991630172,1.34031948088802
"PA2G4",0.949528073680181,2.13367787170426,1.94067082630097,1.4857811213622,1.82553027705852,1.20331050697169,0.928886649520236,1.69143712732716,0.427753136736199,2.1519081131234,1.3120353179638,2.71016309114362,1.96122886903587,1.21869269028081,2.37932689604601,1.85248693162866,1.33236002528786,1.16911741217042,1.68129954966756,1.86235758776456,1.00326980138425,1.84202681889303,1.44811832981706,1.58037448497785,1.56019670490798,1.78815300266397,2.70433413906645,2.62857968774949,1.52250585051712,2.64288593405974,0.258337760610372
"PAX3",1.8966449696021,1.97012489646395,2.45108390918668,1.65352019153488,2.01843408182095,2.41506073703862,2.71470566976458,2.2534846496757,2.71450546092248,2.59083290701931,1.51795605353695,1.37365282771348,2.57646624186207,2.87618543318098,2.64712538134756,1.64971502609825,2.4859238861718,2.22348190761145,1.8828485030705,1.89929752743677,3.11410917826103,2.34128272921604,2.10332393020593,2.59343503771147,2.73078070566608,1.63843670447286,2.51983218305199,2.44192556787531,2.33164293070619,1.94193538790087,1.5587133474543
"PAX5",1.59615591346484,1.06167662447313,1.64713727521161,1.11625630686596,1.25331773652349,1.53071742393475,1.98128390207869,1.38383982198963,1.40384420348286,1.37950205623647,1.35949953346121,0.24402340719974,2.24251929608445,1.68413352494692,1.35937232979685,0.525955695973285,1.75520883887103,1.41694735180624,0.761757888746867,1.3603300627416,1.97274732741,0.550607532445954,2.64496782480965,1.82397980224751,1.71390129363968,0.968272519114544,2.82050599661374,1.20816163637295,1.83672999339714,0.421468165238186,0.73660130721286
"PAX6",-1.18789172198173,-0.748914814057696,-0.645348300483042,-0.394183534274021,-0.643278371412507,-0.680896508421587,-0.632112638592549,-0.524408958990741,-0.657811053565104,-0.737502471104663,0.465874484717409,-1.64993291658537,-0.607962841131977,-0.616206528278166,-0.741698984163456,-1.0041995066584,-0.745637898771975,-0.483906961626724,-0.185321168620024,-1.11167484004593,-0.300293560012742,-1.08886132412046,-0.640216455135179,-0.41975704849039,-0.890185700455388,-0.110360544017157,-1.46333130696776,-1.50054869575308,-0.759638543665751,-0.184351770038881,-0.294993158167575
"PAX8",-1.28231698278967,-1.35940695232656,-1.32982618541781,-1.77298020761766,-1.27891254592367,-1.2506087287297,-1.17972993616677,-1.02897759450462,-1.15455701985361,-1.39689402411054,-0.885161655771295,-2.13520793951837,-1.56620186905243,-1.02760833859131,-1.31385908515564,-1.84136038305672,-1.28164887963596,-1.26767355008447,-1.06332707475547,-1.23530259120103,-1.40248700238376,-1.44591953267588,-0.841945320866843,-1.14383226168811,-1.72029984394151,-1.00834990687147,-1.63418437537601,-1.31043166536727,-1.22892311542513,-1.7836414536117,-0.492794289317898
"PBX2",4.55042454415072,4.43455428801466,4.23782723376209,3.3926847866878,4.46415035236849,5.08295627634983,4.21786211446278,3.93289105215445,3.49817222148393,4.59028062960001,4.52483393468405,4.11397165382781,4.23121821210317,4.09309072558947,4.69997160526863,3.89872956627141,4.54192866852726,2.99975754254901,3.5743384703661,3.84830985641464,4.11111962730339,3.85797946070366,4.69596119809682,4.92224423629023,4.71901514968846,4.16953281053277,4.57162317895596,4.34926191940475,4.14895001005053,3.84588644036085,3.82154217285467
"PBX3",5.57205203967046,5.64102523202545,5.73994377178385,4.14302655869035,5.10431478977548,6.4675181409049,4.87198732564095,4.8325833539022,3.97331557707108,5.6527678637403,5.18206079718304,4.9170869426293,5.27608479650972,5.23924650824937,5.69278029576776,5.71424336669701,5.28554313383888,4.43319079263872,4.20953012979476,4.89532664288789,5.10232060884565,4.56780886338267,5.54555157045198,6.42640019535795,6.343184483361,4.60644823161991,5.09005058897436,5.08439217991209,4.70200665947425,4.70793376760898,5.41481159319213
"PCGF2",-14.6371880615302,-13.3384873710272,-13.1106889466274,-14.2223518776962,-13.5044025781703,-13.3860850932904,-14.3446101816248,-14.134888653196,-14.7957084071613,-12.4738562030708,-13.0708198934992,-13.935701970563,-14.800100074624,-14.0152028233575,-14.3050670523077,-13.5319271846732,-13.6040666684958,-14.320399330411,-11.5040431595854,-13.4675580088885,-13.6288067692995,-11.5440555269107,-14.3177860665351,-12.3111318281128,-12.3552914827646,-14.6060363344694,-14.5194533178843,-14.6458278255089,-15.704798450516,-14.7401609253431,-12.5349142621651
"PDX1",2.99676894294308,2.88867645555185,3.06079578001476,1.92512025666462,2.81839219683687,3.43454541281924,2.60358531006419,2.8366076589236,1.92422670011448,3.09723396617436,3.5013694804364,1.86720066553428,3.08788675708224,2.9563895668759,3.66682669851223,2.49318855325307,3.20017476770506,1.78097216842147,2.61749687774045,2.35174833344876,2.61955296334511,3.26096695190146,2.71783314874866,3.47705201045952,3.10601117334977,2.54891205163869,2.26586916907454,2.21289044635562,2.45144813831984,2.92039862600171,3.2085491239459
"PGR",-0.555310608591014,0.0713994032329143,-0.518184700596059,0.283385810122275,0.125214740623859,-0.00434463117049438,0.963029753613279,0.155208007401229,0.724084929962829,0.0586300991501618,-0.412048707701068,0.438547494248468,0.0421703086642754,0.357237461121195,-0.569123725581383,-0.364613301466814,0.13489771720812,0.30565412367965,-0.0843513759989453,0.325108122446989,0.0423364787421659,-1.16699367070559,-0.346951425103515,0.596362011921001,-0.651497105880815,0.193707243070084,-0.310724930266014,-0.0136119419541279,0.124222206288044,-1.29339434699042,-0.17809992307399
"PIN1",-1.18263416314128,-0.914447105422283,-1.06991185733629,-0.0454278606106939,-0.833622026160597,-1.53972746815517,-0.213506814574454,-0.322178857807533,-0.071098608894351,-0.383890251427711,-1.04687781832463,-0.721937030746324,-1.14990854618254,-0.705181046811222,-1.17225355250513,-0.892616907324987,-0.842184827014471,0.331056905381002,0.726237403138297,-1.24419640471864,-0.289684017725894,0.740012170036866,-0.976934121098446,-1.44272431048293,-1.50782234341403,-0.25969075276876,-1.61393893647227,-1.15006373682303,-0.777733047335811,-0.63050193985521,0.0255970797148752
"PITX1",-2.44424731127139,-1.86097869910374,-2.05008609990985,-1.80710012643835,-2.3803449872348,-1.38992482139669,-2.16868260243344,-1.8962961194131,-2.12526103634802,-1.77949400578052,-2.23227919646204,-1.63402517280099,-1.72040926437071,-1.9511447944536,-1.89957080345152,-1.36513476391969,-2.2359309664141,-2.62654654853769,-2.3416752202612,-1.53039514757608,-1.97735796918706,-2.17822033314614,-1.96811777846958,-1.7955151803071,-1.85553093288968,-1.82706585810026,-2.49515087023436,-1.77093789705294,-1.93246081240211,-2.02910854384179,-1.79025567889624
"PITX2",-1.97270459089129,-1.83197854353293,-2.2119006707565,-2.18851316341139,-2.06621710006325,-2.00152522788126,-1.94799898224188,-1.56624822805176,-2.25179937459993,-1.98133462870167,-2.01855379188629,-2.51557105849048,-2.03309129748492,-2.02046208824905,-1.871254349104,-2.45476641283483,-1.28909856072216,-2.33532977531245,-1.84672988113737,-2.46479861201922,-2.05511111439175,-1.92235105727461,-2.15080244206076,-2.03368418329117,-2.05814866468751,-2.09643557635146,-2.03536357120275,-1.73285894963425,-1.8156965834567,-1.9381010327926,-2.12442346234128
"PKNOX1",2.81544316442062,2.68922182823439,2.69762548402247,1.72401919930665,2.39234116391427,2.58666076991456,2.57609000224914,1.91862260689713,2.46160925547685,2.40035022362872,2.15466802149558,2.25986788167226,2.18755541184066,2.47509329872893,2.23522097914192,2.26077228492123,2.15538833565428,1.82897572081023,1.86177816572782,2.09773488669205,2.2160481607029,1.7303992632219,2.45640205609319,2.70252894439389,2.533157858469,1.69912830014712,2.79900873991697,2.4483888812965,2.2743315575747,1.72654230747305,2.39398674288095
"POU1F1",-4.24141233292554,-4.18325375314694,-4.33504807246813,-3.92602154695368,-4.50513694848572,-4.23897576370943,-4.26025585244358,-4.00584522364616,-4.27420934976554,-3.94327412088686,-3.32986385610056,-4.27335273016238,-4.25643450839528,-4.33737728937563,-4.05064032900896,-3.91723540489545,-4.17485004151786,-4.47657493477799,-3.88751061764576,-3.94783338153163,-4.02315005235914,-4.18347444418113,-4.25673614018038,-3.80914546473311,-4.06520056699961,-3.70941665099504,-4.1440129906268,-4.58689443466193,-4.84388919854505,-5.15944987029851,-3.3049927428095
"POU2AF1",-1.17602061867547,-1.55588860803717,-1.06157551618391,-1.17408643639409,-1.07455336049562,-1.14074910385234,-0.69970744487678,-0.719399633638826,-0.945627468380206,-1.14703488903832,-1.16862777256198,-1.38060076698091,-0.643381090833852,-0.747193422354208,-1.21195327645334,-1.35135273078684,-0.561018844669107,-0.985392405565255,-0.628013169802652,-1.13660864266632,-0.667006729347979,-0.722374759572999,-0.59549238550712,-0.943661463451205,-1.02544678010183,-1.26764511142726,-0.880668073123868,-1.04846020408641,-0.828185493508901,-0.929673346565861,-0.689671038173603
"POU2F1",-0.43598804727337,-0.443033497426751,-0.68191112302542,-0.284344200370806,-0.206280450374056,-0.55630842454451,0.0662567050951615,0.315047847371406,0.751717183467151,-0.733006236769774,-0.342723605530524,-1.91954716495722,0.0538597223846189,0.201003467451849,0.176933152571203,-0.638975401376116,-0.08832946126797,-0.440080434713071,-0.488314529508742,-1.50000087342529,-0.0772707109242462,-0.871787843141667,-0.0652618672297406,-0.217334924858437,-0.937376583198742,-0.410357671416398,-0.155476107409477,-0.565999379794581,0.282966658460224,-0.259030086009876,-0.702106583275927
"POU2F2",0.630203949236418,0.174961217155375,0.221780755597072,0.746672388583231,1.09878692208216,0.834295682454435,1.60939647367183,1.8600641917103,1.52303889530934,0.49346300861995,0.634983558745527,-1.36331955253888,1.80003778991043,1.11883295003873,1.05975537672177,0.199210868140779,1.82664054218244,0.76964746471935,0.919876326053643,0.172152379407316,1.53987841789304,0.265373773834842,1.79323725099191,0.766647012984831,0.647676655694118,0.914226726366589,1.8961437568064,0.433659886355903,1.56834463107461,0.625721780007723,0.610096287114829
"POU3F2",-2.65752632111515,-2.69671603513572,-3.02208688812216,-3.45229178105469,-3.40547307386407,-2.77535931055339,-2.62737952661453,-2.59673654836889,-2.87279626575188,-2.96127803237506,-2.45783876263749,-2.95592466814418,-2.7132179693704,-2.70702881263615,-2.67327871017541,-2.89545351998414,-2.7243725126334,-3.05017494330499,-2.03695079134173,-2.96886722492777,-2.64135662523829,-2.84586185194275,-2.45378207697175,-2.67920912915678,-2.51009734346831,-3.12458166947097,-2.87689897352208,-2.82320149668147,-3.0889930470616,-3.13864212678034,-3.26105425660587
"POU4F2",2.12831820216299,2.70466133914027,2.49987856877843,2.00099009131092,2.26284234570595,2.93689789389953,2.25783570710253,1.60711326512773,1.47174188966586,2.54499910777244,2.96965120197172,2.41044180188982,2.75171571622255,2.3753770351242,2.49935922333918,2.63093633664835,2.74859953811879,2.07881073424448,2.52577193781647,2.25612551338235,2.39983092291231,2.47171942070684,2.56552578572157,3.11361092209447,2.94221256206531,2.53822037506996,1.73224857511614,2.12511553705456,1.40180432307721,2.52561745289973,3.24569526121864
"POU5F1",5.36581409454072,5.34772338418845,5.69701671525453,4.66368034812757,5.01191757619933,5.85160220208657,4.59593837834378,4.16509400434105,3.87092861810109,5.46124329166522,5.37189902404748,4.40596022175024,4.99164012556061,4.70139779164548,5.49099147540252,5.27581586570707,4.86299427588243,3.88674490154448,4.55887964712123,5.20215279340058,4.53238438924053,4.68295935244502,5.22623128885199,6.16443147618888,5.84048009549241,4.66644896399631,4.88121576761568,5.33069071304952,3.75691910008523,4.6023377310298,5.64763398581861
"PPARA",-2.42609742785037,-1.13512588624098,-1.48359896115072,-0.513697862859189,-2.3299516030469,-0.910201210712454,-1.78307975920867,-2.04994576122388,-1.33366934055954,-1.30066803126382,-2.04835983800974,-1.49784258999153,-1.13480295880974,-1.63269676687368,-1.34387505260489,-2.1769015909174,-2.23076673072659,-1.49302572284299,-0.856910763692533,-1.29689747466206,-1.66616627788559,-2.31329677625809,-2.27632743018214,-0.404993888097431,-1.33596107657663,-0.815020586620732,-1.9866801719679,-1.50758309600262,-1.65687510452284,-1.16385704003417,-1.93319840319867
"PPARD",1.50857010654677,2.13904214306626,1.98266362138375,2.29709050343343,0.813204520355314,2.14804322431778,1.71683138559508,1.95188454103257,2.39840248980711,2.09708106480468,1.60609919950348,1.86112647840821,2.23295615296417,2.31107083662597,1.85965080487656,2.05972949592212,1.7458418155876,2.00765095013035,1.61084361524577,2.27139103175307,2.00853723089517,1.07712185397823,1.49280428351008,2.82381045744392,2.39481489143457,2.2217122510772,2.21916202091886,1.44068631011141,1.54259928222913,1.03348853684528,1.74372255163414
