"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.148","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b","IP.89b"
"NR1H2",3.65120480042146,4.66974191682463,4.19832580748548,3.96174637644058,3.69407050570589,3.88744783476066,4.32832715471281,3.72341165944368,3.63689059862889,4.17251302735146,4.26012970026792,3.93073647639686,4.56260858727044,2.85831672847171,3.64866537752533,3.42694323319048,4.33747458981637,3.70840569105639,3.551578247981,4.7015063410894,4.55225527351526,3.64008130974235,3.64648521322942,3.87943247025916,4.92144707467836,3.99425844924644,3.09974495537289,3.52843233889922,3.80774859064587,3.87494257293187,3.84798618729379,3.53188351993927,3.78443336994014,4.38576877369071,3.83293330275173,4.10454416770538,4.79489789955919,3.63672148398518,3.80518282400954,3.66448281784064,3.9320964556749,3.78900699902321,3.7334520372722,4.4886028564414,4.52086036720566,4.6879562527037,4.40734756153724,3.57283773462863,4.33511997368004,4.27896915704405,3.68247799238073,3.728288614332,3.94416885345572,4.48893883135494,3.72727546627821,3.56228032148924,3.7645863582908,4.138708108825,4.60160168085227,4.54640865699731,3.75331948729837,4.30874523669907,4.25458861211069,4.02172584107859,3.53048737147433,4.4597687147491,3.81583647794492,3.9155587259419,3.51585810242957,4.0412304019099,3.46518303124507,4.01385794722284,4.01417011952924,3.40313785961339,3.31953153702457,2.22723697550491,4.30295530774694,4.72405604114895,3.58666818725446,3.2380644147684,3.19898480316329,3.78572525597198,3.4124392528541,4.27384246783051,3.75263303535768,3.90006574323648,3.77641516554458,4.36218462760691,3.37698945590254,3.58925991685793,4.24325366044709,4.31523496485342
"NR1H3",2.21443518150559,3.56957742766226,3.08296027598215,2.51734408470917,2.36227412459057,2.88451321923155,3.03500243638564,2.83757469774078,2.07823479844045,2.87305347790851,2.89840397995319,2.85129208071168,3.57580003075953,1.47376587643648,2.30331314019233,2.27381520676364,3.03209676943133,2.05983114082559,2.22575522596166,3.40738225612389,3.17399707743267,2.64652811403653,2.65742666146472,2.7059923049167,3.33353828748387,2.30795451424278,1.82834242403432,2.32760738096371,2.40172978556199,2.3894701488868,2.51700704210622,2.21344838790507,2.45549303979959,3.8724670931864,2.59673672322232,2.48106977243764,2.67182791671158,2.2597518010037,2.53500138681168,2.29455945203762,2.94687234790581,3.26625215279283,2.56561193153997,2.99113535882185,3.05044310968169,3.34872720073634,3.10478012412089,2.18074249099761,2.91446477185386,2.90436956868082,2.44022508010036,2.27429907813913,2.9231733946219,2.80145600399257,2.49753170684027,2.13755578022459,2.29742397440583,3.21723291307787,3.64183742325988,2.83372230665463,3.36792497967489,3.52713863881124,2.56655413096967,2.71748309496323,2.41979428260444,3.05195928665511,2.11117510980892,2.4921946011854,2.3173106444697,2.71985615566605,1.65671457570566,2.71039756413236,3.08624967419525,2.05061912003455,2.02465049542095,1.52663818103421,2.99415545290741,3.08439791749382,2.28385024041295,2.75805635683475,2.64897795928515,2.78515731213879,2.321304787625,2.84754258807381,3.14161318661756,2.77390693135779,2.11183577693075,2.92317091098779,2.19636416556051,2.09175217468163,2.6323234797227,2.7229794016179
"NR1H4",-0.0582206513952252,-0.262551585596367,-0.806872226641604,-0.185782498921774,-0.087264830968668,-0.431122651716084,-0.762230750884843,-0.634540718442793,0.242881751016225,-0.187708402337376,-0.0663128012199509,-0.629331954663964,-0.426390597785163,-1.46732026456702,-0.40325751511954,0.0767800651066301,-0.535375549731633,0.137131371205291,-0.488591153545703,-0.725539631475409,0.352620662097435,-0.804614170064073,-0.231548451352248,-0.60582837901993,0.186409260965284,0.360384849741873,-0.000297141250187657,-0.393580491374757,-0.545281079362728,-0.432245833477871,-0.707414235144158,-0.457305120344914,0.311693782942035,-0.663931632772953,0.189380334884442,-0.698415020680842,0.133054020804649,-0.218832032945435,-0.837624030396663,-0.501595860312005,0.135618647374747,-1.19119700146016,-0.583910938574577,-0.288500108486529,-0.566095411179481,-0.541094600687804,-0.684135732187735,0.0215035486425602,-0.734967548614237,-0.418887851319263,-0.286483618811615,-1.09165239946035,-0.741873218793078,-0.604427364330655,-0.47929691349618,0.130174724229579,-0.705717154086551,-0.735074380854889,-0.260497111005933,-1.16840584126696,-1.01132955510262,-0.7794444043516,-0.0609730212275795,-0.599365076031509,0.104622014097315,0.0275672636145768,-0.379099866388482,0.181014369091299,-0.431687217288935,0.0458554287202185,-0.429977950758256,-0.228161251239885,-0.0213262195787797,-1.13345166823547,-0.134356291083508,-1.27691605658479,0.0737471885647545,-0.12613605939195,-0.683327314329951,-0.852098497814816,-1.22687011328529,-0.651214215806894,-0.360845397899805,-0.451057941572784,-0.522753267911607,-1.09157311146495,-0.122231321851233,0.224385751214777,-0.287556393606452,-0.987907095741681,-0.687255751284754,0.67109656259097
"NR1I2",0.256522269967473,0.322587288379355,0.507734226141095,0.905232237489611,0.662388581324989,0.224132104941064,0.622821258424678,-0.134641917378188,0.0607112703504355,0.380145358545145,0.170664316397065,0.527332549924703,0.0206735998461983,-0.267506221242743,0.865380998916064,0.0280474747694542,0.305491313743332,0.162044227454692,0.23342903657431,0.423413678716634,0.952913444859662,0.213181050277443,0.053776973700204,0.348163425598137,0.258617641124516,1.09499132664993,0.00674991568658905,-0.222314232422282,0.131278697378183,0.361373435070607,0.0665104063034407,0.149302249003581,0.303248946583629,0.0882256712234744,0.442082747825612,0.475054718575974,0.184253620374678,-0.0165035125963425,0.620656547895081,0.28356913072099,0.159283378007163,0.233101438893879,-0.065802019937641,0.0117516799055428,0.0720434679706771,-0.0456860602594373,0.777327958545762,0.308123378366665,0.0229291957023423,0.772260743186905,-0.280986689368214,0.26696570839895,0.486094899531571,0.934585770160277,0.330507752270117,-0.0950016283155255,0.374494596198413,0.209358417440403,0.962011814690955,0.557884922828794,0.11715715268788,-0.0817026724077707,0.359808236083361,0.173557784692909,0.0449908464606243,0.105017440256363,0.138177312874049,0.243457541549368,-0.226678876202204,0.0561380535955532,0.108251269085104,0.193959326042929,0.437825431228668,-0.513458329820863,-0.481101092947224,-0.590408557682848,0.579056960338739,0.756818220193838,0.111425770597052,-0.394714739869084,-0.251863832785171,0.900656915038493,-0.489535902316887,-0.114791220034192,-0.497970163123542,-0.23202287533513,0.257160763215906,0.192633861988908,0.37580427491751,-0.295579430555044,0.384792511171354,0.952132267533851
"NR2C2",3.76743710509989,3.35846753383463,3.51318326926545,4.30337350287579,4.33696074948271,4.71829737547851,3.64982176098814,4.84909413878033,3.91062544039099,4.45974883122283,3.36332556037003,4.07874061536185,4.78412886445427,4.27029004225503,3.88773772120858,4.05849257740711,4.59077585091355,5.0640094978167,3.73397927025393,3.90183499104714,3.42644134075232,3.49574865544612,3.69486729111742,3.97896828787912,4.33207489907377,4.10581926857403,4.02778019918312,3.75640743663549,3.72756025915997,4.07792111308393,3.99103580177207,3.5126312130969,3.97507374442636,3.6233846093184,3.7448465015858,4.14587029756856,4.92509465248766,3.87781574472409,4.24113497317302,3.84307562495817,4.88521424060339,4.1283046660964,3.90359747651324,3.86919884723159,3.52471578113192,4.4750376434397,3.14744642415696,3.83141582821608,4.56204877829632,4.02531525893394,4.87384613638664,3.57187030663705,3.60968323473299,3.39486611269891,4.24975610254316,4.13278421719733,4.64556790297415,4.5524641584,3.66561994808507,4.60423560940147,4.62991639349816,4.00638201311612,4.3706292176569,3.81686953704743,3.82810101897648,3.30740014101812,3.23742601193742,3.56520418498343,4.19475548551568,3.41391950334414,3.38200130146526,4.59391654741693,3.11291050247694,4.64009083811571,3.06498701224018,4.50299214170867,2.88892341193523,2.86708948840474,3.87715957406221,5.37471920600097,4.20575812583744,4.60895511787109,3.03306369555817,4.53539876417611,5.19583149148086,3.50783235781955,4.52192050875189,2.07203907352725,4.36783901040814,3.98399064066899,2.66451906522098,2.27172533173165
"NR2F1",3.29941879478363,5.25419968886285,3.57361996961102,4.0760817691076,4.2165936520713,3.83308008514854,3.06544476429373,3.56329017410752,4.25736448864362,4.10947793394441,6.16498774562817,3.05851332503037,4.3709236033962,2.89699256368047,3.13596375949381,5.55884971503127,4.55481104799369,4.30741095716664,4.57992430175052,4.62785741439746,4.60070549959304,2.91794978754137,2.73194112305472,3.24432499782522,5.02335425898438,4.11883625408181,2.78787717435215,5.01122548163375,4.16928485272603,5.4192915182293,4.12101822614463,4.75690439945701,5.10351213960332,4.13786959802469,3.85511762217628,3.72476078097218,4.14323825189756,3.39630279242516,3.80257689435695,3.95257001209897,3.80432411071796,4.00846794704094,4.3736655334449,4.33450319656408,4.64507113100322,4.51120449546814,5.29176777905548,3.80515539877467,5.55966677122222,4.49411101111896,4.02797038349393,4.1191257321819,5.25322317096949,4.71748742945219,3.86929377510373,3.86577927217483,4.15964115800021,4.00424353327296,3.49587422311153,6.08277789838014,3.10397907999625,4.34231568273727,3.99051521597353,4.11078365580364,4.32310527623956,4.19027949069018,4.88391619234604,4.64100511275205,4.37160166848921,4.5167708349004,4.38675956044658,3.73163779019474,5.59251888568274,2.91440192219104,4.46775951312677,2.30541359630732,6.06448711183166,6.29942225569536,2.37686352365947,2.02317746461929,2.04539968619875,2.65804728423437,3.45888421133806,2.0651405123234,2.70818836150767,3.23079929202663,4.00081207382217,6.15445430534959,3.05504045948999,4.59386096731074,6.9508484898493,7.41912194104773
"NR2F2",-3.24495068745699,-3.1115131461953,-3.38205777062839,-3.09493122663758,-3.59330932442881,-3.20198219606184,-3.77662425117066,-2.93028537896626,-3.1090028722395,-2.8411191308838,-2.58752200915152,-3.79723148263072,-2.84183307817277,-2.56653780473513,-3.79814429032046,-2.91837611496896,-2.88582688494572,-2.86755535188554,-3.30035309780847,-3.02355238791112,-4.31891912888551,-3.2079198802796,-3.0114476796191,-3.68643161783817,-2.67277171652338,-4.01038158024771,-2.6282354604097,-2.57498484490524,-3.01231593311486,-3.4429479956507,-3.24480978395927,-2.7411171205259,-3.11871188565745,-3.18321978465706,-3.53069800675621,-3.16616185559477,-2.53331649368541,-3.29246015555075,-3.176719011959,-3.60927466344882,-2.096180097897,-3.23629721166203,-3.47935952370791,-3.11705375228357,-3.19848596403848,-2.75821548244408,-3.1486603763082,-3.17217595554354,-2.48205292287746,-3.70991571854961,-3.17855861769144,-3.26641933282675,-3.26655278690702,-3.20616528601281,-2.77009940969213,-3.23461010474148,-3.20052194111175,-2.94203954917147,-2.99990342082399,-2.56030034125514,-3.29169440156133,-3.25206752926517,-3.84660813176062,-2.80027597500765,-3.10206727524571,-3.50309037830107,-3.12540376318643,-3.25253421753585,-3.16467934250394,-3.11319513869385,-3.08381789375063,-3.34397135750409,-4.55404674941917,-2.23471122624459,-2.91605271903392,-3.78725832158858,-3.24143174361481,-2.45140189716285,-3.82547825567717,-3.25369949076395,-3.52035720998677,-3.49729089828339,-2.79530841334118,-2.68149786315913,-3.10170728184864,-2.86087685071344,-4.28393679041515,-2.67136296660673,-2.6983859564602,-2.85170284758648,-1.94335116957867,-2.94536772964462
"NR2F6",-2.08319237210839,-2.60835125523808,-2.27371705092374,-3.26608906315984,-3.11552367999785,-2.67023478839527,-2.08094761148465,-2.01061078335991,-2.19312608296543,-3.22295737773813,-3.18435355930465,-2.36188545327213,-3.25166283719184,-2.62827320223906,-2.40618636667251,-2.30047802339838,-2.5499583049566,-2.41198417875811,-2.76226631190014,-2.95292259229559,-2.63526812116165,-1.85706548063844,-2.01825619339623,-2.02723686559096,-2.51636501970371,-2.35098219836439,-1.84518523766463,-2.64994250536367,-2.21980697598912,-2.21688046188223,-3.08924646630122,-2.28690076749561,-1.97692306324808,-2.55434783735096,-2.68099110885509,-2.49956266196662,-2.28802533817307,-2.32404704411097,-2.76466479502075,-2.956327910133,-2.81217240572383,-2.6049097942217,-2.598479800197,-2.61805807240393,-2.64365152682489,-2.41602597684788,-2.80875555693705,-2.61582619891963,-2.69474112283863,-2.24417587422729,-2.38246446528355,-3.17264994927175,-2.71141468123185,-2.41421844047377,-3.09558112972824,-2.55366371814839,-2.4886141293287,-2.81857257757869,-2.3696718335418,-3.06860202567825,-2.62347531845123,-2.98278708684904,-2.28037733167522,-2.52565718687181,-2.05894714756607,-2.54276229836611,-1.98130144074203,-2.37969031590386,-2.65359110512329,-2.28199445275362,-2.46524059318011,-2.31179968533703,-2.50665097206354,-1.68774293549904,-1.94334301800562,-1.93152770350787,-2.27083120054151,-2.45158570128174,-1.50331356292875,-2.84719011942474,-1.76839439756763,-1.61366956684028,-1.86782259602091,-2.5596411601512,-2.60723794126506,-2.21203745435361,-1.44840556962869,-2.36794242286639,-3.67427821272227,-2.59725370788417,-2.36921349799698,-2.75413455518967
"NR3C1",-1.36021302358689,-1.41952634489878,-1.524059837294,-1.1886712559067,-1.46572119066779,-0.994257352714028,-1.59147343304964,-1.78345971741522,-1.5773479509606,-1.60880145467096,-1.1284750462565,-1.66172346117793,-1.30315781088001,-1.24621710994626,-1.71709276394983,-1.38410556133198,-1.57892754311754,-1.41775788286093,-1.70099429767526,-1.24722545970645,-1.58854401996217,-1.76336915880661,-1.76099292878184,-1.90282993708352,-1.42127694669693,-1.91330274560901,-1.75574874144912,-1.37042414181516,-1.74387655237271,-1.89885832900343,-1.4079856242428,-1.23077707543988,-1.08856906305104,-1.74281919873616,-2.04055528395976,-1.75624440066485,-1.14993310607323,-1.59802567452441,-1.794084378851,-1.81590979033607,-1.32435764413207,-1.19949755023505,-1.3961828119494,-1.69327309318392,-2.00047564225258,-1.38100015833914,-1.30648937671951,-1.54076623828039,-1.94827938913763,-1.25292321914523,-1.32985442130688,-2.31724648354989,-1.76359851164052,-1.46471917225983,-1.72119995746683,-1.68035053376271,-1.6894488068443,-1.73009842731668,-1.14540622977246,-1.99036102406626,-1.36103057520501,-1.52520005721141,-2.17986478205956,-1.56941416185571,-1.58770438372523,-1.55315206123571,-1.46150890470619,-1.45717126334061,-1.28472469512019,-1.08722509914287,-2.06249191738442,-1.83906960899041,-1.69041539061676,-1.56688687066616,-1.82823204473319,-1.64471094916147,-1.03416987472121,-0.549005992259574,-1.5747436046972,-1.32462532862522,-1.22202625108964,-1.13298640506358,-1.84030839226172,-1.91903229678694,-0.772217047186771,-1.53317703419805,-1.71325961097686,-0.714688899285489,-1.8709521830091,-1.45861163309659,-0.903406677585254,-0.567577454639372
"NR4A1",4.21659268258898,3.8966007602704,3.72987787642683,3.16478559041383,3.42337315305551,3.32472989944519,3.92590811150479,3.38466912222895,4.03616321681995,2.98232754188655,3.92259606021529,3.30464264132455,3.23558981932867,3.58621594279548,3.88757929744395,3.99631454195766,3.92796756628754,2.9539498872624,3.89516861129163,3.01839770658749,4.21677688431031,3.52413370807205,3.82457661789789,3.56574780831389,3.83690642472248,3.7433565758465,3.27708520916323,3.98421173803663,3.47494793098341,3.68034447091362,3.82764733919204,4.12430759547661,4.07940721075313,3.86787513468522,3.91781457078984,3.77438697228597,3.23829334179272,3.92807118126499,3.31485755521315,3.6054932204593,3.38278188529986,3.56585377919756,4.16370300193226,4.09683008465341,3.46944710360015,3.01663769460579,3.89206403200548,4.22288102676169,3.66250297221586,3.28319036797506,2.93084764516419,3.9242262154687,4.3247569661796,3.8396796490549,3.67977364832699,3.71116125857231,3.00672571368268,3.08117797582208,3.34341453728943,4.5095915804575,2.96042580214968,3.30344689985381,3.99484991906408,3.65721213070607,3.77161659645307,3.47826044844799,4.41497246004513,4.31551468126255,3.65138584081275,4.34204433403489,3.8649004951882,3.29145917661315,4.2131243500881,2.52201265483818,3.99989974001019,2.54419867606679,4.32882892906304,4.09300565934194,3.93847337149345,2.95211850663235,2.54753366861357,2.26734687493483,4.12486717210985,2.62402885536079,2.80203381414381,4.05782040534237,3.08497371338682,3.45117809170295,4.24703565241584,3.48674376087201,3.78084846588414,4.35644590196811
"NR5A1",-3.66035650293738,-3.46008935627894,-3.84003824226144,-3.10649157175706,-3.16793805980612,-2.63771244763285,-3.57036690239035,-4.09700314741271,-4.056272084065,-3.03320780209036,-3.52698392338483,-3.27303687197247,-3.41880809992836,-3.98126184335447,-3.55710880505125,-4.09528260012193,-3.7293620653841,-4.41656352156192,-3.78790545511008,-3.73964624890938,-3.51157349518587,-4.43131599689123,-3.981474466713,-4.15080003039152,-3.42545706991208,-3.11235784572543,-3.78854355537731,-3.90694904796862,-3.92127426565919,-3.85412777801473,-3.55597236248238,-3.97226274246257,-3.84830206853886,-3.71413875487805,-3.81968830691329,-3.46889471846886,-3.38717820784364,-3.50569720674149,-3.61347707138731,-3.33293425245451,-4.01956138109489,-3.55827013851335,-3.34619673488454,-3.48763266180418,-3.93686579373546,-4.00467296162205,-4.03746945918354,-3.79821882009142,-4.36062349580307,-4.17180580678436,-3.95330763780519,-3.63227901174157,-3.91600818304744,-3.3753424366473,-3.69551534302419,-3.93387117439413,-4.00409368971348,-3.96439031538943,-3.97317853911644,-3.4772044095486,-3.55953511529793,-3.6094791855973,-3.7165980418579,-3.76686215979439,-3.9712740800373,-3.20440188205986,-3.39932336901957,-3.55076012586298,-3.89996470995015,-3.87772957913418,-3.48331939882221,-4.14309923220579,-3.33605095299358,-3.11431293001978,-3.31858268443519,-3.2366827917124,-3.24015954268374,-3.54572788025889,-3.73429314749947,-3.2696099497533,-3.80143656146951,-3.92102744198927,-3.47412832335716,-4.27113823497167,-2.4137614390156,-2.8551817403214,-3.4051758813315,-3.88984235763849,-2.88110110407292,-3.88781720341667,-4.01645871525301,-3.7762530238145
"NR5A2",1.20385447011781,1.37508567066602,1.39527492435917,1.46125312002514,1.0105515374425,1.43128048873567,1.39271749203272,1.17172803507357,1.38609896179151,1.67329287536209,1.10510506007447,1.17947955385576,1.14615521165992,1.0070388726732,1.2743374824191,0.83948814616973,0.892074294246614,1.24991518228488,1.24209399375393,1.564763212506,1.41336741990854,1.05422522549691,0.145891270433469,1.48284092217514,0.95927748484542,1.43833656430109,0.28126332475751,1.51533902300296,1.1962690152991,1.82303428596466,0.994394938585921,0.993292314279098,1.72831602635226,0.885510891595104,0.986951645375969,1.25208322910359,1.2704628422073,0.84149179893345,1.60453625547326,0.595863315799212,1.10316673201771,0.99447111312357,0.686714053357103,1.52909265865889,1.59038841469421,1.80451961826511,1.25567351651369,1.0433973736139,0.87444022492249,1.43183750919885,1.34515160905875,1.84385777268338,0.881894536635384,1.58538117180189,1.7943569323906,0.731454606895283,0.459723186333194,1.30689460715476,1.4922014629685,0.656244297530227,2.02772601476541,1.14839437399101,1.11649663594272,1.44805615704104,0.594640956387419,1.1544354024772,1.38571616233689,0.720255794212281,1.07819665326566,1.17732712547457,1.57236644856341,1.16573671682704,0.878258080294449,1.6642521302623,0.748332451992919,0.783311783011611,1.92395860830759,1.95271990004458,0.674327032422227,0.578268140776626,1.11533577689145,1.3719577993605,0.842550554402605,1.56338009924228,1.36919856287208,1.35288338131133,1.61888613251217,1.45675920455706,0.873641106121095,1.69724013729838,1.62537581578123,1.23412351506509
"NRF1",3.46381136166128,4.14384768421951,3.11515406408039,4.94105140004109,4.11371754375426,4.59270823356916,3.20332021672177,3.7481034499619,3.56432560304507,4.40282643579866,4.34923937596432,3.97731493645998,4.4855880431701,4.01934879089748,3.33762572913176,3.8451154643848,4.61418159016883,3.65374178010455,3.74531634304406,4.3853428064151,3.7069160246956,3.32687141642337,3.0546546028012,3.42866921593881,4.45321321051317,3.40557025901805,3.10387396107375,4.10353618185762,3.69981954903035,4.62799121846655,3.68892187824711,3.6782168076023,3.96386640969895,3.26486561667183,3.69210413872853,3.8489195544595,4.3378642425008,3.65713198451348,3.84083687687453,3.41961787499337,4.23913285181244,4.02565798667013,3.50265746351495,3.91614188496188,4.02128818095908,4.43468150416184,3.88769893641918,3.74828496347355,4.70684285306336,3.76920675066812,3.98905391300116,3.72335119589743,3.83575355426123,3.88103665847522,4.10154222433713,3.9686833007319,4.65579655344921,4.16141571525649,3.6425400063416,5.24660741186657,3.69754372781328,3.82966535087661,4.07910009678025,3.75026949723632,3.68586557953016,3.57347605628494,3.39333584095868,3.63356333880716,3.71979841610824,3.46842962153179,3.38186850966754,3.93671710990834,3.36109277832656,3.28912938006409,3.11029952191827,2.87817659704875,3.77589235643286,4.068083544441,3.3612287498986,3.85785969521797,3.19018091799085,3.87518872922403,2.77506352336609,5.13166042939361,3.98077525952225,3.48188311703194,3.03033413144193,4.37780564252537,3.29275487010552,3.64103857511014,4.76307769705877,4.15926105965556
"ONECUT1",3.34825373859086,1.6035172259856,2.12497416978153,-0.540024666526307,0.876731010589464,0.953179580811691,2.1288909789409,1.16616113065492,2.50599423621193,0.651110447209231,-0.647695907892272,0.768650990765535,0.129744375935366,1.89261171831611,2.35935411663824,1.65451291898746,0.552440250057746,0.192029590918933,1.50073905642503,0.500830253334449,1.67553911483706,2.64027398493734,2.04089630921479,1.77370906262582,0.123359086452617,1.05882898353539,1.16359441668767,2.04439224169991,2.18007498115145,0.912260582140745,2.00189005848931,1.56255803672024,1.48652240923843,1.24960783065505,1.72353782785357,1.48692087205581,-0.976433266135869,1.99302126045978,0.923781481694105,1.50895394174233,0.454950761595978,1.72582449176461,1.8130885660269,0.700581918967904,0.971821667187881,-0.0852106493964834,0.694768750745052,1.43531399156822,-0.446469192285807,0.744106569951207,0.554204711512808,2.03041706622243,0.884438890741111,2.00242034771296,1.20220053292023,1.54485889978724,-0.269112303604665,0.79124649843678,0.811904618876404,-0.0588924338595344,1.52028512826657,0.938126096014834,0.965658328177759,1.34291648476151,1.78554807635263,0.77933102079513,1.59946784751781,2.17467329354361,1.73409082744291,1.25118030603235,2.4749839175861,0.63051435980379,1.40738212258848,0.917009601987185,1.55578312852605,2.27070257535513,1.18560710254787,0.722979536755518,1.79724818131291,0.929236423358782,2.20486780376749,1.02451521790787,2.40796787319211,0.814839187481126,0.761893811076789,0.711968689718913,0.327815852432817,-0.248910893790635,0.230064138087585,1.3259421517093,0.419707563045786,-0.226959525373016
"OTX2",2.32572316514588,1.60077713444285,2.15798489234508,0.791284935666812,0.942456008058483,1.45463702274494,2.32423656376736,0.993314145041569,2.04490762635431,0.747037607760676,0.661473896446478,1.22921046690371,0.756865584485732,1.91100088709198,1.76837510887487,1.62633628108867,0.663063546080346,0.472932871685501,1.46657748302054,0.258847402002388,1.48441494587018,2.50876461800154,1.95663691199006,1.50855523646438,0.63499957867858,1.10817332558278,1.4173667179283,1.81285592643315,1.55127326046062,1.77188291460761,1.15360159184233,2.33613733583072,1.49908287634819,1.55678451462202,1.56616654811369,1.5852087619798,0.114421336857471,1.90976568198849,1.62694768399343,1.73250431643154,1.31838757584928,1.68428365754015,1.52215093846528,0.828015217696683,1.2959164591025,0.699617193684022,1.04048131881293,1.92769780720388,0.059652810147576,1.40983638471767,0.848305041172137,1.65633163208093,1.48750517328587,1.77193084535736,0.724285459741287,1.47700404029504,0.911806191745909,1.1200922492474,1.63919155540162,0.851278530375158,1.38997810880834,0.854362954947855,1.18764703919261,1.19343838484175,2.24781397143054,1.1697210446402,2.12155458190094,2.29059927139242,1.55595971842299,1.60028608800082,1.89603803291311,1.17878256761059,1.78266293085852,2.03036925395491,2.43432258093089,0.750857535580011,1.44089351380685,0.887884421166927,2.24738297601119,1.54859058240209,1.70242845321182,0.699165966151087,2.76848449937581,0.169269119741911,1.42701984716802,1.29949934124219,0.593136419034486,0.854099236196742,0.186467857936365,1.85651111820266,1.02472332499491,0.945439436236396
"PA2G4",1.95551373391013,0.681710494892877,1.23938114605579,1.7290676317033,1.76108352566816,0.909930142327679,1.13866300250856,0.824663340080611,1.61319678597488,1.35745973913915,1.12898756518814,2.18173806097708,0.638271556869569,0.922624349982814,2.01408123883034,1.11456193402782,1.02502951556586,0.352797640797218,1.39361907736147,1.27114606066238,1.8061721492483,1.32976960129761,1.14321349033579,1.41803462263972,0.0751766312400959,2.00404364001337,1.09515871436525,0.830224452729969,1.56091874441329,1.33671246222568,1.20504769247821,0.693240651579111,0.957029769422972,1.10133550454511,1.2625668626162,0.9501170998487,-0.233007334803025,0.957717445628326,1.62132705292516,1.56145756214002,0.561307366483528,1.92683673219725,0.642892065295261,0.668117529864772,1.49712943828402,0.668481711066661,1.13541088013992,1.12395788430663,0.479479067859268,1.63839136725979,1.15401015577351,1.36326027122414,0.779550033196496,1.25973233623653,1.58244933959712,1.14283382409572,1.21357935773456,1.08635925627059,2.25768314529172,0.371715231626473,1.58550671239097,1.2823220153243,0.72743871860099,1.33715445552353,1.19964709313579,1.75003540998686,0.616417859641311,1.1583684117235,0.586662793361904,0.892439203846383,1.15774287415784,1.24217495749148,0.535420920809714,1.30572410295515,1.72385288281219,0.873548317343437,1.42639763164428,1.21321112123408,0.860189652505436,1.25312896889242,2.52191786713678,1.94018165543727,1.88934091374174,0.430455766518025,0.349109988820716,1.32219203756038,1.4393131122808,1.59313514703457,0.721357252128101,2.42251716469967,1.14942644425114,1.70706874046629
"PAX3",1.87901122164992,2.33007184191447,2.26546301242446,0.536847290143224,1.1645958898085,1.06941623237359,2.43436764315252,1.94679480475713,2.01658780888303,0.576796252353531,2.04990870298878,1.40368100097577,1.87268562349794,2.00014352168492,2.59529324175841,1.74322388671858,1.33839110206933,1.66959636247802,2.21346436008318,1.01475345122644,2.01409188795715,2.03785572177258,2.09115955256114,2.36781110249966,2.56249231122117,2.53115086061998,2.24989926027998,1.50163609288741,1.45579160373364,1.74729141051236,0.895177790064145,2.12168957306299,2.02170711287592,2.37787135110556,2.7425397340881,2.18475602403431,1.6070264002366,2.36881580928788,1.06031230905316,1.81558980793135,1.52355947535976,1.67421134089188,1.85281205598793,3.01021106646953,2.10624106378289,1.83595873640382,2.60807997561684,2.18864535030848,1.80216022890173,2.42470520464486,1.39505751353099,1.75581369193568,1.90672557857718,1.47830060993396,1.80729836721256,2.32700230086886,1.67947942929249,2.16236255438757,2.14002299074889,1.47852042943024,1.52570455999853,1.23292516753035,2.52180089288002,2.12878901612936,1.93858137523386,1.63338584589584,2.37106566069899,1.88450336168082,1.9326690935433,2.27990736661671,1.58858026328397,1.9727484978599,1.91624299264234,1.88283040840555,2.14829969223775,1.17927764671602,1.88833554987834,2.04038803728373,3.15373585949946,1.29369770658777,1.46820380100986,0.862553278224732,1.67909208755004,1.07513644840674,1.98284483737157,2.02593571071303,1.33851742849987,2.33742622693519,1.70834343317483,2.06863905528409,1.57129380436086,2.37118974169927
