"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28"
"MBD4",2.99865536827881,2.68075658511999,4.24402692092385,2.41419174504788,3.62460327554964,3.40908500563273,3.69537583129869,3.70328674562203,3.44831653816809,3.4796875227096,1.68788777902796,3.96063011382799,2.70279290755993,2.95819233757985,3.62779123965075,2.86474427423498,3.23155895108105,2.49141302457836,3.09912677025006,2.848102995229,2.65045007126405,4.43769674787842,2.87761728401597,3.6148246280989,2.79128512199988,1.78091735843133,3.81151860644787,1.64158797608618,3.00102416896402,3.19776484784434,3.20639536279341,1.60068133770773,3.41446354711976,3.75355223488172,2.45207111206197,3.51152376659012,2.23343323016585,3.62018790831831,3.61246510277038,3.29380070141081,2.77600018801745,3.67520161857846,3.95555583580226,3.13398427796386,2.29507268796644,3.71398049759995,2.56810904729767,2.68941411672997,1.94639818798385,3.70047682707801,3.26858750174416,4.01867306555954,2.82582555089481,2.83094393738427,3.33619339300923,3.05111705482632,2.85700358715742,2.71605321167423,3.53491561298625,1.78660601919435,2.9355738019899,3.12578186870881,3.34445910086258,3.87381546321721,3.71944995345483,4.08367235090264,3.07819044307102,3.26048934474873,3.33508436774295,3.28170028292545,3.57463185378851,3.27911674676585
"MECP2",-0.170687041458055,1.27394685537926,0.0371760251052529,0.49315336426465,0.194638809291984,0.180410081285608,0.959096107356221,0.892766928870114,0.472701317098245,0.689290032883074,0.398486394485793,0.0770400006339045,0.937079468935933,-0.000909531861122249,-0.299739556513207,1.25331473030617,-0.337417644624463,0.522836077515321,0.84355242813259,0.156035803288375,-0.845942668274896,0.62481672695247,0.422622220954541,0.568567664324898,-0.0177615538994071,-0.532862603101961,-0.107843799562505,-0.140000727896727,0.332808403622533,0.603849881723491,0.647971776828427,0.745324714612359,0.417775335599633,0.530918766384968,-0.0950846379562958,0.770504755503743,0.675693729126415,0.51200521238809,0.280518410727698,-0.801337118622124,0.545883159641598,-0.0261968924286968,0.0267911503478762,0.857258334058924,0.818079889835703,-0.108600311686355,0.881808904777951,-0.568514160165259,-0.438026537913161,-0.0957855346642511,0.045563630951259,0.733351532152285,0.144125180858984,1.18607027464207,-0.653443996009919,-0.11182436257648,0.352319983249101,0.375839461361842,-0.104542671419821,0.547500595383738,0.240773794800115,0.027157702006793,0.0944932915077226,0.261512116282292,-0.332612808456374,-0.27102616881668,0.2276935803428,0.0917563777302295,-0.200753384641103,-0.00123392587147477,0.265427950632286,-0.652715974898146
"MEF2A",11.2878139255953,9.99532849572744,11.2297286243389,8.66924493050165,9.34981508733804,8.63975772213242,10.9648662367309,9.51207199443854,10.8609049818241,9.37221650290103,8.36070306980287,8.75810809633096,8.92409173943413,10.5989171635025,10.9428978047667,10.2124619191313,8.02106222583402,7.91735714454045,10.2421280314789,8.95212104391392,9.80700540129925,11.6345650856269,10.870328678228,10.0293783147501,8.82176560412589,9.62735656330663,9.74012609232234,10.3260575875315,10.2356358863868,9.73531052139595,9.79435559788711,11.2205560144945,9.08267531018355,9.93053342500111,9.72602711831415,9.91057491643949,7.48384688430056,11.1461939063862,9.5030907229542,10.0972700303324,9.2488337980677,9.718938856272,9.77177789887357,9.46180341545397,9.59823126950781,7.89173047863225,9.85207737684243,10.6099802026709,7.88845827837153,9.65945461618824,8.98775833452803,10.4342339409755,10.7300837689331,11.2212271089274,8.99087100886189,10.1943128322201,8.48795269732425,8.91191192497429,9.75916569335879,8.94535553088375,9.05009557817167,8.91622494720417,9.94105957365745,9.94742998761053,10.5509456975378,9.56137403753496,11.1915297702389,11.0866361840002,9.60487659122866,10.2650551191251,10.7933005265775,9.28247042564417
"MEF2B",5.13919043759742,4.30377863924115,4.03770116112208,4.0826365592029,4.51838393973107,4.62249276931191,4.09524299865291,4.25945333578118,4.77869396942796,4.27400813564797,3.56155247435463,3.49785610488211,3.91898085511017,4.32487196818303,5.12056567815676,4.7218317752741,4.24152765963273,3.17963529566016,4.692144377838,4.07662185968087,4.90838559437489,5.02611490788083,4.90449606783039,4.41314453939337,4.14354589730449,3.96289372714668,3.88264812000961,3.90432739839322,4.27097852230048,4.26588684537517,4.19683856620513,5.31927266820647,4.46920406341499,4.11326676312123,4.3684583202199,4.27841371802221,3.26370470986014,5.11160697028215,4.17347857394076,4.11366021235848,4.06084813312355,4.29826223800514,3.70562157015627,4.31985038316227,4.74939671774453,3.37272694835926,4.49023949953602,4.83466180108427,3.67279466474561,3.88889609965632,3.67933473182213,4.73893688049721,4.18812888784482,4.64686218654617,4.18889113457817,4.98231330132263,4.94062045873497,4.14420195130588,4.15615610150065,4.59068802687287,3.31748102980239,3.73398139298203,4.24253764229162,4.69509506788598,4.82008533617422,4.1404528089294,4.02559366230787,4.51367281768227,4.40575019033454,4.41862284776748,4.11027542546781,4.15225605764339
"MEF2C",6.87883665151435,6.583029602901,6.44858322926639,4.90546455610389,6.04525429702236,4.33517286346191,6.49135193065137,5.84260441269185,6.80851151027206,5.31134263092033,4.43865800856862,5.08680671260704,5.37598441149876,5.94401434902021,6.87265280717777,6.48191679387184,5.30222180705742,4.29553840786411,6.52452646350287,5.00202582494807,5.8600952343393,7.23955088852512,6.50055134523653,6.39026360633843,5.61375387495035,5.47182831707401,5.79573806474778,6.07501144231487,6.11222101858904,5.60353986811351,6.00892013585926,7.57508418908538,4.99904449265361,5.81136729123505,6.48392440361026,6.32498093000325,4.94138019868266,7.09568553424076,5.63624536697301,5.87656095558099,5.1441884005181,5.87125449063515,5.45511889158688,5.95065588800979,6.28773461085648,4.39681313809078,5.97666500950594,6.44542094960908,5.03160101748297,5.27096408397481,4.73607599865869,6.20163829259942,5.83936265300063,6.82513318894099,4.80000890453171,6.73384199088359,6.16939256599602,5.30501189904692,5.37218733901675,6.61221718326678,4.95077168033505,4.58458726544864,6.89871088217895,6.22012909248049,6.34489436616155,4.64058813557816,6.49563417646054,6.02662787808416,5.87574350967991,5.89079835152839,6.07247689529277,5.71909404541653
"MEIS1",5.40087806191104,4.52224254045388,5.31084429058144,2.75713700788199,3.13161711112607,3.62791406619356,4.72767777771831,3.21693828486366,5.20684453504821,3.39778238272449,3.06785955953758,3.33645396553895,3.1143600486779,4.24364968606346,4.59171931364582,5.0283476373885,3.18884478705275,3.3153383235481,4.22879924492964,3.05653492848947,4.48182899700036,5.13238947269953,4.54390432339069,4.3310252626386,2.96021671693314,4.05071577130683,4.16803956588154,4.91246591661526,5.01059478095938,4.8101033580778,4.17847253094888,4.72059740918326,4.17462329728526,4.26595720686205,4.12915644222063,3.85982668362637,2.03001550679998,4.81574786587197,3.47046085855391,4.24700783529221,3.37672810673135,4.51808957154213,4.92587017050163,3.88651060271044,4.05180148150062,2.69280045039551,3.70482026597939,4.29011874708127,2.81283906799298,3.74765380966137,3.08065533463579,4.5535738288667,4.78937209516045,5.24661963955357,3.62241542290927,3.69744408907709,2.57204907845484,3.12190460367903,3.94787699847897,2.77017915847685,3.94475729600496,3.81086189394126,4.0174966933914,4.09416987168436,4.4732638265954,4.49996518871601,5.54310402540056,5.49337052367138,3.9931433310975,4.50814910804759,5.84614871655306,3.0267573489999
"MEIS2",5.71634042485288,4.96666834945859,5.6957610098315,3.14320117505737,3.52022581180876,4.06215091576934,5.14547693757777,3.401440061788,5.81363205152213,3.90184042266712,2.93468315150751,3.65495835008338,3.72499394180452,5.46246792679305,5.44879465813305,5.13720445893769,3.38109625064612,3.02942162271488,4.83010033184225,3.64805114171981,4.87572625440524,5.31128928450415,4.8400675242068,4.73899113152034,3.15744720903664,4.73073983871633,3.98774197534849,5.00632767998193,5.301724604736,5.31508769313599,5.16420622692673,4.93923466281357,4.60443267369767,4.25092212468775,4.47076028701616,4.63418226257368,2.43287809075656,5.1656827541846,3.97398621388968,4.92860730583252,3.35943839297757,4.90553071120891,4.50293249291635,4.03199945371187,4.70112594185773,3.01181642545599,4.23099054109697,4.42746297169252,2.60947470150761,4.02590386464902,3.98346018869436,5.21620978928302,5.01238324637105,6.0064460608194,4.23144825943318,4.40016621491621,2.63186845538415,3.83009382377048,4.2635191073836,3.92800900823835,4.38824312760438,3.79538025756876,4.67423440774738,4.66913213215538,4.95015844778001,4.06317161650089,5.48673693464985,5.32108561574212,4.27380767380289,4.70696151247352,6.09820690207262,3.81152973314886
"MITF",1.85642009292902,2.08330243978127,1.84443864506988,1.52504507623208,1.25359963686187,0.369162161207374,1.93067982392889,1.04779596109016,1.70249180808945,1.24808800929057,1.0166234577865,1.40389963076682,0.88897983636749,0.962682108009491,2.00519178551867,1.15006524220827,0.712513765607477,0.915425755527762,1.58839065012967,1.32293375522928,1.73751129759764,1.95602026875696,1.80788994998381,1.4295452520827,1.66231640442098,1.29899527365197,1.42231062100458,1.36047370879134,1.64766777055112,0.740185564066973,1.11929649238156,1.87783376267976,0.987684182013417,2.21563481444955,1.51582122846544,1.28752542736329,0.667777853179922,1.7705899450651,1.07695041337173,1.68295563931362,0.409742890860893,0.912786492366788,1.96618230376804,1.55729583678404,1.0922401428429,0.849047932659893,2.1507561727389,1.48953520335082,1.18013058007469,1.15468728289228,0.6733981969201,1.23349434512647,1.62804150813804,1.688179468234,1.12402187691801,1.7331136818569,1.24177409333511,1.35620858142152,1.5333445494006,0.734912259695042,0.890095477019016,1.27882332174079,1.6945118457799,1.10306674515265,1.28060076757279,1.46724359895278,1.86966457551771,2.14073572717532,1.10555037859816,1.81649244826506,1.38827373493603,1.13511877927607
"MNT",-7.19421639177971,-7.88642281809726,-6.77561360734756,-7.7499053704504,-7.85034773858333,-8.51308365073351,-6.57987796555811,-6.68347256947966,-7.6373794287395,-7.91651431050996,-8.88846500420142,-7.10181124229504,-8.49577990362682,-7.18479104267777,-6.41242649205363,-8.20125825631731,-8.19207564758206,-7.80722725393237,-8.05739752988896,-8.52011094046866,-7.9187743233983,-6.256449003088,-5.81941174831311,-7.38731511029759,-7.91912774775308,-6.98177873420838,-5.39430891487518,-8.2275948084755,-7.44363916583979,-9.13192018894484,-7.75564464391501,-6.99656095997413,-8.35078318498116,-6.98247068839331,-6.66128133676843,-7.2010622610834,-7.57289313225446,-6.93686485286474,-7.71318723171083,-6.91568345913472,-7.81828598766729,-8.3511555096431,-7.09596902882324,-7.71876051725553,-8.28183058992843,-7.72573463184508,-7.89989052575484,-7.82568425899768,-8.47744127493805,-7.87509099033316,-7.71358572238993,-8.38649091173379,-8.23236968389993,-7.53424161717154,-8.54381864903575,-7.38612468953646,-7.04900453630132,-7.56241756351055,-7.45325831342822,-9.21146265366835,-7.58862789516518,-8.37988777974918,-8.01619615315273,-7.61038053559231,-7.16191728868736,-7.48327217591901,-7.05618152388107,-7.06925890172916,-7.21161230331294,-7.38120372104472,-6.68310170217157,-7.91280624784812
"MSC",0.828497909859165,1.31043661891699,0.326646202138449,0.410726455943515,0.419003714108674,-0.37908667709669,0.88839644108106,0.497063987952192,0.890525452440645,0.253732905655567,1.08356955994644,0.336312534609877,0.835836875146292,0.60241918247493,0.772836843056361,1.41922666792402,0.873653845380499,-0.0173737461790282,0.931590847526046,0.60979425311402,0.760555033843102,0.667848970767194,1.30284866772833,0.195516529759716,0.97628015182142,0.419018742633052,0.850722218229243,0.958967086436172,0.374190380342228,0.482277815954863,0.5803596204811,1.19298683882702,0.231990486502619,1.02309872673827,1.05479970272268,0.952152179995836,0.065150620655854,0.877695720699368,0.444285647142235,0.714588020593353,0.64869984773583,0.0447703513682441,0.984281555550884,0.776694968399306,0.652367021990051,-0.476685724246896,1.27714220607841,1.32440975043631,0.926618595870227,0.777623259251396,0.991303718298002,0.75227475252875,1.03890861731033,0.521300189371369,0.123187380705774,1.53527635649595,0.746177214118811,0.372096977137524,0.380301630604519,1.28779363024036,0.0683690983302369,0.0198075513462817,0.877296284788446,1.00453707883777,1.02308530678581,0.454473174052338,0.928886297650552,0.945186456295526,0.495246653221096,1.26490629067303,0.635005428006498,0.806541715315057
"MXI1",-7.64339869791997,-8.03473155253875,-7.39688321618289,-8.0537221577244,-7.85599739201518,-8.0461600518237,-7.1915508552029,-7.37118203387675,-7.89433669709211,-8.12451126595795,-8.90496791729479,-7.25510086996732,-8.16733947864363,-8.12908400904205,-7.14579272670412,-8.12488547890844,-8.39525801615293,-7.95675267433392,-8.36273019512303,-8.27264062520455,-8.13548286162559,-7.23050516423115,-7.06936901952355,-7.42894748666596,-8.25025101734085,-7.79949913247071,-6.98659063249991,-8.32402473332588,-8.10425718271755,-9.00253814290411,-8.16537211449071,-7.61026074162239,-8.07912406466442,-7.88779523944235,-7.4579199720769,-7.67231142347137,-7.61678540818241,-7.59696759011356,-7.44688415528721,-7.53324514307397,-8.03075246143527,-8.41585433423832,-7.62314165109514,-7.83707688002639,-8.34882242124614,-8.11619685904675,-8.08992855656467,-7.81278679985873,-9.06106870737504,-7.75495957709361,-8.10025103683716,-8.40973006961767,-8.3925232760281,-8.02856191743251,-8.75201819944647,-7.8783882639712,-7.64326310437315,-8.04100792821429,-7.96679056829376,-8.48456234683126,-7.5885809948549,-8.09255933394399,-8.00840923319251,-8.01825148538034,-7.81359499820249,-7.83592280238714,-7.73590754499819,-7.88879825689044,-7.5962594055921,-7.83210227333663,-7.37863276003257,-8.01805532036341
"MYB",-1.37338033868733,-1.04839041017002,-1.1976047519544,-1.34843061753111,-1.50626579311881,-1.27915673449177,-0.92467394109272,-0.47842748687168,-0.615503638446677,-1.89219008166201,-0.609670310829887,-1.53541356759611,-0.675872448531524,-1.06403533600784,-0.902154426474795,-0.598598465010998,-0.407951969745425,-0.464175095802268,-0.587374425675492,-1.70827154827083,-1.21670478223902,-0.433712170777897,-1.48714339841586,-1.94998709697347,-0.769344117138766,-1.45513681135652,-0.80941627623421,-0.963069266001839,-0.819708399863712,-1.33130910462639,-1.10674397813563,-0.409831273224502,-0.649443749940019,-0.813494760673331,-0.629247346505183,-0.682067176448394,-1.04056731940652,-0.744239628505745,-0.94728820953972,-0.978744309257198,-0.908678912208783,-1.00038965500891,-0.343151717051511,-0.914995330785828,-0.851602988801541,-0.796666905205419,-0.402557436616968,-0.494641042139861,-0.332513120625023,-0.94097372213935,-0.934732676732375,-1.19391819509685,-0.480418056781758,-1.22170790392578,-1.38316502600414,-0.365283749939885,-0.52759088627658,-1.01304202878047,-0.715048490902275,-1.06079612466562,-1.65293062747479,-0.798978630340085,-0.395181905561739,-0.585678954862477,-0.782645427196478,-1.15375063129182,-0.295527740765155,-0.885839863609398,-0.854126056185806,-0.54447420022505,-0.8856258594807,-1.07746068385383
"MYBL2",2.76679054862556,2.29001745267955,3.66991753381886,1.95021498348016,2.37203832614028,3.10482932661536,2.76774244574626,3.27542227225031,3.05743272791802,3.04871215078915,2.29272651029537,2.76590347748277,2.97601253162635,3.32746156753511,3.03976116808345,3.48244762083272,2.74510384596441,3.52105619245333,2.67856451243616,2.04673730454169,2.7208750109926,3.27002336660971,2.49738881601943,2.72529580438663,2.84467896907862,2.93877639138146,3.48725681566369,3.54032769759506,3.06445925963591,3.55921321536221,3.02247297974971,3.15639756040397,3.22388069600995,2.78878781105034,3.03487351914112,2.97133024989863,2.94729903487959,2.72078328334134,2.52862386959757,3.2287631919644,3.91927655377312,3.01293732791251,3.71658781706385,3.06382939237754,2.8591934591338,3.50935961637178,2.70316136244728,2.84120289006295,2.99814231445746,2.86593383740525,2.98814927190781,2.73304901437837,3.42769294347806,2.47300044920858,2.82750104065839,3.45652586079162,2.30707870616452,2.70501124724754,2.93289876563367,2.92633972948029,3.06881355075769,2.43977411205431,2.85057449353212,3.19790030686099,3.2565579600073,2.79409807992342,3.37745804951351,3.26984884102508,3.29400074483732,3.09088077329566,2.82642552404218,3.53418333818919
"MYC",3.15531958241467,3.63079960330284,3.99968330929018,5.32529327570019,5.0488037224728,3.78679519625298,4.6279534778032,5.83700089087565,3.38565546656201,4.71687158914293,4.04046393742142,5.5126184954034,4.3932011056655,4.14462320515155,3.39085207139648,3.0946470108626,5.83604176167953,5.83425758395001,3.94912189126755,4.80909605859757,3.55796977508976,3.78625005934765,4.15454364632711,4.80477141358031,5.60352547743855,4.68094813265267,5.83978644678042,3.25528175460392,3.59132252347328,2.98622675950815,3.3858748772368,3.84077478442958,4.35033144974784,4.50855593643993,4.24762733438328,4.33872799085845,6.84109046692677,3.70269874181047,4.5277894058641,4.30667656963379,5.73407202966551,4.14174043756777,5.53404572041477,4.10860900651615,4.17131112264275,5.9256232590129,3.95601504006264,3.9666272275694,5.14692432793186,5.03215414900309,5.4790276503014,2.68674965355425,3.38611111720321,2.82917448487098,3.22514781846026,4.66898985710446,6.58440707575804,4.79038954580007,4.50995925574562,4.08793533597056,3.65443967612659,3.80459109735017,4.36270558508768,4.13740854655148,4.34103902440629,5.01934165305169,4.04758649251884,4.27435924356181,4.77338313728631,4.51596750291792,3.2634377869297,5.24620644582119
"MYCN",1.15846033230884,1.46871824540265,1.53301112965201,1.46392342400394,1.70774453748658,1.22394554784283,1.27755020385328,2.17415203175769,1.25863353669209,2.11962258928563,1.53336443174147,1.79779807319179,2.07972457990319,1.11204548544328,1.30457404703236,1.84576739838808,2.00706280073001,3.11249014888935,1.39059069967915,1.43016587838661,1.28951249682025,1.51733258858857,1.33178227090518,1.59939753953409,2.62350983094763,1.08910679645002,2.42128338348033,1.70987697013341,1.7010645853906,2.2117460588643,1.67685357231986,1.69924144400233,2.20955769897368,1.93705392798312,1.50635752563872,1.6110307469053,3.37112716304501,1.20021287346401,1.42033985755271,1.20321902082802,2.42322319849828,1.95073733960587,2.17194111987799,1.99821171673005,2.01297695905963,3.77005579511035,1.81161837410343,1.4180398184736,3.11537016402659,1.95154996689906,2.29351627613245,1.20926631788778,1.58297547271637,1.30518696337959,1.47709401690487,1.83125407341279,2.16085395670175,1.89868423557048,1.87461023205034,1.3933600642006,1.90867569037692,1.7354672726541,1.38761208843917,1.76932065725515,1.78928204511215,1.89875466072391,1.79182940305031,1.71172881925465,2.1463340657775,2.08478609893567,1.46736278125704,2.48689474815203
"MYNN",12.7955501870958,15.8507659465168,12.2162957572761,17.1976101230333,15.6979409113568,17.0723171561004,12.2579436657108,14.1552745151608,14.1755019963896,15.8650676855827,18.5374033170292,13.0573061977029,17.3930574034122,13.3957502822275,12.3326874690913,15.8655436486585,16.8586214634263,16.264461584897,15.4251020078122,16.9874451763113,15.3209165432087,11.808844337956,10.8925301465624,13.2124674691108,16.6539259018518,14.2632073016937,11.1822716179927,15.8740687514845,14.3088997941638,17.3833188319268,15.2095134610171,14.3289826577461,15.9000218884012,13.7136894749842,13.7512885226894,14.2887095026493,17.3844020035647,13.1517971491307,14.2878613816158,13.7758684628723,15.881164225112,15.4927001037186,13.8929760501618,15.6489708693254,16.5961784721138,16.8975171631644,16.3112889694539,14.2200614817845,18.3799520367978,15.545864409698,15.3874334728599,15.6489733908579,15.5093410583674,14.7885728377026,16.7867815394714,14.4167743948588,15.6948769545136,15.5615350885996,14.4882375375036,18.5445098151235,14.0480639844944,15.6746631688319,15.4128834885909,14.9906522594517,14.1658052356655,14.6940442990699,13.3180317512012,13.7747035384378,14.8338654975373,14.6877058680337,13.3282102190823,14.8703537663931
"MYOD1",3.62653145191526,3.59530609874565,3.31874733060767,2.47965958451063,2.91952037360167,3.24783438456461,2.91187766453491,2.24954439234568,3.85137224603698,3.3197715126195,3.48102859961568,2.73662355577157,2.52609790021777,3.11117279334925,2.78060299060099,3.43403199896462,2.88371535351668,2.92107711055499,3.56646168968339,3.03662032470234,3.31727216019177,2.88644551451147,2.59105856226601,2.69739509949922,2.95320358037112,2.76309900109212,2.64920667115697,3.72646371459103,3.53467156133899,4.00312197228264,3.30537030795347,3.20300812163271,3.84125215022371,3.2372310515975,2.65129052657093,2.65869381758914,2.02394925974772,2.94807466725195,2.93676242680216,3.12934424990722,2.71952658042714,3.68960716650857,3.61723798083146,3.14596230508287,3.49406062576245,2.61293879639876,3.63271656361386,3.10685357902373,3.02943675251265,2.88376530762576,2.40075726424372,4.04681253460131,3.7363491582616,3.73832340275707,3.04671533191389,2.6715333898592,2.06445205480247,2.89458710002722,2.93726376455795,3.58810524686298,3.48692732227483,2.95282324504462,3.18093303764517,3.32233577698371,2.89444985575547,3.07670152041351,3.82021523731128,3.33046425160426,3.34237807968004,3.51295609104254,4.21990825443067,2.42098842874581
"NANOG",2.92913055537643,2.28166166119459,2.78705886248462,1.70320707338526,1.62044556013219,1.90875193512515,2.48912498631181,1.64284009878066,2.99132876857972,2.21641753999597,0.82310844721969,1.81480392798182,0.784052584616607,2.81989766117337,2.44723371824328,1.97503733968021,1.47145561033512,1.08984862233685,2.13218400435268,1.67833281812244,2.24877987364501,2.78003039172764,1.48313820421187,2.06575066023892,0.434090358422378,0.943755427401624,1.1572665529204,2.3285588946321,2.47183743871022,2.42335015247826,2.50076658503207,1.97562443703527,1.49959205813658,1.68358285831954,1.66437737262199,2.00342093779524,0.531198714263091,2.3377487310146,2.49529829472821,2.08897792179141,1.85603617658456,2.55823670626684,2.0417065240209,1.7429702531394,1.25289496943018,1.15957711194118,1.42002498525962,2.19013135588446,0.860503169596769,1.8850339180163,1.57463454578967,2.51517367533909,2.01110783283243,3.17304893613519,1.92650246621143,1.3247281086154,1.01573002963597,1.28964019769602,1.57209960850712,0.859097667114238,2.221361421292,2.03341538645252,1.86134456677219,2.19370498087267,2.45787739890656,2.61772025048499,2.02927664372427,2.50348280222698,2.61768364313053,1.5645252756663,3.48443350811116,1.28865193344912
"NCOA1",5.31133931314528,4.70777854793634,5.19521947138899,4.76757531878542,4.82201330899595,4.98896253791197,5.06460034296954,5.41589514217387,5.41637822733477,5.17310088177581,3.63373411410328,4.77568485286326,5.28883816402534,5.69261344103457,5.2423947833323,5.6303567144574,4.66297012354592,4.97766347543506,5.2472759997839,4.20670726362333,4.65577484925068,5.46739120228445,5.20493461712209,5.07770006831738,4.83039049954917,4.8249886833961,4.86149063371247,5.57506514213853,5.45496147574211,5.07168172664269,5.7065845708921,5.2603039315685,4.81799160736844,5.26650790266198,5.19502811224133,5.3133394549999,4.80989473735531,5.21602557844787,5.20388607530905,5.24960318801693,5.6282599164904,5.32373216427365,4.86976999088901,4.76724784707216,4.69769831095007,4.65304159834587,4.57515736659938,5.14324333208704,4.29403175157013,4.7646585902802,5.40906612915718,5.15562585695292,5.38978591276594,4.98116559531909,5.3863464831872,5.06603569497256,4.55716849617994,4.89541259116529,4.6560979305672,4.9452211286939,5.47583938043672,4.97575617186261,5.082446378114,5.50799758800626,5.02960560027885,4.54265349971968,5.38626496942406,5.15596572759494,5.14729769877053,4.75837863995368,5.3109686467212,4.90606216354935
"NCOA2",5.98628897867544,5.16147510684043,5.43361139746605,5.27485875492316,5.75421939206901,6.03595909511875,5.19126405359633,5.58998815667477,6.10407115528386,5.8359172936299,4.44781365590631,5.30004308678946,6.46099874702752,6.28717200277494,5.90385819462958,6.21000592835788,5.26518700690098,5.07929309711322,6.09183830966455,4.81782290880856,5.58707174109596,5.93173131184577,4.96339198757838,5.70937831174732,5.20358398519147,5.63032025508142,4.92739830217771,5.95684403787583,5.98542229971981,5.94032266725662,6.20539891839191,5.65287892946954,5.3726579468983,5.34429132894841,5.66005915405548,5.79212056463708,4.82913674501707,5.93354838469473,5.58639443476941,5.74332174537549,6.06816433746243,5.92338996154038,5.25838529428485,5.34778660793035,5.60049166611131,5.4398171197653,4.99543260098917,5.43752984095613,4.69287219718838,5.15285137378393,6.1974516946268,6.13908906128689,5.16586001281753,5.57156138701405,6.88508932643354,5.68594450504955,5.01056736586661,5.4989674576889,5.15569566564228,5.43859497405969,6.46021370961618,5.4666948920515,5.37570493853313,6.24854372769997,5.6857978026759,4.84488211465579,5.11863564574097,5.27478160325451,5.82636186907655,4.84511953726506,6.01195409022462,5.45704995960315
"NCOA3",5.87365004141652,5.29807695427877,5.78486446497172,4.78726258077058,5.5955209837467,5.46589927147199,5.56494092841524,5.60737972606523,5.96114514783196,5.38440045311664,3.69210068821498,5.36182030323033,5.69128051989558,5.50301109892327,6.2406455854981,6.09710839886687,4.91400294316976,5.57958672286423,5.55727571159644,4.47108226605144,5.33819213797587,6.23428216016231,6.03830617915713,6.10691510432662,5.28373707407244,5.48870032932218,5.52198184563363,6.02003926119942,5.84131665328318,5.61695507222939,5.99636879120694,5.994936254178,5.50183314035992,5.85709126451627,6.06450244674752,5.81245513764284,4.95591199905333,6.2678818647782,5.75906910099682,5.79763510069068,5.61844056366482,5.58312622017617,5.51515176714991,5.60941314625767,5.24253959534793,5.50495899410826,5.14578557615635,5.83991046092012,4.58528953104977,4.91633948999207,5.76444519958989,5.99665450799334,5.59907800914922,5.45669045704036,5.42749129621942,5.96465118637137,5.18327959678598,5.30742636379665,5.20454367735035,5.39802750135928,5.49848176084522,4.99743664984941,6.00050892228341,5.89286820157659,5.84384161444986,4.81448420528957,6.10003870760183,5.70330157334256,5.7607371198161,5.42062625077278,5.76608747542975,5.77426344952465
"NEUROD1",1.81033751392389,3.20083348160664,2.09556914733097,2.79225515730259,2.31572583863873,2.27208479762221,1.81565282366262,2.51770695560495,2.27660896558079,2.53360832635901,3.42231470218226,2.13288041342909,3.2926823285469,1.96785910460728,1.94788630422835,2.99954896147049,2.89101286102246,2.83346217112107,2.82909093249436,3.01998154933597,2.63136656883667,1.75068315059052,1.87628361035371,2.54558657711077,2.78926552992853,2.38396532963617,1.96407930244645,3.35015675553359,2.51918575399638,3.43967726110113,2.27678994539662,2.59546706157527,3.22482948739849,2.81730507871138,2.27161115664704,2.70230640269854,2.56547733024173,1.83077939414346,2.12289904204549,2.14064391912535,2.50610194238443,2.31049081848632,2.29380754591537,3.33199974137291,3.18746032456274,2.61600646950273,3.16144004868094,2.03046586915175,3.68598335540353,2.76143971536564,2.21786619046271,2.39143891125093,3.2084944183346,2.88470127620079,2.6387881964495,2.41595934052901,2.40319172407038,3.07700833742868,2.51707209159475,3.55029752343317,2.55485945040966,2.90078165710983,2.63907859557838,2.26803712633412,2.09217761411107,2.35388107279197,2.25035568931311,2.34833614315513,2.39556723195739,2.99573419628544,2.18406035005386,2.59925461353926
