"","Pt66_Pre_AD667850.6","Pt94_Pre_AD732850.6","Pt84_Pre_AD486532.5","Pt62_Pre_AD608303.5","Pt72_Pre_AD793922.5","Pt3_Pre_E9024733.3","Pt5_Pre_E9021022.6","Pt9_Pre_E9021024.6","Pt18_Pre_E9024732.6","Pt24_Pre_AD436687.5","Pt27_Pre_AD453873.5","Pt29_Pre_AD497504.5","Pt30_Pre_AD497503.5","Pt31_Pre_AD453872.5","Pt8_Pre_AD153354.6","Pt11_Pre_AD153352.6","Pt28_Pre_AD297619.6","Pt44_Pre_AD467790.6","Patient1","Patient10","Patient100","Patient102","Patient105","Patient106","Patient107","Patient108","Patient11","Patient112","Patient116","Patient117","Patient121","Patient125","Patient126","Patient127","Patient13","Patient130","Patient131","Patient132","Patient133","Patient134","Patient135","Patient137","Patient14","Patient140","Patient141","Patient142","Patient143","Patient144","Patient145","Patient146","Patient147","Patient148","Patient149","Patient15","Patient150","Patient154","Patient155","Patient156","Patient158","Patient159","Patient162","Patient163","Patient165","Patient166","Patient167","Patient168","Patient169","Patient17","Patient170","Patient172","Patient173","Patient179","Patient18","Patient181","Patient183","Patient184","Patient185","Patient187","Patient188","Patient189","Patient191","Patient193","Patient195","Patient196","Patient197","Patient20","Patient200","Patient201","Patient203","Patient204","Patient205","Patient206","Patient21","Patient22","Patient23","Patient24","Patient25","Patient27","Patient30","Patient31","Patient32","Patient33","Patient34","Patient35","Patient36","Patient37","Patient38","Patient4","Patient40","Patient42","Patient44","Patient45","Patient47","Patient48","Patient51","Patient56","Patient58","Patient6","Patient61","Patient62","Patient63","Patient67","Patient7","Patient72","Patient73","Patient75","Patient77","Patient78","Patient79","Patient8","Patient82","Patient83","Patient86","Patient87","Patient9","Patient94","Patient96","Patient98","Patient99"
"MAFK",-3.2867516396475,-0.755760453990095,-0.481674392354509,-3.74914033240121,-0.17981026820175,-1.49334436643339,-3.7343528554779,1.7633761733168,1.78922905036621,-0.625100189970915,-0.278381298400797,1.43839640652047,-2.21369497390911,1.8271504708571,1.72416790063304,1.50854449971844,0.596712493244419,1.63659172200731,-1.88706072650693,-3.30210679389982,1.78910574017352,-0.92571245802883,-3.14907890469323,-2.16753890648492,-2.64359756916712,-2.61909241103164,-1.87318379107938,0.143672617964626,0.635236053987461,2.68986569630774,-0.781371993345841,-0.690988666771937,-0.110655054423491,2.41775538976898,-0.651306179885921,0.804827029075478,-1.88030180612265,-0.188082279813648,-2.82953466923394,-1.27371275667755,-4.69263969355432,-0.654689905816483,-0.867402240837949,-3.34978468347687,-1.56607185749403,0.228127220797698,-3.46279326098135,-1.83947032716753,-1.76415863943212,0.718087619589087,-0.681152426344003,-0.719014271278187,1.6939613059864,0.198527769950433,-1.59077954061959,3.49473914210942,-1.51819529566721,-0.266233629300827,-2.13960844958197,0.244666838771137,1.33276596352094,0.668218794942981,-4.19441736178651,-2.92139467766405,3.02387573959836,-3.77819403119469,-3.53503570793021,-1.64704858709903,1.48383050390874,1.57840003054893,0.82800589585955,-0.261764156070662,-2.33373592100865,1.26989838438697,-1.02497954804187,-0.268027331072101,1.33464788189216,-0.983267156189959,-2.67998007258151,2.83253419263886,-3.06338762183318,-0.652975004180473,-2.17718642195187,-2.76613183363924,-2.25185826899458,0.47120698219268,2.72591912970421,-0.765379609628267,2.24448481684815,-1.8105013585999,-1.28642700264617,2.37027155935558,-3.06740477863942,-2.61776664215704,0.421239263466614,0.137885197374143,0.384648365665055,-1.64997110608162,-3.1389663247408,-2.10636576742718,-2.52802173871756,1.30531423536699,3.50073959478986,-0.276796379144585,0.601050770119087,1.08937642572876,-3.03192913231491,-0.982083942512599,-2.79919548188137,-2.0789257708178,0.227039545736556,-1.34339304280776,-0.147326350578696,-4.79968687309665,1.05064213332533,1.61755766189829,-1.2274814772172,-2.88768223107426,-1.07525319366463,2.24013864672071,-1.09635995556839,-5.05898237897924,-2.62999872233747,0.469817046546348,-3.34134883932302,0.163805376950922,-2.63349272487911,0.36644597986831,1.70196166043891,-3.87379791996047,0.181752249406712,-1.3741928728039,1.86441125796585,0.583755041279545,-0.46244202806424,-3.62198516179103,0.667507860724611,0.851687489300163,-2.41374818746219
"MAX",-3.48654449881708,-0.557225017301227,0.89227046708035,-4.2721587918651,-0.64047991699984,0.0161118908836694,0.668010497244941,1.57489589286418,0.182408682989759,-1.79925449197806,-0.872451057343168,-0.284528304736858,-3.98076789858815,-2.22686291518866,2.70787533796462,-1.61417627805058,-2.05696425206765,-1.75027868627458,-4.57180914335055,-1.90048733017397,4.24527666067328,1.84040822913427,-6.13780992250687,-4.61648201232116,-0.712764045286111,-4.81888182683834,0.949201050766828,4.10955644119054,-3.19364247426333,3.50067877802386,3.23910874550501,1.04609788531942,1.4813242381513,4.16043283204892,-0.235529308060087,0.104643187633435,-4.09257600948055,-0.310811045431126,-1.08420426113467,-2.07413448442206,-6.3292457537827,2.62525735527094,-4.20784989665555,-2.26123674003736,0.42370960472311,-1.47632949977125,-3.74836995311303,-4.59315564762476,-2.75168147723879,1.28586612712543,-1.88364140106896,-4.19764807556736,0.591451497832094,-4.52493914597492,0.571967705939649,-2.11501122273811,0.627729677650359,-0.406611387853495,-1.26683750756558,2.13336746059774,-0.330929365203001,-1.3778046381121,-4.25993779542416,-2.27386535504839,1.79831276738385,-2.91389763767922,-6.18626747508889,4.24749229403692,0.546846404953879,0.523113797128601,-2.18318524757612,-2.54774864546529,-3.32379930867539,0.433729360316764,-3.37213261666335,4.86079190208714,-1.46062110114808,-3.19010506232534,-2.82529585811068,2.91085676760775,1.41724363521364,0.834736904205131,-0.357779155055729,-0.547739813079939,1.42626531409792,1.17948414876196,1.58893114487119,2.37762818239444,4.29576143907548,0.886056150374753,2.2994910174547,2.81208722322017,-1.53082565575527,-0.575611635329298,3.18247890290153,3.70809444692392,-1.18848149833738,-4.84844265348214,-3.71954528068791,-1.3719623436542,-1.88354420563839,-1.9628936560744,0.518573286150236,2.1773121699653,-4.0732714758642,-0.101585504783741,-3.96569871334658,0.0362987807847257,-5.18294091565819,0.313292025530456,4.02500395785333,2.79150498066128,-4.70645726913264,-3.21917666716904,0.347325021008044,2.48348655132047,-0.595024121090355,-1.01547233250237,-4.34650164934764,2.41962963716334,-3.73596558265645,-6.69319020689258,-1.91326086633608,0.880410638598507,-0.830763008303006,4.16754255095363,-0.675822508145584,4.10561975379497,1.27795591749529,-4.27146963878888,-0.540620456649511,-3.38744293088928,3.20368763800551,-1.57288462445794,-0.0839324182017498,-2.20721367060645,2.7053499159393,-1.97482615375932,-0.206842735970885
"MAZ",-1.58114082909854,-1.16092417295166,3.74445395505212,-4.65564340320034,-3.80372968648394,0.799033882900039,4.66674727464456,-0.818145340724469,-1.721593111531,-7.1649876313319,-5.43999162997974,-0.354898625703844,-4.19819044745901,-4.18566888549773,3.37257345223963,-6.25057216566863,-7.1107561682353,-2.2202695429626,-5.75415484202414,3.07701603362601,6.0322758660716,0.911522286780068,-5.78779631233123,-4.07994070254016,-3.86213757580835,-7.84359773615135,3.87170186701666,6.21686175070111,-1.56231873763851,3.64731984301859,4.10486204890693,0.511847690128884,2.48633645021998,5.7422151333956,3.62755529601607,-1.93171791083658,-7.42739900210831,-1.07897275896108,-5.87103972078943,-5.43490783071146,-6.07717040861676,3.12549934077125,-7.39032899136841,-5.89367476108422,-4.78834594354563,-4.16716058316558,-4.57269079808649,-6.16579424027143,-3.99753725035788,4.81821193674726,-3.50105067737402,-6.85706774079637,1.306806888076,-7.9618076507018,1.10199048055503,-4.96019202183007,4.33008526915858,1.78514359563392,3.02130460987432,3.75455075209897,-3.0088208618906,-0.829483859311243,-5.695569837448,-2.18732731788002,2.92275393395056,-5.34572181400065,-5.75787517951545,3.89953945375589,-1.35582981303278,-1.06124101272047,-2.43385448315923,-0.575164535471863,-2.04165863453871,-4.80139825719758,-5.73304576608348,5.74048787674046,-3.62879086320475,-4.66054719256228,2.14828605364712,3.49447580613326,2.79318353690973,4.8636843034505,2.80734000206903,-0.311019625089683,4.95070968100649,0.699902993632049,5.99152482177195,5.39926151993751,4.75406853242141,3.35590037089684,8.8618175030082,4.16427417862742,0.848155198376281,2.3768147200152,1.35272098306696,5.98369785963862,-1.60877523860125,-6.6737993549418,-6.01070572629544,-0.807765073358986,-4.01849541265559,-5.14038290806991,-1.74065018986246,5.62399074568319,-5.63044171671363,-3.54509889549017,-4.85851310885252,-0.774054028783598,-4.06996268144862,1.94889124863451,4.46030030156112,6.04457656911832,-2.3702824630461,-1.23678620613996,-3.48943148291611,2.79856440246693,0.534763030558678,-3.01233857031666,-7.53387895965919,5.63390872761496,-4.40921000146072,-7.56986326972404,-0.540145009246018,-3.21724758571702,-0.588486720601944,6.38081290761944,-0.95688773216846,4.04265034158271,3.05526102140991,-5.26391892801681,-5.44080046148003,-1.72512987054487,-0.404619843154343,1.6013705540924,4.51174645894139,-2.07546028964834,5.18532772026341,-5.08940020662764,0.287629205331491
"MBD1",-1.24661975897681,-0.793901849243535,-1.18499213107261,-0.99559547805212,2.62488683985493,-1.81613945619227,-3.31540946206166,0.450583550451376,1.92471954202198,7.56077605820102,3.94389631638379,0.466312493530792,0.802444955850579,4.05050770698639,-1.78979461698475,3.61175707576315,3.32214990764354,1.72438746328231,2.48885509605031,-2.71761723237179,-3.64418863118834,-1.42720968492941,3.42978863729111,0.931409249644759,1.51823857377734,6.61611934283717,-3.37384156954913,-5.789785224937,-0.523731852975522,-0.512448723202987,-4.50201652078319,-2.30399478822851,-3.69884157324225,-4.69865756979916,-2.17964458493059,0.363066133108356,6.29982364628775,0.514845843048954,2.64228227251643,5.44729587743388,6.9849867313905,0.891560138429025,4.09529287028791,3.10357723018649,3.48461721124048,4.40565735427668,5.93606413094431,5.25500530129473,6.41792310780685,-1.2348894947313,1.42760850453131,1.61055402177849,2.65602906290338,4.1741446956096,0.735691953280295,2.45524934660988,-0.716752326562292,-0.882254548225731,-2.74492860177796,-3.06961067431405,-0.455253248699951,-0.688882541275405,4.9473073835924,1.09699224344967,-2.62093453342302,2.54145593698429,2.6457491185118,-3.52072539141778,0.322748239421427,3.65899561095161,1.55941381041391,-0.0134460530644239,-1.16693607675826,3.97580574405379,3.12660485655105,-1.76230702472174,2.88045014490175,4.46084829697966,-0.882355140519763,0.588829049208837,-1.47045549453079,-4.63732285092325,-0.779616221634957,-1.9848083323317,-0.674844458546999,1.51170502858517,0.756319188354024,-1.05713113943131,-0.0564806559872392,-4.83954596208266,-4.10327265544225,-1.2050706322827,-3.23411707582295,-0.832732829097692,2.08621867638492,-2.54810370149722,-1.08337000286194,3.96105691947293,1.28880164778254,-4.43246255406064,4.19579219483781,3.09463767307263,1.97175201982854,-5.43213883002607,4.4150223053113,4.731206468861,-0.0768770881195417,1.90340979135619,3.15291263480212,-1.47387856304983,-3.54904885407234,-2.58504866718755,-0.607510992835971,0.555454441976733,4.09199788440094,-0.782262126056312,-1.59323432493852,2.86488882039911,5.0643972912408,-0.339990423387536,3.14861876449798,2.45443054818778,-2.68385306717139,0.732504759336492,-3.68932561095767,-5.7950648186461,4.24148396140237,2.36249840626167,-3.21528503630626,2.64566863654976,5.35295720446425,2.3094498792659,-0.320580484450258,-1.27269359820924,-0.850178814200564,2.51869142700397,-5.86523423243004,0.00919329309945973,-0.483343862435848
"MBD2",0.277294671054157,2.35182524152543,1.78002126577104,-1.85303064789279,2.22773680883826,-1.4352638269191,1.22693348786978,1.32223999030937,-1.77863416932156,-0.237932442647337,-0.231054961556613,0.56890929928875,-0.190470986091072,-1.81938263143132,-0.961112479554297,0.11747900508101,-0.906922234261135,-2.35932160043045,-0.934874993232752,-0.267082764243346,1.9239269254841,-0.272454423315691,-1.77434300598568,-2.27967819588708,0.374326484187804,-1.3606319668079,0.0772066486831005,2.16057601155846,-0.498318977105328,2.46358956749756,3.64044188638093,-0.284278456167351,0.142444927586411,0.541623899488441,0.401220079881079,1.70269906099017,-2.83958705204081,-0.627217821211356,-1.44900434576671,-1.50605561982211,-4.49700238439325,0.720083749431024,-2.53057670377969,-2.49017159359667,-1.19977537527542,-1.51493458121917,-0.693192907512948,-3.21839414436197,-1.86638930064139,0.087933521439632,-3.28329755115163,-3.51797995422595,-1.74019631120435,-2.35098602783064,-0.551061922471508,1.77119822830791,1.62197170018584,1.19820337738713,-0.986602410273821,1.47020839783393,-1.12897236327436,1.18842207347247,-2.20123605460298,-0.99350007845054,2.04153149988707,1.44509970527449,-3.49973882743552,2.26642042622545,0.0185120809865659,2.27749643967643,-1.68463789647507,-1.53880680371426,-2.63380843398443,1.02607301794084,-1.07333713999106,3.84903151441875,-0.380199886123888,-3.01816586355653,-0.650311553040038,3.62753075739125,-1.62847525057356,1.31947978349618,-0.00265790371823973,-0.264860074773946,2.85981201217583,0.105658699339871,0.745570093860435,1.15469749460191,1.78063658023253,-0.90968924787957,-0.272232452672677,1.13846575448915,-0.746703509903327,-0.610020563659291,0.760446752431631,1.64005704681627,0.0912786468781703,-2.74022350035209,-2.1937089510919,-2.11241419860495,-1.7107937454908,-0.8554432609249,1.91877858415338,4.1795496205411,-1.74447740261876,-0.850509591775858,-1.98406031002532,-0.30981078905925,-2.76370777706844,-1.28153934960169,2.36042588320251,2.44272323525194,-3.04248326764468,-1.0309003085855,-1.48709538720554,3.52945560866373,3.0092663150322,-0.0379757583529808,-1.29029659171873,0.0442759210287825,-3.15824617014839,-1.83357461888449,0.133015650213783,-0.704957570884013,-0.411611961248712,0.425235999971173,-1.25742594413956,1.86723209519853,0.552971380997628,-2.50864691807816,-2.38439150192328,-2.89377787541619,-0.17981858689469,-0.269423889498055,-1.74874266902974,-2.77333069630318,2.36283600989022,-1.47859880908062,-0.887801258251808
"MBD3",-1.89425253292035,4.94054958354187,3.72373183933286,-2.03863966308383,1.51082963411875,-0.121540178531067,8.0625710890924,-3.6637253002466,-7.77683520190104,-3.47147546364119,-6.17664516178051,-3.67695591178975,-6.78929050289857,-7.02475052063754,0.146511526086634,-3.47709171563595,-6.10198729631347,-8.12347664964859,-6.8879809512952,-1.10896135435872,7.7024696564974,-1.44290802509967,-9.97186731171754,-5.62428448631305,-1.95741713287126,-8.71669823647344,-0.871013583945542,9.98604970114657,-1.85275506149004,8.1962748366442,10.5996956343864,-2.74242875709692,-1.2432190040777,10.8656488932226,0.526595500557279,-0.757401867531197,-8.7881821672188,3.93560485648518,-5.68371517069823,-3.20703005944393,-11.9311504124096,3.25057815251891,-9.48270899659278,-6.95683939592335,-5.04210494873117,-8.43990725693881,-4.23634289750529,-8.67334377916796,-6.72522336125847,-0.16772723424962,-4.17013222256561,-6.51170649178085,2.46820047293917,-6.37021975634676,-3.82131637049098,0.163078992013711,5.82743766960303,-2.30901109448061,-4.78000093743987,6.36294024944824,-4.55296550104549,-2.88156444816437,-8.82424775860781,-2.59558019705,4.04497900104485,-5.4417180983481,-10.4380107355967,9.22212714480805,1.43769435006667,4.12390399569644,-3.68473810984291,-4.03808264813337,-6.78859821453834,-2.11668558382886,-5.64341941076713,6.89332844067038,-1.77743713001449,-7.31663709388939,-6.68560577110084,13.3051677341503,0.667687104721357,4.81266648993239,-2.68911635624884,-2.06604387750544,1.55031489907539,1.29970149407275,3.26330715647502,4.81583847109732,8.96544173414869,3.13502492044645,5.25489065260366,3.34919300741042,-4.94383787307518,2.0143911913028,-4.88499010825233,6.85537051758374,-0.311094897305807,-9.58158994829751,-5.8202606975195,-3.13217815842225,-10.211080213647,-3.61049594196019,2.35051711509963,9.99755912529571,-4.12710862285148,-4.10642658447758,-4.63275961329853,-3.68123732519523,-9.03764995579864,-1.79186197894045,8.79422912877305,6.89774013407778,-8.24861598528491,-2.6437667282131,-0.459627147675326,7.49170344198366,4.74022813207508,0.962280849999655,-10.0628072666027,5.33900718026501,-9.68964347292992,-9.00973318969777,-1.04866847405929,-2.07179209331186,-0.519829714429143,8.07584764788439,-3.61743136398354,6.6590793140885,3.74448232749023,-8.72189638456111,-6.46610840220046,-7.68650383257478,0.777453035332921,-2.01727952014523,4.41202694419616,-2.49119085266563,5.51067470224454,-1.67970287337399,-0.269613489513231
"MBD4",-2.12686231909623,-1.18548621151665,-1.81736860999096,-0.983236047893184,1.29778164203017,-0.197360760106583,-1.16770705978126,-0.473252546074237,0.0233644184924052,2.4331524266909,0.268292522743449,2.03643092003256,-1.59952529032458,-0.857613373111034,-0.507412150091968,1.38349260193761,-0.0228425071413849,2.04820856058324,0.57907601395054,2.9437599887162,1.13011777610271,0.863001047356504,-0.258332109042537,1.0345038935616,1.34252297599118,2.2929982704817,0.984962640751133,-1.52494473301232,1.55597429719715,-0.662378369959358,-3.28938666475656,1.68064374687428,-0.473697588440878,-0.498926208896398,1.76187825416347,1.24418672131583,0.884572508179653,0.556544780004201,-0.539503691829501,-0.0173196682044747,-1.97348421333355,1.43429237367165,1.67698399589655,-0.789450049384124,0.990103332822218,1.59407315179076,1.1475143449248,0.0829536323537007,1.30883308189557,-1.61574779024646,1.01134526756712,-1.07641144419126,2.08981462134545,-0.582229813549694,0.468396257501061,2.1633280914062,-1.73500881753282,0.332714628855005,-1.33284733720556,-0.554731615461501,-0.865134566405666,-0.852619516273458,0.726154319718222,-0.142396585133714,-1.1681978566641,0.446038463794919,-1.9151526414874,0.42845759378232,-1.83667768046108,0.28992630757914,-0.431661625515867,-0.954918686027257,1.57287099669013,-0.592345759948859,1.31538532707164,0.205940263749912,-0.718557196247566,1.13933634841242,-0.436518280697344,-0.993978702207012,-1.67668397490398,-3.26921245540977,-0.467604846036969,-1.82813280966807,-0.985185795396719,3.41146145009489,-2.13738032843641,-1.68288484012622,-1.17774796220817,-3.15632244285162,-0.375529853093298,0.00535045718611558,-2.44422961637007,-2.80082997683743,-0.429156264078308,0.266482432874062,-2.5965686930166,-1.34807473510788,0.970679135422943,0.200318309494253,-0.517898149627831,1.91786125312571,-0.34956142751846,-1.86146241721706,1.45400847242951,2.17182803446348,-1.84290589108062,-1.53549862254821,0.0358943538747986,-0.628546967486848,0.983101315063202,-2.46815029997445,0.672716587652621,0.766904243270543,1.62122763292373,-0.495196057421595,-1.5920152506633,-0.636716130611564,-0.555849252652744,1.12701286178659,-0.816648376748751,-0.0835858295592445,-2.08049033707037,-0.683471482203465,-0.802247967872594,-1.37396402170969,0.298635382542167,1.52287700392743,0.576227996561933,-0.336736155195593,1.63617318776615,0.170348819121771,1.92159709352766,0.276873277041584,-0.300748094144317,-0.182017848441477,-1.70619040847393,2.76105384727379,1.84935752604142
"MECP2",0.225756285187984,-1.45142925832061,-0.8267883742321,-0.485571480943245,-0.730053855379318,0.555309049837593,-0.365307692154505,-0.152118080951515,0.952386939550826,-0.24414129359445,-0.83557866337512,0.611321605297527,-0.815560065387898,-0.24796820541325,-0.450785526935147,-0.404236810438086,-0.739665458993055,1.36638355751361,-1.72818767608249,0.147086211319747,1.12503806960702,-0.127105631542481,-1.05187094673484,-0.726581518683845,-1.94759464809552,-0.00331077789920598,-0.308666585571333,-0.443680412281942,-0.188342553928883,0.54301048924603,0.967293733587884,0.665804428915663,-0.289789990770909,-0.97834271787405,0.81803595759325,-0.173412481811296,-1.61590816248785,1.82039183103203,-1.11126608007352,1.77023731305669,-1.41593410974029,0.836909744714213,-0.00733367781823924,-0.243114491699004,-0.764002129164524,-0.497122056008583,-0.594012421035648,-0.571437624839805,-0.130177917199703,-2.35521742704633,-0.38642464876727,-1.15648770074117,-0.514653026678792,-1.03169229223981,1.51968336631297,0.688544012091274,0.227295778910136,0.605156243437472,0.28134178354714,1.31056479223621,-0.162844469667493,-0.517638724463045,-0.929050570230927,-1.37004118596315,0.575822273440997,-0.620273587862733,-0.773279947887318,-0.721820861579938,-1.2404502312258,-0.133481591733636,-0.375495986007302,-1.48093753641062,-1.59952060830452,0.362296488886069,-0.937739115423589,-0.10060394392647,-0.349394560941345,-0.512771364715886,-0.0255055029688325,1.56011713564557,1.03153647237624,0.413326333148552,-0.0672604337968382,-0.494711014774609,-0.320848131972944,-1.40190397863141,-0.653290447139938,0.511871831030201,0.0644491905817472,0.357998236824809,1.46371582891962,1.90340092803032,-0.959459361414084,-0.463677110094381,-0.584107898152526,-0.394325270494874,-2.01543917692408,-1.29846268663167,-1.00537525440115,-1.24134936772301,-0.715247005648164,0.607263893739334,-0.718587890423511,-0.563878953899071,0.100586477219684,0.776949483116752,0.193935868238086,-0.224561541777123,-0.918305321893677,-1.43703133492066,-1.23554670344187,-0.840536480087571,-0.0918140990709306,-0.858401311045139,0.342097256537567,-0.631526246198032,-0.272131670563699,-0.37302611143317,-0.298424436274032,0.610661618861062,-0.326077111194014,0.244416977049128,-1.03685397332819,-0.28772469747053,-1.33977412298969,0.280813536331619,-0.207700325251394,0.57099554910006,0.591473285544301,-0.127029209680318,-0.992195177382844,-0.30891384329755,0.87098467290213,-0.478397352652538,-1.57950294787632,-1.94761453803463,0.171832179633225,0.759845358926237,-0.307780522740424
"MEF2A",-6.7074842108436,-2.60451324402379,-2.70762629065931,-8.64313673984034,0.551968437920519,-1.71110418637551,-6.36502860437265,-1.09423187223119,2.34610331843597,4.53937748946553,-3.50704795711019,-0.0410397566366729,-6.601643141858,2.27252649449778,3.92783826046492,4.62219281380849,1.26394032905103,4.95325788707259,-3.41123271895083,-2.93198314785413,2.63872758215709,-2.07921832126118,-3.67465258499673,-3.83450763629615,-2.48672431734369,-1.64481690401638,-5.7326190185271,1.01283168916941,2.73481475352326,3.14945553161748,-6.25926588517233,1.77007102460734,-0.693430998206297,-0.407234409219063,-4.13770988609772,-1.14131504426052,-0.264585050168144,4.17241503353494,-4.39481306493389,2.39076973251582,-2.52623391524889,1.61183709694254,-0.733784221477259,-2.63338064784584,0.711017472497152,1.02597691127414,-3.0992363872509,-0.673421727665832,2.43822688472899,-2.46631965974505,0.653214311801157,-2.10205806099535,4.17504174111139,1.05321218152271,-0.501769491149321,7.58036478624308,-3.49746883067164,-1.81076056637169,-7.69312464488103,-1.73101387895207,2.52201703276844,-2.69698731933257,-1.79296455874884,-1.41607937369624,-2.17530723008193,-5.49742163984789,-3.41093089309684,-1.42308383332309,3.52093314253547,6.8888173542465,-2.73041953705203,-1.97751877776214,-5.90122074026282,4.57985882674028,1.45572188248793,0.0518122152943956,-0.630005240529558,0.449969683010667,-7.01210843019316,5.49287544511359,-2.88034457458817,-3.92769357686965,-2.84500811734243,-7.63045161764057,-4.72614146569949,2.35722089038747,0.594906397120358,-0.937177966569714,3.15957129858157,-5.02066295221378,-0.577369346533669,3.77178558898789,-8.17026432422239,-3.00684907243181,1.1982191731763,-3.90883905914262,0.960366060368465,-1.0200635273401,-1.39266989610593,-1.97903395846929,0.825731520525379,5.61515186169573,5.67514196069649,-1.63383842701102,2.66629283969014,7.82814656884667,-3.22108951971228,0.459317749744234,-3.96955582866814,-5.89406561124723,-0.923172000975861,-2.60991568540632,0.168338110456948,-5.78478801358467,5.07282758905891,2.12586676659974,-3.2574916879519,-2.67348315225322,-2.28477013022382,3.28589832125214,-4.98284533950765,-5.39321892302999,-3.61622253059193,1.46440430090675,-4.75097136018941,-5.27400796175629,-0.932345531957477,1.84130473084159,2.59867095127755,-2.29293110535162,1.72779644631032,-3.13350061367642,4.56999994940315,-1.91651908140673,0.106898257297896,-0.0940111475028522,-5.22477365909484,0.616821653843037,-0.44972239587548
"MEF2B",-2.57875482586928,-0.942146069391479,-0.448053454836131,-3.1448456971648,-0.466088464995222,-1.61176721885743,0.24663503768101,1.13616652896193,2.59194562738008,1.54385118702563,-0.181957640521643,-0.377113134790198,-1.67830504790781,0.448379349678943,0.430209671845358,-0.706160595373492,-1.73455940990259,1.857294308969,-0.3225739936353,-1.25277913006058,3.17131119141322,-0.42372189569035,-0.56017900883264,-2.179028298398,-1.57784064421905,-0.617017169283192,-3.44070224059928,0.922074691058556,-0.647032902649112,-1.53339185866082,-2.22783397781254,2.79189326730662,-0.547875029109474,1.86415463583475,0.405039137169589,-0.199547511781399,-1.99959056957722,3.20864705564944,-3.18604141678524,-0.0459427397502013,-2.99705747986848,2.33898469003861,-1.35593402049366,-2.25288292477197,-2.36221361446407,1.13767218669225,-2.28791251398125,-1.60062246463903,-0.220056888935611,-0.331065464618407,-1.19485158476287,-2.14217428738979,2.12128903638752,-1.14730285795447,0.474896768724294,0.734413507840836,-2.01329024158927,-2.30242027059046,-1.13511002596473,0.537571706208472,-1.09763141075996,1.47249760179005,-1.19571792976887,-0.808072515064443,0.136619049522439,-2.96142111992535,-0.348616719884806,2.10097584534048,-1.51142790475398,2.54080489817176,-1.36506455478469,-1.42595200400984,-3.03679447831189,1.50596513086289,0.527003373956753,0.0889341349154621,-1.82205348718668,-0.684388606445479,-2.21615630378826,0.549347618407723,-1.05040594200255,1.34239674509651,-0.792241660960052,-2.8404423283499,-1.21511898052622,0.144918644165485,0.939004276860891,-1.25494402973216,0.0320907057998064,-1.42291466785506,-0.397760736995548,1.1461786905026,-4.84810109756593,-2.99802282958996,0.821339795879559,-0.623832741658881,-0.237480951034667,-0.00914519819295867,0.655057847942526,-1.5547018240438,0.644907226855801,2.67416793101501,1.97622374236756,0.306623442174021,-0.0574529251821795,2.84125944984812,-2.21002470697921,-1.41274584907165,-1.32171288829184,1.5432581484549,0.725582989826026,0.692571822347807,0.208791225684362,-1.98463216756928,1.8715378878175,-0.145196178920446,1.03210244106439,-1.67879544305297,-1.02274781901872,-1.14720138018254,-1.31279623364202,-1.49743295262979,0.299787155330475,-0.531417774038952,-2.42204283637078,1.06259499654869,-0.634789576884993,0.512421625937704,0.869038519953102,-2.5008891949318,0.237486860123814,-0.913753638141638,3.84874972909264,-0.0332647145375783,-1.68290165070822,-1.51336892426469,-0.613434043299222,0.369708099113011,-2.78721790513909
