"","Patient1","Patient10","Patient100","Patient102","Patient105","Patient106","Patient107","Patient108","Patient11","Patient112","Patient116","Patient117","Patient121","Patient125","Patient126","Patient127","Patient13","Patient130","Patient131","Patient132","Patient133","Patient134","Patient135","Patient137","Patient14","Patient140","Patient141","Patient142","Patient143","Patient144","Patient145","Patient146","Patient147","Patient148","Patient149","Patient15","Patient150","Patient154","Patient155","Patient156","Patient158","Patient159","Patient162","Patient163","Patient165","Patient166","Patient167","Patient168","Patient169","Patient17","Patient170","Patient172","Patient173","Patient179","Patient18","Patient181","Patient183","Patient184","Patient185","Patient187","Patient188","Patient189","Patient191","Patient193","Patient195","Patient196","Patient197","Patient20","Patient200","Patient201","Patient203","Patient204","Patient205","Patient206","Patient21","Patient22","Patient23","Patient24","Patient25","Patient27","Patient30","Patient31","Patient32","Patient33","Patient34","Patient35","Patient36","Patient37","Patient38","Patient4","Patient40","Patient42","Patient44","Patient45","Patient47","Patient48","Patient51","Patient56","Patient58","Patient6","Patient61","Patient62","Patient63","Patient67","Patient7","Patient72","Patient73","Patient75","Patient77","Patient78","Patient79","Patient8","Patient82","Patient83","Patient86","Patient87","Patient9","Patient94","Patient96","Patient98","Patient99"
"FOXK1",3.80503440894218,3.44897553151705,3.11546333022295,4.10149352973054,4.42410441090547,3.86657853645573,2.42468626604469,4.48800760854468,3.87647616340352,2.96118714807362,3.4687360653475,2.72405860194259,2.78844144434582,3.65617164540538,3.30872652043474,3.35525200695035,4.34682527369558,3.08338163420749,3.47832848334362,3.25397907484774,3.30733207546541,3.51743838960641,3.62512120351827,3.19654520018671,3.27059308627911,4.0227840072393,4.08337925843483,3.78205579309661,1.04726147342382,3.51724631709819,3.51972958085628,3.83907840668897,3.79641782392993,3.25206555382198,2.96855100269768,3.30298669838204,3.821635070645,3.34845961206372,3.38672332920945,2.76425932371492,3.81605690469129,3.05324354069085,4.18609656834432,3.22258348194794,3.30138156531707,3.84034787888314,3.01905483756082,3.384204868566,3.48919285076966,3.23307078656153,3.95555490588447,3.36832271360694,3.56401641212955,4.14026125942271,4.17114446797762,3.54490051955486,3.40601925522075,2.55005649849728,3.35788107175561,3.42602681231209,4.48341353756631,2.85885187085258,3.12289107255672,3.63092917874778,3.28462846550952,4.0300251732283,3.82863425179803,3.20347065271571,2.52009666961182,3.44402493621648,3.41657136990638,3.4124689238795,3.25343042320697,3.24849285625911,3.37296155612957,3.59845850110434,3.67592598396029,2.71545189517713,3.06787458403991,3.93056536786843,3.69718737040881,3.97761673739746,4.80682886594382,3.40445814927404,3.48058739294003,3.35714734671901,4.13989656919474,3.59916784248062,3.45639786951457,3.72035549984463,3.37274898806973,4.06333867403318,3.6209077750201,3.45893136264183,4.71011554643987,4.43418148393674,3.45940664332424,2.92746150984206,3.49627599047734,3.08048495163719,2.38115321855387,3.13646310735765,3.67184981262766,3.81098368615583,4.19197266728744,3.81304640811363,4.01412350462197,3.45179844559189,3.82009263006586,2.80242546907736,3.50817624929358,3.9918545524276,4.14055864854079,4.4244307329559,3.38465393617928,3.9898445443545,4.0526191824041,3.42591888528525,3.70999383201595,3.54782124321852,2.85641846087152
"FOXK2",5.22032578117427,5.33317930339082,5.13718120972108,5.49323806872569,5.28316680944285,5.05668703350435,4.08588394481173,4.57203511720471,5.5637910635796,5.49223343157561,4.99915475247597,5.39598836545781,5.30912505191089,5.262341824691,5.20522378645376,5.81312895004409,4.72770895297825,5.43534541451799,5.00974406228247,5.31588621526383,6.02381665390417,5.14656799405971,4.89266526418774,5.04070783527601,5.12260411149322,5.89226469681681,5.79810332980418,5.57349300160725,2.31081292109326,5.29568868314051,5.19591552416961,5.16885097873366,5.36389569581021,4.8955527599431,5.00426975091762,5.01553227844218,5.64739751332775,5.0379521513294,4.98242901913884,5.70307577898121,5.01512718932123,5.30277495939171,5.82477570603338,4.9339048400595,5.27518404646277,5.29591009517129,5.11672116543666,5.44231547826142,5.27340906366463,5.10026608750586,5.56746058682613,4.92881771944805,5.35393915893961,5.20454363055698,5.20410797193939,5.4280264460329,4.92961963056609,5.17279705174699,5.29818953180267,5.26836971832304,5.1001280107734,5.32867070145919,5.56940387467975,5.27328994118743,6.03577580601748,5.88942837030328,5.82942362759795,5.31935625979676,5.27760474613043,4.4818126006614,5.45997332704779,5.50320427455054,5.25402158734957,4.90343103687475,5.51121536262879,5.57036340070994,5.66060538667122,5.17913549604995,5.06511705075506,5.43714748681737,5.11829984504644,6.18951823940367,5.3884912430239,4.84524695893687,4.80698001345958,5.74317811055603,4.9214935510959,5.16447183010945,5.00477202458587,5.46449167505378,5.38276480738292,5.62370236428433,4.37187080240898,5.77024256711019,5.41970222688813,5.71232865711337,4.57930425080781,5.06175453238622,4.83078237924637,5.1045924221646,3.90415250660699,5.16935705893635,4.71147871087059,4.9525258498069,5.15435846081886,5.93897844844898,5.36919565557776,5.43522176812045,5.46331717538287,5.11993902208268,5.26857542304949,5.25166299471962,5.37502597926783,5.42056437264026,5.34120672831805,5.64830006076565,5.64017393769804,5.02231562354658,5.14463105094173,5.13373924751032,5.3483306483817
"FOXL2",-3.44630504521733,-2.09309975227037,-1.60957589375504,-1.6772401633788,-2.10387944274321,-2.35599856412762,-0.91382228692227,-0.655332187223439,-1.80531255415889,-2.28929780919136,-2.51364155102827,-2.13590997099499,-1.93029361499755,-1.91472125619514,-1.60272931806681,-1.70206608273123,-1.41796431935446,-1.46063957509276,-1.3270388140239,-1.33560236692898,-1.2629866644465,-1.59311293263298,-2.06740829591688,-1.71477746367247,-1.27119038628416,-1.87200724483225,-1.64119622795099,-1.32322274376877,0.00499596045758417,-1.57067408686898,-1.64244673342563,-2.06456719018748,-1.47954461922002,-2.14270913212566,-1.24449760750239,-1.77741638133714,-2.07186476025034,-2.40449374164273,-2.23336319451343,-1.24156732773265,-2.28944357651073,-1.63040024766658,-2.09986156272708,-2.66909022934811,-1.39687962868963,-1.83056775474037,-2.19683206322464,-1.65706103174236,-2.21956387660393,-2.06018925347303,-1.79589052458623,-2.07466050693569,-1.77453593178653,-2.09699725156493,-2.05648896883333,-2.27554281554489,-1.78237586104566,-0.97167127881855,-1.72631601209187,-2.21655633939062,-2.10454941289366,-1.51397711989635,-1.84202011486293,-2.20086208706798,-1.4536520791981,-1.97680040021076,-2.28558620445867,-1.02746985686996,-2.22277697748967,-2.33315752866743,-2.27896174418887,-2.47430437835341,-1.73572889867449,-2.51241344540781,-1.48904105434071,-2.36333138288233,-1.64573012607706,-1.76175460950306,-2.41599178319912,-1.50089767140637,-1.74800852397246,-2.32194289210315,-1.6463101724475,-1.87857467673126,-2.25719001581951,-2.42833867288539,-2.03339871021933,-1.17612240590841,-1.44181120204305,-1.5290590561248,-1.76621585230618,-2.27730133621165,-1.26493662235386,-1.50016833822559,-2.35348108723009,-2.78925025875721,-1.31682456891623,-2.2031322828553,-1.96708466767647,-1.99492951399438,-0.839928249016782,-2.30090132510263,-1.54776037816107,-2.59610503946361,-2.15570297935609,-2.04123962226856,-2.05059143621933,-2.12108625541541,-1.48040828665464,-1.30730544024758,-1.57045853219635,-1.80403355134848,-1.26961745495152,-2.24755686767584,-1.8739070512301,-2.76837222071911,-2.1994609665465,-1.6550763337522,-2.8050531260327,-1.03855808622081,-0.666986481679046
"FOXM1",0.688428080475191,2.52190011502313,0.953148422227286,0.0516302409141468,2.09529366914437,1.87650587841895,1.27421142123732,0.670046927406043,1.08626709756499,1.18518075707772,1.61179566593468,0.429767860297078,1.05288265709656,0.697452353124964,0.951919715672568,0.628815061027125,2.31976127772143,1.73922171340289,2.35444033726328,1.13266305554788,1.62548270501238,1.04501882849758,2.5192469047484,1.30644978381366,1.46592996375547,1.63376090417994,0.961962689253919,1.89116490029379,1.90103442139097,1.39663440433934,1.70031935102426,1.93852145703173,1.28033061327544,1.41617229020143,1.9635317059183,1.28446065328144,1.19638379280338,0.175530781286152,1.4171822900479,1.36051262686577,2.43348975359276,1.38154011892399,0.350284696286155,1.53330573838341,2.5789522042861,1.51879772308238,0.828470764780104,2.08203159364462,1.91838182497665,1.38151577762177,2.48067440900645,0.768647076036763,2.05715615299748,1.63654134403715,2.00162361035697,1.25411878559118,1.32217763571561,1.45696745337533,2.19239858419798,1.01469910766213,1.76662978445686,0.722194892493642,1.86202868874786,0.878986091678242,2.39656453857161,1.03349787526164,1.91725644519342,1.99492621168712,1.09759553361425,1.82200945119925,2.00123023754093,1.82464967963864,1.9950869277615,1.57799034805682,1.75816434038357,1.45481274723946,1.27922886934024,1.58027287308962,1.42985752553357,1.95158517964635,0.634265907276203,0.970510495315754,1.16900239465762,0.00438368648334472,-0.105051788875277,0.234116737982532,0.580608829744992,1.48318003787097,1.26946627453941,0.895166417564006,2.74225763796752,1.92273537361368,1.50446078244033,1.91830897947616,1.26544427152543,0.671651159453625,1.50080672470811,1.30441578878921,1.84572152260015,1.93764301284435,-0.209943032584791,2.20835417041396,1.59457318495256,2.47623655514996,1.79503179379753,0.547851610970875,1.43439432621775,2.08377400746848,1.37190549097524,2.4999565416257,0.686286065528858,0.752684429389173,0.839992861541396,0.908625428061482,0.421425778769547,1.67573549488749,2.46666394811317,2.23288888871365,0.791823485865948,1.08705194186071,2.24937136413459
"FOXO1",-0.916914606752306,-1.25493158165002,-1.08071772423598,-0.968028278256586,-1.30277745467058,-1.03858233755492,-1.06164689076121,-0.409440879630537,-1.8703974452286,-1.81145634725946,-1.53645368749544,-0.96097642212691,-1.3529713121043,-0.959933078591579,-1.37271218878832,-1.68269770036612,-2.02934385372364,-1.04892302775813,-1.20806445749937,-1.17821415986115,-1.48083737855907,-1.06373564731873,-1.17424307918388,-1.19698918123894,-0.834467086454074,-1.58457844041162,-0.949042786992967,-1.16153084786171,-0.297084633216427,-1.1313799155527,-0.843015070399532,-1.64047526698024,-1.82933485362648,-1.31712335296748,-0.942906395152736,-1.84468825897627,-1.31238163706009,-0.993381727416132,-1.62172790461297,-1.42505089649212,-1.98405433478808,-1.26593262764366,-0.564244426315603,-2.15433374959812,-1.82356478342681,-1.74436595737137,-1.6797952137247,-1.79145218356666,-1.61658044980882,-1.28964960880211,-1.71753487779813,-1.11292627425474,-1.36530950631998,-1.64287596082135,-1.64937463821921,-1.19732740051817,-1.70401608888736,-2.16562214357551,-1.49789916223461,-1.12316392916437,-2.04439169455691,-1.25708999012772,-1.9375778513608,-1.85953166290381,-1.11706026644179,-2.08865651878757,-1.99444048783879,-1.72171365168876,-1.73296925995957,-1.91158733521186,-1.43248993390567,-1.50769097453011,-1.52086766073069,-1.40942070209793,-1.52266685134015,-1.26233488702289,-1.87112240346788,-2.62758703385468,-1.20066491314476,-1.55015738062765,-0.698407958044015,-1.26685399973076,-1.35184605372112,-0.185828491285421,-0.205690077347524,-1.31731555886803,-0.75453300011006,-0.9759262667351,-0.970638054128261,-1.49052391446701,-1.60527775711631,-1.81330298322674,-0.989816686734373,-1.92379405029394,-1.23133311971674,-1.18136640774204,-0.726831190230989,-1.30980222660582,-1.27025819207092,-1.87972558136818,-1.04456605692316,-1.8669013366987,-1.2905922322566,-0.773906969008777,-1.8563113495516,-1.25696753432959,-1.71826778674244,-1.98068776566108,-1.18482049054579,-1.9697758133167,-0.986849621983565,-1.33920009632808,-0.682163596051109,-1.73591858066722,-0.775786716605243,-0.838676439676484,-1.60374916895763,-1.78195743967618,-1.2326239852947,-1.64782748142333,-1.18339322245702
"FOXO3",0.331969786445431,0.274647761785687,1.21974388411634,1.72155050771681,0.572291545085727,0.877844846214237,-0.420181552138215,0.526920395833679,0.804203701040229,0.568862971107253,0.49351659352092,0.394374038315735,0.434996113598945,1.54170626530728,0.832664397775067,0.553302391655015,0.38633154586415,0.893587948868257,0.623919493572545,1.16418508911436,0.402229908726163,0.935893490253534,0.737304846808925,1.06013855265302,0.767528871445529,1.03070799993527,0.806298288615558,0.664525951485149,0.280169075560988,0.695105172629363,0.781112305044785,0.48891822575989,0.504548485476642,0.431764279394778,1.25569524316264,0.591147140048495,0.645287163365125,1.05237527850865,0.70326936160184,0.266741539969541,0.516979648738796,0.366204222106169,0.787737085228324,-0.126770712725149,0.088769253502566,0.770084526496822,0.728239049233846,0.30366432574834,0.36364237175853,0.807037773054634,0.606276523525133,1.4624365133235,0.723439816859195,0.0708628530222719,0.396376636655672,0.855430294768504,0.775317410009468,-0.158850531779399,0.760286939345882,0.663147335838744,0.0907396011830336,1.32372228526137,0.381061767900487,0.751363888419566,0.418904217322521,0.295887981123074,0.287547420563027,1.25164568176304,0.662589287316288,0.843418214641543,0.481026545294717,0.333432201024327,0.218437613226763,0.555944148481325,0.312745288631851,0.168089432953299,0.781197625150572,0.358149903508454,0.477249472589232,0.425628861331457,1.04409700198649,0.757593963869318,0.854214015675252,1.57778498195802,1.94373585370339,0.666352125035785,1.20524002932398,1.02612161487,0.153297958191477,0.853660229009941,0.21514506574174,0.271423223524081,0.516769003806176,0.220637804019767,0.563867250568404,0.294919489685116,1.02442163757004,0.962593548024836,0.0764830736558242,0.556679042250521,0.0836437982489218,0.195816811432639,0.273947719774845,0.525736631411405,0.707987415601835,0.624689056151585,0.324079263351263,0.484747585899784,0.776940284477296,0.699492750774531,0.844150446601833,1.34224041451291,0.940459720800712,0.672194935108893,1.29152746520982,0.584467375368774,0.322884759893684,0.838571742150987,0.314170102215328,0.969703840231358,0.66595604924365
"FOXO4",-0.224526534969017,0.387237553662463,0.65899435202536,0.716061255888122,0.752805099586946,0.234527394016567,0.417225987647154,1.12263576735859,0.28666688148738,-0.226935848922826,-0.109583227589795,0.268885549004555,0.26521587786965,0.822428680530954,0.465186560699233,-0.138083135196494,-0.225357494685441,1.34391709622013,0.688704687952679,0.586182227664429,0.164232908083506,0.457886945985365,0.562215765439381,0.349578358189935,0.672567883694159,0.173283202788954,0.409913230276489,0.716735851027841,0.00674694290235721,0.677190982021817,0.701477506375001,0.450850332573267,0.35419175962774,-0.203768643634027,0.621337080826037,0.542705728027536,0.523454598121985,0.46016313545952,0.641492967463795,0.487794681713726,0.241714175250557,-0.226100809620159,0.644793000743466,-0.00913508790215114,0.292420915808092,0.157049504427804,0.16799054968537,0.482820882182513,0.44312651441512,0.618595215899329,0.848257827833598,0.593016655497539,0.643861216471256,-0.300086304374666,-0.113667100143913,0.304128102795601,0.404902248233833,0.560254031669736,0.344689007736331,0.507019681078001,-0.30611720362004,0.20666132934727,0.108111720902422,0.427951819341795,0.55912835669423,-0.510349066851561,0.257782302202575,0.664701171535348,0.554480070203973,0.29349603654468,0.0333716319772698,0.0764307917198716,0.429958092725999,-0.124321229210233,0.428233845901203,-0.1021718482639,0.201530942980188,0.317036183733975,-0.116324182098061,0.430082362485727,0.446915863389668,-0.0047965843455438,-0.0832317303698314,0.587848814463645,0.76204701494373,-0.0250397940148481,0.41806305587178,0.500829842348769,0.0202933956114953,0.199864222604895,0.138064093520677,0.165105113984822,0.63288787261517,0.1092626590631,0.289589598162228,-0.360228324681349,-0.0676947033685542,0.555777917222147,0.273590464493766,0.38143808770102,-0.101485713917956,0.00336852846980685,0.505974626318647,-0.045751491556451,0.298698755069394,0.0519078034894866,0.175303331342913,0.408648664657825,0.530983357573984,0.547308233169108,1.23256180457767,0.177503014405997,1.39343821022905,0.27475287468139,0.882693656645941,-0.0992935213821817,0.0513241986028767,0.392488737323387,-0.131643741016297,0.752035470753439,0.915279357038712
"FOXP1",-8.11103491258041,-7.9872918428501,-8.26864277986514,-8.64239917399844,-7.52511848316567,-7.86270840242499,-5.44592154366312,-6.9939221735046,-7.75712506974779,-7.99179053236139,-9.24027888771792,-8.40834708118038,-7.29043562179313,-8.25301444837298,-8.44511737010016,-8.96708029526343,-8.21143056923201,-8.43436402757203,-8.35568277780486,-8.99430252833119,-7.23611964543959,-8.69373636451332,-8.2656859469651,-7.93162380579816,-8.95691106451195,-7.45477219614166,-7.1139837396062,-8.13326910004601,-4.31942535922435,-8.14989006753984,-8.87394587769004,-8.128705300597,-8.10580450873333,-7.78875166663186,-8.51157115613206,-8.84399812567083,-8.1043398349015,-10.1118897586765,-7.89988743204519,-8.37976364306198,-8.03056995559679,-8.59300215241233,-8.65673362692713,-9.42374594960772,-7.76597970271627,-7.4942473598078,-8.05967012258897,-8.01998803332813,-8.3657748515424,-7.87141215697987,-8.5055391705164,-9.55160397223814,-8.6788728653682,-6.94814947153381,-7.61874416097119,-8.97048205813323,-8.61868509381301,-6.07485646735439,-8.31374438679231,-8.49742923346316,-8.10619110059182,-8.52985834699394,-7.17384693714472,-8.22805361066628,-7.69932588294831,-6.44119675558126,-7.16338265751657,-7.4859615231071,-8.82116857563488,-7.53601863993784,-8.89466982332579,-7.88380699283005,-7.39540603512285,-9.00406937614751,-5.92218165842069,-7.41783533114249,-8.91363796624579,-7.23692035057124,-8.45010381299284,-8.36688070330376,-8.3448177418473,-7.25482771641638,-8.91422871937842,-9.55787710616876,-8.9953164949725,-8.08973041498473,-9.90192547662394,-9.45822442577861,-7.9377403475323,-8.57098918229521,-7.92838086740673,-8.05264525672403,-6.61826449436975,-7.0214857498829,-9.50901201113045,-6.82068517420481,-8.31090057331016,-8.95394007661183,-7.55478687580124,-7.9776427007983,-7.37947391499369,-8.84814794841276,-8.25620606452005,-7.17863305502001,-7.97533453074929,-9.40417721518112,-7.81087119615486,-6.48281702099891,-7.86536475767937,-8.57098435120103,-8.56500462710085,-7.95358544428105,-9.05293199850406,-8.94423421216819,-9.17759966065963,-9.02005651319629,-7.89779418292575,-8.76252885916342,-7.48522277102523,-9.12778642817482,-7.08466439951241
"FOXP2",-2.84246625066985,-2.28684823381583,-2.56674678461087,-2.85971830520209,-1.6647011771234,-2.2547411879035,-1.32987196205968,-2.01507652520061,-2.57867660686104,-3.13837630411689,-2.51710298405369,-3.20359159107275,-3.10260310990758,-2.31315580688388,-2.83706041266552,-2.91148499834613,-2.50855925554462,-3.23110294699379,-2.78363279160358,-2.74373684805134,-3.04312244301567,-2.52161862820045,-2.82853984855537,-2.42502012793709,-2.64142604037438,-3.47702446683356,-2.24566915260269,-3.05719706394057,-1.27311684932064,-2.58809177600845,-2.98046868917954,-2.35557063525139,-2.42612699302216,-2.62954988876977,-2.97014295987066,-2.70852479391575,-1.90027393973788,-3.08929765682204,-2.29119057475565,-2.845242795706,-2.53105138556491,-2.45667037265185,-2.8949363361605,-3.01771257202081,-2.33071964708509,-2.53853073375456,-3.22845182140717,-3.00367055391681,-2.47134701555644,-2.33450700196511,-3.62892154372448,-3.02214912979903,-3.04996729917378,-2.06430423531667,-2.86526494362415,-2.58303404339873,-2.97677964824338,-2.76531836691734,-2.68379214647842,-2.19494047633982,-1.94491331191163,-3.24758008445194,-2.1642856019953,-2.78969635111419,-2.19224191909411,-2.92687536205459,-2.44293386169812,-2.50545642866907,-3.95935281920904,-2.42230937373284,-3.07249405806983,-3.12883065117695,-2.550281095331,-2.9033872993029,-2.88406592208273,-2.67750418334637,-2.71230497816116,-2.24064476559616,-3.3675564890592,-3.12350999976452,-2.06911173824348,-2.60854680140123,-2.927687645003,-2.44111702195804,-2.78386612634013,-3.40874663475616,-2.94084318744082,-2.9955742680799,-2.49892622623926,-2.38736090168757,-2.22420065426404,-2.46451760320839,-2.96989504415082,-2.63245797910747,-2.90510422571461,-2.93207525046531,-2.66921724762357,-3.21758381957136,-2.90186327250862,-2.41393387823202,-1.77773041215215,-2.79752728722691,-2.53811505535867,-1.87984998181179,-2.7366690852598,-2.75574166250727,-2.92800942239668,-2.41209130505902,-2.38332479047102,-3.25534515994666,-2.6410494110677,-2.81434146516678,-2.40871750260994,-2.89221725794113,-2.71290802300287,-2.30908579583868,-3.17881474956791,-3.44859513881553,-2.81782829089799,-2.86204459158682,-2.30717224654786
"FOXP3",-0.921236545541001,-0.621010559750762,0.11392727385401,-0.112034353297476,-0.616274652505135,-0.571159793355597,-1.3087896556774,-1.2512246675772,-0.205363769300821,-0.159410940784672,-0.67603843931474,-0.583819348018652,-0.670640480943232,-0.0542316793672915,-0.00598274393730959,-0.335408534984982,-0.494740931746426,-0.609304660258459,-1.23028197508662,-0.138109811694749,-0.578647912370607,-0.210668836611786,-0.650769051673548,-0.104949089734498,-0.607362200318309,-0.808364625973898,-1.35516780707994,-0.877009810978369,-0.442422281990865,-0.872292861955488,-0.39521970546677,-0.254028151522029,-1.13759239201178,-1.24937244486812,0.265513812764246,-0.945083975801282,-0.283618516489762,-0.980014539440385,-0.415969131683162,-0.992122868563938,-0.0393932139874151,-0.337013985478948,-0.211335496275886,-0.93393036139375,-0.848413674871504,-0.402696601500512,-0.14462723130895,-0.818528205756297,-0.531355118200567,0.0314240039328024,-0.464947734373601,-0.100068880267085,-0.593991928708829,-1.16327898288188,-0.611349071966729,-0.408434204374195,-0.642523943233051,-1.26727930426731,-0.598151087562298,-0.334169720622599,-0.858920806579364,-0.321821201894246,-0.458436193351028,-0.352934830136639,-0.593067229887965,-1.40194730399161,-1.10507613592173,-0.406428432761994,-0.58818671321631,-0.375646399025806,-0.608624243045258,-0.332661647982092,-0.520743172674974,-0.450656202010308,-0.492501231218706,-0.938442453943395,-0.445010926824064,-0.240710529357111,-0.514462682599261,-0.220412061531019,-0.0968089205196903,-0.139404593055202,-0.982671342095493,-0.205922337785851,-0.284438024734851,-0.354365967350929,-0.779713763385289,-0.183662261395903,-1.01285146779616,-0.659900625496116,-1.07325760424507,-0.376930963336778,-0.208862396361093,-0.333413666342551,-1.14817825756821,-0.67375257524462,-0.984988894928928,-0.233498565430958,-0.657779369702997,-0.509846714828247,-0.527457317541501,-0.513247261489788,-0.644588451555509,-0.636528521639046,-0.394993661905092,-0.475718914473121,-0.872176458790249,0.0839089887460614,-0.250227486831352,-0.0929122269500948,-0.106540337116769,-0.732540866118867,-1.22034643035324,-0.630516866236982,0.0419426518556573,-0.173845660541492,-0.449601956427395,-0.795751253153168,-0.0779572844568295,-0.190147871603054,-0.288225558682523
"GABPA",6.1873612647629,5.68280528237807,5.92848324717318,6.23016183096867,5.86920555989648,6.40050288652012,3.97779200930646,5.82406896820725,5.97570617741224,5.92606768712236,6.46344711901227,6.11226029273905,6.23077025493098,6.72662556286423,6.36948250954507,6.30668654357093,5.9104021062852,5.96745362310201,6.98110652414913,6.09538757360646,6.54885075011006,6.59283345148895,6.78561853596493,6.41573803812267,6.61916875640401,6.5710280963961,6.22755140331705,6.46884187195221,3.45171801326367,6.16054587808027,6.40255093931691,6.17638187742793,6.0526814442893,6.99689215485077,6.33534896431058,6.89677884856085,6.2204115122508,6.60604232450975,5.87474136046114,5.774987386825,5.46160783129372,5.6920575305885,6.21473473188895,6.35344991182215,6.31922497687562,6.23116009504566,5.94468614953303,6.02022448895784,6.40725822233793,5.90144426245361,5.93835296901011,6.77436843936335,6.88117187302627,5.97647207838983,6.13351608699372,6.56829750351639,6.58870565529202,4.44657787568926,6.47099173460211,6.3299545109407,5.79043969640374,6.3390286941118,5.93360265841011,6.14319165667859,6.14028853950759,6.02333583852145,5.55914604475386,5.8102275059129,6.33465178501257,5.30427506318359,6.25762586873913,6.40038955713955,5.47382782616457,5.94676179807456,6.32804321868879,6.29398009368645,6.15135630611929,4.95866286036561,6.69481100501208,7.04344974564175,6.96151731412819,6.52305023662423,6.85293270407938,6.85156274571752,5.84517238189681,6.38802523313283,6.70692626386346,6.45313526170368,6.44549636344283,6.47388126589563,6.20081324418095,5.52835063441515,4.19080927163725,5.28514413365506,6.78482851070458,6.00434331681032,6.55461640387347,6.55256755363871,5.64671786446831,6.40085907537322,5.43408575656647,6.38766737112281,6.41298972995822,6.2392834040011,6.5744154967227,6.54122928643184,6.17896665347801,5.15257471224868,6.00873845480322,6.0552963436339,5.77868003581805,6.25670755129809,6.84283845055936,6.07649981476622,6.53891563011509,6.02059692754244,6.01619791295704,6.50436860985501,5.6327816612984,6.57400491345722,5.93826191189168
"GATA1",-1.72603073378496,-1.47448241020632,-0.687887365919003,-0.839095383736037,-1.06805045604671,-1.69625224143642,-0.587596175577741,-0.645035566955024,-1.33119851446586,-2.07926105501468,-1.99303799043362,-1.5281619226512,-1.44051067976656,-1.80922360451391,-1.79373058482035,-2.08301228481605,-1.23377821973214,-1.50182043953641,-1.7115942519425,-0.460197286174625,-1.87287194281599,-1.55907159320725,-1.93542872870429,-1.51746460612873,-1.3508767681639,-2.22601575240421,-2.00066937778352,-1.84070092732335,-0.26522793117013,-1.84389081844669,-1.49565688614717,-1.60834886773173,-1.12935140174886,-2.05692084752508,-1.04081623643589,-1.91987943939163,-1.91061082238169,-1.91603949456564,-1.67430477679866,-0.846917167750316,-1.25819317191726,-0.83926873473252,-1.71398908658096,-1.70280121461394,-1.24149013700424,-2.23404900295101,-1.73926834305813,-1.29798481999321,-1.71999911053093,-2.02713398581018,-2.54070305486986,-2.35111435116694,-0.730283002731961,-1.58324523808555,-2.38386997333018,-1.93403321350656,-1.25621867134004,-1.55290649653046,-1.79619140503544,-1.88189154601608,-2.29051505146145,-2.07438623941647,-1.70824194248338,-2.32049553635495,-2.02650418913802,-0.682663746507343,-0.667757148773994,-1.30752751720359,-1.98027249379492,-2.48135135937703,-2.47624113025668,-1.50939573221428,-2.34032504287806,-1.9033845826414,-1.96716532716523,-2.46199824195571,-2.49082068392853,-1.55286736504402,-2.30389091176134,-1.90151470472693,-0.936822222281888,-2.26915790046706,-1.18613127184792,-1.50307800918629,-1.72736306333218,-2.04283577935134,-1.54865849250958,-1.15052749195161,-1.22935831130252,-1.22776533497897,-1.55692339361947,-1.7558938088452,-1.49854293732684,-1.57411264805909,-2.28642634788885,-1.58969008393472,-1.08351205460971,-2.47908652767039,-1.83726516905039,-1.71781791250234,-0.862049446637976,-1.54295879992,-1.51954921937363,-1.74213087650765,-1.36067358799241,-1.90320492556706,-2.0019283007845,-1.90444404447242,-1.25733998297297,-1.90005459927111,-1.78124958110289,-1.1040785588779,-1.26309421371735,-2.00413210427743,-1.52502112882457,-2.00158959059951,-2.41614388570859,-1.79480373947594,0.0738674858870086,-1.11175886401589,-1.44475868293626
