"","LP.01.17","LP.01.29","LP.01.37","LP.01.38","LP.01.43","LP.01.44","LP.01.45","LP.01.48","LP.01.52","LP.01.53","LP.01.56A","LP.01.59","LP.01.60","LP.01.62","LP.01.63","LP.01.70","LP.01.71","LP.01.72","Test.FFPE.07","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b","IP.89b"
"NFE2L2",1.89645344341987,3.37908300337916,1.03634767625648,2.92077579447613,2.06793918944583,2.72686641422122,1.34239365315928,3.17004748372485,1.50241940721486,1.5548914193982,1.49158684986977,2.4958005982659,2.79573171787799,0.956821885820627,2.9946433895044,1.78817363003883,1.41460344987133,3.37871009928972,1.97323481131317,1.95288834202573,2.61584324223199,0.47079376987435,0.523079380664093,1.358269404122,2.09503814442193,1.95725076242378,3.34970288627192,2.25363794735499,1.3899417069433,3.13762305025413,1.56060507669234,3.16634347796268,2.76835769875962,1.17076397941178,2.09880594194484,3.06081541186667,0.475676533574644,0.818113681910567
"NFIA",0.428287756957418,0.264596180736383,0.478530590017788,0.222848123628696,0.64990295688317,0.172950673855584,0.553959226398178,0.860686540884726,1.30057866036419,0.76716519275504,0.476016666671056,0.253638719415575,0.600656628000683,0.492128215884759,-0.0636515274338701,0.353682717861933,0.257861307934687,0.609828470919037,0.58422299908769,0.0562233435323829,0.186590618681162,0.119673727492983,-0.679974928890559,-0.215911844772725,1.50351822160198,0.507749722492167,0.287401029996105,0.343061171461881,-0.10765027538655,1.03716248351208,-0.456031691976653,-0.0331158451798513,-0.0534691944967069,0.44943281088449,0.965193567835316,0.577405112778231,1.49707909570646,0.388858919211968
"NFIC",0.843436125043026,0.843925633209923,0.680873451686311,1.31793324740529,1.64071999602448,0.264153792530227,1.24519788374677,0.976754532001737,1.09600826046546,1.63945722472523,1.51381531281382,1.18412716724744,0.861878953862025,1.28902871917167,0.778814485657763,1.7716385226185,0.308301321547025,1.18553980973608,1.29559157582897,0.341575987057673,0.449246316714837,0.310251535757326,0.812306040639443,1.40623766678416,2.25065443091596,1.02951134128815,0.767593027498381,0.444070921073582,-0.236494966818789,0.450462390582905,0.514809626303114,1.35467471496004,0.614235840943878,1.82623779100157,0.0193004738720721,0.34857937656096,1.78477468599826,0.143223098558005
"NFIL3",-0.340758161771704,-0.381066871272852,0.302455876588744,0.0153831378843081,0.347874174476769,-0.752539488634634,0.944083467493136,0.379296329773177,-0.188261123600069,0.267710554780856,0.512562997274714,0.0773843109626625,-0.4069192402321,0.0499699152728179,0.115743911652286,1.53800022148944,0.122463239805565,-0.334832177204135,0.296730958047991,-0.044837089956314,-0.953253371369259,-0.238416421696313,-0.980297708472717,0.00549387642396211,0.125022652393083,0.25399624793002,-1.07241992587919,0.140647217370456,0.133537434744301,-1.02633156893646,-0.573928880735406,-0.220938958942501,-0.448977645491524,-0.850964585424673,-1.50556233200471,-0.339411657708614,-0.349294795199602,-0.810073148159032
"NFKB1",-0.653285142532308,0.183310438367874,1.11909274977388,-1.73221447397484,0.656063147749708,0.837814122465991,-1.23697526504344,-0.792875577085204,0.52169234654149,-0.401964485886897,1.64070178453315,-0.0224305209049133,-1.57907384004314,1.09280084418804,0.101940875269061,0.561019565182461,0.905814034520526,0.626978969798276,1.87096163627783,0.060748752748979,-1.06955361472889,-0.742735007090748,-2.75666961268992,-0.6472868138374,-0.973643742873932,-0.577773433431337,-2.03059012806813,-2.58877991324707,-0.224156602107295,-3.0235038193505,-1.92209369974862,0.268366488329692,-1.71828934951889,0.164332933760273,-2.31939148660106,-2.40259312466013,-2.2177665943527,-0.887455242625866
"NFKB2",-0.171863912364295,-0.38411595842624,-0.186196216882518,0.00200814651269388,-0.409107315399087,-0.184613918097758,0.282184377871831,-0.35572404548965,-0.203979230205184,0.493030244525506,-0.292172929193683,0.261028010734892,-0.260376529219891,-0.125231060171725,-0.462113517571598,0.583903553215428,-0.297585674492378,0.165445453613591,-0.796423865552652,-0.897570467794866,0.0964447801633533,-0.134267757752178,0.0586439783465199,-0.357079175738541,-1.2592044858083,-0.291986905780012,-0.255448492676385,0.281017498915612,-0.778017277524211,0.0807660720261674,0.395150209364997,0.0475982238276295,-0.16941179468534,-1.25096866761225,-0.133453672473897,0.174987716334667,-1.18511429933561,-0.814351583348544
"NFYA",2.809014307081,3.0316375227845,2.52909893911599,2.47856857675686,2.74305341713988,2.60731592248044,2.28696590232069,2.46632106129371,2.75989879480338,2.54506706356813,2.79084851905161,2.24303850457499,1.91800569757902,2.70691990681429,2.3721787894974,2.90917899528539,2.81489084438248,2.28093748378644,2.81083425570194,2.28224693584314,2.71723528223179,2.62554747013461,2.30613537449749,2.61544159752027,2.24285120841897,2.70984235878589,2.7357353229369,2.09984384645868,2.45909489887253,2.04266479739929,2.40502646809364,2.67276627091073,2.02021012706082,2.86330924667478,2.51392211367058,2.3061567815496,2.00447827201937,2.08331291855234
"NFYB",4.26176543990184,4.56297886867072,4.57671252190034,5.5014840635398,4.72439931810001,3.96739837780657,4.52755807947314,4.48610043312767,4.34029793264761,4.0463543033132,4.73017738829488,4.7250439839353,4.24002460277021,4.24464357917488,4.49544940963295,4.4961195508657,4.49862480237815,4.85464256930655,4.8392541830201,3.35312777765805,4.69975225761661,3.61443682980529,4.47671810345376,3.64943216909489,4.09704388590674,5.18116726553979,4.81642744445053,4.25953798662724,3.8339735068871,4.57591138600544,4.6984384139532,4.81111270900088,4.08085037175851,3.60999402185561,3.90629323514243,3.76659709243861,4.08988360802369,3.09207962012373
"NFYC",0.607357977573028,1.21580716145293,-0.540497595663975,-0.097217655500215,0.57361896045989,0.650101552958005,-0.297274173572161,-0.394804207060055,-0.304468871257243,1.26254141242211,0.204035861001177,-0.568103606599614,0.00318434747918039,0.716002518069938,-0.311448935818435,0.81808767525425,0.237099313350988,-0.446195733511211,-0.0794219836712358,-0.0304490889515246,-0.152443226723,0.690146813764027,-0.678937501247115,0.68806916756879,0.0400531261216271,-0.0444695684104526,0.433468252194802,0.765494390454407,0.264147093171837,0.0381155734323483,0.213401319567306,0.00785892670937149,-0.288997880019504,0.364918597239412,-0.939521043929767,-0.819056006336409,0.116309893142757,0.0743978039940619
"NKX3-1",0.0190879052926939,-0.441753662456771,-0.698975337216884,-0.440254121109605,-0.380375513243481,-0.638374784644331,-0.192746506513087,-0.114053439793029,-0.557501262897307,-0.624165315919339,-0.666650179272648,-0.0278675005929164,-0.101531898686624,-0.449594338039416,0.191012332040408,-0.328507301801543,-0.00594657070844712,0.33253836906846,-0.058481131696722,-1.34883489899242,-1.08738757982368,-1.06744959557918,-1.53305176372371,-1.58398336405926,-0.742660968390475,-0.950488346280608,-1.51509586847918,-1.36495186003951,-0.441570178791188,-1.31488856719139,-0.486912162244796,-0.44380895616149,-0.726951908018044,-0.944766615121442,-0.431451977613835,-0.808492950360325,-0.97413438120622,-0.901977128407669
"NME2",-1.97643258602573,-4.09179971612076,-7.20647769618513,-5.08117198366491,-4.53295312534578,-3.71404465080338,-4.43651460690274,-6.98901091247593,-2.78062100246551,-2.69134176109625,-5.45800269145237,-3.90794987993618,-4.1924317495451,-2.4650159228047,-5.9146601793946,-3.91939345750675,-3.29672237207261,-5.6959084253555,-5.9091005009099,-2.38221855086494,-4.94301362807874,-2.17248615201854,-3.25863246834647,-2.16277307900493,-2.09458942240636,-5.66207234898226,0.40545171750499,-3.31497340380633,-1.03388299875135,-5.98397968987247,-7.03713402839509,-5.43173272158599,-5.60794759488165,-4.47239898793249,-5.47354620388756,-3.18405260555528,-2.67845206280392,-3.44800614248894
"NR0B1",3.48803557372614,3.49535303314167,3.53931456041692,2.63619659567232,2.80342874927528,3.2899485914176,2.74894688102395,2.98453591551922,2.34555157509065,2.81121564828497,2.68361332331608,1.94510538821837,3.31885710644031,3.23986675972183,2.18790569650791,2.22866202118639,2.35819694760279,2.49721376201973,2.65854889513287,3.10777806193552,2.25199252632975,2.71613541056095,2.789562519161,2.53435943296163,2.50269525259314,3.12994072367701,2.19478157225802,3.09327380871954,3.20685108232019,3.1221799192089,1.16773839021355,2.33128056158768,2.41331720114734,3.30910900357176,1.53873014881525,3.46176292168557,2.70310377128047,2.57805990453935
"NR1H2",3.4463817601799,3.6392084532572,3.59133866199676,2.4030779932934,3.24487133229594,3.28147650096122,3.04363352021536,3.77715876118414,3.15994449355814,3.37222031894903,3.71516738230096,3.40691754443062,2.94335791514771,2.88516237308105,3.74975155197851,3.02695625289707,2.95421377014582,3.41819225211838,2.96080888850092,3.51724295935305,2.84407574577243,2.85980573425227,1.82389287644961,3.88815819433679,4.25900904372213,2.79695286674322,2.69740671247843,3.25944145484692,2.89052953788651,3.66074915568359,3.23595134901769,3.41104296452557,3.16816962774962,4.01143057286093,2.75960991654415,3.01305348118653,3.75315928867766,3.88593812007891
"NR1H3",2.14767970858361,2.6233678171906,2.42093614306978,1.12774198817807,2.03852534765063,2.54156691517907,2.32281111675916,2.42923137550725,2.27570982616133,2.04758611316562,2.63452972481586,2.8421723824343,1.82038551363061,1.5969126092245,3.20053660790579,2.08970084481375,1.91573544411311,2.49782719619676,1.67623707987941,2.56348222851784,1.56435164925916,1.56585713607441,1.16667242654265,2.43038945996715,2.51887755885645,2.29936265676193,2.16858421241665,2.31412798350694,1.77805319068982,2.16211453773726,2.56289203226997,2.2799839578331,1.56427027575537,2.40174501703762,1.62029829687917,1.58598594669964,2.05969999943459,2.18046637214156
"NR1H4",-0.151927313677628,-1.10653049404114,-0.602218498076719,-1.06816965134148,-0.304934803473254,-0.638497419250299,-0.713563037762763,-0.443297124702149,-0.639649023879494,-1.10343100750023,-0.611315646183189,-0.77545453997165,-0.95533291729245,-0.550313648605746,-0.839955037948737,-0.949352688049726,-0.365206234520054,-1.09915936130626,-0.721751562596559,-0.211090546419146,-1.21528847559941,-0.412173667534672,-1.2372580728185,-0.131892143014176,-0.184488089102847,-0.993352475469171,-1.27821394007832,-0.76019997703733,-0.479591546612052,-0.554483393048315,-0.669564638468463,-1.14922337840992,-0.488054572793777,0.0418766444397406,-0.346610545424964,-0.997019594498134,-0.671696213737098,0.215240323921082
"NR1I2",0.874328338273405,0.318316209026302,0.628617410601079,0.225709876731521,0.396545425816489,0.563598313442368,0.849333437891915,1.15914897869803,0.512155417164713,0.372241290652633,0.324434330011976,0.754657058102929,0.453736246988232,0.428988778029649,0.55862893198877,0.213618837411028,-0.0923785858737975,0.51112077468124,1.07131860621953,1.11223002555047,0.620526642678216,0.43329533861589,0.513699753876276,1.32179394404597,1.68655029412691,0.622369061258554,0.515003615241689,1.78922844620408,0.45867245160498,0.763629446304993,0.385307562038443,0.553829066671629,0.999510250308899,1.16381430723946,1.10281139207896,0.643922471523275,1.48051982228037,1.59683624697851
"NR2C2",4.74076249956329,5.33814634161867,5.50995518468707,6.53367369241581,4.75939831026458,4.67598380059548,5.54175844748801,6.13211322389031,4.7992651196018,5.24355562393968,4.84637179243551,5.07210244129482,5.86811262458257,4.59002073611342,5.74710941755639,5.41246143145034,4.89894722810291,6.39308464249281,5.5542113363969,4.24942975421122,5.67459522516182,4.33541069847143,5.46994951565034,4.18022594124373,4.12198723457596,6.30621367701892,5.33057701033727,5.58284073756713,4.19019506114546,5.59131571245593,6.12020141827084,4.82340245381761,5.54800931021276,3.36375901511696,5.44664392180914,5.11779554418113,3.94482193065821,3.43384418605906
"NR2F1",4.27466924620762,3.44870065399069,3.5527826474187,1.42872825638773,3.14534495597043,4.3886946499714,2.74460610666001,2.11013536116135,2.55264455629083,3.35009268653366,3.17011457834808,2.5585559364116,1.24222973891071,3.72855840373162,2.9979817789761,2.14925594946126,2.98664487181096,2.12731739628743,2.84543358539154,5.14907643682556,2.56244308501179,4.01676497749766,1.85282374581916,5.57698233341684,5.80606210486809,1.84353828278772,1.6290359629267,2.17085464588028,3.07459552381426,1.79555657627306,2.45550742165056,2.93446708250465,3.50554545063799,5.71473536952811,2.53514769534277,4.0511968281398,6.14275580409257,6.85960800882681
"NR2F2",-2.42968412622904,-2.44333328233867,-2.55506699480983,-2.64852109195895,-2.66271823049193,-2.7516843170344,-2.67175463026977,-2.436026648617,-2.07398623368914,-2.41610153140761,-2.61904589594343,-2.97775016536468,-2.658306198439,-1.84845197850997,-2.68909986216902,-2.67704034847348,-2.48717367712607,-2.94265751717499,-2.74571316410558,-3.08007021393121,-1.84555837706856,-2.21483308640712,-2.57049854748209,-2.66192278588449,-1.84857473246158,-2.54410342477593,-2.54264084127844,-2.29181163032377,-2.29455727093548,-1.83421827531991,-2.42412703070046,-2.49129248987289,-2.8975725836814,-2.2943035349396,-1.80485331519682,-2.00211999268675,-1.38619207550761,-2.2941444548638
"NR2F6",-2.4168758654732,-2.51181577049408,-2.29131318636905,-1.6297752393923,-1.72569121420292,-2.03168999499951,-2.20977866120576,-1.50244496221158,-2.82249590479879,-2.3205247092968,-2.43954202308546,-2.14614000211676,-2.79794092532868,-1.73575870606638,-2.33766382657181,-1.99857623603466,-2.01990366163555,-2.14947753496027,-1.86130256142835,-2.93904564242273,-1.79464670171435,-2.12875719269531,-2.22167377355004,-2.65577270486675,-2.67911039000688,-2.92320374398475,-2.30007788221284,-2.16663096482512,-2.09445325108889,-2.68416826208426,-2.84765364621691,-2.50862319140074,-1.84651445785312,-2.65580473265809,-3.80568926986406,-2.69507695822489,-2.81571990202161,-2.96049494278889
"NR3C1",-1.18846837282581,-1.26936740132531,-1.9654000037465,-1.54304911844319,-1.29961439213231,-1.14062743303391,-0.954740791093427,-1.00919234776023,-1.12786407439162,-1.47524296800735,-0.691132633966381,-1.52884440847183,-1.40702750625034,-1.3205110971251,-1.59462025831994,-1.11677793390886,-1.39021391266641,-1.83154441875479,-0.988911636886204,-1.67599739545366,-1.44200077964006,-1.83153537267818,-1.54290309980889,-0.973884688535841,-0.439066342122617,-1.2752942608844,-1.21022438151729,-1.02913822478408,-1.85535160342992,-1.78768190061992,-0.840087142313313,-1.50713137848475,-1.55889682058571,-0.682855882274813,-1.75667904010851,-1.41638330848371,-0.982295726610622,-0.602188744246128
"NR4A1",3.64507749381172,3.45535291411074,3.55707160112034,3.0827001387783,3.61670170211542,4.06771306005505,3.32390403368969,3.24110324722853,3.14186973782861,3.25778892854763,3.38110746218094,3.09865068689003,2.20656661495029,3.83603819897313,2.76608530876153,2.95131013552094,3.30283536474156,2.3667456518848,3.3990792561316,4.18956759218205,2.58866163250203,4.0266031721458,2.54276797056496,4.39773301114927,4.16549273571381,3.02633533664594,2.80445342917539,2.33201226227951,4.09627468657369,2.6484522919044,2.81095445241917,4.11018721927087,3.01051518716571,3.74301750069331,4.05528592125962,3.47614082130437,3.72375252139634,4.41793736821064
"NR5A1",-3.11608281761341,-3.41283750793155,-3.35557899828556,-3.26825381459613,-3.02598915777377,-3.37205073723804,-3.37441160023085,-3.24492407727035,-3.25968137426402,-3.60403753540284,-3.10416232658956,-2.90368446947961,-2.5795297203473,-3.14853602390553,-3.19322181995636,-3.14442935588536,-3.47717945434719,-2.8389009315327,-3.18631183431118,-2.88741490498037,-2.56477616361046,-2.94111962247838,-2.47770938118961,-2.8096960048453,-2.99676687658934,-2.69854239534545,-2.97630443674882,-3.20928429210424,-2.99399829961065,-3.5975773458272,-1.99684080646116,-2.53030653567922,-2.80158851975129,-2.79380620176132,-2.37382603049473,-3.20681317694783,-3.1505079455422,-3.25275736375063
"NR5A2",1.45548266041703,1.93009646575414,1.22640126253255,1.1279773018567,1.39026191980781,1.51392146835973,1.35783383969532,0.857982702523612,1.51765928386936,1.75971259804895,1.14665537989505,0.66876476868736,0.901230647418877,0.937539398623826,0.688765347488399,1.34660433163485,0.926673482987915,1.15593672022254,1.67983685390753,1.06546943865807,1.7512181905023,0.867655508413285,0.879471081143445,2.0299066052469,2.07198346495624,0.730889710668347,1.22981595798696,1.53564719405007,0.953147162445484,1.73344317406875,1.59308037791583,1.47252154591372,1.73100185102854,1.58737191670929,1.03052163724792,1.81795736307798,1.76857573494842,1.37864688428903
"NRF1",3.67282331412391,3.95585781198422,4.27193337506774,3.61854692207316,3.34807565755278,3.45028362040466,4.00303893329352,4.04554247571411,3.15832679197882,3.74345768341885,3.48902600027485,3.01822129795884,3.70963814014516,3.24796658029498,3.56159246588755,3.55118194337662,3.51414614107043,3.20932345745,3.67264326266068,3.77499637061428,3.69766506869907,3.61401634390292,3.45060206896085,4.33282339281083,4.64038993755355,4.20421191783793,3.54457129929557,4.18421501284039,3.2751191686689,5.43096708469746,4.3159845374988,4.07324766673314,3.45783634901355,4.8223531617552,3.64223930926158,3.99428665231631,5.19565940931289,4.62244460267718
"ONECUT1",2.25502521161468,2.26008149070074,0.435598299243003,2.16353480603094,1.79608940663372,2.30572407015395,2.16155184588424,0.426538240141505,2.49500215694316,2.20492813411919,1.87289566364994,1.76321201803508,1.48164306770776,2.54588237349172,1.52571690533657,1.93258316809335,2.80744387704351,1.28515193437481,1.31293251495683,1.80581265280475,1.49589157969658,1.90769345535004,2.74112945493549,1.54694619246768,0.900719019013998,1.29047759931011,2.31116320614533,1.36281682729517,2.56243042146987,1.20923195285009,1.23600082071124,1.32575077510628,0.597306368199187,0.380011309407666,0.673739048267894,1.53510701498135,0.684604622554368,0.510356437130768
"OTX2",2.52235176902047,1.49477746219291,0.889760718682342,1.69522961813412,2.41258250777787,1.42281392626092,1.63359128227385,0.67722462079454,1.78595467996649,1.7426526911977,1.70422133378103,1.62775995914868,0.844953098642762,2.90209044798321,0.901183035749109,2.36523208740769,2.20469802901595,0.934949365131425,1.67097842498935,1.83842437985797,1.95422440279041,2.41380407956756,0.97952545013107,1.48408702557817,1.05843325572162,1.75647010768236,1.64587937385268,0.747579475188168,2.58450450668038,0.357562307122724,1.50166196195615,1.31241114055271,0.701987015757834,0.976435969995848,0.387988497525014,1.785565550916,1.13802503753852,1.10085840672486
"PA2G4",1.71677694528458,0.915467315255146,1.62245150201085,0.211080610549986,0.640751021672454,1.50000986275867,0.539710545736315,1.33748756172359,1.40930887857783,1.63537355461284,0.613433373283071,1.66457429367406,1.45244659709328,1.23884719096935,1.82009428190627,0.807681432090852,1.31810360752975,1.53402442275038,0.472022101678286,0.411268607309191,0.808375770726586,1.23591556342051,0.376563871272424,1.25571006310174,0.670670472771467,0.734856432504061,1.89137394084733,1.30236758484197,1.28260468717147,0.213245525279857,-0.122803696922589,0.850558309984802,0.821932551440615,1.05446007662381,0.12084680759937,1.83709239624203,0.539680434767037,1.16060273192364
"PAX3",2.21559518622959,1.45456752038067,1.90267145563819,1.37721955868374,2.58609067671336,1.54316793066184,1.3902637632423,1.69701835216214,1.90066054398491,1.15824643008915,1.95441799019192,1.7274242158466,0.815735605201807,2.17849750658422,1.69946326863296,1.96582063395819,1.61324278785797,1.35203718579767,2.79253973398878,1.70724739447248,1.64642840143949,1.87108630795474,1.00189506939326,1.6497480374641,1.84954497245806,1.19637137883577,1.21998601781628,0.626453421800882,1.43278285912,0.826709036757066,1.68357384381591,1.83412791227392,1.1729047574717,2.12659254198336,1.43480103181138,1.82278288517172,1.38474915388065,2.15352545074775
"PAX5",2.94464934700895,2.07201870951616,1.43400801677062,0.213043192505015,2.59270489048054,1.89539928923623,1.30155258459727,0.62463771777059,1.20784786184467,1.11998573818777,2.38217070686902,0.687973130866777,0.00266252861330359,2.48398547463876,0.609566942758318,0.31496975373739,1.68237336147229,0.797947810576332,2.39322811387068,2.35315331330368,1.14868347020044,3.65101338641458,0.790157014536712,3.2282152906414,3.54578344796484,0.64489703492195,0.209546240009668,0.816527348800577,1.5866475163175,1.83104979474737,0.572253761017633,2.0408878829499,1.24459156580409,3.12478021895069,1.9309721669654,0.90703617672698,3.6690106344163,3.49245482077827
"PAX6",-0.566157684763914,-0.385732152915249,-0.473318667684897,-1.89838093592831,-0.316023101085456,-0.219340313149883,-0.87553826534385,-0.653314068166486,-0.811737994619603,-0.376756311428879,-0.523980288922286,-0.266924237350779,-1.110598681811,-0.604989016141027,-0.423550452567778,-0.195874979585315,-0.956417168703166,-0.307701255611096,-0.54928822139271,-0.614769284996649,-1.06270908464272,-0.876145546317977,-1.68014241645563,-0.942536968908686,-0.651791909740841,-1.0880731486601,-0.77146195672819,-0.570222281908378,-0.197472619826468,-1.3690935310974,-1.16728681736116,-1.01018093889307,-0.783765329118203,-0.240541124203451,-1.59383852825646,-0.106249491195117,-1.10450453364683,-0.103839872033249
"PAX8",-0.58230464366773,-0.614755717898096,-0.762886083679845,-0.954048342012632,-1.20408400946134,-1.47955874456961,-0.674465696468955,-1.63976808812981,-1.32503504344406,-1.25906720269257,-1.45425431674619,-1.16894119359533,-1.23942891540935,-0.71680368635665,-1.1508495354737,-1.0854775693467,-0.935486287768579,-1.24309136996238,-0.974205713172282,-1.19449557305386,-1.34896548982983,-0.98850315255074,-1.30297026510911,-1.08408867770782,-0.890724588846449,-0.686897543606507,-0.486781651780706,-0.948435972536054,-1.32993764419833,-0.273430914222238,-0.303397278340838,-1.18994614064532,-1.3935596544176,-1.12367043899486,-1.68565869641827,-1.40977212090532,1.06391849578474,-1.27697896980425
"PBX2",5.26572807278763,4.80588206788301,3.5521231187921,3.34882768714274,4.59724208747637,4.38825333549073,3.27916926740837,2.9175582374618,3.95097114497258,4.27330260600167,3.60661481832976,3.87680521009528,3.20019022967478,4.69927889654578,3.33586480263841,3.5685389789474,4.39338716324899,3.05944661673026,3.94754660457641,5.23302197032643,3.50901590911401,5.72802602443798,4.03805519369233,5.67137345573154,5.54646596142523,2.96524885522325,4.16784866373164,3.43539223094205,4.80701214778727,3.5858015502104,3.87224414098309,4.72073385470712,3.45042689688376,5.19850367441184,4.77268170413186,4.02652609252639,5.08080243244118,6.00056512902862
"PBX3",5.73933363228397,4.77391859400642,4.252245887423,4.31683320525934,5.19925077337253,5.3637463166415,4.6506274356985,3.68066407022218,4.85197689145202,5.47938277939391,4.71618457946343,5.18552251136213,4.03795289136214,5.79921234732972,3.941644966743,5.02521627897275,4.97171714143837,3.59977150950093,4.38267044432732,5.77000691660029,4.05853503903746,6.2896047148279,4.82662162741918,5.82657537044424,4.92856900457549,4.03479945365643,4.18547786666252,4.52576076207901,5.71995767227942,3.58555906513109,3.51772056193313,4.46900505978039,3.96311520186227,5.17301496558664,4.16517004089603,5.39901884665935,4.77838571513277,5.98681620090492
"PCGF2",-13.7032861933929,-13.3833409382343,-14.4651567834852,-11.7186043795202,-13.3332780532016,-12.956702578166,-13.0456561656272,-15.1298167790548,-12.5240606662663,-12.6778410152063,-13.7598137492109,-12.8615374907532,-13.3432730963539,-12.9730182655737,-13.3424543386644,-12.024577228833,-12.8767589364807,-12.9541619797458,-13.7911425862277,-13.5552368200573,-12.6448403293565,-12.4149937107362,-9.26796135442597,-12.4215129969803,-12.4667951063246,-13.8019060053508,-11.2496830946533,-11.1421099538426,-12.2368753061046,-11.7582327832413,-13.430318252003,-13.1412411714729,-13.6960705506473,-12.702026030081,-11.9485375799036,-13.8927783828979,-11.2368539345656,-14.5763877368814
"PDX1",3.27706374406515,2.56652032919012,1.80920510473589,1.97090803716972,2.32828170601169,2.5762339302507,2.15585354572404,1.17230309573457,2.98211367506745,2.66588048686971,2.52237802198613,2.40314597136405,2.40856418374116,2.89394891560837,2.07663873093864,2.20208550621754,2.72035349633995,1.54914842908587,2.04446339723999,3.11543977973574,2.12317569999339,3.39884099309658,3.02363242331804,3.14592728264419,2.2801040519852,1.4335480000234,3.09258089186559,2.10512855368956,3.23549958847421,1.6945946595149,2.00438301329859,1.67652720354705,2.44892595454705,1.93727466055525,2.85984433169863,3.15806565432867,2.82851699425473,2.86538428275087
"PGR",0.065162047169347,0.0274192289342305,-0.0232241955060862,0.848631462049162,0.305573673677811,0.483462336553359,0.20439747260797,0.129133270768206,0.38900656767975,-0.00316641149541699,0.196511053837451,0.468955508253573,0.0501219633005297,0.306672762302925,0.524963255002995,-0.255332535494636,0.464551704999668,0.400170489409819,0.780057163108301,0.807574197853029,0.743115804818264,-0.0655072825383673,0.701239246150585,0.0740984854450924,0.478411871584417,0.746286538129661,0.674273942057981,0.837042362798761,-0.133754662930269,1.09362642612347,-1.23142866775665,-0.457971314353998,-0.268495745034813,0.348520274819562,-0.989946918044319,0.307047069403368,0.395015078970045,-0.17264750148819
"PIN1",-0.785866998362064,-0.275007943402115,0.117091275307758,1.14888835802759,-0.852293784217807,-0.835725797793612,-0.00832205241012033,0.217631407330143,-0.691773982360622,-0.0860809702448875,-0.153823457370286,0.126112898432045,-0.0540873638477454,-0.659419074176801,0.337864668326706,0.552256689536974,-0.183879221183186,0.494516290381048,0.173247474015753,-0.446430570100846,0.82873533324008,-0.878636252476276,0.409100235757577,-0.864764633616862,-0.539206761748565,0.242564028701115,0.335007548312952,1.04761921461678,-0.822664883500469,0.315835753890503,1.32063002597535,-0.294962413205944,0.211382458215909,-0.32238506221768,0.528637138756282,-0.231677589568898,-0.258426675730935,-1.03713685561893
"PITX1",-2.0477595783478,-2.17052451820706,-1.57837632280289,-1.588954187715,-2.52596233217992,-2.47648768684183,-1.84256664542431,-1.49825594700514,-2.01292748968363,-2.07360867367399,-1.84150160648408,-2.09336042179494,-1.27904946641869,-2.65515632014446,-2.03549065548483,-2.50847810348632,-2.09661018866032,-2.02711397067252,-2.12795365459799,-2.27642877587545,-1.96267796217958,-2.40665417977903,-2.10359255811109,-2.01708751413747,-2.38976907889195,-1.43080998422756,-2.03663127606564,-1.32968644975071,-2.01384685187519,-1.899904028688,-1.13441562228093,-1.83864691836033,-2.18340262825141,-2.20567405227918,-1.41745269051148,-2.28539935217304,-1.65205962665697,-2.34900783358715
"PITX2",-1.60682624725957,-1.88665574627946,-1.8317571275633,-2.20392700424068,-1.94537782252818,-0.668147324864761,-1.88525936265602,-1.42682206152559,-1.96385760998121,-1.26869339858276,-1.8189744587358,-1.84759883932891,-2.23019768853576,-1.31392155085035,-1.90906955358807,-1.78652656549311,-1.07642776037013,-2.32194246933032,-1.84283655867744,-1.40164343082823,-2.47461404355753,-1.59587407369852,-1.94618223488572,-1.95608065232016,-1.83323188840473,-1.99301635980199,-2.33964797698556,-1.76119355692211,-1.42491419823256,-2.73453714511747,-1.62409498027441,-1.67646505904211,-2.12960814856667,-1.19505853685295,-2.25681597052044,-1.33031578048617,-2.10105802908404,-1.24565225698034
"PKNOX1",2.81746056877413,2.47363697101465,2.41626959582585,1.80043636633873,2.77598782354558,2.45272413158417,2.53628087303863,1.56513251112168,2.73730668866238,2.3417834731508,2.30955835356387,2.09950853387823,2.16289405781367,2.70530638659431,2.01993621337999,2.46785156537305,2.44617986935949,1.83607817387514,2.30802950036186,2.83827821050076,2.45525417395157,2.98282801097919,2.12383848127068,3.22002078871219,3.57250171050354,1.27478636987285,2.46497179523571,1.60152532304588,2.54530145573047,2.19029318497158,2.00157567278309,2.13072387994745,1.58322622637629,2.88418218145465,2.86890208328393,2.18723206464582,3.24939788490824,3.15219118485774
"POU1F1",-3.58845934827772,-3.72710121792623,-3.35804862421836,-3.79097185832006,-3.67858517705834,-3.65012847425829,-3.71952020671293,-3.6217816853266,-3.88586910864357,-3.7405582476305,-4.04645051179291,-3.09158934909613,-2.6767374821994,-3.55433240556906,-4.1682889621362,-3.03950244930934,-3.47820103352873,-3.75354473587468,-4.09621493147496,-3.38478913262249,-3.33093711542577,-3.32413433417934,-3.3160443067526,-3.56026260341452,-3.96398818258126,-3.56025480116689,-3.21918573645643,-3.18366213469005,-3.46024599321546,-3.74485998633022,-2.95237313081597,-3.52721048551969,-3.46530146796254,-3.20124401717158,-3.24378346150058,-3.61728101317929,-3.30192965622443,-3.2647678346803
