"","Pt66_Pre_AD667850.6","Pt94_Pre_AD732850.6","Pt84_Pre_AD486532.5","Pt62_Pre_AD608303.5","Pt72_Pre_AD793922.5","Pt3_Pre_E9024733.3","Pt5_Pre_E9021022.6","Pt9_Pre_E9021024.6","Pt18_Pre_E9024732.6","Pt24_Pre_AD436687.5","Pt27_Pre_AD453873.5","Pt29_Pre_AD497504.5","Pt30_Pre_AD497503.5","Pt31_Pre_AD453872.5","Pt8_Pre_AD153354.6","Pt11_Pre_AD153352.6","Pt28_Pre_AD297619.6","Pt44_Pre_AD467790.6"
"FOXL2",-0.596554940013268,1.91650316356647,-0.822721173618781,-0.33282421191682,0.598065379335796,2.147694370135,1.36244943308343,-1.10205075084484,1.29850345398208,4.48387433895602,0.919829409386333,-0.10460821757391,-0.31220605925739,0.412764188156988,-1.00276908626377,-0.053221661553094,1.18310744552186,-0.365228776271108
"FOXM1",-2.08960876122018,1.76970075459314,-0.922134345223383,-0.488613853805399,1.61796842089056,4.17418488303483,1.86002100510322,-0.540543451914745,1.77082100532806,0.25224684984346,1.5202011571104,3.26834189140894,1.807299161469,-2.80979625661884,0.50644043607078,-1.0775593148613,-0.0350577880046688,1.75289028701815
"FOXO1",-0.887416078528329,-0.801596120121595,-0.272859857765986,-0.248645146016901,-0.919533741267171,-1.28710085579671,-0.836025247814077,-2.04568985207506,0.156710999026063,3.11535989174572,-0.440888875712824,-0.637026568781258,-2.19553720029691,0.869422915864285,-0.0410554249202171,0.35051992603657,0.538103434867667,-0.254585800215606
"FOXO3",-2.2165324873923,-3.17812406906532,-4.16136978447857,-2.27605207225202,-1.01201164049547,-2.98628615752695,-1.51069850503298,-0.823888661442363,2.78988375586132,2.88157244145989,-0.377413601700028,0.755644722752533,-3.26103204941158,1.61577409619296,-1.48429425327824,1.90538136927893,-1.6404890065348,1.8959649464194
"FOXO4",-1.43735002744603,-0.213460880198195,-2.01832733792737,-2.13250747815313,0.24062711041908,-2.62097531891907,-0.672502568555404,-0.329757513536155,1.3854334842941,1.85678992841384,0.490643536445915,0.452085531158413,-0.992790926538895,2.07559636328688,-1.18767291904549,1.34437354120952,-1.00382964638143,0.186634154076867
"FOXP1",6.72638486462117,3.20687626877151,0.36914222708179,11.2075385792844,-0.14024274840709,2.25103057479789,6.48752093467896,-2.82760304784866,-5.10259904064189,-0.0285443458310063,1.02328942073143,-3.98771622773424,3.65678816905559,-1.85806518551123,-1.91334456746273,-3.5771902974319,0.239850338332778,-7.87227754981971
"FOXP2",2.44932567272696,0.383192358867556,0.490516402380271,2.87965970597929,0.415567571030904,1.97603526026447,3.01514364766994,-0.569145340147853,-0.316768664272664,0.0474951959534821,1.03403677669045,0.877506836729397,3.23655413477732,-0.7579840269181,-0.940225675420402,0.72129244413612,0.295710324757099,-1.45955464734667
"FOXP3",-1.06640098852698,-1.36793423382598,-1.62884830762382,-0.689418458903936,-0.453281027912311,-0.921860243378927,0.503852533113457,-0.422262660338977,-0.0327561242746719,-1.01116035901574,0.0574907404980597,-0.367926457895312,-2.22971213543603,0.548250176104204,1.04776636795475,-0.0805417650869559,-1.85750781859919,-0.844517025691729
"GABPA",-4.8508746380013,-3.12239723287538,0.854451065449095,-6.91057312798596,-0.743541515446355,-0.108081549425537,-2.22089440936726,-0.819091923969841,2.23623191866826,-2.68429274874408,-1.43839606351703,0.935241706259448,-0.490214292209627,-2.13199250009287,1.93383218862998,2.05583906687805,0.643592771713602,2.06060805870642
"GATA1",-0.509957208830559,0.388924448905004,0.161082646360919,-0.463477058960482,0.7676347375152,-1.18029140573216,2.36114083560473,-0.481974389723892,1.40004162657427,2.14096613482226,2.3455899025969,0.278899656968703,0.346231879929981,0.548660191764007,0.165217009904764,1.22490253959008,0.488477158858026,-0.435025435215461
"GATA2",-2.67063818989842,1.52019355124116,-2.63339495036752,-0.980851776560561,-2.18889157026515,-2.03264758844773,-0.899371831929781,-1.26269067471532,0.511946408479182,3.15459165151373,1.58199627197985,-0.896174376857703,-1.85061638413838,0.723439625904726,1.59351587458214,0.178582684566629,-0.947635962948916,-1.16284029173268
"GATA3",-2.81395380848389,0.670712160575522,-0.891161390604279,-4.28952811112875,0.662557014971868,-0.720367231489692,-2.10671489627379,0.390677885244581,0.787893706014742,1.7835994452052,-1.42044791357262,0.865893109308154,-3.06105064384953,2.28060042880646,1.18665991358877,2.61411584639837,-0.390992151654312,2.29967956688289
"GATA4",-0.677187306520813,1.40982067071147,-0.949279830176103,0.137059655144973,-0.234548546324679,0.631495808751051,-1.28058928602624,0.108087923978269,0.138197248737875,1.67806947478082,0.191809093366451,-1.55815723428143,0.0462469528060497,-1.23132302398005,-0.0453248346202772,-0.374759175373904,1.62480115972374,0.255639283535467
"GATA6",-3.97220991524523,1.34212147350989,-2.52717979323594,-3.15585072790976,0.118701873531887,-1.63961403624411,-1.92651060209918,0.439906114312744,0.29882775160325,1.7358052027398,0.645346961805185,2.70623778501039,-2.842666077589,-1.02684175862881,1.33159108110016,2.2840210445811,-0.851427061021491,1.9883538033114
"GFI1B",-3.8357941582248,0.600751400359369,0.113797481070504,-4.08593226332831,-0.629214119746549,-0.643028929237576,-1.94928703933306,0.23660295853776,1.32856933336394,-1.93430178932211,-0.287149049786134,1.37522117423346,-1.61721883738754,0.541338581363956,1.95152761821862,-0.328844844676825,-1.16598456973662,-0.569411241592483
"GLI1",0.25045091457032,-0.566375262274329,3.10369814521889,1.29378414983136,-0.501754999813734,0.0797740707440448,0.729226673697076,0.143967531861334,-2.49120874381182,-0.22015459433604,-1.08276918576357,-2.68777874662942,0.437278534572712,-0.544022122302097,-0.578884092885395,-2.62606459328598,-0.345904088649512,-0.56180680659184
"GLI2",-1.18588449539065,0.113978964760137,0.523426719865333,0.545355479626371,-0.502214236923578,0.509809191132072,-0.352902248353324,0.783963345378284,-0.818153728211938,-2.29309653052504,0.786649703314054,-0.885134239753565,0.545499046684919,0.51631974279357,-0.207115812190595,0.328287255939761,-0.656633948821348,0.565125618009817
"GLI3",-0.0906720513153145,0.137789528101055,0.856035814287294,0.0806107362664049,0.578207250413881,-0.701095262753124,-1.16715291142216,0.448415422487532,-0.977636401903203,-0.786657997898069,-0.457287920680575,-0.650519439353372,0.624475365471961,-0.4822498560594,-0.364081682559183,-0.353805051082644,-1.12995115481017,0.103845917496489
"GLYR1",-13.4035308567686,-4.65380799883279,1.95564649794195,-12.8676142932909,3.72396058582649,15.2285624951732,-6.86799678360291,7.09433842409281,10.5116024820264,-14.927243190882,-1.68983519601571,14.8923436766671,12.5325980112924,-2.74714034850695,4.94138491636623,5.94183188229801,6.13787322066572,14.1611458900907
"GRHL2",-6.33750339735937,-0.831458181807034,-1.47281997006366,-4.28675565055879,-1.1758747980566,-2.60315371336005,-2.00089965079958,-0.560865209664589,-1.91570991896716,1.27284967633064,0.580192178731786,3.09171636280911,-4.20377207721108,0.298288721418297,0.325285676094123,6.74415819441208,-0.823352174660176,-0.90372684822571
"GTF2B",-10.6959255699556,-5.60629979025727,-2.14830617124049,-16.8512922132064,2.46303850137653,-4.16293465226154,-9.66319429808846,-0.55872639295626,9.00677673509045,1.83220156491503,-2.42883306168528,5.52252457594224,-3.28132457026834,2.88804038109014,1.37111833689272,6.32479356236889,1.26352032351643,10.433440167274
"GTF2I",-0.718153286254673,-1.22282702345644,-1.74450333697909,-0.104050873851572,-0.247867818647868,1.85852745123206,-1.92939454979842,0.268443985329406,1.16971360905592,1.21617332427972,-0.912537764663364,1.24967276734197,0.151516164871848,-0.285095624115758,-0.00296023230585418,0.812356681136297,-1.12851681391708,0.273541469988657
"HBP1",3.2930969647923,2.43151149519495,-1.91893002585381,4.02967621092064,0.79525443949146,2.11296543345121,3.3500595388301,1.60522762011918,-2.73749471118485,-1.69949609810002,1.39599841433887,-0.481522055921898,2.5976798394879,-1.41783678532041,0.119972876730295,-1.39591869662755,-0.100827218936107,-1.66411742042705
"HES1",3.36990417985384,0.565007682436865,0.694501200416348,4.69692583736672,-1.84677869064251,1.23562903548875,2.72990113524837,-0.283786331505385,-4.57082560657398,-2.54588901778697,-1.75118370794402,-2.6170545285197,-0.0500058812222418,-1.8861873751479,0.157493628824935,-2.36335409818952,-0.898341505075682,-4.44996402084116
"HHEX",3.48173753949347,0.345491663128693,1.43169028465951,2.15727932943105,1.34749638551259,1.9409652370107,0.521512102087535,0.656757289502519,-0.101859386810112,-1.23133092902699,0.566577479851567,-0.386290946930339,1.59535822030697,0.299550091799934,-0.708404557567312,-0.539940051301774,1.06660420374321,-0.809213443713903
"HIC1",-0.714479359906284,-0.513565947391838,-1.35531125311853,-1.64877471478767,-0.209856455834026,-1.36803901006596,-0.914928164314588,0.560914186475469,-1.4570123862885,0.0245523378884258,-2.32040959400238,-0.739632714654796,0.0543927271082839,-0.0393177690374121,0.0247675750449702,0.67737764114987,-1.88900377069742,0.487273952661325
"HIF1A",-1.49568030219864,1.2542601276002,-3.08718262388039,-1.08921741981043,2.55951064740079,2.02878176738776,-2.08017487821844,-0.255381784340049,-0.994492128549316,8.82015452025444,1.34746340405991,1.74828346996278,-2.38064413465676,-4.48085189423325,0.177445648478443,0.665110833716707,-2.69735600244599,0.289342098137185
"HINFP",-2.80178500895291,-0.250520373695987,-2.86834281636516,-3.45000520469621,-1.77898621246258,1.36245099425456,-0.0987522722312834,-0.132832909128937,-0.15143180004213,1.04555690607568,-2.40504434094988,-0.455670424040348,-3.9085097468091,-1.16862802338887,0.855215354658377,0.0885883647071689,-1.9635726337591,-0.580918054090297
"HMBOX1",1.69370204958351,3.33680268484224,1.52355257327495,4.72649268211764,1.8925064514737,2.9080301063378,3.21534492272896,-0.268493332906675,-3.33185400813077,-0.84039351927846,0.632967222534015,-0.621771900672562,0.428562108162758,-0.518789171367485,-0.729074694992155,-2.2955475171007,-0.256088708558883,-2.16300232913624
"HMGA1",-1.03497928988076,1.59714162694928,0.652732779902022,0.162577881193044,0.464209666430757,0.19611576008655,-0.1429403858476,-0.130112179127063,1.1072991514922,0.613395649780697,0.928052847088742,-0.449061489357479,0.129583795819393,1.16330783827743,1.58857094429624,0.0836793352328605,1.69609482740394,0.59801851096973
"HMGN3",-4.16850340686303,-1.87623813975756,5.15437787100393,-5.0519561802329,-3.62716616865739,3.53895906816799,5.61469867395048,-3.8897538662446,-2.75824068390222,-9.54957707534142,-3.84260755942058,-2.77022715999804,-6.23814098847334,-8.04663233300288,3.21001931571554,-9.07941603585901,-6.49591003895341,-4.48995077759502
"HNF1A",-0.813568592910724,1.12848033293153,0.515435066863448,0.487883092154389,1.31734058585938,-0.991893378141814,1.5479728661762,-1.22565002077546,0.109083279666669,1.7546004573104,0.887874016189863,-0.110770581004968,-0.332886017625054,0.576278701322846,-0.321962555071052,0.638246175742019,1.37078843638574,-0.472553180459563
"HNF1B",-2.951709086073,1.01026876735744,-0.46951190292094,-1.44155138894639,0.0688665607261592,-1.97929989459188,-0.223490207153305,-1.30030946546646,0.109834516109205,1.39296434238392,0.877834585917691,1.64655509659799,-1.34907427921169,0.28507203206384,-0.656789727327633,1.46291893181822,0.767599014104436,-0.08084203324951
"HNF4A",-1.71963095385496,0.721041522760563,0.184386289160568,0.362847562003313,0.358483245412516,-0.413029607481903,0.855764780559393,-3.00786424306411,-2.01837955685404,1.8200260977959,1.19907076777915,0.181296288303025,-0.600451713266987,-0.893222627946337,-1.31528980674455,-0.245122678589279,0.329901579733492,-2.01729461502572
"HNF4G",-5.08374438818259,1.39819205776347,-1.16454084752348,-1.40215033200339,-1.25663562844308,-2.15136866340494,-0.088167392004933,-2.53795977479552,-3.81275918850943,0.808503314156938,-1.29530820682038,0.246863085791778,-2.18917792872843,-2.05667465773008,-2.10015072113466,0.368769523181416,0.199564387673053,-2.90015033918666
"HOXA1",0.213328022303,1.49004556857384,0.431102149190607,0.433169038755181,-1.37901897159354,-0.359787737444685,-0.0548683873982866,-0.576957833943512,0.847089419991663,0.0606116300235415,2.40729097778699,0.87013825717341,-2.11447206060125,-1.41653276131483,0.64000025547439,-1.56086197567127,-0.836032408598162,-0.678473782611472
"HOXA10",1.35040865435801,-1.01392699806794,-0.7832054425781,-0.0462394806195691,-1.48285393365586,-3.29978907555873,1.31003603167798,-1.35589516184211,0.605893361416423,1.30546739825294,-2.39809973257764,-1.99400714958544,0.188142448243482,-0.495135474509134,-0.0440099151613734,1.149958816594,0.645040344129308,-1.36897605939106
"HOXA9",-1.4977286414361,-0.272786747711205,-1.46625214306017,-3.15126506719651,-0.0450676969716264,1.0015705218706,-1.30983494941603,1.55789071577198,1.09313120489788,1.3793680052133,1.02789548431563,1.30905935479721,-0.545491798431768,0.524800437451761,0.147816161071707,0.498132683108192,0.159829226748527,1.79833444381456
"HOXB13",-1.37597967246693,-0.00473070156681714,-0.570744059408195,-3.40513062634765,1.21041212956778,-1.04194937712767,-2.24605340729165,2.9268829674393,1.31184105839144,1.8304370294145,-0.128581014748382,-0.328207872274681,-0.443271944002395,0.0162619586333907,1.06419018239199,1.55928733164734,1.34893664229198,4.17231179509726
"HOXB7",-2.55077908863748,0.0542353428169891,2.18189378617419,-0.0495769611446062,-1.03620027586136,-0.864713165552419,-2.00298381647477,0.232520142138451,-0.195172134254637,0.061856092590075,-0.392672773577447,1.15540313477101,-1.87900835761896,-0.897774046255759,-1.17186297969909,1.5769278298043,0.193931088155869,0.568892427161709
"HOXC11",0.00526926880788681,0.573112082638124,-0.120445425820069,-0.132840437081968,0.501378238837936,-0.0160229399411219,-2.67461603826919,-0.749364248896192,0.836540756927963,-1.08265319867629,-0.676230386898134,0.926209257805394,1.80735510122603,1.11607082828771,-1.88924203871342,0.551023370176984,0.15401118105364,0.219464916209834
"HSF1",-1.92727113384415,0.314610670430467,0.165623348065103,-0.577401826466002,-0.213205787776387,0.23284360139548,0.760327643608794,-0.523647736338033,0.454188271079074,0.0619030132333224,-0.692758266358388,1.9849843583696,-1.19764101816151,-2.66716561652466,0.835713707123017,-0.78531543753787,-1.16309003859576,-1.32010475782586
"IKZF1",-5.45178203334443,-1.9608408369894,-2.47662164577954,-5.45984006174117,-1.43251247292795,-1.78185263145038,1.17518944638142,-1.97235839144052,2.25119216191052,4.29789461328009,-0.181862127710656,-0.431483090905284,-3.31509307725497,-1.28485192786134,-1.14115729575226,0.548747901945095,-3.01033792214119,-0.0413209300407384
"IRF1",-1.61670358416063,-3.37854299037194,-4.12557563912538,-2.47468702964,-3.20350898379077,-4.53492930014397,0.485267168191996,-4.39453244597906,2.42812974877355,2.15926323062905,-2.89591675775304,-1.63378619045289,-3.32433761188487,2.35999981969452,-0.990734921279086,1.95130889577023,-2.5678089599934,0.999253100282368
"IRF2",-3.5357612793147,-6.48195001174713,-6.26023082948766,-7.35679406861145,-4.42072136575621,-2.16417787631478,-0.526924358843381,-2.6309767540455,3.39512955279344,-1.32607585342791,-2.52816523060846,0.937369209131236,-2.41847905946177,1.234269703977,0.874352022127171,2.98937300440121,-1.11971075336354,3.56317469011723
"IRF3",3.88595341387255,-4.0533478760711,0.816709824838961,2.14204760293637,-4.36958313736111,-0.267329519471189,6.63020784327916,-2.04201244603782,-2.3548881103673,-8.89739459761542,-3.00969539554812,-3.30413342941919,-1.44248918801862,-7.44586329587639,2.22860322122981,-5.90740045052179,-5.31134603779859,-3.85135948728544
"IRF4",-6.35544491143788,-2.0184336278619,-2.59131313620696,-6.35667596446345,-3.06473032177112,-4.65366236432889,-1.2119541161705,-2.54932546417953,4.9258994307249,4.04886560565613,-0.262178301092136,-1.93338647759165,-4.29482451002669,1.56062637924577,0.679240155733727,2.0959132370804,-1.1829272311777,0.938483716044011
"IRF7",-0.589672050432963,0.103160569369274,-0.766636920419408,0.622889705998366,-0.365153799900374,-1.38968632737565,-0.230546921005137,-2.30258460991607,0.602982494112574,0.663838897088189,-0.0921048300898587,-0.719024745804984,-0.781290808376627,-0.486079446945228,-0.454081886197502,-0.716502065669039,0.479712862342744,0.374979011898501
"IRF8",-3.15212615367526,-0.730662747252086,-0.717199926127031,-0.966524017150551,-0.913239996670649,-1.34457272524545,0.431064147149475,-0.457336942043235,1.31496769657428,2.70665538087329,-0.24701795625589,0.371940343298724,-0.996419631917621,0.0720590900233399,-0.23416205860235,0.700071936680955,-0.39012811733632,0.505934328966108
"IRF9",2.44427053033711,-3.52322794745349,-4.03138992301979,-3.19707827896079,-3.0149414498462,-2.81981006956678,1.39091031401625,-2.76438484738915,2.72225184307132,-1.87609086920354,-3.05407217367408,0.961626094796291,-2.35878742568874,2.26072017025672,2.53318977721689,1.2391340944027,-3.29034431409688,1.64481078910262
"JUN",-3.77221879252758,1.50459010408769,-2.28423773850242,-1.44797698068622,-1.36711004060577,0.198212011679527,-0.109252913424508,-1.30179898050363,0.467999758753529,6.12127406453977,1.91702077137553,-0.727133803493256,-2.13427114268371,-1.38676071818625,0.583430704914231,1.64087756268305,0.370679476812542,3.14732636389907
"JUNB",-4.46256228949829,1.34600772713133,-2.34494632790634,-4.96776910408464,-1.7314376969975,-1.92140106956015,-1.18137966183818,0.553383780823792,1.73659924337443,3.30498568242132,-0.2087726799026,-1.00453594560543,-5.64087489205882,-1.10382726720269,0.917230657477324,1.29682702220106,-1.05585547260842,2.45756324313534
"JUND",-1.47085060421302,1.77511758650187,-1.345724524329,0.201480912697849,-1.244231594849,-0.7274837534104,1.46279989772414,-0.765300818523526,1.0587745594387,1.6589162522753,2.1525591742787,-1.07549929797036,0.280777070399086,-0.0267144983124033,-1.54574912630138,-0.313155987214754,0.323703197725974,0.551337350204054
"KDM5B",-6.3439213366785,-0.887789110008545,1.48455592196317,-2.25021391982218,-3.27775543362256,-0.247500338590687,-3.10551414768234,-0.236912534839038,-1.13914438299566,-0.725549141086583,-2.45793987146009,-0.847036066821681,-2.61720621858075,-1.65653432731226,2.8969545329411,0.363146199842995,-1.06671276426314,0.170045846402446
"KLF1",-2.35143873285539,0.918638987066532,0.660671788590514,-3.17906838033248,-1.9672059493616,-1.74298134740905,2.45495665365575,-1.73114342893074,-1.06503716511562,-0.717149797403905,0.615177213202263,-2.32367207602317,-5.11616760324587,-1.25660135360465,0.644361557590822,-2.59521732668057,-3.98148851231106,-2.68544158526114
"KLF13",3.3986496832744,-0.21392138955342,-2.68523132161576,2.06134996309805,2.10631075656952,2.55610604365182,-1.36232489683134,1.46898643838786,1.08658415225685,2.9106950540397,1.02245342153967,-0.897238148021388,2.82539528222723,2.76039239179036,-1.30494595458301,2.67083382004051,3.20114267429734,2.00167710301373
"KLF2",-1.18079033012227,0.748380467685172,-2.01901013566476,-0.534783991147815,-0.738126725453654,-0.135872672962953,-0.199061903882139,-1.0065559329609,1.30639928322125,1.52767551564007,-1.46936075155845,-1.75954209606511,-0.852645702925946,-0.53009535588904,0.322090409606906,-0.709978282318025,-0.805264177654511,-1.17576020642905
"KLF3",-1.55024904278943,-0.193729724757795,0.972493367709439,-0.599704361310005,-0.209239320715065,0.251607946581498,-2.75498303663283,-0.883636331620519,-0.0671078381787887,-0.472505119432556,0.880742807501456,1.45391226889764,-1.10562370774426,2.37233253478996,1.19770729683077,-0.22393377778393,0.503942230015562,0.864917904270281
"KLF4",-1.09852100139468,1.02446426557704,1.68187598033606,0.0914702289021883,0.316382571733679,-1.10808205929426,1.30039499192701,-2.08900304685004,0.708668911597283,1.96296574169442,1.36007368451594,-0.901396488700669,-0.863321841496012,0.69835770265511,-0.304534465691593,1.11629969272363,-0.866992416270445,-2.18183637332081
"KLF5",-3.53296873803887,1.1886265297932,0.464124685167428,-2.51872065511923,-0.806560825345862,-2.04826913903589,3.53026072020312,-2.84091903413075,-4.31257067919335,-1.65527247058525,-0.375911060237605,1.04317823162269,-4.85515178463425,-4.00086878004087,-0.421731577009882,2.21641913701418,-4.04681153187981,-5.68734515348419
"KLF6",-4.38662573131907,0.35561330740051,0.349414851287676,-3.13588402711437,-1.41695982673102,2.31963804795499,-0.439180566878776,-2.66177725923901,-1.89965546871501,-1.39552083815316,-1.65389357762457,1.29552926762446,-5.3156755911254,-1.81954454284761,3.26890171654916,0.0108837596334504,-1.72151524524826,-0.64825566409544
"KLF9",-5.70970527003966,2.87953027703555,0.729184601654519,-6.27598154105894,-0.17833804368025,0.275388396546106,0.551825148157065,-0.0249291873449117,-0.255582621187801,-2.86067328975367,-1.58248750100254,-1.42533929351482,-5.68779342999163,-2.71732429670574,2.48575307065839,-0.843342979720545,-4.12981675970634,-2.05906063829699
"KMT2A",2.18988608974383,2.0265668382679,-2.54858431000794,-1.13624048112471,0.340667595614346,-2.04239497439537,3.45449465663214,2.84038925733322,-1.90865501769985,-1.33672747647864,1.16531020618552,2.96463864820099,3.70641366273087,0.512776892258647,2.30214540775208,2.50490859577569,1.7069578122969,1.95638791927284
"KMT2B",-2.14394711728012,-3.79287081199568,0.751857514750994,-2.88760029278559,-1.77563922513025,1.37037965629908,-0.239570125404812,0.517836353282537,3.85704913015951,-3.22277521731415,-2.24105179935855,4.00017118866267,0.459047070307789,-2.75869887607623,-0.079284820417804,-0.237557769813106,-1.44673769859979,2.16192910617202
"LEF1",0.418227034065678,1.54157047445757,1.69769501635177,0.0112072100408163,0.506236638332019,1.55106544140903,1.04595742934797,-1.21687643445355,-0.611630366930934,-0.0958688121513886,1.04551410439272,1.04941161747108,0.222515639885811,-0.12990519909891,0.712901795887817,-1.03150081000536,2.03833819869527,-0.479802800012083
"LHX2",0.293593097086328,0.830324887809278,1.17087897414808,0.563282200020157,0.213051913707235,-0.5796557959645,-1.28421151850379,0.00948904878602311,-0.807229942776121,-1.08280593294426,-0.786853787296381,-0.0873029346114698,-0.714899854758567,-2.3493463674757,0.353098616376157,-0.56952948378947,0.685474326248521,-0.0415008669901527
"LYL1",-8.11938580520755,1.68510969930577,-5.19271176629974,-7.48983600933579,-4.62996332389053,-4.93358535412965,2.82386078257318,-2.01758481256205,4.96478350872954,5.47451448079814,-2.19652844511401,-0.924873166196537,-8.22137787895988,-2.55040156533449,0.458434131977958,-2.59818291938505,-5.13881334194046,-1.73148319048507
"MAF",-4.64487065329442,1.91291523556988,-3.34150924605249,-4.02798584788309,-1.15091743073027,-4.59417145300304,1.21620577840087,-0.875243983484672,2.23394996599876,2.38812606362067,-0.373825679536793,-1.49229982480569,-3.59677082622981,-2.60355591755247,1.20129601680618,-0.353201791290324,-2.47121603107932,-0.115330510932694
"MAFB",-5.58009220095869,-1.11552298404418,0.40224957048818,-5.12456625261153,-0.680840345707558,-2.21991260073269,-5.26898753233876,1.16114573026362,-0.267714091141064,2.39636279417455,-2.27850492442868,0.555995029664152,-2.88359907928908,0.236738008441989,1.64315624802004,2.76203266825927,0.796378678023935,0.669409196868394
"MAFF",-3.53688800961193,0.346430753525003,-0.679025898819155,-2.1682393879652,-0.490420271938854,-2.17875477551919,-3.05930240610726,0.647014166485936,2.75370511357679,2.41226660402284,0.309844636084414,0.646671863886967,-2.87356842232049,0.0172594873417254,1.46342427326925,1.58735696348076,0.260878432775023,1.75920787567491
"MAFG",-2.90350815541154,0.211956054915825,-0.0185532065266287,-1.89910904750605,-1.31681504198193,-2.43199754833709,-2.03801185363902,-1.16160327383837,0.734103688159887,-0.126751613889577,-0.0683433507861938,0.76694900892341,-1.95645014532467,1.38054374337818,-0.615590365620083,-0.26210257374482,0.755465115301751,0.511711314113634
"MAFK",-3.2867516396475,-0.755760453990095,-0.481674392354509,-3.74914033240121,-0.17981026820175,-1.49334436643339,-3.7343528554779,1.7633761733168,1.78922905036621,-0.625100189970915,-0.278381298400797,1.43839640652047,-2.21369497390911,1.8271504708571,1.72416790063304,1.50854449971844,0.596712493244419,1.63659172200731
"MAX",-3.48654449881708,-0.557225017301227,0.89227046708035,-4.2721587918651,-0.64047991699984,0.0161118908836694,0.668010497244941,1.57489589286418,0.182408682989759,-1.79925449197806,-0.872451057343168,-0.284528304736858,-3.98076789858815,-2.22686291518866,2.70787533796462,-1.61417627805058,-2.05696425206765,-1.75027868627458
"MAZ",-1.58114082909854,-1.16092417295166,3.74445395505212,-4.65564340320034,-3.80372968648394,0.799033882900039,4.66674727464456,-0.818145340724469,-1.721593111531,-7.1649876313319,-5.43999162997974,-0.354898625703844,-4.19819044745901,-4.18566888549773,3.37257345223963,-6.25057216566863,-7.1107561682353,-2.2202695429626
"MBD1",-1.24661975897681,-0.793901849243535,-1.18499213107261,-0.99559547805212,2.62488683985493,-1.81613945619227,-3.31540946206166,0.450583550451376,1.92471954202198,7.56077605820102,3.94389631638379,0.466312493530792,0.802444955850579,4.05050770698639,-1.78979461698475,3.61175707576315,3.32214990764354,1.72438746328231
"MBD2",0.277294671054157,2.35182524152543,1.78002126577104,-1.85303064789279,2.22773680883826,-1.4352638269191,1.22693348786978,1.32223999030937,-1.77863416932156,-0.237932442647337,-0.231054961556613,0.56890929928875,-0.190470986091072,-1.81938263143132,-0.961112479554297,0.11747900508101,-0.906922234261135,-2.35932160043045
"MBD3",-1.89425253292035,4.94054958354187,3.72373183933286,-2.03863966308383,1.51082963411875,-0.121540178531067,8.0625710890924,-3.6637253002466,-7.77683520190104,-3.47147546364119,-6.17664516178051,-3.67695591178975,-6.78929050289857,-7.02475052063754,0.146511526086634,-3.47709171563595,-6.10198729631347,-8.12347664964859
"MBD4",-2.12686231909623,-1.18548621151665,-1.81736860999096,-0.983236047893184,1.29778164203017,-0.197360760106583,-1.16770705978126,-0.473252546074237,0.0233644184924052,2.4331524266909,0.268292522743449,2.03643092003256,-1.59952529032458,-0.857613373111034,-0.507412150091968,1.38349260193761,-0.0228425071413849,2.04820856058324
"MECP2",0.225756285187984,-1.45142925832061,-0.8267883742321,-0.485571480943245,-0.730053855379318,0.555309049837593,-0.365307692154505,-0.152118080951515,0.952386939550826,-0.24414129359445,-0.83557866337512,0.611321605297527,-0.815560065387898,-0.24796820541325,-0.450785526935147,-0.404236810438086,-0.739665458993055,1.36638355751361
"MEF2A",-6.7074842108436,-2.60451324402379,-2.70762629065931,-8.64313673984034,0.551968437920519,-1.71110418637551,-6.36502860437265,-1.09423187223119,2.34610331843597,4.53937748946553,-3.50704795711019,-0.0410397566366729,-6.601643141858,2.27252649449778,3.92783826046492,4.62219281380849,1.26394032905103,4.95325788707259
"MEF2B",-2.57875482586928,-0.942146069391479,-0.448053454836131,-3.1448456971648,-0.466088464995222,-1.61176721885743,0.24663503768101,1.13616652896193,2.59194562738008,1.54385118702563,-0.181957640521643,-0.377113134790198,-1.67830504790781,0.448379349678943,0.430209671845358,-0.706160595373492,-1.73455940990259,1.857294308969
"MEF2C",-5.44678956919128,-2.11907730610313,-2.26532032476025,-5.89160048935076,-2.51740119707975,-3.74878177914579,-3.87308139684802,-1.22905031835355,4.40689143459706,3.9996907033687,-1.70419094177116,0.401937415875537,-4.4934273796401,2.0731091640135,0.239660648950434,0.347105610893199,-1.40088671668424,2.5044379697046
"MEIS1",-3.27728764968031,1.7339279796609,-2.23147674491469,-5.49036145249967,-0.461125315892245,-1.40360862963097,-3.89226983384604,2.51688202870424,2.24633661803799,1.94101389943523,-0.661152920012067,0.502807398866344,-1.8277379899697,0.217076996014464,3.84231751799779,2.11897514852959,1.42363169250217,4.04801894711831
"MEIS2",-1.68521041307742,-0.763092597052877,-0.785763811956139,-5.88141708415892,1.64040124679694,-2.25223830388022,-4.37110222690007,0.0799161258554072,1.79154333890163,-0.85575934375299,1.34441785787824,3.30979589498164,-1.39822995783125,1.34288748634243,0.765947572964555,2.16003330922092,-0.489848665220573,3.81238602891801
"MITF",-0.776887158863868,3.79448971028357,2.39002189506112,0.425456737907704,2.32411520898106,1.25833458318982,0.174439601371211,-4.37842607992909,-3.69588725856895,0.0019384295745634,-1.13980359398756,-0.428124453785679,-1.86776410215202,-1.43982298332415,1.01710616157111,-0.264419959734495,1.5430857585652,-3.54579490504203
