"","11840006c0017r","11840007c0017r","11840008c0017r","11840009c0017r","11840010c0017r","11840011c0017r","11840012c0017r","11840013c0017r","11840014c0017r","11840016c0017r","11840018c0012r","11840019c0017r","11840020c0017r","11840021c0017r","11840022c0018r","11840023c0013r","11840024c0017r","11840025c0017r","11840026c0017r"
"FOXJ2",2.35642408276555,3.30910303661375,1.20186421444105,1.12681660800605,2.40496916861424,0.251410156079986,0.38373523777903,1.71318644908264,1.29483487151329,1.66853780699964,1.0537619962565,1.84819814520466,0.976610827602235,1.4021372542907,0.8700115791179,1.66529001729315,0.519493145489751,-0.014732992915703,1.26675634929132
"FOXK1",3.0313815473978,2.6213151778918,2.15077739739108,3.58498400035069,1.86117350479851,3.08087946505587,3.9634548354571,3.69573677890423,3.61597881812434,2.8333997797358,1.89699182364752,3.42737420153801,3.33573161812831,2.7800681608692,2.07573430480746,0.995085575009679,0.518328897977862,3.09072122954133,2.39311920640675
"FOXK2",3.99180666862295,3.03388274184526,2.27127151370414,2.93496553856739,4.11723764793785,3.8973766364751,3.38028659304659,3.66494991735422,2.27551337740627,2.78496114094309,1.98746051874079,3.78187309285025,2.45110821786566,3.45197797643499,2.82035393502083,4.88466890460511,3.42426597176185,2.67201640071707,1.95404054215375
"FOXL2",-1.5144959689648,-0.541227759075039,0.266173206340881,-1.13601999555294,0.572372008615629,-1.80586901262805,0.235988093554293,-1.14166417815824,-1.66888507998993,-0.28125242547828,0.18330282250977,-1.70803003599653,-0.641851593436147,0.21591282874626,-0.772524729763027,-2.15123335732559,0.701938093842383,-2.12789492737697,-1.98567720763173
"FOXM1",-0.0137242755341722,2.73372673689146,1.97899682588226,1.05972257928752,0.357068401223711,0.96270763605683,1.36123853173392,-1.18553703222526,-0.458862018952997,0.628534264587906,1.25295416070431,0.0320975171045332,0.994280667767504,1.40905319610785,-0.224336060926171,0.772707695865976,0.0291778886095698,-0.259516132814621,-0.330699018838044
"FOXO1",-2.06076687103102,-1.5284275876682,-0.466372736578744,0.245811023026603,-1.93189916048981,-0.0321965628990709,-1.25394923556037,-0.978235320599106,-2.21171212871219,-1.23454629370891,-1.93736357620501,-0.758552644910443,-1.25683046386512,-1.23730379876416,-0.858124150597724,-0.443474671465113,-0.91679796900795,-1.11351832868223,-1.91345738626222
"FOXO3",1.15427074036681,0.915966179084138,1.01148941848605,1.55596157323394,0.932565738521316,1.0121326988454,2.70513989514387,0.689424845352459,0.144037033654297,0.663161014188667,-0.0270204703526971,0.692364646752986,0.255624930816346,-0.298526727256345,0.954554641093786,0.635194664400101,-0.482251054333303,0.577430892216582,0.525759376957897
"FOXO4",-0.584007393126138,-0.0589671410484561,-0.178638403334082,0.248960011181408,0.579206582307072,-0.195812035655526,0.853333729094815,0.327122455374726,-1.57469915519105,-0.843815328909929,-0.36699967535078,-0.331588112920907,-0.545289678871635,-0.419432299153106,-0.244692326407818,0.583519063219817,0.0721224409230003,-0.206567007170875,0.00473621180501935
"FOXP1",-3.71682210790467,-4.31084922910915,-4.44749211686387,-4.06463425149468,-4.62104323077188,-4.02901090962341,-3.46100805319699,-3.1241621159635,-2.80052491385858,-3.4586968563645,-3.93313907271513,-3.43549771226927,-4.07273837077558,-3.82524077709144,-4.35021794926426,-4.01371511218349,-3.75210506154122,-2.45208102338099,-4.50952919423751
"FOXP2",-0.603192929528438,-0.882255438328116,-1.02434757170505,-0.341973190144347,-0.810967021886529,-0.573749092771979,-0.58248444002452,-0.0647593006747691,-0.42890375134164,-0.577541704271995,0.0620575244895142,-0.301433566370204,-0.589068781367881,-0.471870612843997,-1.24878343722492,-1.39160693977287,-0.846208949873488,-1.22529289511462,0.027957952559077
"FOXP3",0.651415874122349,0.888145990329411,0.553173418967957,0.154127253721075,0.705306977276982,-0.401348473002693,-0.466499703207764,0.990963268477093,0.594667799598747,0.0435441854369467,0.679951227421318,0.764153039974324,-0.499282883333161,-0.280739941944988,0.62561943729811,0.117796336709723,1.05921069115243,0.388985011059561,0.145391165639011
"GABPA",2.28357788944003,2.15691577748164,2.59780075274938,1.04990911300171,2.01613791002507,2.9121744657037,2.27242048359673,2.14725794863537,1.98812970768187,2.03792940896729,1.7227029197586,3.69816828254402,3.58326633130989,2.3580072158855,1.93228798129809,3.28654392298042,0.96435517083244,2.81408997354258,2.82174937602146
"GATA1",-1.1850099655515,-2.25529723932614,-2.54841998433134,-2.68680018623915,-2.01040387678106,-1.57408153823112,-1.66699605908075,-1.08140391075405,-2.01968936499737,-1.66004468775643,-2.18882632435137,-1.54974966929053,-2.53611464056868,-2.03468970046623,-1.37176500064775,-1.79856058561294,-2.78444068979182,-1.11986789278328,-1.79592213906743
"GATA2",-2.74371600885231,-2.16927549574836,-3.55881487494337,-2.62985440417234,-2.53646040638919,-2.07577421553535,-2.18453559224982,-2.18622323119273,-3.55618389150616,-3.24218718514478,-3.92167745568984,-3.07935268849581,-2.32910424539553,-2.77790699935431,-3.05139742743736,-2.60439739695453,-1.85746887891341,-3.03371889437017,-2.2470155860494
"GATA3",-1.44288570610901,-0.136007639688652,-1.89161666381979,-2.39005336288631,-0.0432161919634833,-0.72713156254175,-0.502529372279429,-0.71558464542053,-2.97386265711256,-1.40821235264371,0.0178656112554356,-2.1403248330353,-0.0839946765669284,-0.722628555453065,-0.349869426311578,-0.726592502193545,0.224168098918391,-1.12364977634354,-0.411969068417893
"GATA4",-2.18672991898935,-1.73676498443387,-2.14999386241075,-2.61746891248057,-1.87925650156915,-2.34557247726562,-1.7264024459909,-3.15799132423746,-2.17126723309945,-2.25052976247602,-2.45510207878222,-2.84171862341638,-2.54324048154106,-2.08883808349264,-2.32248833015966,-2.19469373219965,-2.33459869954186,-2.39161954040544,-2.81259490316822
"GATA6",2.57117004276367,0.600611805891997,0.0512927405839752,1.46992985167837,1.71523764255339,2.01974821656553,1.98135713258183,1.74816431917639,0.93680881981134,2.4745473309203,0.578453837002122,1.15506559387424,1.85018925063037,1.33228437355289,2.42936984531144,2.07642753491493,1.70690210884558,1.24683318410965,1.03819602352033
"GFI1B",2.12083935684863,2.2263156572851,0.456531931189264,0.704978879294608,2.20829637868161,0.700620764073884,1.46444727736119,0.177546132869415,0.712617882193572,1.49274339140976,0.985709591352359,2.1551444680848,1.07202699968897,0.614207953188453,0.275366517303857,2.58046257681892,0.844077801389586,1.95973994208396,1.92363164360993
"GLI1",-4.13416443286297,-3.83856816856184,-2.48542048082627,-2.79476360825699,-2.12299163540145,-3.14161547087597,-2.61723878726318,-2.64183532221151,-2.58190557360713,-2.95309031573309,-1.48705851011058,-3.24663395346021,-3.59219654472401,-3.12427186304463,-1.07294419138041,-1.79871356495472,-1.76641855785511,-2.23857131201552,-2.18936986701379
"GLI2",-1.74010446561428,-2.55589825277593,-2.21183276744019,-1.57233820324909,-1.25318268628108,-0.842291973944227,-2.13726872684157,-1.09586297753694,-1.42026294739187,-1.79458123325346,-0.885962566177654,-1.62451547826147,-1.40672222093472,-1.47242720754504,0.0445850569046926,-0.285577993248902,-0.363368176565147,-1.04645364015442,-0.844342302977518
"GLI3",0.645234362926941,-0.481003623866959,-0.545656381763298,0.221153637067677,0.191221741885497,0.325047539598081,0.148057351223784,-1.12178726334371,1.49250840327937,0.979797774931912,1.08729225704773,-0.0658128170749195,-0.363082699453918,0.184309133244112,1.5480222715558,0.43989943868461,0.512733516498291,-1.23878348043035,-1.41089421158865
"GLYR1",7.83565533403237,8.88434255997519,9.25429051095544,7.62156095840858,7.93734442240558,9.04217529533678,7.32132383302647,6.10407189327578,8.19760839090205,8.24770652276424,7.26594140549563,9.59374802146473,8.88480341942964,8.01183779382482,8.08760102413993,5.5836593967801,5.8829804210893,6.73345315987183,6.70145123337861
"GRHL2",2.17464633140704,0.573308837399357,3.33514970307198,1.97039034760877,1.42604883984829,1.89224711453437,2.25034476988055,1.78215307419861,2.82055406426061,2.63843612442792,1.42836195151732,1.74904054439722,1.17939670665827,2.35820340831388,2.06699425350701,1.83349272920995,1.80391187054562,1.73417484275742,-0.280718657584334
"GTF2B",3.65273567553547,6.438917684622,5.24114196729193,8.12806916087425,5.21474912393223,5.94404150368048,4.8129258632476,4.65630219953329,3.28464182588148,3.75986576424651,3.7442977238033,5.39656418180095,5.46445186745781,4.42843314351847,4.08415068049834,5.13694059631774,5.04530204372779,4.67869714663202,6.2593781803882
"HBP1",-2.92097990336366,-1.69119804696349,-2.76360290385309,-2.20677950697908,-2.71148598576836,-1.35761833606318,-2.72071262828534,-2.8900416616243,-2.01871355192612,-1.83703902075754,-1.42749413076913,-3.83541402717754,-1.28990088966787,-2.13717292614962,-1.37623767083681,-1.84070028082811,-1.8674719978135,-1.96515316135913,-1.29759988238277
"HES1",1.90447306524189,2.78746916600597,2.8917844850708,2.28358143053434,1.42535616831232,0.934325268939949,0.888457907421821,2.21223165565606,1.41390171289105,2.52468992696572,0.354080148946221,1.50670674208365,2.4350450777769,2.96522830685767,1.1873425376378,2.66987193001416,0.894786386889124,2.03749787244239,0.733597415378736
"HHEX",-0.467659635817315,-1.18439873884042,0.738468208293753,-0.399271035353152,-0.52624036854268,0.358161946615098,-0.708148720309233,-0.10991011277289,-0.164335806350238,-1.32089964039839,-1.87812993219583,-0.208456314629278,-1.23922865420662,-0.139617573645177,-1.77280908154893,-0.546344651442404,-0.77603317729937,-1.32178545653862,-0.371840826109449
"HIC1",0.410202757800254,-0.706738727545537,-0.451793347545833,0.832251876176046,0.807571432517355,-0.385033694451026,-0.0186258676958213,0.620199467680164,0.183640617705455,-0.406474919451648,0.890334944077258,0.467890876353403,0.115329765738383,-0.476226998145333,0.692112746462587,0.157021518700232,0.569513711585344,1.1549490040688,1.89179563808063
"HIF1A",0.0632384435871711,1.65007843804282,2.55658808378228,1.17941242163774,0.144881607902806,1.78143142047539,2.38656491982771,0.843325433575126,-0.533219937137089,1.29022251904205,0.369331502910208,0.523537159877104,0.790463607591886,2.04599680853843,1.17106478782514,1.06023926524063,1.90433386434482,0.169290108916908,0.840193735091701
"HINFP",3.29032168199368,3.1308413583018,2.02905538921996,1.64771390519152,2.79344641405106,1.92861746858543,2.3460303669287,1.37161304153494,1.22702191116772,2.38498456619879,1.04191585354523,1.62678596698201,1.86387830155184,2.25778889815125,1.27814587544822,1.4674139768973,2.4415569928397,4.09255108265094,1.56349117082618
"HMBOX1",-0.327168078562803,-1.75886626348757,-3.91023320966599,-0.804537702747361,-0.691241211752627,-2.25501495392995,-2.69304376640505,-1.91861717196916,-1.24593747420837,-2.42252593176176,-0.772321411244294,-2.27530123244811,-0.911515476821992,-2.31932629060994,-1.25741212095448,-1.97231094220765,-0.92760869881837,-1.76455318665046,-2.5190154162113
"HMGA1",-1.64141990048971,-1.91860856256309,-0.667568364163984,-1.36065437183314,-1.7851424654211,-1.17358662732987,-0.403593897714064,-1.02306374497802,-1.50732262492383,-1.87545511707378,-0.205915547561097,-0.458460680604912,-1.92540060354946,-0.890845157741082,-1.28206376267788,-0.540048614645749,-1.45810773020874,-2.49379743968109,-1.7633617262854
"HMGN3",7.76714116160195,6.95408342485076,6.83984869551216,6.8696032924515,4.69418196190254,6.07650314541038,6.70895551166256,4.45497834459162,7.43000213417918,6.3617177919307,6.17315009009896,6.62195725460441,7.0326005473135,6.75901424863826,4.74964405335227,6.13612774388471,4.00276977120207,5.7065554878475,6.81055985508107
"HNF1A",-5.35239362320972,-5.39754697704799,-1.7053251077206,-4.27817683955252,-3.97152557110276,-4.78494154400094,-5.69460607602737,-1.53190267220353,-5.61091705731832,-6.27461119406112,-4.59530234897577,-4.35567672738897,-5.6540654541635,-3.81072399976953,-5.42482008612555,-2.0617972609561,-2.65267810122312,-5.92909315350922,-2.65078728115243
"HNF1B",0.132273132110089,-1.52598211986286,-2.09291590261662,0.425592225069763,-0.742431470618853,-0.584615779909836,-1.36224809110664,0.272038024175636,-2.46409649119157,-0.842855028714034,-1.12602351280447,-0.276305786733962,-1.87881136114018,-1.19593508627694,-2.01580265639679,0.836728628632543,0.446392396581917,-0.679836118263006,0.204277364115145
"HNF4A",-4.66164675383781,-3.76687987819204,0.654643679535958,-3.50584445901493,-2.73568175366217,-3.43426427626672,-4.28412126003183,-1.12876530310557,-3.78577316417088,-3.50684677291636,-4.18139869684555,-4.08433779179103,-3.88959736579246,-3.27292988348714,-3.80002122181451,-2.22449644147075,-1.7845985457911,-3.49753829755969,-1.43858331186177
"HNF4G",-0.657529793179141,0.809977838312161,1.94415141260398,-0.109637180904978,0.300323638187912,-0.324076483151698,-0.819375831657092,-1.23157232795998,0.903995804646321,0.0933520439026062,-0.981828056028396,-0.0468719557586124,-0.411681985167329,0.000233292266512368,-0.240180880812775,-0.78797137886915,0.38012448228006,0.711369935945247,0.613525655981956
"HOXA1",-0.429085396808956,-1.6154732773494,-0.634817624143625,-0.625126688680528,-0.768827105722978,-1.39003016273555,-0.78750105377613,-1.10781475351201,-2.46584569579531,-1.83267803523118,-0.899986487956994,-1.97277005185471,-0.566913061143501,-1.44438594232372,-1.01351011674771,-2.04894589018079,-0.842599356896151,-1.33561380417556,-1.25149468450064
"HOXA10",-0.32105902170546,0.390627763790198,0.530716447943438,0.265052204806958,1.15452332300533,-0.641489164250835,1.5516596310922,1.31666515084653,-0.449202313194315,-0.49401635041515,0.958647504028037,0.209496219576451,0.356125346975034,-0.563648306403872,1.0697369208123,0.457869941758457,-0.444987661364132,0.160056872254634,0.322517290547216
"HOXA9",-0.207147088559613,2.40168742825184,1.23796727953115,1.8595014089154,0.952222182195979,0.848149575066695,1.96731741790319,0.818355000379993,1.118260427935,1.5314718844122,0.73731845027271,1.77228363625243,0.891718377779352,1.40524036658301,1.30712980798156,1.11013390363441,0.325302255496533,0.583332876056823,-0.345777672813012
"HOXB13",-0.813274791291543,-0.0448124655056057,-0.0155901490721767,0.939245268033511,1.34918847615971,0.89419083251154,0.713319206889038,0.924665812143724,-0.779130136817229,-0.925954139158894,-0.740329250550675,-0.603928437178381,1.03722150171465,0.951352573028825,-0.375360544031643,1.12204026054249,0.0878124084134884,-0.0373334901781346,0.573355327839432
"HOXB7",1.7454557269743,-0.277804845766626,0.66187396203027,1.61875453315869,1.71269912785917,0.443517335137398,0.909939200589215,1.20409697218296,-0.413501879361179,1.26602452565627,1.19005213713779,0.836048107747812,0.426992795271638,1.55716293059492,1.19654010511044,0.220784236427131,0.963026276823355,0.681658054877072,0.921264368930579
"HOXC11",-1.15376679787258,0.187542565647551,-1.00081990191054,-0.722209604039522,0.839634347281327,-0.738370836352613,0.345331894385269,-0.154184589739099,0.295366373676905,-0.368185090049956,-0.0818223009702967,-0.480636414365028,-0.508910635526271,0.765297652741656,0.474133913125667,-0.999678885765201,0.249462727914433,-0.255849187330896,0.262419551312177
"HSF1",1.99348080170807,0.211812171050414,1.16925030279773,0.393083575718401,-0.832024622021477,0.0463711527235388,0.675893323036196,0.588378234965322,1.34083818221032,0.55062782948764,1.14987566240076,0.531622008412525,1.26465566372529,1.0037815181417,-0.105035235133806,0.396904403163037,0.26734493509072,-0.0920727553448814,1.075950785806
"IKZF1",1.4886075710894,1.95807695599907,1.62378159980862,1.78123240328603,2.94435163900148,1.85953693081251,1.66994235210157,3.11643171270338,1.86127608511032,2.01497665100966,2.53275742203164,1.75861428644976,1.27779811209778,1.59316877469415,1.35638952456009,1.83953832173612,3.26969833393761,2.74846367629522,3.15908654823691
"IRF1",-1.09326330246491,-1.30101009461703,-0.632659942181955,-1.49098316771544,-0.904497012878119,-0.116624013557229,-0.0172634703759661,-0.740109568707111,-2.54143159179358,-1.04340525229994,-1.79072062051504,-1.32242288780379,-0.788654609159642,-1.41273343183397,-0.511677871298927,-0.50253628337945,-0.226922442238741,-0.421957887814199,-0.862422714892368
"IRF2",2.27690374809297,2.61493786011899,3.17941745281798,3.56382883735257,2.1342749589739,2.18984406132668,3.00813505626605,1.41052459086478,2.22566915911186,2.17228493867665,0.246007069752513,2.05619211689875,2.5512128444107,2.77120599267282,0.899105336151536,1.43506995347874,0.997108092016847,1.19321515823025,1.75140659543169
"IRF3",2.2002071509573,3.1662314362118,1.81797136929627,2.84038342199058,2.12776400310351,0.987940843701467,3.0711744984662,1.92427585015885,2.52925318056274,1.66708530741912,0.551620751129126,1.24132256803424,1.95682815629921,3.45798771919952,3.18797750194958,1.58677204754842,2.67708118528256,2.78237519866127,0.834680767004506
"IRF4",1.04916321584664,2.46169307992237,0.405678571690909,1.95826906978812,1.94513861034763,1.66026160300385,0.872371776730092,1.60450218761514,0.675875476705644,0.914365387628648,2.310010649431,1.34088776849865,0.66159729610931,0.541277926225779,0.395378497694188,2.04471215013254,2.49436902191659,2.51673742373295,0.869321697797695
"IRF7",-3.18017196809553,-2.99747555071298,-2.27019515271654,-3.49384131621645,-2.72664040320391,-3.04100930116118,-2.91043967815844,-1.8113403400617,-3.54180366409137,-3.44060296626131,-3.40151645374209,-2.87292166347434,-3.85195754059135,-3.00720395703251,-3.16688265139984,-2.81404827396397,-2.89574379723339,-3.28845909008381,-3.15402742210147
"IRF8",-1.14406036545736,0.648920227573541,0.249233776757541,0.591483532688355,0.298177342028165,-0.769446326860811,0.234866550586941,0.657982434859816,0.72481870070027,1.35288866550086,0.441174147456206,-0.000562842986519727,-0.125317466355796,0.807918446833687,1.55679331128394,1.44359220404899,0.106072026500026,-0.130352217499883,0.711017387818482
"IRF9",0.361949438514273,0.615292087454161,1.18209994518127,1.37111543781884,1.21876878600402,0.983258891618759,2.52265173417663,1.34905734207159,-0.342887821260292,1.85403593265861,0.16551277713192,1.49804155642471,0.779574525402177,1.33392004879696,0.377017727249704,1.41066222618456,0.443659679683895,0.378428933807251,0.21856355236672
"JUN",-2.70218774302656,-2.43713423721577,-2.2477606769797,-1.95301854081957,-1.87619348211269,-1.61858447786791,-1.33660745421892,-2.92646541952855,-1.78475213629436,-0.922441820262038,-1.59126830818445,-2.07638979413,-1.27485971893205,-1.10995739245231,-1.1281371996756,-1.61534024051207,0.39397338543735,-2.72241647747054,-3.21981224448327
"JUNB",2.26459721256018,1.54001862141122,2.00603446512522,2.20103661468581,1.58477496499376,2.77717766334431,2.76790159299447,2.08929359253825,2.20223718810029,2.26771458473793,2.89402997513924,3.10709268383192,2.05948509728206,2.45376843416615,2.66809030005351,2.62092346798551,3.05815175217672,2.14596583951139,1.29763897483123
"JUND",-2.29287467810852,-0.579554745488519,-1.53834219129265,-2.21647755420765,-0.559846011776449,-1.29313263742863,-0.864942529518055,-2.07559634774914,-0.813773089592001,-1.87374981502295,-1.9603961913141,-0.952837648623875,-0.436257382666692,-0.459301774904102,-0.917355175913641,-1.29929501376295,-1.22690125866464,-2.0340851145909,-3.28971689063042
"KDM5B",2.26759549221483,2.58328311614686,1.99138849109945,1.02397769118015,1.28553967949935,0.157124154918143,0.883557010286075,0.694531463401985,2.25155187461115,1.65669739354199,0.288518386725403,0.997168888055761,0.710236873975315,1.53500363555354,0.65484989927598,0.0142694594253734,0.4162252738534,0.264278805315426,0.866941325587522
"KLF1",2.57772201047238,1.24895534853659,0.599089396780542,1.01343462100558,0.285595421390693,0.0965436560671051,0.731007048423179,1.59815053371734,1.09260092534419,1.38142799795173,0.300974149666474,1.10173547637091,0.299096991438227,0.774390810325675,0.790003640736129,0.144530793351164,0.894113545910064,1.63142935802133,-0.253415884746902
"KLF13",-2.46807265050557,-2.18583131024801,-0.828648242840175,-1.1002157869884,-1.00878527874866,-3.04618250764846,-1.88578028960604,-1.91273508304,-2.50781416021564,-2.74763755478803,-1.78449747249326,-1.71183762374413,-2.25771636514177,-2.33948921065663,-1.74918665112711,-0.14803422831459,-1.92387024012911,-1.57250556205881,-1.51497774602511
"KLF2",-0.717732842730696,-2.09750319839112,-0.531541183537959,-1.30181767097292,0.243951056329763,-0.294966115339889,-0.974323088051097,-1.63644427957645,-1.58349292367453,0.0960832953378633,-0.395090760380414,-0.511418811660916,-0.650585214522416,-1.1235915283559,-0.162107515849665,-0.336653138793064,-0.634025018339703,-0.910850311239605,-0.959649773345504
"KLF3",0.349284990159071,0.811520446210116,0.345715511115279,-0.286626391654921,-0.075671451448231,-0.91437170625241,0.27172022870351,-0.563478036671234,0.725382180419435,-0.290943673648652,0.00908221338352494,1.55251517061088,0.578004709835974,0.624059498084878,-0.119066285728383,0.167778314601739,-0.338864418722048,0.259889470751235,-0.219169660241976
"KLF4",-0.369830145363349,-1.45836276684689,-1.13309325973984,-0.721953632601931,0.0786972580841011,0.490972366051215,0.348982046086125,-0.659130663733886,-0.969030536665716,0.406450872990736,-0.968190991164179,-0.984260663562707,1.16246012151597,-1.27600300974741,-0.25784331097923,1.33050285205935,-0.506689185927867,0.0625222994144178,1.56717660286452
"KLF5",4.34949814317188,2.79254124943854,2.01450018284439,1.9073867565887,2.34537486471846,3.13266616992159,1.67541076711191,0.371195648187498,1.73206548126777,1.87714720063258,1.45248728392398,2.52885622460492,1.23949272414864,2.33270038218115,1.33158481220594,2.19617395875999,1.14218570546557,1.17358454147634,0.786153642520786
"KLF6",3.93398083208707,1.89268808683355,2.19308210527617,1.39832831187005,2.47972549332595,2.33442700302864,3.20393745725253,2.66158958310155,1.57108102587477,1.29346607480063,2.11876538512109,3.77197667400313,2.59367341349328,2.24432222801229,2.73689837958931,1.416704907075,3.03670683314822,2.41501114305004,1.40114941268772
"KLF9",2.15587221316762,2.96136800531601,2.0026122971121,1.51544892399954,0.370359264885889,2.02015479491885,1.19109256444552,1.97074357668965,1.87052803979571,1.25849545649678,1.51266635133879,1.69206485099045,1.33675434867621,2.5295487599495,2.123161064534,2.41573268666668,1.70596410585689,1.33490934892907,2.60552520886569
"KMT2A",-3.00054184736064,-2.62133050153303,-3.03878760186054,-1.57910762624611,-1.88986951276981,-1.00057773493819,-2.21191526985019,0.706713291770446,-0.0133625755643931,-2.34076556350617,-2.65798940077784,-2.20535802417699,-1.7358450086179,-2.02075447312532,-1.70241671446009,-1.12573693896924,-1.77696133775733,-0.0760377380527404,-3.40243223927703
"KMT2B",4.66756122636363,3.98578778234607,4.45649387224675,3.41399403788026,1.47690317073285,4.36305116352521,4.63300274182141,2.75076313454579,3.85125981237777,3.45784747161096,4.67236487452945,5.60550256840208,4.57220019128585,3.45466138856475,4.2543512027966,2.23880440387468,1.9535238317696,3.44685219018392,4.76948105683759
"LEF1",-1.65852655979836,-2.38604367149116,-0.478360274948536,-1.55785342868455,-1.78806124221608,-0.576536960961602,-0.157939621271661,-0.922309758125651,-2.53394874619559,-1.54554149455,-2.14675493264238,-3.40447842862983,-0.277994375887316,-1.32487307327881,-1.47084394298569,0.29684471697024,-0.846816568808053,-2.07349652347949,-2.15413083881652
"LHX2",1.08240936382561,-0.00999159003647056,0.324938203613829,1.22248283713033,0.347684851235371,0.456540345375511,-0.530068852985398,0.849487109389535,0.527231094788636,-0.411125498054406,-0.138037994711221,-0.867584311076812,0.95696801682492,-1.00027622931092,0.370678706588174,1.1167315900737,-0.660315587909799,-0.231655461652606,0.727929202230174
"LYL1",0.952909915150355,1.34499301664882,1.76780257657084,1.72655901334761,2.64314423186358,2.38376959893589,2.34126113819376,3.42960506572587,0.616953926848222,2.43973920818541,2.84142951375888,1.36119871872918,3.58963140050801,2.13428228278168,2.43452857048119,0.95860172126516,1.76812314190638,2.88826735422699,1.67064913150025
"MAF",1.23333373464901,1.12440286270741,0.945203691353844,1.0561409036091,2.36447720683103,2.32080885855673,2.51454185556025,1.31291671585691,1.70120742333525,1.62609229257787,1.02051045492217,0.90541669847559,1.52569293596927,1.29590732445382,0.492103737431872,1.2866534010988,0.942593341173308,0.955620970027691,0.511356301107125
"MAFB",1.08486143318201,2.04430885861814,0.257379197470755,-0.175709123328792,2.72692239035931,2.25960488915459,2.06484574553648,1.54837011830048,-0.176070605458897,1.16113258750699,0.486615595072069,2.00284484534889,1.22735252857173,1.6975598218572,2.04347135756813,2.22964634189342,2.01490348372357,0.68497058774171,2.22148910621715
"MAFF",1.04103607715618,1.77861663950812,2.39189938644308,2.52982907279167,1.74402574448875,2.00019304927503,-0.0884453247940484,1.29598609355143,0.545387720318203,1.61791596543707,1.52018307526184,1.0260142712811,1.77252874677907,2.33141265443576,2.34613699819355,2.10694256151022,1.92768701337425,0.601198792928965,2.05752406753686
"MAFG",0.58742092116871,0.733652104511718,3.36129661709221,2.19432736579118,2.06725195997135,2.81917513307313,2.15038061345749,1.20216385584904,0.810125210714748,2.0305818907109,0.514680266197838,3.45100512502122,2.10034177202345,1.80294638738764,1.31549263601961,2.91913192979935,1.47227930921378,2.29925489295039,3.06380269793421
"MAFK",0.879825394162439,2.59609975618367,1.90148743300912,1.88515111383157,3.17074966756067,3.15922938710381,1.31125094919719,0.278219480627935,0.505506308540053,2.70381182819584,1.71904793210466,2.19832454059485,2.86377994454092,1.1808910686779,3.97618331729455,2.9725540333269,2.46961118335205,1.48734720252065,1.98837363185788
"MAX",2.61311946335245,0.86131559289347,2.25790752186508,2.88655940621752,1.90768079942733,2.85116937332029,1.88387086545236,2.1750659512706,1.59592837056343,2.85514945737449,3.11487323655223,1.23434541445016,1.79764629673618,0.991682283454154,1.73653486979117,3.03424055514951,3.06643530307299,1.0098712687761,2.63501095291332
"MAZ",4.21999013710386,4.63657539240565,2.79351276858579,3.37313851098507,3.28957937434148,1.63919740635669,2.50959433334174,2.72122798431471,1.86257484832592,2.4356794745053,3.92239836869711,3.23409594195785,3.51732695252382,2.67970283398787,3.83707210807361,3.11462729397652,3.56396785783777,3.57263473381994,4.19415355726534
"MBD1",-2.79263155958228,-3.02680410577156,-2.61437563777432,-1.70658211474601,-2.13383000106735,-3.89377927718137,-2.70980976447713,-2.92737482141128,-2.29925585500422,-2.22712971002942,-1.7930325217944,-3.32125450711584,-2.41582828709183,-3.65990510427518,-1.4332717808505,-2.33081404671403,-2.32972343811722,-1.89240799433322,-2.8132922667299
"MBD2",-0.54673674271715,-1.27563425506038,-1.56347175227884,-1.10529414848233,-1.41315828686612,-1.60034060552049,-2.5146473782038,-0.387160778303423,0.37164611416299,-0.88768870877497,-0.713132511966764,-2.6858667873526,-1.86861081026762,-1.67444504933248,-0.253751747181876,-1.21197225140988,-0.71769458104866,-0.599462896052965,-1.71925235059229
"MBD3",0.0972305528271434,-1.48147261912252,-1.02317936554532,-2.12592547125885,0.100982020716645,-0.614437906263365,-2.17318931320371,-2.12706307115175,2.0279528543794,0.0665702075249736,-0.514977650795111,-1.56518946548793,-2.31334347411797,-1.14465339114694,0.788771344850099,-1.89229429246915,-0.130022711407653,-0.521912298026728,-0.905756014094785
"MBD4",-0.811112654970375,0.114526377565921,1.21363895062121,-1.25075483962336,0.0683584924497262,0.244232109257495,1.07909316707042,0.449802491113137,-2.70125560633624,0.215605206057405,0.282189654548853,-0.0150414176185593,0.528290985799797,1.22169161242029,-1.26129519111103,-0.605271281162647,-0.39381862444258,-0.315760233605021,2.77828363588066
"MECP2",1.03744722436836,-0.183583122923307,0.0726853079960455,0.814133483582734,-1.66271639526455,0.512212705930372,-0.881957947662234,0.202189935176707,-0.412128382691581,-0.123715405160333,0.139931624190612,-0.187864773812622,-1.73251880120452,-0.511087873005164,0.036228513149073,-0.970732490811939,0.323488075402873,0.997506386750484,-0.39841493313286
"MEF2A",1.63724533742596,3.07706640506796,2.75994763440522,2.72945422471953,3.07915830591196,3.69859043921755,1.83284635463724,2.41072094604927,0.887621931238929,1.94738477213066,2.46836584185772,4.88532500170341,4.27518468986407,2.66702366829433,2.2692641326721,2.17953202029231,2.71939751455135,3.03095608822941,2.59543759789856
"MEF2B",0.562588517710347,1.49913078165836,1.26242856464565,1.35860590261271,1.29157410910018,0.705760209399246,1.60102989039403,0.926311007231674,0.553183541217382,1.9021493129561,0.401178473314554,0.759738962845305,2.92870179679799,1.32963993051524,0.930754025896601,0.935941140428722,1.12009392759704,0.420874457146765,1.32801593722693
