"","LP.01.01","LP.01.02","LP.01.03","LP.01.04","LP.01.08","LP.01.10","LP.01.12","LP.01.14","LP.01.15","LP.01.16","LP.01.17","LP.01.18","LP.01.19","LP.01.20","LP.01.22","LP.01.23","LP.01.24","LP.01.25","LP.01.28","LP.01.29","LP.01.31","LP.01.32","LP.01.34","LP.01.35","LP.01.37","LP.01.38","LP.01.40","LP.01.42","LP.01.43","LP.01.44","LP.01.45","LP.01.46","LP.01.47","LP.01.48","LP.01.52","LP.01.53","LP.01.56A","LP.01.57","LP.01.58","LP.01.59","LP.01.60","LP.01.61","LP.01.62","LP.01.63","LP.01.64","LP.01.66","LP.01.67","LP.01.68","LP.01.69","LP.01.70","LP.01.71","LP.01.72","Test.FFPE.01","Test.FFPE.02","Test.FFPE.03","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.07","Test.FFPE.08","Test.FFPE.09","Test.FFPE.10"
"HIF1A",4.40072831275488,4.69018966512286,3.99436543700916,5.82413228792516,4.54170929970164,4.33625592608842,4.36358661892804,5.06155766401309,6.34871432273596,5.9975375549638,4.95612405817368,5.89035682044292,4.68055792198866,4.16025644557654,3.58665723400032,4.86899256151777,5.62595240894442,4.66210942113573,5.22046010581581,5.35186242688195,4.63234213331853,4.33522835990096,5.41657335502799,4.7623978885672,5.97916438378976,3.77125301489246,7.07032049534399,5.35914334473012,4.38727937925089,5.31312423131979,4.40227960462118,4.41180250236387,4.38844081767057,5.92347671008353,4.43219216320512,4.63046305570722,4.92276823333294,5.21478470038974,5.7217709542303,5.45949114356738,4.71380792991154,3.98207560759952,3.87823143806243,5.00446808371283,5.31195416418895,4.51919076486159,5.16339403004285,3.40607652255212,6.41323232756927,5.53194475119271,4.95071525100961,5.3472802917981,6.59142189793323,4.4638887050055,4.92020618165591,3.71028365320379,5.78547484459676,4.20393874086918,4.94890579041279,4.73926596326396,5.5944156458357,4.46530927403211
"HNF1B",1.10422818112294,1.51443039248036,1.35627063311859,1.31561453939307,1.43980403507372,0.852312988656327,1.09094083084804,-0.00897022723939775,0.209267558236141,1.32453315251056,-0.0150571193861767,-0.201109096005329,0.970483511877197,1.08414373563593,1.4284429338755,1.48738212733538,2.34576009060854,1.34290209794294,2.38650552573522,0.229241697673684,1.78303532574356,0.722259068111445,-0.46340075547535,0.0149003480092957,-1.01144364226322,1.56159444221041,-0.317354812975729,0.841156968426355,-1.1913492639235,-0.634231621777955,-1.0441001411584,1.06895420229623,0.962138595886392,-0.551236509957419,1.68571410437579,-0.115572333632049,0.245454239178505,0.534399560983077,0.584452514851446,1.51547569817842,0.698410123858332,2.45253081372056,-1.08827309723747,1.81483164894093,0.356706107150521,0.275539112532372,1.13039119918787,1.19024770195812,-0.833817079081474,-0.600715912055261,0.290769519595508,2.32986561514176,1.71141232735596,0.248923617337439,-0.335167448471795,1.6785310525814,-0.618447427167605,3.13390627616541,-0.694954748043263,0.848815248334564,-0.0582202217138089,-0.0949642245633164
"HNF4A",-3.2990075917322,-2.69604961659894,-3.02321685587583,-2.65879332934563,-3.51346957196749,-3.99787042932329,-3.30940916867683,-4.26079263004043,-3.59061410104072,-3.03410519393741,-3.59648905991908,-4.15303200109865,-3.47920427829496,-3.39030251342272,-2.72434769091405,-3.35242503205414,-2.18019217168555,-3.29843773639464,-2.35194180271308,-3.19288791163902,-3.41911836378412,-3.43577314874138,-3.70060073449046,-3.64756064957471,-3.83935059607132,-3.38167426478421,-4.56273921827588,-3.80826136767941,-3.81472702215829,-3.75849214891209,-3.91313409111851,-3.77007262670064,-4.27333461129363,-5.10081695705263,-1.56096152254017,-3.25550499484306,-4.62098377730009,-4.38440031209261,-4.29584645024536,-3.02582189383976,-3.97240890796159,-3.68278995937839,-4.41487222132844,-3.75778157565373,-4.76841101212178,-3.75751624446049,-3.53652457340575,-3.83793573863788,-3.68772718248907,-3.43756225679624,-4.46672288769567,-2.11299973709486,-3.1323748564006,-4.53631217456623,-3.22741956811077,-3.53862126689862,-4.96052665544563,-1.65084005131391,-4.24749014215371,-4.10345186173172,-3.76022224132156,-3.97809985009478
"IKZF1",3.15731597816592,3.04609283271655,3.43803179122914,2.55061145654703,3.40150975260238,3.46275736712935,3.63617461642694,4.18864724750568,3.4966360883238,4.43421668764199,4.30428289492184,3.34084689173813,3.31741620631816,2.60747756675517,1.6378774469206,2.84945161536262,4.38292924501322,3.62214580544022,3.69543803708923,3.51497229896066,2.30861277094032,2.93599397151483,4.15102908049418,4.86386841071966,2.67072821239497,1.54514164541222,3.59299691361056,3.28180083097724,4.66502430179645,3.40376719657584,2.12342119562982,2.80091754530857,3.54410049705299,2.72501139048768,3.31952585992148,2.35482046573347,3.56879762364352,3.78218313584718,3.51575095852669,3.49793452567278,1.49282994615421,2.12739749935474,4.10876130515021,2.93270337751583,3.38865210521295,4.56350460160286,3.52472897295969,3.86427406183637,6.43126785162428,2.37972240683777,3.64035859068163,2.49245577827325,2.78188241995185,3.62991527601109,4.38426272219479,3.43706708463489,4.22203425536394,2.69036655956364,3.82973720365125,2.39659341877987,2.57910051714343,3.40709031608833
"IRF1",-0.745705732962263,-1.58893851921273,-0.957755596789135,-1.76047321670417,-1.15014457372328,-0.0778000185884437,-0.343072412003143,-0.175578847808495,-0.52532068468865,-0.145083995534682,-0.665275604161724,0.085704790203967,-0.914539609437499,-1.44658754315976,-1.92726416735105,-0.889923891412943,-0.502198911607478,-0.746843639117372,-0.999735927569992,-0.85578603377483,-1.43308699951947,-1.52252712741218,-0.0928831341232987,0.397019067804572,-0.821354630469905,-2.58349237332504,0.677541098780138,-1.11008079245227,0.287348265959526,0.38871082102537,-1.56230217903131,-1.10913098261394,-1.17075150256013,-1.75508092814492,-0.377426717693177,-2.08496862756396,0.305735493293118,0.00783253359916895,0.169561697312696,-1.27442694771217,-1.75187037854704,-1.19902241313203,-0.0300837137930627,-0.386239516156023,-0.280462407854798,-0.245713303327644,-1.23471375744191,-0.438630833017037,-0.349945258541103,-1.9979842791262,-0.586533322520751,-0.0933944539430567,-1.68387217179087,0.169335064944295,-0.299556156425818,-1.13754856790632,-0.0198876234927842,-0.775439927152111,0.729709911650461,-1.1448339964464,-1.81608580415182,-1.08966294267106
"IRF2",6.27276710982145,5.4631361371588,5.92697966105672,5.14763417393676,5.85647468333002,6.20397250685103,5.9082533552942,6.02805945051133,5.33651114599285,6.23918057835483,5.66755610294454,6.38781069197052,5.81011723835479,5.26929328043933,5.07759597500208,5.87684143884658,5.68575122722959,6.03027155305241,5.38232213014847,5.81699435749574,5.05475459137446,5.28326636864638,6.44780520398936,6.48481251059132,5.69897007484916,4.37620815678037,6.4320900722684,5.45440673618764,6.2275258772384,6.29132041627862,5.13895945989614,5.8404905543263,6.08369561070104,4.51209794171359,5.62706001921782,5.06358758436426,6.22760836688468,6.56852229071698,6.28951025282672,5.08162477405243,4.74995949908226,5.56391814963733,6.0084578882008,5.81900044568208,6.27844770516104,6.22734058536634,5.54692257377788,5.78418660753797,6.31938216570121,4.55939888880618,6.12835633539789,5.47965611621209,4.93996410155772,6.2912142702536,5.81381362215152,5.53343869539314,6.41941501813164,5.55007956157852,6.60666649547622,5.47110588279733,5.30810735645236,5.93705111645024
"JUN",-0.604757443459989,-0.183809243042315,-0.292303667111299,-0.542044825305343,-0.279804823069305,0.417905677767803,0.423392993311572,0.214766187593847,0.674419603327894,0.392859034060786,-0.693815539374687,0.994601385021068,0.914326243290263,-0.481816728935745,-2.42079296723538,0.561591607536123,1.5412670086894,0.600220724999347,1.00682812323109,-0.374710009414123,-1.12607867606046,-0.805528233016575,1.74099134928092,0.819052111371701,0.657917449145924,-2.20894478549368,1.43527128580697,0.761579647611533,-0.677326873631093,0.380384240212435,-0.815000879952687,-1.15993721939739,0.0307610028142882,-1.0513296944571,-0.548693553114655,0.308490857788104,-0.0854069617786765,1.00625979196644,1.77057970486111,0.665879461758205,-2.36805385871299,-1.36228260164547,0.837023773719961,0.283537072867196,-0.251403038068365,-0.900502680324294,1.2840095898362,-1.0534654933823,-0.0283309303951417,0.271098447263229,0.399944601031007,0.0249932545051131,0.282679073055999,-0.107768616903192,1.17971083221195,-0.799981274664327,1.19199382234297,-0.882913791322088,0.113687530130784,-1.36466739564637,1.28602345232449,-0.183372597721832
"JUNB",6.14960315613481,6.07462878718559,6.20734834608554,5.52255279289953,6.0736186885725,5.96035950721433,6.22942190000474,5.9906141581666,5.86674020377233,5.75982201545671,5.57542496550836,5.93422980536338,6.81100578640589,5.38037220790968,4.89670616866316,6.03744812776617,6.38422401440231,5.9986473025223,6.57181663886307,6.11596016348796,5.36811700266799,5.17207801351983,6.43530580608471,6.2407836208391,4.9088635257447,4.28432302393817,6.43530268610174,5.19344424169075,5.60577098627758,5.86112907395781,5.73585207330466,5.69791596105668,6.69993137699522,4.99072330077916,5.55802432956161,6.67085418646988,5.60358779045995,6.11954097682057,6.86682068129886,5.59319175376582,5.06036073098752,5.56568779896638,6.40047974505024,4.84143132924074,5.86999648216261,5.7693589258684,6.75971894907532,5.83891086199352,6.38977486021733,5.0493586004313,5.6942775401448,4.99042814508234,5.91835567347122,5.2111808361873,6.67775396660503,5.43720478359649,5.98155067238511,5.45995744989011,5.75541214645241,5.14922524575586,7.08243286839673,6.21537752424265
"KLF6",7.52814354627692,7.60119681944758,7.38778795553593,7.01927418920492,7.13117775928645,6.88264389285043,7.46912624076102,7.21439818514865,7.02779375093585,6.88045472055423,6.50224532801337,7.28071098532468,7.49564322241463,6.35963970327523,6.38109178466174,6.79472362632928,7.73723810557764,7.24180793066416,7.81864140264718,7.11403136324469,7.04731289395915,6.46755945698883,6.98458266927407,6.61046984421343,7.18710319586704,5.56502192915232,7.97785784328001,6.05066791388635,6.64036522978963,7.16613589868381,7.41706941950274,6.69669781538101,6.74882691859144,6.15525505102893,6.51894653941945,7.79808730912152,7.79020975249188,7.34463182426177,8.27785297777391,6.76337038034194,6.17030207392215,7.27401373904365,6.87162247083145,6.765915591846,6.64459131627581,6.5010461986954,8.55247298958098,6.83319677289455,6.63088645831725,6.69101621619716,6.57830574729332,6.52221145474557,7.59647647411875,6.55943467729875,7.38535284537545,6.94513623009506,7.59650108564471,7.06907594095433,7.01987146850543,6.00932793577308,7.35560874211454,7.22033313299094
"LYL1",2.47514277405113,2.3246656558221,2.71153244974105,1.48811511209456,2.59656671734143,2.97307588926329,4.15862100009418,3.92815889281186,2.83352195839216,3.06489918721821,5.23766846574986,2.43325967284221,1.80314709815838,1.96792544375973,0.596122105802271,2.04611498561674,3.98491331346727,3.02423850063274,3.37534665485617,3.49338599504659,1.64659632738329,1.32747280403586,3.15210682039998,4.22480576253166,2.62965841116628,0.160562954564153,2.49383277101883,1.33971007532205,5.27976084236397,3.94211118406124,1.76213539120788,1.87815765707217,2.16615902456056,2.47279197782347,2.99559682123791,2.45183295226219,4.12027360264087,3.17976484367411,2.76616381715292,2.63210564743957,-0.000127517699995078,0.487421129428048,4.92204600907675,2.18283815402262,1.85146487587858,4.46246795376403,2.54228998007156,3.58811874209192,6.37007953486745,2.21015884878621,3.39655563156539,1.17922507336379,1.1536572671764,3.09120190658022,4.89015231064163,2.92842405650142,3.74951111605533,1.76781081244841,3.11049915187199,1.57778487054506,1.84079031846018,2.81292707719631
"MAF",1.8801052208104,1.62478771428594,1.99102666794422,1.66032171326555,1.67631713972121,2.35690798001288,2.12261598888241,2.68047635951921,1.83206861160408,2.1440075302119,3.31251414468998,1.8914874042807,1.74611103727248,1.96141050373284,1.27300471824906,1.79836347315434,2.44289102158846,2.22136508306704,2.30587048166699,2.37026967736914,1.5724036861443,1.74792447354599,2.55929856474368,2.79491523881238,2.19074048401194,1.25491167589814,2.94427495071201,1.76412468276621,2.95921794759865,2.80324639895059,1.71107730071399,1.85006921163393,1.85800182151995,2.51211700025738,2.26017784847011,2.18300108450874,2.80388764284968,2.3459061721319,2.10393265887781,2.10242385465082,0.508152463912823,1.08071799364128,3.19346077257155,1.92323037330931,1.85073773553969,2.74683260147149,2.22947664609388,1.54182438965479,4.12311642346856,1.64640562478132,2.33879133071016,1.28971767764249,1.84504085931992,2.36180113445015,3.28308313689052,2.13023682947155,2.56001475114689,1.57857225444103,2.42482769048094,1.30935227290463,2.20858976607348,1.95976339104914
"MAFK",5.07279298860338,4.56278896818286,4.50170496927198,4.53415926537866,4.73751723292841,4.92073034204776,5.15560509236179,4.63605974397394,4.1533521025008,4.52352354315126,5.18297345841489,4.31364411838653,5.15041531781829,5.15341970894461,4.01419248856811,4.75150838504874,4.9915070714878,4.5456042721798,5.22673117255714,4.98252731506695,4.67230667977115,3.9951381066904,4.65786833705683,4.23581759613851,4.67625047230793,3.87640631452515,4.22843764925073,4.40708207474243,4.42890670359642,5.28318576052402,4.20214160293675,4.18178656083307,4.835896392356,3.8808632098352,4.93680273957818,5.12451429128618,4.58389087059151,4.57273805327232,4.69711997703584,4.98183661001478,3.78890619280788,4.6684323511669,4.85371456129926,4.75548853355612,4.60792271481404,4.65132865965271,5.32379968445076,4.77047387653914,4.26216481543978,3.96295441205934,4.58966287787833,4.39342081219849,4.95997073703659,4.31935252183322,4.52701779178163,4.43210386482859,4.42930162222347,4.75597711048205,4.11712433278792,5.12571350551939,4.85719040979337,4.31774610983299
"NFATC1",4.99562552294728,4.75279139842874,4.87579125625974,3.67506081398745,4.48929275681493,4.94082530153697,4.9373263441385,5.53586558216627,4.29685352258254,4.95376177911323,4.62311095515115,4.92005920322523,5.20324439820509,3.51667285492034,2.64200811991497,4.56617384374566,5.48061868928853,5.16102949189822,4.80471407785208,3.94791388134084,3.70459345704542,3.73233923949627,5.24700864876644,5.06369585736209,3.39275117268068,2.9583464484655,4.25951236992569,4.31936802482366,5.15764313243681,4.505170838293,3.30700960863647,4.08933234365561,5.04029053276812,2.90638890294392,4.01391172641665,4.12644900033892,4.68324703467211,4.80723802653722,5.24428584415759,3.64704599794841,3.17698560916335,4.31372536198959,5.35889747660985,3.45323377719364,5.03654359498182,5.01046961896568,5.69760688788298,5.10861593935985,6.16025425673723,4.14218535646869,4.99255491795731,3.35578602815733,4.32049372207898,4.86566636846751,5.31720665337432,4.41227825952152,4.95739933186376,3.76923373751012,4.95744283496711,3.71318332993954,4.60178037434534,4.62895903202571
"NFE2",4.76090408484441,4.22090349928439,4.45503622012195,4.43583431190471,4.22365037282754,4.49064233120232,4.79410071947199,4.71409162020145,4.20353381191134,4.47896781522739,4.83725921431773,4.60318938152862,4.08818719967339,4.08830456652712,4.13663049975171,4.46534333235062,4.99425912070801,4.16425358047969,4.58250484939051,5.35298583785174,4.48391691958849,3.81330717611291,4.45232107111676,4.66193351765544,4.60728124446613,3.2412617102584,4.03742662726284,3.96304426721,4.96294860261185,5.05048791452408,4.03313870527237,4.2967153647943,4.25492901496732,3.78606299009654,4.88832448278123,4.62752969023033,5.24792382585736,4.219829834237,4.30303741049402,4.87100780310662,4.26107269492022,3.3632000064897,4.37458523802214,4.01993318474454,4.39456409107494,5.12711491505671,4.59556812095968,4.50527503921703,5.9904953392863,3.53013839680998,4.50957037884728,3.83606225338219,4.62660962601925,4.32062291411701,5.4743311593684,4.39065324502041,4.45316695140088,4.14038684963173,4.4021912782105,3.78526662971926,4.08887403981153,4.99234406974914
"NFKB1",-0.188721029147476,0.214063809447939,1.11311004234547,-0.174401233053027,-0.00914126125925604,1.16527203740578,0.903876159440493,1.04781812178699,1.57456667715506,1.18204471222255,-0.546417441612727,2.33867931043286,1.31744828816685,-0.895747970162917,-2.10886444475673,0.568079638990805,2.06180933506965,1.59578281379881,0.7575495100372,0.29550513325687,-0.466044185017517,-0.185038382864481,2.52750125732575,1.86754300157843,1.15879951459567,-1.855025261636,2.01425038203483,1.43827897638614,0.798529983203716,0.988410061392571,-1.1778678437926,0.555028916525325,0.746521246878162,-1.06316543478433,0.239033265589863,-0.715855946443026,1.41863267422246,1.49633968529853,2.33214727812825,-0.424733528481878,-2.18182435751075,-0.551033796783109,0.964254192364745,-0.210932302509688,0.66357957867379,1.20641261688589,1.99166425223559,0.92397892100227,2.94984360204211,0.41359285193516,0.613992057682921,0.370014398269452,1.15486841035858,0.793854713419885,2.51314838007989,-0.933311884819213,1.63513682397471,-1.24686672535814,1.69191568589315,-1.15524205325712,0.610609012054773,0.414485109587499
