"","LP.01.01","LP.01.02","LP.01.03","LP.01.04","LP.01.08","LP.01.10","LP.01.12","LP.01.14","LP.01.15","LP.01.16","LP.01.17","LP.01.18","LP.01.19","LP.01.20","LP.01.22","LP.01.23","LP.01.24","LP.01.25","LP.01.28","LP.01.29","LP.01.31","LP.01.32","LP.01.34","LP.01.35","LP.01.37","LP.01.38","LP.01.40","LP.01.42","LP.01.43","LP.01.44","LP.01.45","LP.01.46","LP.01.47","LP.01.48","LP.01.52","LP.01.53","LP.01.56A","LP.01.57","LP.01.58","LP.01.59","LP.01.60","LP.01.61","LP.01.62","LP.01.63","LP.01.64","LP.01.66","LP.01.67","LP.01.68","LP.01.70","LP.01.71","LP.01.72","Test.FFPE.01","Test.FFPE.02","Test.FFPE.03","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.07","Test.FFPE.08","Test.FFPE.09","Test.FFPE.10"
"POU4F2",2.34935320874007,2.93613042243718,2.74122391376404,2.2548666270036,2.70108893562208,2.51126906615626,3.15865252276377,2.50718267495335,2.40347026631306,1.85786126538728,2.72504198181317,1.7051046547917,2.75163010068286,3.18786504880995,2.64372007284566,2.45073037863595,2.98316856321025,2.61901639271844,2.74242611402832,1.83490456660287,2.86540858554453,2.11000239828848,2.03310709745629,2.97490727591013,0.726507210205598,1.45667947868222,2.32691642568352,2.75847241497789,2.4543427122157,2.08090102332864,1.87350296590198,2.50471737586735,3.09529351314668,1.9163551295194,2.92464898640229,2.45484492266286,2.13656009165221,2.75472925526589,2.63958889322828,1.85902838424878,1.98104358498434,2.70905040341995,2.79357674118337,1.54210655312886,2.4817097576367,2.80231626274681,3.33460946531149,3.17001245929311,1.42804437634544,2.63871205665379,1.97692785143095,2.76441378770507,2.72458691065977,2.00464892340741,2.35816173294593,1.63498210050852,2.77923094435236,2.18008624196027,3.4514222667171,2.19803255401886,2.25467716791226
"PRDM1",2.67527833569391,3.12561207802375,2.99697560493111,1.47596554279501,2.65952184022292,2.57215663272555,3.07800650857879,2.02397958230441,2.66706885285628,2.66400733903516,2.13773265870927,2.23323022222052,2.93229408878029,1.52865573919971,2.244635865498,2.72107595657714,2.73495819945992,2.66614754346088,2.9699675701698,2.04013130084939,2.45074332415824,2.4966549669172,2.14502688377204,2.46491157087293,1.54874416279463,2.41819437326583,2.27283175633108,1.76484524450973,2.14816314233403,1.4002423295248,1.48453254286051,1.90006714064552,3.39627957442252,0.674426277728476,2.46420539394955,1.96855278520689,1.79317887007665,2.30734875589632,1.97676278671201,2.22286659330029,2.24652174223807,2.81327240116448,2.14273116771381,2.52253037979632,2.20381681773435,1.97922575832782,3.04503679133588,2.9802410273302,1.61803267377417,1.58351991694523,2.64219735072798,1.80123317626962,1.93489477727328,2.19166726344324,1.80514523641969,2.54091218713595,2.67166671099583,1.69866230272044,2.06035192436373,2.58489152236651,2.61227307460695
"SATB1",5.69444888052609,5.45617621197554,5.73369622054578,6.67897896069149,5.91712447673882,6.0713657586609,5.99778118753809,5.92272375624693,6.88417591962265,6.50802325632337,6.57775516582832,6.71185238219663,6.02890394514886,5.42693110372243,5.83621429741913,6.03298202629544,6.15767384930812,5.96830070549709,6.03996694207307,6.30147396712136,5.77270594919658,6.26311748952728,6.25174330032073,6.03090805423704,7.47999789084662,6.99801090615235,6.12151639953457,6.72845654618384,6.56576416148229,6.13403644616176,6.64820445565194,6.29035249390717,5.26516160471304,7.32363971814113,5.91745538857518,5.8049860017907,6.33645197206707,5.75622961438282,6.02268239208519,6.87718104060228,5.97301812340894,5.78566811297639,6.46912034494663,7.13216981849852,6.17594335982293,6.20218926416129,5.67533159748168,5.79047702341295,7.10268970794364,6.10175205142068,6.97032870679846,6.73008230860002,6.18909737999509,5.88597662336186,5.89765433101754,6.12637237076136,5.46563665298252,6.35608750095011,6.15355558990033,6.11047315920694,6.31907749242451
"SIX2",2.55759019939958,2.50663982135242,2.86170863455534,1.54940007160656,2.54184346133467,2.45177540534221,3.32852859012086,1.90713598906224,1.70516462128252,1.62000016396883,2.58672297545621,1.26806604852327,2.94094084956081,3.27185516932056,1.4761186178968,2.93419320070348,2.27655895539538,2.46142659473871,2.89840153054287,2.27288145348309,1.9385236610243,1.86309999795252,1.71629950947741,2.4231031782728,1.09981618856094,1.04539659546132,0.930125863548035,2.16887518408765,1.53046022337767,2.37529927376028,1.50877711954746,1.87530672232214,3.05707525833896,0.897852602783789,3.0940267051744,2.64803158862191,1.60693605693472,2.38397048015782,2.30146776101553,1.43711213522972,1.33628345935213,1.83441519733864,2.97308220061085,1.22497757406675,1.70213487927276,1.72274629722381,3.32044265165971,3.14106777742919,2.28951877452275,2.56983000713914,0.53164569068031,1.75667152587957,2.22573007314828,2.51035678760615,2.43792327477842,1.63762171333865,1.87557974888326,1.47591410696146,2.62480258904608,2.44715379207628,2.25088756554585
"SNAPC4",1.04766635643674,0.783085716523642,0.466403939220601,1.08085257405488,0.624571453011886,0.865043836964945,0.215501679458698,0.82164066293771,0.576794617854487,0.0894506791800983,1.62497093741008,0.949603338243509,0.487550199134236,0.569285065016163,1.03278298046836,0.306543632075635,0.421105022624654,0.630406241367486,0.293996105592042,2.18337546050061,0.720963424862278,0.770685445017887,0.460332989447033,0.292284294677078,2.0145701406958,1.41506334451963,0.667696246914586,0.0674319839616763,1.08804202958447,1.5058865857104,1.53234313246024,0.580941142057462,0.00627530114715324,1.26312534781958,0.95270735123043,1.78696449160963,1.54442349152478,0.0830949707061836,0.331962359076351,1.13152697431016,1.23257554616107,0.232180025478623,0.879406789676199,1.44094343554906,-0.0309946690788298,0.781157018960036,0.369551203813006,0.258749456597623,0.875154479610084,0.986466639504368,1.77256449470762,0.877566438544251,0.562121183028362,1.34284847815039,0.90725188440571,0.772569084144092,0.207309518650068,0.656559129638475,0.80588395288039,0.842246405070495,1.11202455597856
"SOX11",3.46709992372769,3.56392844105925,3.56443674475215,1.45644126918866,3.31515468396678,3.34124716208399,3.90105000918914,2.89874223720841,2.54195141305664,2.34657227403235,2.44879948347949,1.87206800802724,3.72790922201721,3.1988024514706,2.95017653151922,3.86853300507021,3.14579853031449,2.35512600802643,3.26211591768079,2.9831427555985,3.23850764058517,2.76897627177467,3.17397145418496,2.50099260122799,1.35777452340086,2.54662167107638,2.09043798433178,2.44959138596872,2.16947316910539,2.30076047674576,2.40149098377905,2.68843105521277,3.66907310241315,0.797203731722736,3.21764517965823,3.25349943009939,2.53326290103036,2.96019308829011,3.28801989473375,2.21456529862013,2.47763090870474,3.10394412163765,3.17969392141408,1.96461913438369,3.05530627433088,2.34199495220376,4.04364247754191,3.59711005573638,2.99891017900937,2.92975514406816,1.41931355902432,2.86593995817689,2.65245522142154,2.46936043857982,3.29541361623625,1.83475478580814,2.84746349116372,1.99447830830675,3.4505512658724,3.28072378668006,3.29403213535416
"TCF4",6.05538296926841,5.58262627977592,6.18690086435916,4.48607504583826,5.66316925785177,5.61592574695566,6.74029188910471,5.60405533076966,5.01209846454048,5.30238312746292,5.70677623879243,5.10659404539566,5.81867574412431,5.22184653124379,4.62664774946005,5.84513464370353,5.7798556834873,5.44787136009802,6.4746671088516,4.70724746319704,5.31873690956959,4.79731625775215,5.70985451799818,5.25059132890743,4.30777659415664,4.54329347164069,4.63478710760566,5.10342593710838,5.40565701597462,4.73577573367938,5.25058513107669,5.15047025612545,6.35752303267624,4.14181482426658,5.4321312331117,6.30975378383028,5.08269233080656,5.74543894000704,6.30630092690086,4.76406086055965,3.58507606091924,5.8329373298072,5.52902623245981,4.48028070673844,5.80567677777551,4.98491113253658,6.17258323433991,5.96221242919553,5.79541141603402,5.07422581870232,4.14459360847204,5.01558851244508,5.23156477803739,5.1156524638672,6.19974721806922,4.94174861490918,5.93735367688851,5.18422717720151,4.94594154101022,6.0070842175738,5.15980693636042
"TERF1",13.1244878235314,12.8103809410677,13.4551064756776,11.0868420393242,12.8950780703817,12.8088337507746,13.8486937616225,13.3782287310239,11.6318885107983,12.7627695466437,12.6435836642539,11.3883403992375,13.3286294824999,12.8106437959061,11.2239214949591,12.3003029593154,13.9404292910001,12.7509315864711,13.6741868274137,11.9799064868587,11.9816324575942,11.6610746702702,12.6821066202603,13.8453883768312,9.64136819013476,9.23257804555841,11.4416516980089,12.2628229099335,12.9777671749452,11.7258296385897,11.0205405992509,12.3194483123375,13.522186801835,9.41556664164637,13.0000036128929,11.7825984318426,11.4972317881164,13.5256700264508,12.9644285779372,11.5707219782099,10.6735904977759,12.2609347660528,13.2176676799069,10.8857741067254,12.412853653122,13.9752460496326,14.2559858851728,14.4026100900608,9.8369252693678,13.4007476987738,10.1119368794924,11.9564565676759,12.5590994913382,13.247948940076,12.7310426824553,12.631942868383,11.5998289895119,11.7478279241384,12.136810300739,12.2395718746135,12.4348121986546
"ZNF584",-0.997763878258977,-1.3036304255515,-1.18840282702908,-1.8138566934795,-1.12772504326732,-1.30305642594327,-0.416826179520387,-1.46232173614668,-1.36138602776785,-1.38747949422458,-1.04852938249263,-1.38751191090263,-1.22288680235893,-1.3764351464742,-1.53640062997392,-1.30449891663948,-0.827526419469671,-1.3019422937223,-0.794768997790937,-1.58630374384818,-1.45043763271804,-1.47219963101143,-1.18290196489219,-1.10641493756854,-1.65666773917107,-2.44257430227296,-1.19651035946867,-1.95698406300219,-1.09382636312239,-1.77170221427079,-2.50895124378965,-1.22521655455201,-0.845110178355473,-1.89984416113845,-0.868258009093632,-1.43266668519553,-1.2034466388213,-0.926059571198828,-0.74069133920815,-1.43148687480563,-2.10781599424971,-1.1886791637278,-1.11435286464551,-1.99795306211254,-1.44413448095783,-0.865127467560802,-0.218114543655297,-0.137494412796949,-1.62198952015954,-1.28996066633225,-2.24832121521577,-1.57518748602837,-1.31428300189974,-0.46184687635741,-1.26854805649812,-1.0948102935604,-1.25635783217882,-1.32920859357791,-1.62403220384724,-1.12433054266194,-1.20798642598875
"ZNF644",3.34757979689137,2.79564613924687,3.07833696430458,2.63847568933618,2.62253875653137,2.47563263221527,3.14503103606308,2.12375868756244,2.09362237094406,2.52070119352424,2.40881335901151,2.5598067301849,2.71903985794324,2.71062602125817,2.82002507984584,2.65249268386499,2.55037026617959,2.19843250136689,2.5753186707938,2.41753492522178,3.03567124056105,2.32144716613335,2.36957726843937,2.70381986473836,1.30517509894304,1.79399229374543,1.65077618944767,2.09120591027997,2.45839857639344,2.18969822223315,1.29244352519741,3.06101844127163,2.62976626501131,1.91002678172226,3.15512283929536,2.03539058481846,2.23344319273246,2.74783234146526,2.28393860624371,2.35508859995887,1.79998368993546,2.51661875156457,2.73322111521626,2.04720593763412,2.11282569615772,3.00422659942478,3.9634281635969,3.92508781555363,1.74526666628756,2.60196395910827,1.79977293350271,2.99125180773286,2.33182298069969,3.18908483004361,3.00537710447854,2.36145800890526,2.11193475127873,2.10423730617884,2.29548234074149,2.40234050633624,2.82918581622646
"ZNF766",-0.0349292464834677,-0.349066980197808,-0.156148942567852,-0.624996165023619,-0.127135446928251,-0.125422478297639,-0.826366637697545,-0.16582896249727,-0.79158225072239,-0.712574599765989,-1.12751954835023,-0.486821796425264,-0.362188147602686,-0.481024977599943,0.343764558977784,-0.35916829339664,-0.971085772103324,-0.571309799116634,-0.854693075098755,-0.609048161255222,0.0290733642514551,-0.301500110660818,-0.672468272170033,-0.574558749301821,-0.241536107303191,-0.649160899433575,-0.810635074871445,-0.542559323380008,-0.464836068667248,-0.559330659393322,-0.0460430589879917,-0.191717876525779,-0.378160375217368,-0.653182792078501,-0.351107764772399,-0.904392927054989,-0.445255080596545,-0.0782052285867343,-0.112636221918214,-1.00959693692491,-0.424359105629105,0.190073208560484,-0.675174126615051,-0.700928166774338,-0.265606601190547,-0.318910485441946,-0.221709498231018,-0.119487688484762,-0.1050985496678,-0.344257252257039,-0.984979441981692,-0.504265226179082,-0.682297215050473,-0.161833719913153,-0.215436183014324,-0.381443510086389,-0.857246970138901,-0.664537846766323,-0.401076066571673,-0.267380274777328,-0.198182905303065
