"","LP.01.01","LP.01.02","LP.01.03","LP.01.04","LP.01.08","LP.01.10","LP.01.12","LP.01.14","LP.01.15","LP.01.16","LP.01.17","LP.01.18","LP.01.19","LP.01.20","LP.01.22","LP.01.23","LP.01.24","LP.01.25","LP.01.28","LP.01.29","LP.01.31","LP.01.32","LP.01.34","LP.01.35","LP.01.37","LP.01.38","LP.01.40","LP.01.42","LP.01.43","LP.01.44","LP.01.45","LP.01.46","LP.01.47","LP.01.48","LP.01.52","LP.01.53","LP.01.56A","LP.01.57","LP.01.58","LP.01.59","LP.01.60","LP.01.61","LP.01.62","LP.01.63","LP.01.64","LP.01.66","LP.01.67","LP.01.68","LP.01.69","LP.01.70","LP.01.71","LP.01.72","Test.FFPE.01","Test.FFPE.02","Test.FFPE.03","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.07","Test.FFPE.08","Test.FFPE.09","Test.FFPE.10"
"PAX5",1.91465596523829,1.45003466872183,1.96682654764936,1.46480664430316,1.83069176497381,1.58651504614676,1.86352159298679,2.29421750970833,1.30409433645237,1.7068957044213,3.34864903470318,1.72479572367842,1.71317951637572,1.71569821039902,0.637835620912326,1.30736009787657,2.54657362637077,2.00529820770439,1.6989512496466,2.41520050913821,0.908746863907748,0.945503352524014,2.0046234916457,2.05921531109823,1.72032658720614,0.4984306222517,1.73592692754044,1.09896222592448,2.97418363836226,2.26278673598518,1.60426382352722,1.56222744214905,1.07845768206797,1.10139560706513,1.67905960272397,1.52279226471488,2.90277346263529,2.04906561808015,2.11460373771828,1.09652267771595,0.383764663626695,0.684110985699303,3.04178288820783,1.02156497260154,0.875517795393138,2.74905913008038,1.99307194518051,1.79550836238655,4.61435339507181,0.625749708634059,2.20826192436247,1.24726308694399,1.3056476454125,2.04579360514434,3.12152087242687,1.54693752609109,2.15544150076767,0.778847860775946,1.85469355681939,1.09423571091325,1.77431858266021,1.61573008701604
"PPARD",1.73176430501831,2.35938495499377,2.19562605536503,2.51889320943532,1.6864627451046,1.0612490517045,2.36630538025193,1.944167944227,2.42011012856809,2.17529062489736,1.83596801954534,2.61330730199071,2.31175154011926,1.83001797359643,2.0739573588471,2.06329802276751,2.44958778803064,2.52678419540185,2.08142133708955,1.32770997380821,2.27906390317228,1.54097451646109,1.77538822815269,1.96092016496849,0.857833238584687,1.28389082970271,2.22778989041506,1.84008605255309,1.7690748118293,0.89926165490919,1.14365211357413,2.4290985119187,2.18248826712496,1.91873281490066,2.0994927258108,1.28416105212349,1.74367186519088,2.04837187628063,2.21893644566956,1.46872442243614,1.48632500120309,1.28672735788726,1.93335887611287,0.721032733751593,1.83525442783261,1.6850748606588,2.99278370382508,2.55718446806579,1.8742119984896,1.88685530791266,0.655585701241829,1.23522597487852,2.44120348461968,1.52497089793013,2.43749590559784,1.66776573681605,1.78080354803252,1.29959162051584,2.31629468639235,1.97319001096599,1.45452486088778,2.23140791040691
"RARA",0.807842538377324,1.00674948241708,1.20042261686862,0.45265821138733,0.217177617944106,1.40108502558925,1.1657917394816,1.47910285507334,0.867285192356945,0.958669460597158,0.262559476050758,1.59499321211351,1.1042732817796,0.625746334094632,0.0263167155918728,0.936856809658098,1.25697347826862,1.47090982316017,0.736816959162782,0.997444048523839,0.511901186830239,0.496476304326202,1.29524024451413,1.13643948913156,0.988302915159782,-0.166691755199895,0.859372949317426,0.989746883091025,1.31594806036887,1.09966038248556,-0.524946565450166,0.62677339072626,0.0102931957184932,-0.100341259046882,1.31719212191192,0.116449578893224,1.03045145993568,1.23400493363957,1.15784604524819,0.631970951886564,-1.09417163099646,0.482823450591376,0.801625801560214,-0.0740039274724336,-0.093020469079342,1.03445674454932,1.68328548217228,0.0159611288698705,2.16063762697134,1.60133654219256,0.18153248651546,0.582581951960766,1.00062014913237,0.876010100963058,1.50204153863927,-0.0112427991787792,1.36820300096816,0.683378443723896,1.01074727203932,0.0410736566211598,1.10059499424358,0.27243004323716
"RBPJ",5.48748087034846,5.36395753028599,5.40468045921858,4.60557188261553,5.01965202791176,5.20385931021244,5.85229514101932,6.21209190812927,4.70562523293154,5.87098920279513,5.5546947921919,5.20197229435565,5.15324111445889,4.9909838990313,3.63827455734765,5.22154973199954,5.82900813636288,5.87785537432271,5.47897459326315,4.27779225781569,4.62299372444634,4.23751455776059,5.65863633026174,6.27868966402818,3.99849603331132,3.50533476591525,5.28113050644881,5.25852653982543,6.00255555842918,5.07211839099509,4.11828504640691,4.76449281303929,5.37068425704293,4.75582841856371,5.36119685098473,4.35215205001182,5.15446341457729,5.9378930404221,5.59697237578274,4.80537716207151,3.61767436998393,4.28721418294265,6.005444000794,3.85907376280883,5.37889943055724,5.66976329053492,6.06473572882572,5.97447854685656,6.63243122864529,4.75554257688218,5.48944095056057,3.39589700720525,4.26931622144704,5.26291270310973,5.72344360492271,5.06112352375065,5.6873595352345,4.20404507567544,5.74946954380258,4.8293192369874,5.10388221538249,5.37955548043381
"RELA",-0.182577208000726,0.236913933768234,1.01084873343947,0.404660822838247,0.191681833642039,1.07115899005128,0.354595173018537,1.06969247099996,1.4300126333357,1.36690559807351,-0.375377780947405,1.93934409583329,1.29101590000967,-0.516658673756135,-1.70436384866448,0.542064990417171,2.11255244730294,1.05968038223341,0.675218383099193,0.344434772858277,-0.164278376723403,0.060836732669431,2.57033725908613,2.10689909002245,1.61899657894921,-1.45726950502282,1.82136211147568,1.72680588660731,0.34856728648602,0.924842042964848,-1.01130677184508,0.705082493422116,0.612820689126735,-0.609182439832561,-0.128171765476056,-0.45985425971574,0.955887856275842,1.56531614271934,2.204124764733,-0.253405236192482,-1.49841412770069,-0.560191561999867,0.953209825540904,0.288300937834094,0.82043503039006,1.43473666574883,1.95309631583904,0.76687504043837,2.79939775235329,0.248878582941997,0.862588227500998,0.820828896647923,1.5050481099085,0.799831683010695,2.20423362788918,-0.807467694771542,2.08302165594054,-0.980040818750522,1.86919044519432,-1.01706892181296,0.535351510634961,0.133084140589306
"SP1",0.575462232440768,0.991358816144957,0.0202893864789551,1.89510512053182,1.18547062712441,0.839147283956203,1.35388965361301,1.88551908927096,2.80848614809037,2.47654151258037,1.54702907046689,2.14795771218601,1.12296435871652,0.303223709461653,0.319066162376069,1.14608381618021,2.81383946626819,1.92510903457664,2.53031368437771,1.56916621939468,0.897749156496457,0.75195380229858,1.88387624514905,1.29584647074303,2.09992917764785,0.665518365442089,2.67089533468575,1.16886076590625,1.45166833775068,1.94933477291364,1.22530843120423,0.684009850768944,0.940641564433206,1.82150690164772,0.682638185171843,0.802787614704256,2.2292034143141,1.49357057676858,2.31245810595188,1.93421950527257,0.864063548590115,0.641708819719986,1.48529335722895,1.42375519712902,1.44532628895067,1.06776409078219,1.88557525295378,-0.0132355217419122,1.68533280271395,2.37153301450157,1.33221768681267,1.63830922859818,2.28182271890682,0.890303813826562,2.07012150453648,0.765049049261816,2.46037376078687,1.21380084776476,1.7976276431805,0.14713263467041,2.5503210689179,1.38280561375422
"SPI1",1.49166142969376,1.74253870919651,2.72937635679063,0.247883499088191,1.9288309236934,2.13536663039504,3.85962238344014,2.76964729620021,2.42499332903903,2.84010042726616,1.95459468512231,2.74963724359214,1.95606753843669,0.00824816855394853,-0.838624823800175,1.4580446876525,3.24473823797392,2.87708052859901,2.34848051844504,1.43675993462736,0.98728959607223,0.854300340890351,2.90892276589129,3.7365679287796,0.541224841794665,-1.18345496221179,1.73028170026383,1.03454605756736,3.81354905502595,2.29708856326781,-0.924564762239988,1.61976808314878,2.94342684307955,-0.17875367828632,2.58716240350146,0.21121696914498,2.90063448489584,2.61356226408228,2.22028306747723,0.759302566957398,-1.86141873070157,0.708664911884564,3.21881506025787,0.165787071970568,1.98593601582897,2.92332722528945,2.58766194469469,4.05744024155553,4.56049369563251,0.943920719722775,2.19158927199962,-0.466609102009345,0.798054180686274,2.29631781570613,4.1835458304631,1.43567332393214,2.80197201554884,0.283220026735155,2.82102441882421,0.500529144933684,1.39154822085729,1.92667539014375
"SPIB",2.56264487777074,1.98218110809511,2.9534834875812,1.41133179966609,2.96898107231428,2.98890299810288,2.95310922915062,3.95887005477781,2.49351962824647,3.37866048795126,3.66633576957529,2.31984835953071,2.97293865264972,2.95634813003597,0.815603360908272,2.69451487224078,3.80672679478187,3.06559299377675,2.83720017609322,3.28900799974151,1.45363571751555,2.37322587117529,3.52097977391495,4.24705198178802,1.41601015341401,0.625999097602996,2.51671060675429,2.97443213632146,4.08069864157,2.59055837279111,1.90743840860621,2.81002692004694,3.40088087618865,0.800312599247765,3.15676849162486,2.31122309406385,2.62780653918833,3.8430702342491,2.98485715060709,1.82742867563031,0.600754285349679,1.87844467516059,3.6942735149563,1.7507990519934,2.40974637379687,4.5223759023421,3.18780101320216,3.44000861949307,5.92369387325446,0.666390505270395,3.99179990750518,1.36503409266402,2.07290199304426,3.26959403772543,4.13146618638577,2.34478132366045,3.50847276557969,1.48211672890137,2.86330613038032,2.53378588216207,1.96923389877279,2.49074993676994
"STAT3",2.15463429691478,2.70491479000173,3.62079300629516,3.51618465621707,3.36855084194977,3.19614362465607,2.64825286482011,3.11756482746339,3.66855217048767,4.17598000446643,3.0415219521508,4.23300095543446,3.77314782106604,2.54330900574853,1.54592839602229,3.81236395836809,4.16572228977595,3.84412600908148,2.95250034841376,2.95993269215861,2.17975381690826,3.31025960291356,4.2360053711028,3.85331523833849,3.04671409885771,1.2603887676368,3.46145640134189,4.0117131642927,3.08802644360683,3.25033862176394,2.48952149345325,3.55315604302993,3.41686829711492,1.5217589662952,2.61704143795902,2.55132308249502,3.54248098943435,3.99293201045542,4.37994614289767,2.79915910691007,1.59872299430128,2.10325791976808,3.64158303016143,2.33263514565853,2.67481360508829,3.53860384175876,3.97611115739986,2.22152711440221,4.62696532769324,3.4651325453578,2.48046063635704,2.62673951032962,4.03594664776844,3.03489790923441,4.34626088849849,2.59400817377216,4.08720944251134,1.46710839481163,3.53238866112659,1.98554940024018,2.93962892813208,3.35236490669418
"TBX21",3.96318772626503,3.58538821162386,4.82324410012892,2.81309568531399,4.49200052608966,4.58296525324293,4.23731692324718,5.44549504012034,3.77231234752693,5.025949436351,5.60395770149298,3.88259528222076,4.63421942345096,3.88092882823615,1.59262775449818,3.74892792536686,5.50427836472275,5.00296140611556,4.35663728634325,4.47923849830995,2.5078590415221,3.24656003298085,5.14213450216462,6.17707640993506,3.07404130910056,2.05911638488019,3.32392903490396,4.02792416426927,5.99317758844467,4.00057198425532,3.62760568778173,4.0423687300425,4.48160873733687,1.42709486929338,4.1211489263436,2.53107325000499,4.25564009289015,5.26707729392367,4.32745713148399,3.13811664550089,2.2312025559983,2.74593687298623,5.36855419126082,3.50499944359643,4.03480914202823,6.55311643105196,5.70819546463803,5.23916509264147,7.62302639851412,1.95132111481643,5.35170040485298,2.69193777672691,3.24885492359826,4.9442415310029,5.7776057252877,3.77859459495574,5.54910627678888,2.75956688960595,4.34437745469549,3.16911594704261,2.93435715086231,4.2749736666887
"TCF7",4.07969352943364,3.68011128808747,4.25353784624978,2.48282652497977,4.27995185306371,3.98079075773441,4.55203358125901,4.9172655884301,3.72208364522782,4.95762536871302,4.32163214366479,3.72784374540073,4.179733430808,3.5311609043406,2.212924698271,3.80179707409846,4.56628480039204,4.35425142033731,4.03804363600418,3.00411229428762,2.99421924603283,3.22443691160471,4.86182269956393,5.27737625966236,1.77253161844516,3.45206469508772,4.32257654970427,4.41524285404745,4.7352456933146,3.6774808580785,2.82650045499914,3.84930115748172,4.63738679521595,3.00145135991884,3.70180197636158,3.18271757244263,3.55242630403729,4.70864780035873,4.27696613340771,3.23095074036222,2.29076033905921,3.06478922663135,5.14818981005465,2.69042448330655,4.7981252129962,4.6843664624085,5.01124626049147,5.16343279550593,5.25022354333047,3.06364339689977,4.2997537986231,2.93817235508582,3.66345066641245,4.20234095283042,4.04837117389971,4.19639811874514,4.85837358365092,3.23253841376478,4.55015408508309,3.2371097305115,3.47955559956943,3.94115055983373
"TERF1",13.163165702739,12.8550404698192,13.4962274541066,11.1210825371828,12.9437097623065,12.856059875803,13.8942467428155,13.4203308168052,11.6759119937966,12.8064268915599,12.696915468367,11.4337596221627,13.3713178562637,12.8602259250393,11.2565349544761,12.3453927874517,13.9858599060963,12.7949961858655,13.7224563240376,12.0316891853501,12.0186655253071,11.6866093019986,12.7282320062255,13.8865392478879,9.68686697776244,9.24733854585709,11.4778601119236,12.3064922372384,13.0270641432168,11.7729182084081,11.0694347343334,12.1948602595366,13.3870940815882,9.30905828402792,12.8716328786468,11.6362299618078,11.357374187973,13.380415683192,12.8199293155947,11.4226045207887,10.5619343260319,12.126404245743,13.0697420690191,10.7503457323191,12.2754870881663,13.8238221975121,14.1198027051282,14.2673788728093,15.3770410801762,9.73061949559188,13.2573574863938,9.97824364849566,11.9810941044463,12.5910232694348,13.2902326065428,12.7765592228767,12.6566721211762,11.6340027076013,11.7927099670155,12.1887980181417,12.2877531800341,12.4807682076419
"TERF2",8.92138121875793,8.3993330091064,8.98737806685921,6.85222727816799,8.60279540034594,8.46390227397533,9.41663503956788,9.46652017792868,7.64554280422274,9.08450266977281,8.81984006719033,7.60211251187393,8.79228689960094,8.71832129088543,6.41615221094299,8.21133068779069,9.64735761458048,8.883684670794,9.13564825151116,7.5743772157024,7.26930308153448,7.45434456405631,8.7125319071908,10.0923174050184,5.652083385714,6.45830150223001,7.63659008195811,8.63819880800006,8.79016625505601,7.20253655778157,7.00510055238342,7.97719162539466,9.2245780200408,5.41204119861007,8.39619199288316,7.01436392371673,7.12931108936974,9.30962820705161,8.4894379727755,7.46527122234555,6.38587984742376,7.47693950400779,8.74636687877302,6.15919619261719,8.75988287315667,9.5258802335972,9.89166111742096,10.0269577291584,11.3048111190143,5.88286961370083,8.97309290160417,6.25857634037685,7.89378660549312,8.62507323166927,8.79926305331212,8.49223856685233,8.93554894043553,7.22777442247932,8.07581328071294,8.3937421465825,7.41649074367279,8.4352389082174
"TP53",2.54407253651295,2.42109374665836,2.64359682528,1.91669995457576,2.21081547789588,2.63369431129806,2.63218275524675,2.36569986645206,2.32394893928111,2.89870868636758,1.80881890811779,2.82379237238086,2.75360763113509,1.93009304710363,1.25368284449657,2.24632411409041,2.8874679079746,3.11150413586608,2.74504726285847,2.15655030037002,2.22729875930456,1.95153932390273,2.52074989245989,2.9050762061768,2.42798188826424,-0.0345421460048382,1.73585242467784,2.31021754377447,2.24601402998335,2.85302526669065,1.6560065217166,1.92894071236998,2.08811406793349,1.03407252401461,2.28365477454474,2.31882037381484,2.49374031412336,3.00903590453449,2.98259009800818,1.42404806264886,1.64063822931002,1.93885859913571,3.04708428698001,2.71127751492901,2.32079265721064,2.38712403773905,3.07432538453776,2.18607616817424,2.93654899976564,1.81151686612192,2.31285728057513,1.79597520168337,2.30377412035366,2.88806811858367,3.41695875761345,2.08218952303927,3.3819953204921,1.58454828620302,2.05163171670043,1.83029902644625,2.40142892673556,1.95432875073416
"USF1",1.81134126012411,1.82301027413556,2.63968704023673,1.18118150710853,2.05111139473544,2.45294074418512,2.33877328822461,2.04260534961024,1.9256423848512,2.32138828803381,1.94044794469769,2.14517703286713,2.19303505572315,1.71939330305161,1.15101269933546,1.8487140303964,2.86788847210126,2.42210663502208,2.39595392273847,2.27050428557439,1.62903056988803,1.61686538220532,2.36770077035531,2.53191028130947,1.51546555237335,0.741355607137715,2.16488036378455,1.43239804448111,2.39848450939776,1.95106849536557,1.08536687878138,1.43580749490563,1.86180969337885,1.25547659620379,2.85953615440091,2.09473802980525,2.02733031675002,2.25563059088389,1.2231496305324,1.24528204005633,0.138144844108767,1.65716117583796,2.36516528995467,0.91951531024827,1.2035525263816,1.60714391287548,2.13398455186629,2.35530881170552,2.06074134685,0.816347635832062,1.68557102631006,1.4915121720647,1.72777164135379,1.94828024093395,2.56666414093662,1.80795256931142,1.76335661617266,1.54059081581528,2.02942672116309,1.71701310115632,1.98379152630047,1.92936844753246
"USF2",3.2516389702132,2.67474936511211,3.49098679726854,2.20138064057742,3.30879031116557,3.3762293435691,3.26284370519431,3.45180569590243,2.69131221800734,3.13508045663168,2.05095375924605,2.8143553032784,3.3847983948356,2.97887723075262,1.88190635752845,2.83211071212268,3.89008195007155,3.60726366135289,3.33485656041972,3.35466743116527,2.31912832060258,2.4300508946648,3.54510961872365,3.34375126515813,2.22484766476022,1.17469339638638,2.98910226438681,3.00023447348411,3.30202067661661,3.02906007858479,1.85659026060881,2.33097835829225,3.33103075030827,1.11455716809192,3.89297976379771,2.79669978056408,2.77225297061451,2.94765482005364,2.55017793225366,2.36762187104712,0.677257299790359,2.68740479731104,3.14971303354147,1.71506648713476,2.32959849964195,2.47060972270253,3.0563892086067,3.41281716503874,3.95701103786754,2.10070512805458,3.54500782315984,2.22328607317531,3.16096058973768,3.26519520972711,3.17663194270339,2.97008446790719,2.60577277572156,2.3747304772705,2.48584116646007,2.79619327648777,3.28963054155116,2.42461803494454
"WT1",-0.0219029451226429,0.413983989552677,0.521022572041773,0.351731095612337,0.499819801613409,0.553289380795937,0.432184610512737,0.544980519053189,0.356659656898235,0.838428289318956,0.156588512376192,0.541597120862226,0.442041358530481,0.960693990724196,0.461224397926945,-0.182668331923893,1.11967478669608,0.274720465199404,0.466729085126696,0.34503924219196,0.885856077995574,0.303179159313612,0.783794963609699,0.78708310986472,-0.321902902001318,0.00271406309601052,0.924966660709532,0.870085280600149,0.895534951109174,0.669233444019796,-0.89496322416696,0.686988608099503,0.276526630910927,0.336040361228933,0.0898116027382426,-0.377926132177023,0.452219206306042,0.833690494694789,0.497543842992262,-0.0579231162591829,-0.366537463873314,0.0379619706835035,0.581669580944126,0.520732441417412,0.510984094563758,0.439308876357237,1.03407382517786,0.837583177435882,1.13236506367605,0.0437513472659661,0.984774022914991,0.18926745848645,0.322339717992058,0.38091658945279,0.185971282508555,-0.480606405791732,1.24367569779573,0.611298277206714,0.757220269942142,0.987243364462571,-0.0034355906032812,0.450529781769575
"ZNF207",12.3686380467775,11.4657256261879,12.0969635240298,12.0367548001535,12.0592590235071,12.2792393343069,12.0464825338172,13.3212680177353,11.7667904371459,12.2085353515069,14.0439232339816,12.4364697089094,11.7084809935913,11.5924200546339,10.2161240404077,11.2859896833404,13.5158745978994,12.6595390051928,12.2259770237582,13.5588060668111,10.8094385678325,11.0744106237186,12.3965679358734,12.9407367704484,13.3773390213,9.98058379981612,12.425672219585,11.0154901752533,14.5699434311276,13.5617279751906,11.8349737577055,11.5410119085779,11.0444424051559,11.8478870739901,12.0737287211653,12.2061256678734,13.4825117196175,12.4439542159312,12.5650855735308,11.4093695688885,9.96062729625727,10.1213214734989,13.1947822697856,11.7861044388023,11.2209657566226,13.7294819853032,12.3034265456916,11.6603737421219,17.4890233940327,10.303140502581,12.8289710206059,11.4338443734326,11.8912734570359,12.9101954277939,14.8777915371157,11.7375587028181,13.3681589270687,10.7461600679544,12.4396105462191,10.6833278206977,11.6038844411168,12.1024147931233
"ZNF318",8.30018541087701,7.49780261581452,7.81801951596484,7.62815262789064,7.68717434365068,7.92661277896924,7.67413102018679,7.98464620470692,7.81300380255789,8.02939132387149,7.09932970970345,8.65226018899383,8.09372327943646,7.36778639841087,7.23356981506933,7.95889428717195,8.26723868376202,8.16232162354183,7.76557081844241,7.64967115816069,7.46591111764974,7.37755307135121,8.18198120687857,8.24665718817957,7.87922449348538,7.26741966558664,8.65306558536884,7.7203111428748,8.13191570767906,7.97818272788316,7.04191623733307,7.41513438305121,7.54781359777362,7.88535644569355,7.23978275941095,7.06279754057223,8.00624434462644,7.88061580152399,8.45595506928713,7.65192302024177,7.67392609506069,7.39170747081788,7.39071308369863,7.73639223608879,7.86704697678974,7.96537124463971,8.2629489452615,7.30644318942123,8.85151447267415,7.31754547897352,7.15371875448796,7.1623060996171,7.81585001786686,7.83377780168404,8.38062816737612,7.49405402704596,8.51268520179243,7.26830766404861,7.89434941979104,7.06827568348376,7.96112531690794,7.74091615047919
"ZNF589",1.63482010628533,1.08276334153619,1.29316781062308,0.335004612313567,1.30914431592417,1.02539221481221,1.55777775889633,1.26378712604919,0.780038536244593,1.20610952145084,1.34738629716392,0.726070699378565,1.27881709556937,0.683483151623516,0.0654349830652039,0.995764247431597,1.30965027175124,1.28035730800991,1.62123958609574,1.09633999823839,0.652560951215846,0.597204299161943,1.39372074463606,1.39160618091526,0.0375180277682099,-1.17889201206772,1.08709852502711,0.566327725013514,1.19819650801995,0.988155996097963,-0.391733913033465,1.05230016351138,1.51462089629432,0.104607079231756,1.3629668812393,0.868130353624456,0.877089796257641,1.53546150191195,1.68951543272883,0.615303353138105,-0.416464337324774,0.744070852399798,1.55269598819823,-0.244493547077807,0.517178690998496,1.59562285523321,2.29544006017211,1.91989483458039,2.214238131338,0.452861929722132,1.03984984287277,-0.557600245589279,0.963858681255171,0.678795044583453,2.30195935848283,0.615812584057719,1.35133004018522,0.471312297017001,1.07303071538301,0.269459598923184,0.8439870786627,1.05361197618591
