"Pt1" "Pt2" "Pt4" "Pt5" "Pt6" "Pt7" "Pt8" "Pt9" "Pt10" "Pt12" "Pt13" "Pt14" "Pt15" "Pt19" "Pt20" "Pt22" "Pt23" "Pt25" "Pt27A" "Pt27B" "Pt28" "Pt29" "Pt31" "Pt32" "Pt35" "Pt37" "Pt38"
"EHF" 1.62144547621737 -0.0787811872507523 -0.292137600279756 1.3821156408936 0.637673960705943 -1.02691381320299 0.479084208969798 -0.124373676094162 -0.402921707574153 -1.07074132053722 -1.15594323229777 -0.855407949327895 0.73566103946086 -0.769605846539017 0.264246458036146 -1.71866019604427 -0.881924032924186 -0.607354625154067 0.478897470490639 0.816969327369153 3.28405607087443 0.0777911799547735 0.194627028397173 -1.36062623842428 0.288918855910658 2.09777587783513 1.01825151108366
"ELF1" 2.47735081314573 -0.144598463092238 -1.12341262864353 1.42582862021505 2.94012540158886 0.346674813235018 -0.636534870344528 -3.90577043554607 -0.728013215446386 0.491462502749425 0.229356881916614 -0.482196306880895 -4.78511043577881 -1.08886394239071 1.02628635576966 0.246819714875323 -1.93748459380842 -3.21815897275569 4.26466341426706 3.41972674725592 -1.61754283007608 0.379973230274122 -1.89936018897363 -2.79543576086441 0.539863934968198 0.174767386498633 1.34827682425716
"ELF3" -0.411911386928235 0.949730891058291 -1.12326474022903 0.569699968840853 1.36046200757541 -1.04403093102989 -0.701818231293392 -0.964851880153095 -0.00380508452070327 -0.344692958093415 1.43789652879519 1.29174581574372 -3.26803588320107 -0.397739609485384 -0.155966474940929 -0.0557362595927079 -1.17662124870881 -0.733375501591153 3.05574887252071 2.5675364164172 2.71293868502946 1.072012547846 0.127307685088905 -1.52848107682427 -0.0974974706426005 0.360528414264385 -1.54369113180092
"ELF5" -0.183359790219858 1.74612274882425 1.40053339879561 2.03364768798923 1.32310134205064 -1.28846588084282 -1.64847449315617 -0.893331630891622 -0.115264786644497 0.685755550679596 0.80864491526999 -0.298203210248715 -0.979689334253738 -2.13411263367215 -0.868196376472255 0.0455800220732365 -2.82713654984376 -0.073622877183491 -0.980335670398159 -0.192061802426942 -0.847405084364753 0.268890520336211 -0.660972006010423 0.58916115990886 1.77763917273094 -0.176737046153569 0.867217931098955
"ELK1" 1.20894234455994 2.62647557770656 -1.27823327826827 -1.19946918684505 -1.92147986819867 -1.54160836519331 0.461677484576904 -0.978487072340423 1.0633307953192 -0.0466913367182101 3.05205679216616 0.340517792234423 -0.91146914624954 -0.731751342496341 -0.148519625957781 2.26658561112748 0.35440885357773 0.289813511581586 0.370261176525916 -0.288922270752295 1.07896168734285 -1.2828656416627 0.446992753133954 -0.459366782537141 -1.81037008326947 -0.587105721954733 1.47094599747616
"ELK4" 1.05578957403622 0.969422379004664 0.178698846594143 -0.397475495665946 0.330031509993895 0.00464301268179429 -1.29340035669464 -2.11362300796734 2.84030454565337 0.813966422945729 1.02662866980273 1.07378578787001 -2.89701877080732 -0.875950504067978 -1.39635012059829 0.972719450725624 -2.38457554540588 -1.31739415975278 -0.25368793116838 -0.182672519292549 0.916502275834763 -0.615889104115479 -0.219131057675132 0.717764570384726 0.886212763199625 -1.26167022423408 2.00502361672993
"EOMES" 1.9017108449838 -0.652486883094363 -0.0461101681161968 0.541859636769039 0.727213604399681 -1.87953208414394 -2.00951701409141 -0.124497131941701 2.08902729861893 0.54916982464728 4.65067612953321 0.300707727597154 -2.7850040350719 -1.81593369537026 -0.11252932372387 1.76341692298407 -0.806752188871267 -2.27455424967853 2.16827627066713 1.14369926731636 -0.744489353303522 -0.528861776964753 -1.35482780725098 0.597188551453239 -0.87655979671459 -1.236112544448 1.3542673323833
"EPAS1" 0.480190671085637 -0.322313864765588 -0.998950233877297 -1.84225705558567 -0.836453605085354 0.728658494234331 -0.511548257587526 -1.78262223988624 0.799585298449074 -0.473495765552862 1.76527927788308 1.84276225592169 -0.821876580018566 0.399319184864174 -0.278816691473793 0.0827874724034963 2.71019089642404 -1.23351414142177 -0.113970116151862 -0.375565128007257 1.86398611137069 -0.255196579106782 1.61901720290066 0.757413716334228 0.201307145205344 -1.21118230135827 -1.3802258848915
"ERG" 1.52630893825208 -1.70551958177762 -1.15827597604107 -2.29729142342036 -0.88201166851827 -0.994158683455414 0.632669592428643 -2.01622511562851 -0.580171517795506 -0.988662476234606 -1.18420757376442 0.611136121050963 -1.42152134055538 1.24290188732163 -0.101236480940778 2.31839525852594 3.08023984089946 1.5917328867416 -1.17842328904578 -2.4768408984799 2.22100199595446 -0.779376895655147 2.26021435779142 0.729876267383786 -0.310121441158729 -1.49921628727372 -0.783507674091553
"ESR1" 0.967103210011752 0.0302057388728669 -1.86156148157119 -1.52591530354714 -0.952171783228842 -0.474382201090238 0.447051423991364 -2.15277581861985 0.790538822417737 -0.659021382946748 1.90945731865743 2.80720916397742 -4.06462601949101 0.832368206423993 -2.34663001539298 2.91517134477558 1.26850670102219 -0.702276639200383 0.96021595229253 -0.811551047230087 1.7057936510581 -2.19579168322002 1.88537661879509 1.93476629555286 0.276001187318882 -1.58963600593676 -0.843906862993723
"ESR2" 0.0704180558975799 1.32709104556025 -1.82223006740243 -1.94478060776857 -0.430922123165856 0.229826272047883 0.78733453208406 -0.254546540325748 -0.96995060597935 -0.823238319873084 1.01293260948301 0.749851058668421 -0.391594151372995 1.08522887853642 -0.271076887369108 1.73371828556653 0.626233091555707 -0.350795064140328 -0.4324106592856 -1.09433125552857 0.264180925903399 1.12716805056771 0.510415608205824 -1.05488654456896 -1.57542345816865 -0.0682016081730438 1.18908889990701
"ESRRA" -1.0429168133901 -0.684130271619401 -0.480364352603218 -2.61072027072382 -1.11702414911831 -0.977749651644463 0.135133956736863 -2.11788690323258 -0.665938183706423 -2.75438979460933 -0.681135725522868 -3.32890874645307 -2.59108146367102 4.50553747557497 -0.935117812646655 -0.45164322923584 -1.14348910802422 0.402443887525894 0.179865096854026 -0.906385360279958 1.86572165168296 -1.01828006378217 3.23644023645312 -1.97702978238551 0.876683918220155 3.32301611475122 -1.18266113125796
"ETS1" 1.24791908786518 -1.1574796448702 -0.029333616138127 -2.84755531571832 0.201343943410476 -2.07775032047401 -1.10362697935867 -2.88225269876006 0.376494547706508 -1.24805248260182 1.94246354074071 3.12468850093022 -3.07637034286738 1.9319349206865 1.62806893575997 4.38915635639461 1.73308217470908 0.231601605213901 -0.469628782919078 -3.03913165877028 1.38709796121817 -1.81019993030614 1.12350495827873 0.188256686378598 -1.23939685185588 -1.94250410987714 2.90161252377312
"ETS2" 0.308327025046814 -0.721523675022385 -0.896549686836427 -3.17074341363782 -0.973404570009696 -1.10886385471391 0.0908778809523541 -2.16983013871617 0.00672670529325952 -2.06206588089732 2.28588560527663 2.51556802093639 -0.477862811283159 0.798638281979452 0.1541283346796 2.99996942700661 2.52822661897981 0.0633820343600842 1.43527513963962 -1.24834456642905 1.11060746572676 -0.423642215188299 -0.130774961286709 -0.686242158818742 -0.596344125444413 -1.64128416533329 0.7676038371388
"ETV1" 1.63559994313258 0.0753920887909263 1.76987447054418 0.0496498380586491 0.905760309571406 0.11418750487013 -2.37928600096456 -1.79688810168318 1.21622085567139 0.358206846892147 -0.732256219019248 -0.664139473879832 -1.32724223622393 0.391597960848143 -0.33866713525932 1.28619180629462 -0.385205334361785 -1.59197939912014 -0.0341822118638252 0.361059382132144 -1.9407851838059 -2.03779882427426 -0.874434324017687 0.214042106778723 1.34537809560567 -0.890820964327026 0.905842643598884
"ETV4" 1.62417297052153 0.161523941058583 -1.53061870929877 0.686291791571909 0.0192826107509694 -0.435994260946304 -1.10652551977742 -1.0089893723414 1.39072279894972 -0.0931793701909165 -0.203038618161208 2.90029943997469 -1.25455612664571 -0.707328140162271 -0.5877941733661 1.63672487313508 0.215971141916783 0.375122461411727 0.540851219209673 0.219490320818239 -0.932711103815433 -0.547606949891141 0.490469206914853 0.331918526119724 -0.693578279718784 -0.540044609703628 -1.10912377781385
"ETV6" -3.34596884901891 0.88190242655976 -1.06006289987315 1.32619058709385 -1.23113957067523 1.3745441427167 0.486963740433185 1.98340252662263 -0.55354390232543 0.426925472014679 -2.43133269376547 -1.57408192981636 4.76656707407551 2.44884699361396 -1.14052848035946 -4.15155129002577 1.29822736092402 4.18763567352915 -2.53131064569609 -1.15057673964128 1.39672939523124 -0.916570252194257 1.7656674483098 2.06352540935518 -0.461709120005658 2.59242673184841 -4.28344289569959
"FLI1" -0.609905484636835 -0.229345486188636 0.132364458106556 -2.17603612387861 -0.341929615619581 -0.974429839792597 0.310434331461146 -1.91442723199711 -0.900206910970765 -0.338085648425765 -0.307862384503586 -0.461259125846543 0.137475712423764 0.746635328315836 1.0381378506226 2.27266706050261 2.19536065986227 -0.351408880452718 -1.20140584775487 -1.00022428392465 0.593935777635087 -1.73906796768656 0.425575097247364 1.5494775404063 -0.353295037222517 -1.23521686517381 -0.142698920241455
"FOS" 0.904256523860507 -0.155045395819398 -1.8907891263094 -1.6068138251455 0.0523931720542392 0.487784770803151 -0.398241137649352 -1.3944190915555 1.3802220430141 -0.28607728958269 2.9206794215971 1.35261835917147 -1.69312281785867 1.09112869541869 0.867016976384639 2.6605814728076 1.65558013950443 -0.266323020934867 -3.04245046269296 -3.54772357239265 2.78213687687494 -0.874213124170205 1.39172772247484 0.156946488176405 -1.14171326658766 -2.7058252129345 1.02047153036348
"FOSL1" 0.0356667625054063 0.204752434438822 -0.155754998322869 -0.934430445341504 -0.739388118147468 1.82516664226729 0.563258244782259 -1.68768787902874 -0.717006687618835 -1.1714114832362 -0.099701300320324 1.91030040734813 -0.351140432491628 1.06958217619919 0.861428567261721 0.203440071551995 0.73448390009568 -0.29217516005678 -0.246727845969693 -0.79509769804272 1.28313756584672 -0.960118370458377 0.258712046002822 0.953006630812475 0.205113978639761 -0.442096934023444 0.517385422765566
"FOSL2" -0.292012674349974 0.357738083176253 -0.230457848208538 -1.71376574275702 0.25644154110694 0.676542478417943 -0.124956707166054 -1.36066665883076 0.830995514389175 0.205732235856528 1.10841548370055 1.55463032265462 -0.802386528541877 0.756565555276397 -1.21521068622755 0.105638465965958 1.33327795818166 -0.0957255402005036 0.298078845985735 -0.975476748973857 2.13373301891026 -0.945442033938621 0.660174634629795 0.544215156617893 -0.0184483895970099 0.132354790314849 1.58312515436749
"FOXA1" 0.425766463654845 3.54823644167057 -0.241320969455082 1.34618096080169 -0.204303366293182 0.45564538064223 -0.582555286254454 0.912576856198374 -0.265662998713741 0.688656658575385 -1.15718364672294 0.774260949623233 -0.535042192367395 0.523010743319361 0.237253972393561 -0.249138807282195 0.986158179364417 1.12543825959152 -0.18214042312487 -0.694510666392521 1.82477321038453 1.33954528437422 0.0564715164933917 -0.0299831476026964 1.20142089871653 0.913669541486492 -0.46884739811957
"FOXA2" 0.258047819413191 4.0958987459487 0.837178632735227 0.416750921222336 0.0509721572517703 0.981401264523786 0.609735398339862 -0.274736466621222 -0.497034630925623 -0.761332451145214 -1.1195915198378 0.203413770527585 0.850998094249512 0.539293023889168 -0.0198276678122241 -0.0344813694363597 -0.790740731778926 -0.395120076657624 1.16326300674178 1.37221622878538 1.29750867673087 -0.798665572175488 -0.309041063071504 -0.661223446975488 1.14016646238832 -0.533516545274704 -0.219037471641904
"FOXJ2" 2.28924358698903 -0.790694950276144 -0.804420628068954 0.801256598146591 2.46529289636027 1.63138641175606 0.418480355682225 1.29731153899393 0.284586123265731 0.822233882762931 0.650815213063929 0.812448426646608 -1.95971690029975 -2.30274340517981 -1.32096997074705 2.00085273658011 -1.92964843624312 -2.75057625197774 2.74145056770792 2.90610290316161 -2.2021266389976 0.170435384643095 -2.84083088367024 0.919820546977883 -1.65899579605267 -2.19133866180697 0.847602628714144
"FOXK1" 0.885449936059155 0.617478846856656 0.73277912173638 1.21199309460254 -1.52434278032699 0.638077115554624 -1.21233564651472 1.61971308046664 -1.12059384433664 0.10716424259513 0.0972598622579582 0.256531164871022 -2.51144971616557 -1.76102660957964 -0.0662556973751377 -0.754258342535957 -2.19529213602331 0.753528650266055 1.85815809413974 2.30013733992826 -0.386043888840655 -1.40541918912561 -3.14477107915597 -1.18828218687564 -2.13287762511088 -1.15011937269205 0.780196104048857
"FOXK2" -0.320699075705535 -1.15453306958404 0.21064028243291 0.149911721914633 1.17438842381478 -1.55011480224725 1.95892826965229 -4.65484573498519 -3.16942232368963 0.212119113836127 -1.00831369104513 -1.2450689972934 -3.42270030764784 0.148879336713253 -2.01701520492072 -1.0711812899964 -2.90013172970492 -2.37029638813151 2.93950807847102 2.65779125928268 0.876670387585141 -2.15079974929666 0.892140560941972 -0.0282379468685376 2.12332442664061 1.38379024195814 1.8285081287304
"FOXL2" -1.00999644969969 2.87678961448873 -0.586112947720465 -1.1718635256097 -0.307352256291109 -1.01631229109742 0.208934136181751 -1.11852836688381 1.08474038304048 -0.293909524857633 1.36994956588386 1.79769150866678 -1.41753777619682 0.185494286992763 1.09072503570573 1.77108422653234 1.22068949754822 -0.706315287127229 -0.695767808446828 -1.29409950969528 0.636928293841794 -1.22580224809099 1.02814833250403 -1.24939425295481 -2.30502371411176 -1.1292965874654 2.42005222749591
"FOXM1" -1.75973918244689 -3.83297249978215 0.222465543906487 0.562384859008423 -2.47586748130643 1.90551382448542 -3.13500626959264 -2.30666928079664 1.23189188950358 1.12077630719581 -3.55708762456121 3.14590413504696 -0.110637440163564 0.175818809574258 -4.60389807740622 0.570658331397867 2.38099908080284 1.6274748856943 1.4491404754596 -2.41284633911056 0.314341395632164 0.394680590815931 1.65280531921438 -0.59319301530772 1.63160480727939 -1.65363573459772 0.261442463997979
"FOXO1" 2.8191657228364 2.52074467386137 -0.160203039682019 0.230560665532379 -0.334915164238771 0.922156391653513 -0.110158867968131 -0.0383307706386437 0.251708781744653 -0.952377715367329 0.380724181737325 -0.349762415028231 -0.364959072352918 -0.618008954730146 0.280688424145399 2.95721523956014 0.818083000438108 -0.723548846743307 -0.648143400189847 -0.404291590565482 0.375758608818745 0.34309144497595 -0.625027908654351 -0.230399615325463 -1.94316278500401 -0.688222148691518 0.18314807969582
"FOXO3" 2.75757311781344 3.23762183148959 -0.379501361925981 0.680194782127509 1.06825510509457 0.4898195096744 -1.02898595414153 -0.0910270986066104 0.13141466028997 -1.78691212189727 2.58312090064204 1.57295309721872 -2.19980949239612 -2.0633843398915 0.848181590570255 2.62463095149251 -0.257718160895825 -2.69305400560335 1.3921256565936 1.09027012852584 1.01153333476972 -0.343747322918123 -2.08943949971384 -1.09895554897095 -3.76179974269165 -2.47728887993329 1.85973843815921
"FOXO4" 0.458136843545385 4.1469738451839 -0.637096308379995 0.0461352291732905 1.67895800652851 1.27315373961567 -0.722379024832814 -0.415695280467224 0.254683262393515 -0.927822652457706 2.11449920889905 -0.292009289498938 -1.37305727831983 -0.198721782812584 0.462017398879524 1.85208638014612 -0.432150076513367 -3.24184469259055 1.42075380786428 0.879657658538656 0.990180557253221 -0.131472811995916 -1.92956735927931 -0.898709295323505 -1.33254770804774 -0.932917604711643 1.06805221995248
"FOXP1" -5.83267688479571 0.753644155467332 -2.73033452681058 -1.74963603990992 -4.07184765284835 1.74827136349154 3.02322068423386 3.60261318564149 -3.75014531279377 0.134876722447283 -4.93071862429848 0.611053313368274 8.25275518800983 7.33243294424613 3.3405886648457 -5.07838253580133 4.98620283003306 6.33811410595283 -6.26710694516574 -5.66895624204491 3.92096724591357 -0.748401630977304 4.46198355535899 -2.17422888026701 0.520687074242126 3.85432561295586 -2.47908807139813
"FOXP2" -1.32931005499233 0.247300946836636 -0.486260710183174 -0.0276716988764576 -0.836727532338309 -1.58525983802474 1.61044097316813 1.85727943633321 0.103004837399896 0.964222437383655 1.15131352241936 -0.512990595860858 2.37989362985477 -0.360391465627732 0.922602164611679 0.668044230156527 0.835997615370461 0.138754289888501 -2.87852452904053 -2.5202319060854 1.85497026135165 1.2620532564018 -0.223651080014372 -0.370846759870908 0.974956091716276 0.189955410748506 0.96913695612052
"FOXP3" 0.839716356512886 0.28861361766666 -0.333890064617744 -0.300302313578722 -1.42421466455374 -1.16163762414119 -0.368857342788798 -1.18733252782089 -0.645641646901011 -0.700877176271101 2.36480235751892 -0.483054940258794 -0.875198607064991 0.761038979233176 1.11145638814967 0.043415936438638 0.426993522590705 0.720984726928955 0.454282145404577 0.250917950247957 0.799313028086176 0.804351701541255 -0.0932295629022833 1.37584963188981 -2.33826036972215 -0.890465006596835 0.792461664139772
"GABPA" 2.31724935585739 -0.260924010466306 0.679083591035093 1.32111600123259 2.61302154028201 0.0215859907022449 -1.51327908684416 -2.78562494939928 1.34188392571141 2.17130039608833 1.13807935886724 -0.375190641771803 -3.71953988932718 -2.75959791153246 0.0121457946359272 0.733922165251063 -1.82066172801837 -4.08877397343659 3.25147026051726 2.9558721142367 -1.06504300935431 1.93393651108311 -2.64843080758472 -2.42088197243032 0.332551593802514 -2.19032464690267 0.0363571971418768
"GATA1" 0.400137592552579 0.763678295282872 2.60114354570296 -0.587307409399207 1.97160847317067 -1.65900511471358 1.18360227182628 0.308050365060272 0.244691952680442 0.975840900710186 0.795406534943463 -1.34432959615496 -0.308397113973594 -1.00192153991175 0.0536064210626055 1.04275232312725 2.39935174153337 -0.962193639531812 -1.16606584232055 -1.2198105193583 0.268404420306314 -1.0657650059155 -0.0318256714971462 0.495323232698171 -0.550664504451514 -1.31326837215835 -0.76195576014548
"GATA2" 2.74627386757099 -0.377863732619615 -0.948669467006391 -0.625284176500625 -1.13735682301958 0.774527919005468 0.165340494865622 -0.106673060703931 0.110480039474969 -1.38359682197515 -0.503785063153975 1.48660332638667 -1.97073917583581 0.394170669474355 -1.58588835514703 2.63676520618888 0.963930935889939 -0.352957509408682 1.0525794769289 -1.06202395324541 1.49580206514964 -1.87014066923227 1.8149409915287 -1.19390878968612 -1.11056801309608 -1.07542149623521 1.45520494646255
"GATA3" 3.26315669483734 1.30238539588615 0.84603190237335 -0.148166326636938 1.73791193805283 -2.47871049176997 -2.30174697314571 -0.444478722978192 0.194858589487172 -0.972777192321079 2.31096767140197 0.773727912648778 -1.86164666061852 -2.53331541776269 0.691874900975928 4.60168533858159 -1.56463151460408 -3.75097647381375 2.47321540039239 1.50051628000485 -0.500229409593918 -0.228616130379199 -2.17724398681111 0.291555933666591 -0.5193910765338 -2.34469120273487 1.55701496457227
"GATA4" -0.533121203143382 -0.731974854729557 1.20136671223907 -0.282815185020208 -0.0384184151952026 -0.643332230562351 -0.341202664171382 -1.36526934149745 -0.834678013698278 -0.199787746696611 0.579769771806531 2.90317390708216 0.274775529944517 0.235082820976119 -0.358128278822757 1.4995894583639 1.90714674402419 0.443927042684331 -1.72999697017931 -1.67282796131198 0.385547168575654 -0.410421966839639 0.846805317759111 -0.100541524507765 -0.0876274446169415 0.726902130330851 0.486219411049524
"GATA6" 1.35938815593679 -0.471133754571511 1.27237931768246 -1.51416291789488 0.785348580752625 -1.71085306963833 -1.69060363101011 -0.256124368566947 0.10147796271912 0.13676913601434 2.24171811043237 1.99731833783983 -2.2390126829731 -1.82491286891023 -1.30544010949475 4.4548300535829 -0.84929869592317 -0.911066031762018 1.07937408164075 0.199081186145297 -0.867506476857987 0.995761189062649 0.238476046474668 -0.531625459006131 -0.19126145889264 -1.32127190434576 0.17364567574732
"GFI1B" 0.10757875964349 0.318803804041015 -0.177298309425468 1.24101230482126 1.14328681552545 0.563272272587852 -1.12647265946861 -3.32356462992348 -1.75775460008713 0.881965891107933 0.871531621618119 0.527213253971014 -3.78078656422657 -0.658568233550261 -0.481075690773385 0.0972017396786312 -0.310261772835445 -1.11264284543551 1.54656493943264 1.25129623290136 -0.117820085044705 -0.998018297122547 0.852801485864767 -2.0574927820349 0.560856214806504 1.27723079375681 -0.227808132059694
"GLI1" -2.73144666998562 -0.449287116365161 0.0398110525024532 -1.79107085389035 -2.50425720083207 0.349718489399519 1.78582460505374 -2.65471756064545 -0.406821015932449 -2.95012084364559 -1.81062683484461 2.0364586820157 -0.0896519768744438 2.14403110185993 0.315360118492644 -0.367783729292728 0.892699672624615 2.13661724416823 0.661923959837791 -0.594410969584824 2.15070435838146 0.44500643778889 2.91742707415205 0.948674234309808 -0.381900758842789 0.0056220381082112 0.52418467984046
"GLI2" -1.84297162062102 -0.424476606067395 -0.184968700342371 1.07369778794716 -0.366655074600528 1.18492721134178 -1.80380815805974 -0.774413382655931 0.854773837695943 1.58651842234606 -0.813766984072823 -0.551633224232891 0.673316317488189 0.204642114023464 -2.32338435861451 -1.72685867261606 -0.595061053815336 0.60081706130581 0.816543406858666 0.40917601105009 -1.16579931945008 -1.01561849063699 1.01711939286056 0.673532808605461 1.65994277720843 1.13441774994882 0.00887439427510944
"GLI3" -0.801238910008572 0.736428598803449 0.166897542461622 -1.54087323976745 -0.919525141908186 0.447922208285379 0.909649496624289 -0.887149580145696 1.21296080356696 -1.71586591395302 -1.0096334728301 2.17506109789807 -1.36466033824971 -0.200108930702732 -0.0948551705259172 -0.343215955560764 0.362711396833601 -0.188433975427939 -1.33835565269619 -1.11507186265253 0.500972850101073 1.03301572264082 0.771596430412951 0.778313868939789 0.784711083612857 -0.250451494794868 -1.12039816020183
"GLYR1" 5.24275850928777 -6.28526392564028 11.608080271272 10.6211415912113 9.68318840099256 -3.86068977610953 -11.8485439979592 -13.6091590722977 8.469354923948 7.73690256846656 -6.31057936908492 9.09309060587347 -12.7869153177448 -15.48026112231 -12.3202114068292 1.01811599628572 -10.5878099655986 -9.66222220934301 9.44272574561112 9.56712254096135 -3.79477973880107 -0.0407033205043334 -5.41509978700872 -6.63967768546579 11.5950105543083 -3.41324713407917 5.11999255559687
"GRHL2" 1.21154652792297 -0.283530787040431 -1.35903046864942 -1.47515075412699 1.14259921207868 0.233544904722377 -0.968642411401309 -1.23185006411618 0.703578238878145 -1.01068506264329 1.59269670330153 0.104521664644938 -1.2168711074142 -0.0531278277808832 -2.74311334043842 0.251081834424479 0.637567648213548 -1.95331129071739 0.85642484991176 0.260902302471798 6.79803080334029 1.19182526695269 0.611981458753577 -0.00279224431965913 -0.778206160416592 -1.18823906159403 -0.496804012672726
"GTF2B" 10.1282254907472 -0.569486958915999 4.59640045289575 4.3411845329633 8.85851185196448 -3.11636980063818 -3.69981828383645 -4.26698931839327 5.79179247007909 1.59127935845666 9.52256425104937 -0.444500935764409 -14.0133357077023 -13.3432077362868 -3.67139242432747 9.36270818736275 -7.09619866780098 -11.4839409027054 9.18584264913896 8.58467114587072 -6.75195847298923 1.00152584751516 -9.00850798232748 -0.197637795803173 0.0217164165675799 -5.40428290212171 2.48856912189445
"HBP1" -2.4317297870331 -2.91252798639254 -1.17888738222245 -3.47735111843315 -3.31503008876324 -0.234186242598571 3.14976054946446 0.500037878951618 0.813955645697028 -0.918972909107438 -0.101679995115029 0.537210436693751 5.22021980585317 4.81302646303171 0.873585316372503 -2.03257459271288 3.32645109352443 4.27256263949109 -5.04137675255606 -5.25586568377709 2.235830476159 -0.959846651797514 4.19364154830408 1.60573553954616 -1.18099443177402 0.916142586384087 -0.567422152189081
"HES1" -4.91693126291937 -2.02701662425595 0.420064468104474 -2.48842858147197 -4.39774230859537 0.325308210432772 2.5549641891641 -0.430202011867216 -1.84021082518621 -2.40171524441874 -3.36611521318439 0.0534370529750473 2.50611992788482 4.23966693885618 2.37527636870408 -3.1611627782116 1.16398256510917 4.98799833229999 -2.45811928084225 -2.21331201738639 0.835548571355824 -1.19845222446833 4.01238941042382 -0.101212101203815 -1.26207484111241 3.3426160957593 -0.0513939289782726
"HHEX" -0.808228447748433 0.238258966849705 1.86702700402804 1.89602830010341 -0.371872678332988 1.24713010049186 1.49237059336545 1.12429062966464 -0.844475897237973 -0.959663745541969 -2.53401944251439 2.35953459805612 0.399985423736936 0.547165201221692 0.245715794105522 -1.93614536126505 0.0106220905650667 -0.217509950190612 -0.942821982090333 0.195620594342595 0.504394933279701 -0.34718159273275 -0.183087695346933 0.644465558221764 0.31526256616894 1.99946407718213 -1.78325768049139
"HIC1" -0.645734936191728 0.598063650931001 -0.819870037304108 -1.33257850557792 1.654194368957 -2.14522896424706 1.12097966930225 1.03992814626883 -0.598171231242157 -0.536584419106903 0.578535569842558 -2.72544163280071 0.595630082841489 -0.753549875989225 1.55757817507805 0.939073209279786 -0.0735488594932116 0.0691318452194326 -0.733866496749873 -0.38500751513359 -1.1600241979289 -1.65550257467519 1.40832818273183 2.23542495186932 -0.86417213877557 0.119038449954691 0.562747709052877
"HIF1A" -0.173383515511237 -1.29572450331026 -2.9536177012898 -2.57471765627463 0.212495481028654 2.32893037278988 -0.912959051470337 -3.41680419851001 4.06357195086933 -0.991196505712598 4.32432542404393 5.61853286999733 -3.21035043100936 0.948650713346987 -2.7520271263177 2.12233637993105 3.2380350048862 -1.23892960255636 0.29103637429199 -2.53181840048201 1.66432677845407 -2.59665417481613 2.44067389123416 -2.2002665157892 -2.24205626841639 -2.93424222796927 -3.59580938052499
"HINFP" 0.325171828633936 -0.355138114989872 -3.26523786839224 -0.756883395816625 -0.130036218954662 -1.3140701932779 0.789726637782655 -0.920896821272553 -1.9877396227989 -1.14988751776904 0.982413927313784 0.934964753391378 -0.0659027500582286 -0.475229246833999 3.39270510729647 1.74964185205429 -0.441670948127582 -0.373165637411729 0.550045582851002 -0.124234439328242 0.452594244644528 0.530946540285735 -0.137955309446214 -1.96468941453907 -1.32261678224148 -1.18805820215432 0.673757797524533
"HMBOX1" -2.80947575893812 1.1305817509576 -1.52876001433269 -1.81605706067927 -2.37750737863946 -0.144446820732731 1.15686731289166 1.79140558208563 0.260757366543822 -0.629234143064422 -1.29405631729568 -1.06103269242721 5.39548641449545 4.22437806416204 0.422676659777482 -2.92358566113106 3.19322907749419 3.90199026542759 -2.70385891567541 -2.89400732282015 0.103544243120969 -0.489410751047528 3.58425104086995 -0.952569015686852 -0.724133405489459 1.429016311364 -3.49575541449564
"HMGA1" 0.726938870521046 -0.393006221431902 -0.679465561980423 -0.131940971068108 -0.617695424779342 0.967901644894809 0.620884409523751 -0.302779631420182 1.09856606245972 -0.13866588539025 1.51037836751386 0.202374877168517 -0.963544053238328 0.372488328083476 0.0548599119916116 -0.0314942013064112 -0.939577301351961 -0.0720307548857261 1.30125882311197 0.907771023021527 -0.13349401840882 -0.0628521018569379 0.0277788192390367 0.809065104742561 -2.61871086249304 -1.18145749050616 1.42656898541944
"HMGN3" -5.01994040658896 -6.29926717248716 -5.82965763693538 -2.50926476735936 -8.26233207555997 5.31502937379045 1.5316876115488 -8.41512642186768 -3.42979872057191 -2.2857054794127 -6.84866875213421 -0.188665692320111 -5.94376774431676 9.27820087577468 -2.56777348955718 -11.0281593199082 -1.66238695875113 4.82411478109817 2.94772481209222 0.673284731475345 0.574296950340831 -5.21370083393055 6.19651093426388 2.21538443688165 -0.390673203724625 6.20413095467288 0.384356003783803
"HNF1A" 0.5209089396919 10.09970155281 0.424285903429638 0.648479641440031 0.852709950743778 0.743705357699997 0.810667670869535 0.295809614217641 0.218968236655996 0.684387500529545 0.538217659228735 0.488102319295573 0.747372957989581 0.616622718459367 0.814543442783547 0.691339195201164 0.421337411476026 0.927525307756168 0.567389095395311 0.43945564198509 2.38431848804487 0.791882442838414 0.759986610282241 0.730577568693556 0.771222030963323 0.949259491793503 0.478617582048927
"HNF1B" 0.696243511040382 3.48407703369819 -1.29421482711511 1.223319225516 1.33741553980068 -0.42474865780435 0.262983633048595 -0.520074924653809 -0.47670614669536 -0.99748219876894 -0.582509981742161 3.98002959444277 -1.9473517826546 -2.06260923309481 -1.80972320110039 -0.818297684948424 -0.729974145439665 -1.70901507848566 1.34389109271203 1.2538628147915 0.0606984968260004 -0.793751105602362 -0.155072855484294 0.00527487219306898 -0.591236093428883 0.407317472403928 0.097461538238212
